trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
82,82_0,COMPLETED,GenerationStep_1,0.839999999999999968913755310496,1260.000000000000000000000000000000,1,0.537007803221178026120696813450,0.998999999999999999111821580300,1844,1303,4406
83,83_0,COMPLETED,GenerationStep_1,0.750000000000000000000000000000,2778.000000000000000000000000000000,225,0.490918430028231433936980465660,0.998999999999999999111821580300,3655,2740,4513
84,84_0,COMPLETED,GenerationStep_1,0.750000000000000000000000000000,1829.000000000000000000000000000000,186,0.514612484182765950180282743531,0.288611633572341708120490011424,2855,1071,4566
85,85_0,COMPLETED,GenerationStep_1,0.770000000000000017763568394003,274.000000000000000000000000000000,10,0.663830226383971377934756219474,0.159100776316790121223121445837,4264,2085,4596
86,86_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,467.000000000000000000000000000000,39,0.528505288747775470170608969056,0.320280756331226101885079060594,3501,1901,4264
87,87_0,COMPLETED,GenerationStep_1,0.750000000000000000000000000000,2960.000000000000000000000000000000,419,0.504024036644381667748859854328,0.144335393303903325445958216733,3558,4296,4243
88,88_0,COMPLETED,GenerationStep_1,0.750000000000000000000000000000,1730.000000000000000000000000000000,205,0.629967783373550749281832850102,0.306088940872535852921743071420,2448,569,4431
89,89_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,1600.000000000000000000000000000000,199,0.534969517954966500283831010165,0.008432558551553032133440979123,2705,1050,4447
90,90_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,26.000000000000000000000000000000,1813,0.001000000000000000020816681712,0.001000000000000000020816681712,1,1937,4903
91,91_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,26.000000000000000000000000000000,1,0.998999999999999999111821580300,0.511566627901021364621669818007,1,1,2602
92,92_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,26.000000000000000000000000000000,5000,0.001000000000000000020816681712,0.001000000000000000020816681712,1,4735,5000
93,93_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,26.000000000000000000000000000000,1760,0.998999999999999999111821580300,0.998999999999999999111821580300,1,3229,1
94,94_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,182.000000000000000000000000000000,1,0.998999999999999999111821580300,0.827199843074410856580414019845,57,505,1
95,95_0,RUNNING,GenerationStep_1,,,1887,0.001000000000000000020816681712,0.809434102852105263892212860810,5000,1,1
96,96_0,COMPLETED,GenerationStep_1,0.810000000000000053290705182008,228.000000000000000000000000000000,1,0.001000000000000000020816681712,0.045360171642624187715586714376,1781,2249,2963
97,97_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,25.000000000000000000000000000000,4624,0.001000000000000000020816681712,0.613837516600921118126166220463,1,2285,1
98,98_0,FAILED,GenerationStep_1,,,4667,0.001000000000000000020816681712,0.998999999999999999111821580300,1020,1111,3895
99,99_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,29.000000000000000000000000000000,1895,0.001000000000000000020816681712,0.001000000000000000020816681712,1,4660,2614
100,100_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,26.000000000000000000000000000000,4850,0.001000000000000000020816681712,0.998999999999999999111821580300,1,487,1
101,101_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,27.000000000000000000000000000000,4518,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1,1489
102,102_0,FAILED,GenerationStep_1,,,4491,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,5000,5000
103,103_0,FAILED,GenerationStep_1,,,1828,0.001000000000000000020816681712,0.001000000000000000020816681712,2838,635,1
104,104_0,FAILED,GenerationStep_1,,,4429,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,3533,1
105,105_0,FAILED,GenerationStep_1,,,4947,0.998999999999999999111821580300,0.750861228475207642674149610684,1857,377,5000
106,106_0,FAILED,GenerationStep_1,,,3970,0.998999999999999999111821580300,0.001000000000000000020816681712,3998,1025,755
107,107_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,27.000000000000000000000000000000,4229,0.001000000000000000020816681712,0.998999999999999999111821580300,1,5000,1
108,108_0,FAILED,GenerationStep_1,,,4870,0.001000000000000000020816681712,0.001000000000000000020816681712,3942,644,971
109,109_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,26.000000000000000000000000000000,4883,0.414200942835881602555048175418,0.998999999999999999111821580300,1,2937,5000
110,110_0,FAILED,GenerationStep_1,,,4363,0.565372269939731553201056613034,0.998999999999999999111821580300,801,313,3218
111,111_0,FAILED,GenerationStep_1,,,4103,0.001000000000000000020816681712,0.699400400043939551864013992599,5000,1,1
112,112_0,FAILED,GenerationStep_1,,,1794,0.010339121227837975644514578732,0.891735347780700626785232998373,4020,1246,5000
113,113_0,FAILED,GenerationStep_1,,,4343,0.998999999999999999111821580300,0.364015451544539236916619984186,632,1372,1042
114,114_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,26.000000000000000000000000000000,3614,0.917828693996960431888965104008,0.671883432173736028225619065779,1,1662,1
115,115_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,26.000000000000000000000000000000,4712,0.496387695866514377929235024567,0.001000000000000000020816681712,1,1,4606
116,116_0,FAILED,GenerationStep_1,,,4633,0.998999999999999999111821580300,0.881608614233769460888368030282,2859,4684,1
117,117_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,28.000000000000000000000000000000,4408,0.998999999999999999111821580300,0.076839179973607452112105420383,1,493,2881
118,118_0,FAILED,GenerationStep_1,,,4819,0.998999999999999999111821580300,0.998999999999999999111821580300,4268,1190,774
119,119_0,COMPLETED,GenerationStep_1,0.750000000000000000000000000000,6103.000000000000000000000000000000,1911,0.001000000000000000020816681712,0.001000000000000000020816681712,457,1,1
120,120_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,205.000000000000000000000000000000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,1,1388
121,121_0,COMPLETED,GenerationStep_1,0.800000000000000044408920985006,162.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,1086,5000
122,122_0,RUNNING,GenerationStep_1,,,1895,0.001000000000000000020816681712,0.998999999999999999111821580300,5000,673,2324
123,123_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,1123.000000000000000000000000000000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,1458,399,1727
124,124_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,214.000000000000000000000000000000,1,0.001000000000000000020816681712,0.790995931693537102091795532033,355,204,2519
125,125_0,COMPLETED,GenerationStep_1,0.800000000000000044408920985006,214.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,1,4138
126,126_0,RUNNING,GenerationStep_1,,,1870,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,1,2333
127,127_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,26.000000000000000000000000000000,1,0.001000000000000000020816681712,0.998999999999999999111821580300,1,1909,1528
128,128_0,COMPLETED,GenerationStep_1,0.820000000000000062172489379009,237.000000000000000000000000000000,1,0.001000000000000000020816681712,0.477087478562071676257971830637,2866,1,3158
129,129_0,RUNNING,GenerationStep_1,,,1767,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,1,3871
130,130_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,265.000000000000000000000000000000,1,0.998999999999999999111821580300,0.611241096089017887926786443131,3869,1563,2622
131,131_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,1324.000000000000000000000000000000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,3536,1466,1317
132,132_0,RUNNING,GenerationStep_1,,,2036,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,1,1
133,133_0,RUNNING,GenerationStep_1,,,3894,0.191290029224698621135303255869,0.001000000000000000020816681712,5000,3585,3
134,134_0,RUNNING,GenerationStep_1,,,1831,0.001000000000000000020816681712,0.994457436571067776576171581837,5000,1,4991
135,135_0,RUNNING,GenerationStep_1,,,3986,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,1,5000
136,136_0,RUNNING,GenerationStep_1,,,4146,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,5000,1
137,137_0,RUNNING,GenerationStep_1,,,1905,0.001000000000000000020816681712,0.840261791512900035883149030269,1824,1,3091
138,138_0,RUNNING,GenerationStep_1,,,1847,0.998999999999999999111821580300,0.513112861108022899614411471703,5000,1650,3284
139,139_0,RUNNING,GenerationStep_1,,,4906,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,1,3621
140,140_0,RUNNING,GenerationStep_1,,,4986,0.998999999999999999111821580300,0.979847618370051964831191071426,5000,446,2066
141,141_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,183.000000000000000000000000000000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,4989,314,1
142,142_0,RUNNING,GenerationStep_1,,,1,0.001000000000000000020816681712,0.998999999999999999111821580300,3231,1397,1
143,143_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,26.000000000000000000000000000000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,1,1165,1592
144,144_0,RUNNING,GenerationStep_1,,,4072,0.342540789140716395166919028270,0.006893224477403500291550209056,5000,1072,1
145,145_0,RUNNING,GenerationStep_1,,,1908,0.001000000000000000020816681712,0.998999999999999999111821580300,5000,5000,2271
146,146_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,26.000000000000000000000000000000,1,0.001000000000000000020816681712,0.998999999999999999111821580300,1,1,1
147,147_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,602.000000000000000000000000000000,2065,0.001000000000000000020816681712,0.998999999999999999111821580300,5000,1,548
148,148_0,FAILED,GenerationStep_1,,,1882,0.998999999999999999111821580300,0.331496403816924911645003248850,3815,1,3799
149,149_0,FAILED,GenerationStep_1,,,3906,0.001000000000000000020816681712,0.998999999999999999111821580300,5000,1,1007
150,150_0,RUNNING,GenerationStep_1,,,1870,0.998999999999999999111821580300,0.537054534223213697607945960044,2035,5000,5000
151,151_0,RUNNING,GenerationStep_1,,,1851,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,2623,5000
152,152_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,28.000000000000000000000000000000,1950,0.998999999999999999111821580300,0.998999999999999999111821580300,1,4751,2439
153,153_0,RUNNING,GenerationStep_1,,,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,5000,1
154,154_0,RUNNING,GenerationStep_1,,,1818,0.001000000000000000020816681712,0.329164973543100369823832807015,5000,5000,5000
155,155_0,FAILED,GenerationStep_1,,,3918,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,1,3465
156,156_0,FAILED,GenerationStep_1,,,1,0.001000000000000000020816681712,0.432785813940506081110015657032,5000,1,1
157,157_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,28.000000000000000000000000000000,1933,0.998999999999999999111821580300,0.001000000000000000020816681712,1,5000,5000
158,158_0,FAILED,GenerationStep_1,,,1903,0.998999999999999999111821580300,0.998999999999999999111821580300,716,1833,5000
159,159_0,FAILED,GenerationStep_1,,,3754,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,1,1
160,160_0,FAILED,GenerationStep_1,,,1827,0.998999999999999999111821580300,0.813948900794880469966585678776,5000,5000,4994
161,161_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,220.000000000000000000000000000000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,1,2418
162,162_0,FAILED,GenerationStep_1,,,3935,0.001000000000000000020816681712,0.397486742827316275050719696083,5000,1,1
163,163_0,FAILED,GenerationStep_1,,,1973,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,5000,1
164,164_0,FAILED,GenerationStep_1,,,1800,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,1032,5000
165,165_0,FAILED,GenerationStep_1,,,3889,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,5000,5000
166,166_0,FAILED,GenerationStep_1,,,3818,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,1,5000
167,167_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,27.000000000000000000000000000000,1906,0.001000000000000000020816681712,0.662066701971742110899299404991,1,5000,5000
168,168_0,RUNNING,GenerationStep_1,,,3933,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,1,1
169,169_0,RUNNING,GenerationStep_1,,,3810,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,5000,1
170,170_0,RUNNING,GenerationStep_1,,,1802,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,5000,5000
171,171_0,RUNNING,GenerationStep_1,,,4512,0.001000000000000000020816681712,0.998999999999999999111821580300,5000,1,5000
172,172_0,RUNNING,GenerationStep_1,,,3763,0.998999999999999999111821580300,0.792643416399249733927945271716,5000,1,5000
173,173_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,27.000000000000000000000000000000,2058,0.998999999999999999111821580300,0.998999999999999999111821580300,1,5000,1
174,174_0,RUNNING,GenerationStep_1,,,1894,0.998999999999999999111821580300,0.998999999999999999111821580300,1483,1,5000
175,175_0,FAILED,GenerationStep_1,,,4260,0.998999999999999999111821580300,0.100169896465837612864469008400,5000,5000,5000
176,176_0,FAILED,GenerationStep_1,,,3703,0.001000000000000000020816681712,0.998999999999999999111821580300,5000,1,737
177,177_0,FAILED,GenerationStep_1,,,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,1,1
178,178_0,FAILED,GenerationStep_1,,,1838,0.998999999999999999111821580300,0.998999999999999999111821580300,624,5000,5000
179,179_0,FAILED,GenerationStep_1,,,1841,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,3190,5000
180,180_0,FAILED,GenerationStep_1,,,1,0.001000000000000000020816681712,0.418697569101398714419559610178,5000,1,1
181,181_0,FAILED,GenerationStep_1,,,3847,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,3763,3782
182,182_0,FAILED,GenerationStep_1,,,3753,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,1,117
183,183_0,FAILED,GenerationStep_1,,,5000,0.001000000000000000020816681712,0.595513911143112695256718325254,5000,1,5000
184,184_0,FAILED,GenerationStep_1,,,3838,0.998999999999999999111821580300,0.165004015071257448266095479994,5000,5000,4231
185,185_0,FAILED,GenerationStep_1,,,1874,0.998999999999999999111821580300,0.697530313358317610727965529804,5000,1,5000
186,186_0,FAILED,GenerationStep_1,,,3994,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,1,4963
187,187_0,FAILED,GenerationStep_1,,,1882,0.001000000000000000020816681712,0.546775801486103940618477281532,4709,1922,5000
188,188_0,FAILED,GenerationStep_1,,,4242,0.998999999999999999111821580300,0.998999999999999999111821580300,5000,1,1
189,189_0,FAILED,GenerationStep_1,,,4597,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,5000,3986
190,190_0,FAILED,GenerationStep_1,,,5000,0.001000000000000000020816681712,0.001000000000000000020816681712,5000,546,1
191,191_0,COMPLETED,GenerationStep_1,0.820000000000000062172489379009,4494.000000000000000000000000000000,1,0.001000000000000000020816681712,0.403768150289003591169034734776,2792,5000,1
192,192_0,COMPLETED,GenerationStep_1,0.820000000000000062172489379009,2507.000000000000000000000000000000,1,0.001000000000000000020816681712,0.334814788339156732543955286019,1906,1779,1
