trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,5.000000000000000000000000000000,1865,1414,8,0.998999999999999999111821580300
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,4.000000000000000000000000000000,4701,1263,5,0.998999999999999999111821580300
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,1.000000000000000000000000000000,2045,923,4,0.998999999999999999111821580300
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,4.000000000000000000000000000000,5000,1598,2,0.998999999999999999111821580300
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,2541,1048,2,0.966514040997471512994820841413
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,5.000000000000000000000000000000,4016,1139,5,0.998999999999999999111821580300
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,5.000000000000000000000000000000,3988,1392,4,0.998999999999999999111821580300
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,3.000000000000000000000000000000,5000,1800,1,0.998999999999999999111821580300
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,3.000000000000000000000000000000,2999,1190,3,0.998999999999999999111821580300
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,4.000000000000000000000000000000,5000,1403,5,0.998999999999999999111821580300
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,15.000000000000000000000000000000,5000,1050,7,0.998999999999999999111821580300
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,5.000000000000000000000000000000,5000,1130,4,0.998999999999999999111821580300
101,101_0,FAILED,BoTorch,GenerationStep_1,,,1,1,7,0.252107918463705671374697203646
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,4.000000000000000000000000000000,4670,1362,1,0.963925390519737024241919698397
103,103_0,FAILED,BoTorch,GenerationStep_1,,,1170,1,6,0.252316086303898290399416737273
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,4.000000000000000000000000000000,4887,1383,3,0.998999999999999999111821580300
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,6.000000000000000000000000000000,1433,746,5,0.998999999999999999111821580300
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,2.000000000000000000000000000000,2746,1423,1,0.998999999999999999111821580300
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,2.000000000000000000000000000000,2292,848,3,0.998999999999999999111821580300
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,3.000000000000000000000000000000,5000,2585,1,0.998999999999999999111821580300
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,9.000000000000000000000000000000,4168,955,8,0.998999999999999999111821580300
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,17.000000000000000000000000000000,5000,898,10,0.998999999999999999111821580300
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,6.000000000000000000000000000000,4730,1075,3,0.975036995674671724820825602364
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,2.000000000000000000000000000000,2670,911,1,0.981382180884752708394103137834
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,17.000000000000000000000000000000,5000,1625,5,0.998999999999999999111821580300
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,4.000000000000000000000000000000,4703,1576,1,0.996726663118673306129835509637
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,4.000000000000000000000000000000,4376,1584,3,0.998999999999999999111821580300
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,3.000000000000000000000000000000,3308,1025,4,0.998999999999999999111821580300
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,3.000000000000000000000000000000,2614,1158,4,0.998999999999999999111821580300
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,203.000000000000000000000000000000,4665,1355,1,0.344211890491846528306041363976
119,119_0,FAILED,BoTorch,GenerationStep_1,,,984,1,6,0.136844544793456868170267171081
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,3.000000000000000000000000000000,4015,2228,1,0.963078038379190370932292353245
121,121_0,FAILED,BoTorch,GenerationStep_1,,,928,1,3,0.272970030686183973145375603053
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,5.000000000000000000000000000000,1079,885,4,0.979143162607722716828106968023
123,123_0,FAILED,BoTorch,GenerationStep_1,,,1091,1,4,0.998999999999999999111821580300
124,124_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,68.000000000000000000000000000000,958,36,6,0.777646375405246281786730833119
125,125_0,FAILED,BoTorch,GenerationStep_1,,,4365,1,10,0.274591975127993270788806512428
126,126_0,FAILED,BoTorch,GenerationStep_1,,,1436,1,1,0.311956493816606006408420626030
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,2.000000000000000000000000000000,5000,2371,1,0.958211476150381380456622082420
128,128_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,33.000000000000000000000000000000,4121,3411,10,0.998999999999999999111821580300
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,2.000000000000000000000000000000,4574,3596,1,0.998999999999999999111821580300
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,2.000000000000000000000000000000,3580,3418,1,0.998999999999999999111821580300
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,5000,4373,1,0.998999999999999999111821580300
132,132_0,FAILED,BoTorch,GenerationStep_1,,,1351,1,1,0.216038562534085737398825699529
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,117.000000000000000000000000000000,1,680,8,0.001000000000000000020816681712
134,134_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,18.000000000000000000000000000000,1028,168,4,0.794732002687733585233331723430
135,135_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,44.000000000000000000000000000000,2140,4909,10,0.951930342822267183677809043729
136,136_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,3.000000000000000000000000000000,1532,2294,1,0.927440896385282820268969317112
137,137_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,7,0.969913909176706168224768589425
138,138_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,102.000000000000000000000000000000,5000,501,10,0.048230593648121392047478650511
139,139_0,FAILED,BoTorch,GenerationStep_1,,,1528,1,1,0.998999999999999999111821580300
140,140_0,FAILED,BoTorch,GenerationStep_1,,,1069,1,5,0.095884852685624938350983370583
141,141_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,2.000000000000000000000000000000,4150,2949,1,0.920757724107067576646556972264
142,142_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,53.000000000000000000000000000000,1481,4774,10,0.998999999999999999111821580300
143,143_0,FAILED,BoTorch,GenerationStep_1,,,1,1,7,0.107442281563006947209260033560
144,144_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,31.000000000000000000000000000000,878,184,6,0.138122836874592314071463761138
145,145_0,FAILED,BoTorch,GenerationStep_1,,,515,1,4,0.193494489355338195046840610303
146,146_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,10,0.998999999999999999111821580300
147,147_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,47.000000000000000000000000000000,4297,1796,1,0.622834667004691033831420554634
148,148_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,74.000000000000000000000000000000,1027,379,4,0.088983037848506002509552104129
149,149_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,3720,3027,1,0.998999999999999999111821580300
150,150_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,166.000000000000000000000000000000,4807,29,4,0.260663869896129996028832920274
151,151_0,FAILED,BoTorch,GenerationStep_1,,,2928,1,5,0.260236630035771410174305628971
152,152_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,1,0.222067739458111784722760262412
153,153_0,FAILED,BoTorch,GenerationStep_1,,,542,1,5,0.998999999999999999111821580300
154,154_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,78.000000000000000000000000000000,3184,35,2,0.279746918861165316805283964641
155,155_0,FAILED,BoTorch,GenerationStep_1,,,3244,1,4,0.998999999999999999111821580300
156,156_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,110.000000000000000000000000000000,5000,3931,7,0.998999999999999999111821580300
157,157_0,FAILED,BoTorch,GenerationStep_1,,,2577,7,8,0.250404948481787792413655324708
158,158_0,FAILED,BoTorch,GenerationStep_1,,,4395,9,10,0.243139915543322898683342714321
159,159_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,6,0.243357132757977795423087741256
160,160_0,FAILED,BoTorch,GenerationStep_1,,,145,1,4,0.267565815074701784936905823997
161,161_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,8,0.998999999999999999111821580300
162,162_0,FAILED,BoTorch,GenerationStep_1,,,776,1,6,0.955001564742882003145041380776
163,163_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,3.000000000000000000000000000000,440,874,5,0.998999999999999999111821580300
164,164_0,FAILED,BoTorch,GenerationStep_1,,,2751,1,2,0.998999999999999999111821580300
165,165_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,8.000000000000000000000000000000,3361,666,1,0.755018274791336208018321940472
166,166_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,9.000000000000000000000000000000,3733,510,1,0.787435350816313328614626243507
167,167_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,5000,5000,1,0.998999999999999999111821580300
168,168_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,5000,5000,4,0.998999999999999999111821580300
169,169_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,35.000000000000000000000000000000,4863,146,1,0.285964077992067911004880897963
170,170_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,41.000000000000000000000000000000,1817,107,5,0.268539712316003431613609109263
171,171_0,FAILED,BoTorch,GenerationStep_1,,,1,1,10,0.240532437031431123308777841885
172,172_0,FAILED,BoTorch,GenerationStep_1,,,2952,1,6,0.211439155691550417781598980582
173,173_0,FAILED,BoTorch,GenerationStep_1,,,2431,1,2,0.356627945287015524211682304667
174,174_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,3.000000000000000000000000000000,4734,2660,1,0.954049318760314402076971873612
175,175_0,FAILED,BoTorch,GenerationStep_1,,,3065,1,7,0.320255755136963526918947309241
176,176_0,FAILED,BoTorch,GenerationStep_1,,,653,1,7,0.903979495951982237045285728527
177,177_0,FAILED,BoTorch,GenerationStep_1,,,4517,1,5,0.182898455728809722353744859902
178,178_0,FAILED,BoTorch,GenerationStep_1,,,4999,1,8,0.237328729278812849967650322469
179,179_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,1,0.998999999999999999111821580300
180,180_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,51.000000000000000000000000000000,850,439,1,0.301425553132799617372938882909
181,181_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,41.000000000000000000000000000000,2975,553,1,0.304133274816897614112320979984
182,182_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,5.000000000000000000000000000000,604,493,1,0.797874944130527063990143687988
183,183_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,64.000000000000000000000000000000,1834,503,1,0.275999853450236365404180105543
184,184_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,4.000000000000000000000000000000,2757,588,1,0.822876330288225821263381476456
185,185_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,2.000000000000000000000000000000,4835,3347,1,0.956671636213349496635771629371
186,186_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,517,3559,1,0.947047722545209080813322088943
187,187_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,10.000000000000000000000000000000,1739,498,1,0.800425896080684373679048349004
188,188_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,64.000000000000000000000000000000,1710,438,1,0.333525264111489971874391358142
189,189_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,1,3961,1,0.998999999999999999111821580300
190,190_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,24.000000000000000000000000000000,122,280,1,0.305436337667634005832439925143
191,191_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,5.000000000000000000000000000000,2967,592,1,0.949889974842582973657556522085
192,192_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,60.000000000000000000000000000000,3531,582,1,0.324417556641262261329927696352
193,193_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,5000,3253,3,0.998999999999999999111821580300
194,194_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,78.000000000000000000000000000000,390,429,1,0.275306795050057340201732358764
195,195_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,6.000000000000000000000000000000,4962,853,1,0.851376271399707729159445079858
196,196_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,7.000000000000000000000000000000,4353,735,1,0.920891893668251859672579939797
197,197_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,5.000000000000000000000000000000,4673,1256,1,0.708589114279505105642442686076
198,198_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,10.000000000000000000000000000000,3438,510,1,0.998999999999999999111821580300
199,199_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,7.000000000000000000000000000000,4442,680,1,0.962864846369343885257308102155
200,200_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,80.000000000000000000000000000000,248,400,6,0.275816743289159005403377022958
