trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
702,702_0,FAILED,SOBOL,,,2173,0.308271544836461519611958692622,0.098608569197356707447532642163,4916,1419,153
703,703_0,FAILED,SOBOL,,,2959,0.961172300703823534462344468920,0.944923759195953616440988298564,794,3484,4075
704,704_0,FAILED,SOBOL,,,2903,0.473761012515053148153043593993,0.085610159453004597285286081387,3829,2005,2946
705,705_0,COMPLETED,SOBOL,0.849999999999999977795539507497,3402.000000000000000000000000000000,2127,0.756789822077378659948010408698,0.993599399104714398056614754751,454,163,1281
706,706_0,FAILED,SOBOL,,,737,0.001512197483330964941500296206,0.380877825034782291346857618919,3046,1006,395
707,707_0,FAILED,SOBOL,,,4335,0.721173680666834071573134679056,0.540337117487564633222518750699,1423,2858,3817
708,708_0,FAILED,SOBOL,,,4854,0.241707037664949886401899448174,0.810350036023184672195895927871,2301,3108,3289
709,709_0,FAILED,SOBOL,,,5,0.520053153745830054610621573374,0.144063475230708726293471499957,3261,1671,2484
710,710_0,FAILED,SOBOL,,,1433,0.269440172882750628158277095281,0.731444253783673059565728635789,824,773,833
711,711_0,FAILED,SOBOL,,,3459,0.984403734313324063620598280977,0.314688532471656789990532843149,4866,2202,4958
712,712_0,FAILED,SOBOL,,,3286,0.097767577122896909269655907337,0.683237841496244113770330841362,3447,388,4155
713,713_0,FAILED,SOBOL,,,1572,0.625849805768579292575282124744,0.266732940522953876349987467620,1939,1821,79
714,714_0,FAILED,SOBOL,,,490,0.381937996773049237564379154719,0.857760771125555043781218955701,4680,2728,1686
715,715_0,FAILED,SOBOL,,,4402,0.847652780069038325194696881226,0.191725922953337429843756467562,1186,1286,2520
716,716_0,FAILED,SOBOL,,,3844,0.360266948858276037093162358360,0.457840418860316289428880054402,33,1499,4571
717,717_0,FAILED,SOBOL,,,1184,0.892559794569388054163994183909,0.617047998692840327095154862036,4112,3348,1198
718,718_0,FAILED,SOBOL,,,2305,0.146419315040111547299161998126,0.008476247573271394886162966031,1843,2496,2051
719,719_0,FAILED,SOBOL,,,2769,0.616329487130045872156358655047,0.916214666886255191258214836125,2763,656,3745
720,720_0,COMPLETED,SOBOL,0.600000000000000088817841970013,13951.000000000000000000000000000000,2504,0.180078381905332207679748535156,0.303961194861680272794046686613,699,2956,1010
721,721_0,FAILED,SOBOL,,,2353,0.583661817545071293089620212413,0.650575464256107793836747532623,4699,894,4472
722,722_0,COMPLETED,SOBOL,0.839999999999999968913755310496,6265.000000000000000000000000000000,958,0.330582579821348199189401384501,0.224964606245979664711498458018,2429,42,3464
723,723_0,FAILED,SOBOL,,,3932,0.921283460810780496785810100846,0.821048868956044342048983253335,3426,2112,1993
724,724_0,FAILED,SOBOL,,,4626,0.410670708518475313653084413090,0.591999982124194468191547002789,2862,2322,254
725,725_0,COMPLETED,SOBOL,0.839999999999999968913755310496,12428.000000000000000000000000000000,402,0.817962228264659696463922955445,0.487088332103565335717831885631,1276,666,4264
726,726_0,FAILED,SOBOL,,,1834,0.065090862033888696736028123269,0.887360298130661195870061419555,4016,1572,2813
727,727_0,FAILED,SOBOL,,,3235,0.659515055401250771538457229326,0.033979666046798230605308077656,599,3220,1734
728,728_0,FAILED,SOBOL,,,3683,0.299125131197273741445741279676,0.963944834129884853268777078483,1715,1188,2224
729,729_0,FAILED,SOBOL,,,1344,0.955680657349526896382485574577,0.110814962899312377531124695906,2598,2840,3255
730,730_0,FAILED,SOBOL,,,267,0.208047619463875899104010613883,0.514733980976045168986843236780,159,1941,4750
731,731_0,FAILED,SOBOL,,,4804,0.552720471994951334515633334377,0.410074103061109807022432960366,4280,281,711
732,732_0,FAILED,SOBOL,,,4071,0.034189505567774176875150971000,0.177126793600618837043469966375,4494,535,1551
733,733_0,FAILED,SOBOL,,,784,0.687509024029597681781922347000,0.772959284204989716116074305319,1040,2603,2972
734,734_0,FAILED,SOBOL,,,1901,0.445027945715934014625503323259,0.351498249145224705980439239283,3632,3447,4016
735,735_0,FAILED,SOBOL,,,2990,0.786480018828064175728798090859,0.697861757686361716679357414250,2087,1388,524
736,736_0,COMPLETED,SOBOL,0.630000000000000004440892098501,8241.000000000000000000000000000000,3065,0.021911635467782616948362317544,0.862213952137157346733431495522,528,2289,683
737,737_0,FAILED,SOBOL,,,1967,0.740842176491394610593488323502,0.218350931877270337810870159956,3942,849,4798
738,738_0,FAILED,SOBOL,,,895,0.485264788419008274988897255753,0.656608505006879616949788669444,1350,1700,3127
739,739_0,FAILED,SOBOL,,,4171,0.767562655821442563208734100044,0.262276502683758738765362750200,2933,3135,2331
740,740_0,FAILED,SOBOL,,,4689,0.256946572344750157057546857686,0.027411312144249678351970445078,3345,2934,554
741,741_0,FAILED,SOBOL,,,163,0.972641105677932493733806040836,0.928570701777934992549035086995,2345,1093,3967
742,742_0,FAILED,SOBOL,,,1272,0.222266938028857108378133489168,0.445480145631358015467782252017,4782,189,3099
743,743_0,FAILED,SOBOL,,,3621,0.501344026012346177800793611823,0.598109528580680449572071211151,780,2034,1444
744,744_0,FAILED,SOBOL,,,3131,0.393946194298565366409548005322,0.400060527473688143373919956503,2160,569,1886
745,745_0,FAILED,SOBOL,,,1720,0.859904615066945599011205558782,0.552453366588801175751655136992,3707,2419,3590
746,746_0,FAILED,SOBOL,,,341,0.116718470396474011119281044557,0.073497167179360986533076527394,965,3319,4424
747,747_0,FAILED,SOBOL,,,4555,0.645044336514547511640671473288,0.974421024231240107127405281062,4421,1474,1040
748,748_0,FAILED,SOBOL,,,3997,0.126509087136015302421654382670,0.735657411063090016511978319613,4362,1208,1840
749,749_0,FAILED,SOBOL,,,1033,0.596175592010840804668703185598,0.341560941321775335399735240571,244,2640,2685
750,750_0,FAILED,SOBOL,,,2453,0.349248572248965494235761752861,0.783481032714247738191204462055,2514,1795,4312
751,751_0,COMPLETED,SOBOL,0.839999999999999968913755310496,11001.000000000000000000000000000000,2614,0.881297750744968633185294493160,0.139854556288570158750772520762,1633,359,227
752,752_0,FAILED,SOBOL,,,2664,0.320525013824924820404760339443,0.519174722095951390876678033237,4947,3253,2648
753,753_0,FAILED,SOBOL,,,2190,0.910982227599248295391021201795,0.436686791064217705304884020734,908,1595,1578
754,754_0,FAILED,SOBOL,,,1122,0.159176886845380061163979235062,0.937335551667958455368534487206,3178,750,107
755,755_0,FAILED,SOBOL,,,3774,0.562516655270010268452551827068,0.106378460116684434022538141562,2219,2403,4107
756,756_0,FAILED,SOBOL,,,4468,0.083053343452513223033051303901,0.370451464209705594310406695513,1495,2135,3619
757,757_0,COMPLETED,SOBOL,0.849999999999999977795539507497,5395.000000000000000000000000000000,566,0.677721174292266415051244621282,0.710235824100673207581735368876,3119,75,2158
758,758_0,COMPLETED,SOBOL,0.700000000000000066613381477509,12027.000000000000000000000000000000,1672,0.423636861355975280485353096083,0.164755984013900153017928573718,380,974,1168
759,759_0,FAILED,SOBOL,,,3396,0.831172018574550697245229002874,0.754010396705940388883959712985,3758,3039,4621
760,760_0,FAILED,SOBOL,,,3534,0.189599735032767058307001661888,0.244157726071774966447591737051,2680,1355,3866
761,761_0,FAILED,SOBOL,,,1498,0.535003559466451394932562379836,0.833175654415041155864685151755,1759,3424,364
762,762_0,FAILED,SOBOL,,,114,0.285669771997258070683756159269,0.291830171065404986308067236678,4198,2520,1389
763,763_0,COMPLETED,SOBOL,0.830000000000000071054273576010,13500.000000000000000000000000000000,4954,0.942956270052120126834438451624,0.631378938889130991718445784500,116,455,2820
764,764_0,COMPLETED,SOBOL,0.820000000000000062172489379009,13411.000000000000000000000000000000,4220,0.455574721792712800105817905205,0.891553520353510986495848555933,1112,258,4910
765,765_0,FAILED,SOBOL,,,631,0.796295852744951848656285164907,0.060832020869478586888590143644,4605,1909,861
766,766_0,FAILED,SOBOL,,,2056,0.055576399922370914308267231263,0.565143299736082571627093784628,2014,2760,2376
767,767_0,FAILED,SOBOL,,,2843,0.708164976224303299723317195458,0.482891853053122765970783802914,3520,1104,3417
768,768_0,COMPLETED,SOBOL,0.839999999999999968913755310496,8468.000000000000000000000000000000,2850,0.052752853088080885191057944894,0.215689181709662086694478944082,768,218,357
769,769_0,FAILED,SOBOL,,,2064,0.709970764435827739191608998226,0.859559726877137997291811188916,4776,2059,3848
770,770_0,FAILED,SOBOL,,,641,0.453754478620365275798320681133,0.265478856489062331469597211253,2357,2910,2827
771,771_0,FAILED,SOBOL,,,4230,0.799105063589289787984171198332,0.659818562176078593495276436443,3352,1063,1407
772,772_0,FAILED,SOBOL,,,4942,0.288450429832562804666196143444,0.925871178358793289753236877004,2941,1725,880
773,773_0,FAILED,SOBOL,,,103,0.941107473870739341670343947044,0.024704204332083465334157779125,1363,3164,4917
774,774_0,FAILED,SOBOL,,,1488,0.191434076253324758631890745164,0.601243057737126940232030847255,3934,2259,3399
775,775_0,FAILED,SOBOL,,,3524,0.532208565641194564221905238810,0.448606030909344533075255867516,515,825,2370
776,776_0,FAILED,SOBOL,,,3385,0.425213273728266338835624083003,0.553218215446919181488283356884,1626,1766,1566
777,777_0,COMPLETED,SOBOL,0.830000000000000071054273576010,14018.000000000000000000000000000000,1661,0.828606400588527303163743908954,0.400832901239395134052045932549,2501,334,2644
778,778_0,COMPLETED,SOBOL,0.780000000000000026645352591004,14226.000000000000000000000000000000,555,0.085633178457617767365128713664,0.973222169635817424548918097571,251,1234,4119
779,779_0,FAILED,SOBOL,,,4457,0.676158859968185477207214262307,0.072306015947833660040267034219,4373,2671,110
780,780_0,FAILED,SOBOL,,,3783,0.157586019512265917974502826837,0.342257084501907227203076899968,4433,3295,2160
781,781_0,FAILED,SOBOL,,,1132,0.565067937266081621316970995395,0.736345969850197401562752475002,973,1444,3630
782,782_0,COMPLETED,SOBOL,0.839999999999999968913755310496,14258.000000000000000000000000000000,2198,0.317987948847934631668721294773,0.138617809470742953115163231814,3693,598,4618
783,783_0,FAILED,SOBOL,,,2672,0.912587192980572559086738237966,0.782236642017960503991957921244,2152,2444,1156
784,784_0,FAILED,SOBOL,,,2605,0.351571340944618004886734752290,0.433980218620970858989238649883,3769,949,3578
785,785_0,COMPLETED,SOBOL,0.500000000000000000000000000000,12071.000000000000000000000000000000,2444,0.879965674798935615363859596982,0.516475853016600039424588430848,386,3009,1883
786,786_0,FAILED,SOBOL,,,1025,0.127825042529031623894653080242,0.109503810025751588397291413912,3108,2165,1051
787,787_0,COMPLETED,SOBOL,0.839999999999999968913755310496,12529.000000000000000000000000000000,3989,0.593836821733042641291433483275,0.940468426484614594684785515710,1488,99,4427
788,788_0,FAILED,SOBOL,,,4565,0.114412060195580131405357349195,0.707582967005670027127450794069,2211,720,2688
789,789_0,FAILED,SOBOL,,,351,0.646392651984468047388077138748,0.367790963236242551825938562615,3165,2378,1853
790,790_0,COMPLETED,SOBOL,0.719999999999999973354647408996,10637.000000000000000000000000000000,1731,0.392581758275628078802554909998,0.757219085710123196442111748183,915,3278,223
791,791_0,FAILED,SOBOL,,,3142,0.862195023685693784365469127806,0.167957088625058537090239951795,4960,1625,4301
792,792_0,FAILED,SOBOL,,,3633,0.221194694465026264751372764295,0.833865224454551912103283939359,3526,2784,4791
793,793_0,FAILED,SOBOL,,,1284,0.503439322402700728531499407836,0.244854999475181106527443830601,2027,1134,665
794,794_0,COMPLETED,SOBOL,0.839999999999999968913755310496,6836.000000000000000000000000000000,173,0.254867634449154112363800095409,0.630133536940440497353677073988,4599,229,2338
795,795_0,FAILED,SOBOL,,,4700,0.973729588765650966308839997509,0.290592294024303532395947513578,1101,1884,3145
796,796_0,FAILED,SOBOL,,,4163,0.486385631583631017349489411572,0.061605286916717884315719544475,104,2549,3984
797,797_0,FAILED,SOBOL,,,887,0.765516078002750899322847999429,0.892319142522290387198324879137,4189,480,560
798,798_0,FAILED,SOBOL,,,1958,0.023974571781232953404661145669,0.481699809540063139667864788862,1771,1331,1427
799,799_0,FAILED,SOBOL,,,3056,0.739737572850659441670018168224,0.563943671829998494082758497825,2688,3395,3093
800,800_0,FAILED,SOBOL,,,3000,0.442981211747974168435604269689,0.992414761528372713073054001143,4878,796,3252
801,801_0,FAILED,SOBOL,,,1911,0.787600824814289834918668020691,0.084433106269687419054292831788,831,2233,2212
802,802_0,FAILED,SOBOL,,,796,0.033084820134565234850398951494,0.541087749326601641364220540709,3249,3076,714
803,803_0,FAILED,SOBOL,,,4082,0.689571759579703180698118103464,0.381636100752279161518742967019,2294,1648,4762
804,804_0,FAILED,SOBOL,,,4794,0.210142715090885751072491416380,0.142810607859864824309426012405,1415,1038,2984
805,805_0,FAILED,SOBOL,,,258,0.551648146638646696970909033553,0.809089643744751785270352684165,3033,2881,1553
806,806_0,COMPLETED,SOBOL,0.630000000000000004440892098501,7095.000000000000000000000000000000,1335,0.300213577106595019827750547847,0.315400796204805378142310701151,462,1982,513
807,807_0,COMPLETED,SOBOL,0.839999999999999968913755310496,12394.000000000000000000000000000000,3674,0.953601563304662724895877090603,0.732148814152926208365101956588,3842,131,4013
808,808_0,FAILED,SOBOL,,,3227,0.066439140325412149312711562743,0.269919054804369784594797465616,2769,2474,4455
809,809_0,FAILED,SOBOL,,,1826,0.657208489051088640131581541937,0.686431540170684417745405880851,1855,624,1004
810,810_0,FAILED,SOBOL,,,393,0.412960916373878716978396141712,0.189080412309616807675638483488,4106,1531,2011
811,811_0,FAILED,SOBOL,,,4616,0.816597710449248559427815052914,0.855122904360294366910011376604,22,3371,3470
812,812_0,FAILED,SOBOL,,,3943,0.329250422082841387450002912374,0.620195863839238858972180423734,1173,2696,4271
813,813_0,FAILED,SOBOL,,,970,0.923606028743088280918982491130,0.460980759099125836364407859946,4673,1263,272
814,814_0,COMPLETED,SOBOL,0.839999999999999968913755310496,10159.000000000000000000000000000000,2363,0.177739455478265889754041495507,0.913500807477161336223048238026,1953,411,1726
815,815_0,FAILED,SOBOL,,,2514,0.584977735759690364858442990226,0.005754684800282120447911804462,3455,1852,2795
816,816_0,COMPLETED,SOBOL,0.760000000000000008881784197001,7488.000000000000000000000000000000,2757,0.148970693700015532900948755923,0.649315607346594325655075863324,587,1540,60
817,817_0,FAILED,SOBOL,,,2293,0.614738835431635433081964947633,0.302708981830626722153709806662,4010,3197,4147
818,818_0,FAILED,SOBOL,,,1173,0.361872055517509561006761487079,0.821752893956378072104484999727,1287,2346,2538
819,819_0,FAILED,SOBOL,,,3834,0.890022751899436137534848967334,0.225676215639337901519567708419,2869,698,1693
820,820_0,COMPLETED,SOBOL,0.839999999999999968913755310496,14201.000000000000000000000000000000,4410,0.379372401094064115589787888894,0.485912647085264326474174367831,3434,19,1204
821,821_0,FAILED,SOBOL,,,499,0.849229333719238588251698729437,0.590816593741998130617787410301,2442,2081,4589
822,822_0,FAILED,SOBOL,,,1582,0.096205478433519606151769210101,0.034736573599278924850963790050,4691,2987,3738
823,823_0,FAILED,SOBOL,,,3295,0.628429737437516400255788084905,0.888109680775552967624264510960,685,917,2033
824,824_0,FAILED,SOBOL,,,3468,0.267591592336073491598114060253,0.113956314390525226265538094594,2081,3479,1279
825,825_0,FAILED,SOBOL,,,1442,0.987184488812461458095981470251,0.967093829499557577911161843076,3620,1410,2935
826,826_0,COMPLETED,SOBOL,0.859999999999999986677323704498,6961.000000000000000000000000000000,13,0.238912066146731383309287366501,0.407351529035717252469339655363,1047,513,3820
827,827_0,FAILED,SOBOL,,,4862,0.521887636244297015153392749198,0.512018991343677010164014973270,4505,2572,406
828,828_0,FAILED,SOBOL,,,4325,0.003318126972764730547166278640,0.776153875160962347656834481313,4292,1965,2496
829,829_0,COMPLETED,SOBOL,0.830000000000000071054273576010,8797.000000000000000000000000000000,727,0.718350156139582418646227779391,0.180313681192696084742976836424,167,312,3293
830,830_0,FAILED,SOBOL,,,2114,0.476570320023223747973872832517,0.695222998639568712242464698647,2585,1156,4947
831,831_0,FAILED,SOBOL,,,2892,0.754969794539734673222142191662,0.348851965190842772113199998785,1708,2816,829
832,832_0,FAILED,SOBOL,,,2968,0.306664705663919456846144839801,0.744359052101150164837406464358,3672,2209,2115
833,833_0,COMPLETED,SOBOL,0.830000000000000071054273576010,12947.000000000000000000000000000000,2182,0.963707491889596035150589159457,0.334425655899569407303317802871,2047,779,3661
834,834_0,FAILED,SOBOL,,,758,0.215619234273210169661183499557,0.790127570927143141332749110006,4455,1678,4664
835,835_0,FAILED,SOBOL,,,4346,0.560779465848579961040343278000,0.130663216274231663849292317536,1077,3114,1124
836,836_0,COMPLETED,SOBOL,0.570000000000000062172489379009,8887.000000000000000000000000000000,4904,0.042212317405268554026953609082,0.392818421080708524151248184353,200,2849,1612
837,837_0,FAILED,SOBOL,,,65,0.695044486565515429177253281523,0.561049138423055371305281369132,4240,1000,2613
838,838_0,COMPLETED,SOBOL,0.830000000000000071054273576010,13606.000000000000000000000000000000,1448,0.453083318393677492164073328240,0.064412677878513929785597724731,1677,155,4072
839,839_0,FAILED,SOBOL,,,3485,0.794048161175102018560778560641,0.981173461390659196190711099916,2636,1999,142
840,840_0,RUNNING,SOBOL,,,3345,0.188104264678433524826672851304,0.017001725282520058213364677613,4054,649,906
841,841_0,RUNNING,SOBOL,,,1622,0.591200440244749159113268888177,0.933511688455939236952474402642,562,2491,4866
842,842_0,RUNNING,SOBOL,,,517,0.338640621908009031848507675022,0.441025050861760969933555998068,2820,3341,3373
843,843_0,RUNNING,SOBOL,,,4418,0.928854123853147028988530564675,0.609004055583849512878202858701,1315,1493,2421
844,844_0,RUNNING,SOBOL,,,3900,0.418205219287425267182811694511,0.867260808018967543908672723774,2468,1293,331
845,845_0,RUNNING,SOBOL,,,1249,0.825984088335186217300076805259,0.208048165986314426145753486708,3389,2733,3900
846,846_0,RUNNING,SOBOL,,,2315,0.072658052613958717946829324319,0.667397133063524994334159146092,658,1828,2854
847,847_0,RUNNING,SOBOL,,,2790,0.667569476312026344189121118688,0.257714557200670268954922903504,4738,393,1355
848,848_0,RUNNING,SOBOL,,,2567,0.105332871604710817670103040200,0.900272293196991091335235068982,1802,3215,3934
849,849_0,RUNNING,SOBOL,,,2405,0.633902330581098794048955369362,0.053713867252692580611661554713,2802,1565,587
850,850_0,COMPLETED,SOBOL,0.719999999999999973354647408996,9838.000000000000000000000000000000,986,0.389474403640255317782248312142,0.571776513211429082694792214170,72,660,1478
851,851_0,RUNNING,SOBOL,,,3949,0.855676536237821028230143838300,0.473687188301235462262184228166,4075,2315,3066
852,852_0,RUNNING,SOBOL,,,4683,0.368323079975321876489147143729,0.236902294941246510662224977750,4640,2119,4843
853,853_0,COMPLETED,SOBOL,0.839999999999999968913755310496,4211.000000000000000000000000000000,469,0.900128546642139593103593142587,0.841758101511746681389070090518,1225,50,638
854,854_0,RUNNING,SOBOL,,,1848,0.154447108782827857709207819426,0.282762813569977899952334610134,3485,900,2287
855,855_0,RUNNING,SOBOL,,,3259,0.623870020799338842465431298479,0.638148507853969926273407509143,1902,2963,3172
856,856_0,RUNNING,SOBOL,,,3750,0.481814489094540499003471722972,0.360028552610427154956340700664,786,1394,2720
857,857_0,RUNNING,SOBOL,,,1400,0.764356068326160320580697771220,0.715163486041128670933630928630,4903,3454,1806
858,858_0,RUNNING,SOBOL,,,291,0.009536905419081448398443967562,0.160318021049723036242085072445,2342,2609,191
859,859_0,RUNNING,SOBOL,,,4818,0.728711039301008001167758720840,0.764922055514529297681747266324,3222,543,4347
860,860_0,RUNNING,SOBOL,,,4123,0.249276741504669191451526444325,0.524238709783181544565877629793,3007,274,3547
861,861_0,RUNNING,SOBOL,,,847,0.528110236629843687872210011847,0.426401156978681694642574484533,1460,1934,1929
862,862_0,RUNNING,SOBOL,,,1919,0.276981658319011336821802160557,0.948110854987055051701361207961,3870,2833,1083
863,863_0,RUNNING,SOBOL,,,3018,0.992432479823008195651823371009,0.101803189896047113771615499900,414,1180,4379
864,864_0,RUNNING,SOBOL,,,3118,0.197656795609742391706120656636,0.468628333091735849169623406851,1974,2028,4220
865,865_0,COMPLETED,SOBOL,0.869999999999999995559107901499,9387.000000000000000000000000000000,2029,0.542573359970003332719556965458,0.612486291151493777995540312986,3560,180,300
866,866_0,RUNNING,SOBOL,,,913,0.293698539813980474821875077396,0.013523817280307413174478270435,1151,1087,1777
867,867_0,RUNNING,SOBOL,,,4199,0.950497658824548175005020311801,0.905911663053557303371121633973,4568,2927,2769
868,868_0,RUNNING,SOBOL,,,4756,0.463140871377661800245562062628,0.678782508784905092014128058509,4157,3140,4506
869,869_0,COMPLETED,SOBOL,0.589999999999999968913755310496,7253.000000000000000000000000000000,220,0.804349351631477471613607121981,0.277628181351348757299746239369,156,1708,977
870,870_0,FAILED,SOBOL,,,1297,0.063113855220377448884683246888,0.847351422205567361700673245650,2719,855,1959
871,871_0,FAILED,SOBOL,,,3635,0.716189661853015469006322746282,0.196666195806115856603568659011,1721,2296,3497
872,872_0,COMPLETED,SOBOL,0.839999999999999968913755310496,12058.000000000000000000000000000000,3188,0.328093862561509019837302503220,0.801265308780595653104228404118,341,365,3015
873,873_0,FAILED,SOBOL,,,1786,0.919038336409255807168960927811,0.150816626215353605244828827381,3795,1804,1508
874,874_0,FAILED,SOBOL,,,354,0.166717323850840343224533057764,0.724202385332435416565033392544,1536,2647,482
875,875_0,FAILED,SOBOL,,,4578,0.570544471319764823213915860833,0.323283590480685223411683182348,3080,1217,4060
876,876_0,FAILED,SOBOL,,,4060,0.091105890572071079880345223501,0.092255983840674168905415797326,3139,1468,3220
877,877_0,FAILED,SOBOL,,,1086,0.685286372110247565814233894343,0.984408297032117851621535464801,2257,3311,2259
878,878_0,FAILED,SOBOL,,,2481,0.431660595217719655902754993804,0.389580179898068312827064119119,4987,2413,746
879,879_0,COMPLETED,SOBOL,0.830000000000000071054273576010,11999.000000000000000000000000000000,2632,0.838708522105589548978343827912,0.533201594123616784415276015352,868,561,4715
880,880_0,FAILED,SOBOL,,,2719,0.401968017190694804074979629149,0.187901383094489587977093947302,2554,3047,2450
881,881_0,FAILED,SOBOL,,,2255,0.867439207628369346458896416152,0.768384251926094274942613537860,1593,980,3324
882,882_0,COMPLETED,SOBOL,0.839999999999999968913755310496,8534.000000000000000000000000000000,1133,0.124772928485646847351908661494,0.356562950657680621802114728780,4324,82,4993
883,883_0,COMPLETED,SOBOL,0.619999999999999995559107901499,6824.000000000000000000000000000000,3795,0.652611445302143655666782251501,0.687575885659083674283920117887,282,2140,798
884,884_0,FAILED,SOBOL,,,4528,0.134047628043219457794066329370,0.959506633223965788026532663935,1006,2395,1325
885,885_0,FAILED,SOBOL,,,616,0.604201511962339288253076574620,0.121727335533127187239266220331,4382,744,2903
886,886_0,FAILED,SOBOL,,,1697,0.356819317083805820356445792640,0.504311307318508594832451308321,2121,1587,3773
887,887_0,FAILED,SOBOL,,,3411,0.889355755653232327162527326436,0.415001051176339397219550164664,3744,3246,438
888,888_0,FAILED,SOBOL,,,3584,0.029447179796174168669997683878,0.582932386687025405613837847341,4820,1096,1231
889,889_0,FAILED,SOBOL,,,1558,0.748864951150491786613372369175,0.493858614893630143427571965731,743,2753,4538
890,890_0,FAILED,SOBOL,,,131,0.492832848973572268391762918327,0.880105104941874771817822420417,3303,1902,3711
891,891_0,COMPLETED,SOBOL,0.839999999999999968913755310496,14206.000000000000000000000000000000,4980,0.775618065677583179429177562270,0.042561399318277834402657333612,2385,253,2084
892,892_0,FAILED,SOBOL,,,4286,0.264973444063216434507523899811,0.310593694511801021729269223215,1388,462,34
893,893_0,FAILED,SOBOL,,,687,0.980180598352104470727397256269,0.641371037445962466350124486780,2895,2525,4199
894,894_0,FAILED,SOBOL,,,2077,0.230325894704088568465394359919,0.233684092914685614950087710895,487,3432,2565
895,895_0,FAILED,SOBOL,,,2853,0.508915722614154186764778842189,0.813930477397516338733396423777,3981,1361,1642
896,896_0,FAILED,SOBOL,,,2885,0.408389508059248340643421215646,0.287274019835516813969888971769,267,3098,4745
897,897_0,FAILED,SOBOL,,,2108,0.812277494257315990644485736993,0.633637532094493471923613014951,4348,1694,736
898,898_0,FAILED,SOBOL,,,674,0.070767862934619188419738122775,0.241413824658840897585676543713,1607,789,2189
899,899_0,FAILED,SOBOL,,,4273,0.661773294482380203263005569170,0.837246311545371990625596936297,2529,2198,3269
900,900_0,FAILED,SOBOL,,,4987,0.174393660910427572563463627375,0.575061676319688519498640744132,3681,2015,3992
901,901_0,COMPLETED,SOBOL,0.849999999999999977795539507497,4021.000000000000000000000000000000,138,0.581380600355565602121998836083,0.470401794686913510279424599503,2175,139,529
902,902_0,FAILED,SOBOL,,,1531,0.332840835632756348871907903231,0.903558144105598315398708564317,4444,989,1537
903,903_0,FAILED,SOBOL,,,3558,0.926960448699072014910882444383,0.050428276592865584060376704656,951,2861,3007
904,904_0,FAILED,SOBOL,,,3419,0.036430612843483686780210462075,0.951647221371531459865877877746,2381,1482,3449
905,905_0,FAILED,SOBOL,,,1705,0.693168893124908258585037401645,0.098266593005508190428187731413,3338,3352,2027
906,906_0,COMPLETED,SOBOL,0.660000000000000031086244689504,12136.000000000000000000000000000000,590,0.439390800056979058396677828568,0.527775890374556189144072959607,747,2506,986
907,907_0,FAILED,SOBOL,,,4501,0.784246406717225896798595385917,0.422864236636087298393249511719,4786,632,4478
908,908_0,FAILED,SOBOL,,,3827,0.304784987280145303056855254908,0.164578024039044978898971294257,3909,405,2778
909,909_0,COMPLETED,SOBOL,0.589999999999999968913755310496,13795.000000000000000000000000000000,1166,0.957921781355515089551033725002,0.760662283031269925714923374471,531,1818,1747
910,910_0,FAILED,SOBOL,,,2242,0.205813990622758874460274114426,0.364288752645254121365070432148,2969,2718,250
911,911_0,FAILED,SOBOL,,,2706,0.547083339348435448989960150357,0.710903025757521400684879608889,1344,1310,4289
912,912_0,FAILED,SOBOL,,,2640,0.235565102318301800021771441607,0.068923965936526651598903470131,4572,2298,1710
913,913_0,COMPLETED,SOBOL,0.830000000000000071054273576010,11118.000000000000000000000000000000,2488,0.518289361322298636203242949705,0.976662388967350136859124631883,1116,676,2515
914,914_0,FAILED,SOBOL,,,1059,0.271181241869926425991366158996,0.397329869005829117156736174366,3555,1576,4169
915,915_0,FAILED,SOBOL,,,4032,0.990538174495100953720339020947,0.556537445120513396545902651269,2008,3204,44
916,916_0,FAILED,SOBOL,,,4609,0.471997203361243011787706791438,0.793412711728364250518552580616,1794,2979,2057
917,917_0,FAILED,SOBOL,,,386,0.750647899743169588759883481544,0.127377859838306906059557377375,2675,884,3720
918,918_0,COMPLETED,SOBOL,0.810000000000000053290705182008,5663.000000000000000000000000000000,1775,0.007646624652668833344026921850,0.747644925316795716518925019045,84,38,4605
919,919_0,FAILED,SOBOL,,,3176,0.722914766384288642875333152915,0.331140028061345237375689976034,4201,2129,1183
920,920_0,FAILED,SOBOL,,,3667,0.366445170320570445809948978422,0.670933596111834007480467789719,3094,532,428
921,921_0,FAILED,SOBOL,,,1327,0.894344644837081426125280358974,0.254177878517657496182380327809,1511,2620,3802
922,922_0,FAILED,SOBOL,,,207,0.144642197879031292329088387305,0.870797891946509472482773617230,3780,3471,2951
923,923_0,COMPLETED,SOBOL,0.630000000000000004440892098501,9510.000000000000000000000000000000,4744,0.610174227045849004724686892587,0.204511327436193823814392089844,366,1377,1258
924,924_0,FAILED,SOBOL,,,4207,0.099552444120869040822263684731,0.445285016672685718397417531378,932,1191,847
925,925_0,FAILED,SOBOL,,,920,0.632028014218434686100067665393,0.604744305407628468529424026201,4934,2822,4924
926,926_0,FAILED,SOBOL,,,2002,0.375782749701291329813557240414,0.021261962495744229223459953459,2194,1917,3314
927,927_0,COMPLETED,SOBOL,0.839999999999999968913755310496,12211.000000000000000000000000000000,3091,0.845875646177679296755513860262,0.929251205865293750107980486064,3193,291,2480
