trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
343,343_0,COMPLETED,SOBOL,0.739999999999999991118215802999,660.000000000000000000000000000000,2930,381,0.357779663896188149241339715445,0.829079393452033408529189273395
344,344_0,COMPLETED,SOBOL,0.619999999999999995559107901499,104.000000000000000000000000000000,2840,3266,0.131828073084354402411122464400,0.739784701116383058838721353823
345,345_0,COMPLETED,SOBOL,0.750000000000000000000000000000,676.000000000000000000000000000000,1766,1472,0.905995902795344587588033391512,0.226037409344688050572003135130
346,346_0,COMPLETED,SOBOL,0.579999999999999960031971113494,59.000000000000000000000000000000,49,4804,0.289269320279359809511277035199,0.965643882233649497592864463513
347,347_0,COMPLETED,SOBOL,0.770000000000000017763568394003,1202.000000000000000000000000000000,3931,500,0.501376877773553109030046925909,0.450447759477421660889717713872
348,348_0,COMPLETED,SOBOL,0.689999999999999946709294817992,262.000000000000000000000000000000,4965,4254,0.812034010145813223147115422762,0.273411785833537590573172337827
349,349_0,COMPLETED,SOBOL,0.760000000000000008881784197001,491.000000000000000000000000000000,1037,1049,0.100927657231688505667932531651,0.756734424406662609108309425210
350,350_0,COMPLETED,SOBOL,0.640000000000000013322676295502,69.000000000000000000000000000000,2133,2716,0.720089469376951507584294631670,0.059767585698515174330580634887
351,351_0,COMPLETED,SOBOL,0.729999999999999982236431605997,289.000000000000000000000000000000,3245,2020,0.444922844246029847159462633499,0.543499718291684974502686600317
352,352_0,COMPLETED,SOBOL,0.540000000000000035527136788005,67.000000000000000000000000000000,3473,4429,0.648755995323881506919860839844,0.817538921540603036319794227893
353,353_0,COMPLETED,SOBOL,0.800000000000000044408920985006,856.000000000000000000000000000000,2401,291,0.435734931150451310077897915107,0.333470383938401948586971457189
354,354_0,COMPLETED,SOBOL,0.689999999999999946709294817992,110.000000000000000000000000000000,680,3447,0.805397847494110474819706269045,0.607214484589174374740139228379
355,355_0,COMPLETED,SOBOL,0.739999999999999991118215802999,522.000000000000000000000000000000,4570,1800,0.032143903682008381772483573968,0.124712789639830595733727136576
356,356_0,COMPLETED,SOBOL,0.719999999999999973354647408996,354.000000000000000000000000000000,4347,3053,0.342801913464441887491318539105,0.161100804766640071097327790994
357,357_0,COMPLETED,SOBOL,0.619999999999999995559107901499,69.000000000000000000000000000000,425,2191,0.617055128579959255574749477091,0.676084162991493986538671379094
358,358_0,COMPLETED,SOBOL,0.699999999999999955591079014994,184.000000000000000000000000000000,1516,4034,0.249829553598538034453468981155,0.390401575239375242531991716533
359,359_0,COMPLETED,SOBOL,0.569999999999999951150186916493,65.000000000000000000000000000000,2630,682,0.961849889075383490677495501586,0.904849798768758817324453502806
360,360_0,COMPLETED,SOBOL,0.689999999999999946709294817992,130.000000000000000000000000000000,2702,3807,0.396159976381808498491210457360,0.026822603378444911242928228035
361,361_0,COMPLETED,SOBOL,0.760000000000000008881784197001,785.000000000000000000000000000000,1279,909,0.675286000430583954745600294700,0.510297015322372371493031550926
362,362_0,COMPLETED,SOBOL,0.699999999999999955591079014994,114.000000000000000000000000000000,495,2816,0.052225732196122406914007285650,0.298927899800240981509347193423
363,363_0,COMPLETED,SOBOL,0.569999999999999951150186916493,84.000000000000000000000000000000,4110,2427,0.767169657856225928327376095694,0.782023750150576235640187405807
364,364_0,COMPLETED,SOBOL,0.579999999999999960031971113494,56.000000000000000000000000000000,4475,3674,0.581262495741248108593879351247,0.995059236753731979341353053314
365,365_0,COMPLETED,SOBOL,0.739999999999999991118215802999,290.000000000000000000000000000000,902,1573,0.365317365501075963507560118160,0.479634481726214312313771870322
366,366_0,COMPLETED,SOBOL,0.619999999999999995559107901499,63.000000000000000000000000000000,2306,4666,0.985942463591694795432829323545,0.702942084349691853617514425423
367,367_0,COMPLETED,SOBOL,0.819999999999999951150186916493,5517.000000000000000000000000000000,3697,54,0.207815234962850814426360557263,0.188935227880254380528057822630
368,368_0,COMPLETED,SOBOL,0.719999999999999973354647408996,300.000000000000000000000000000000,3340,2646,0.885858901539817500392359761463,0.415914804162457574232547585780
369,369_0,COMPLETED,SOBOL,0.510000000000000008881784197001,106.000000000000000000000000000000,1910,2091,0.169879263808950770053840528817,0.930134395420551318700574938703
370,370_0,COMPLETED,SOBOL,0.689999999999999946709294817992,166.000000000000000000000000000000,1131,4174,0.541003198215737945986347767757,0.128152937402948724487927734117
371,371_0,COMPLETED,SOBOL,0.719999999999999973354647408996,516.000000000000000000000000000000,4744,1129,0.262912507018074392828310692494,0.642876730930060147350957322487
372,372_0,COMPLETED,SOBOL,0.680000000000000048849813083507,184.000000000000000000000000000000,3861,4875,0.077004526978358633915178188545,0.570367138730362044363175755279
373,373_0,COMPLETED,SOBOL,0.770000000000000017763568394003,357.000000000000000000000000000000,285,429,0.854095946872606925914794828714,0.087607723131775852576375029912
374,374_0,COMPLETED,SOBOL,0.569999999999999951150186916493,76.000000000000000000000000000000,1694,3347,0.480534611618146312306265599545,0.846949546968564392912526272994
375,375_0,COMPLETED,SOBOL,0.750000000000000000000000000000,364.000000000000000000000000000000,3077,1391,0.697514978045597699995994389610,0.362654221143573540775406627290
376,376_0,COMPLETED,SOBOL,0.699999999999999955591079014994,180.000000000000000000000000000000,3072,3351,0.907953147431835527747523428843,0.545073703844100254656268589315
377,377_0,COMPLETED,SOBOL,0.750000000000000000000000000000,705.000000000000000000000000000000,1690,1405,0.129872614869847885499254402930,0.062221477953717116426979316657
378,378_0,COMPLETED,SOBOL,0.599999999999999977795539507497,58.000000000000000000000000000000,281,4869,0.503349469652399461594427521050,0.755291304953396358534689625230
379,379_0,COMPLETED,SOBOL,0.780000000000000026645352591004,1126.000000000000000000000000000000,3856,414,0.287298752764239884172070560453,0.271085908094421013103669793054
380,380_0,COMPLETED,SOBOL,0.699999999999999955591079014994,247.000000000000000000000000000000,4729,4170,0.098954115444794293887653680031,0.452934489551931607209667163261
381,381_0,COMPLETED,SOBOL,0.589999999999999968913755310496,66.000000000000000000000000000000,1117,1115,0.814005531286820738223752869089,0.967185029966756704133956645819
382,382_0,COMPLETED,SOBOL,0.719999999999999973354647408996,364.000000000000000000000000000000,1896,2651,0.442964649701491020028498724059,0.223679641835391518345232952925
