start_time,end_time,run_time,program_string,n_samples,threshold,outlier_detector_kwargs,result,exit_code,signal,hostname
1727347954,1727347958,4,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 413 threshold 0.27739077527076006 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",413,0.27739077527076006,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727347974,1727347977,3,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 820 threshold 0.6266496488824487 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",820,0.6266496488824487,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727347975,1727347978,3,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 691 threshold 0.4578667471185327 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",691,0.4578667471185327,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727347992,1727347996,4,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 891 threshold 0.34724234547466043 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",891,0.34724234547466043,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727347992,1727347996,4,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 644 threshold 0.3974165413528681 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",644,0.3974165413528681,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727347993,1727347996,3,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 575 threshold 0.3013343818485737 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",575,0.3013343818485737,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727347994,1727347997,3,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 298 threshold 0.6995500676333906 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",298,0.6995500676333906,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727348014,1727348017,3,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 528 threshold 0.705526595376432 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",528,0.705526595376432,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727348014,1727348017,3,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 984 threshold 0.2689239796251059 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",984,0.2689239796251059,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
1727348014,1727348017,3,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 OneClassDriftDetector n_samples 981 threshold 0.5404839703813196 outlier_detector_kwargs {'nu':0.5,'kernel':'rbf','gamma':'auto'}",981,0.5404839703813196,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}",None,1,None,i7122
