trial_index,arm_name,trial_status,generation_method,result,n_samples,n_windows,disjoint_training_windows
357,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
358,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
359,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
360,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
361,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
362,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
363,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
364,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
365,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
366,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
367,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
368,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
369,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
370,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
371,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
372,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
373,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
374,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
375,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
376,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
377,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
378,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
379,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
380,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
381,381_0,COMPLETED,BoTorch,0.293787988422576029634569749760,339,120,False
382,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
383,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
384,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
385,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
386,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
387,387_0,COMPLETED,BoTorch,0.292752050168837429922064075072,306,231,False
388,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
389,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
390,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
391,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
392,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
393,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
394,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
395,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
396,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
397,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
398,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
399,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
400,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
401,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
402,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
403,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
404,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
405,405_0,COMPLETED,BoTorch,0.328986975397973946400043132599,100,25,True
406,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
407,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
408,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
409,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
410,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
411,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
412,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
413,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
414,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
415,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
416,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
417,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
418,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
419,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
420,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
421,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
422,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
423,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
424,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
425,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
426,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
427,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
428,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
429,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
430,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
431,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
432,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
433,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
434,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
435,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
436,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
437,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
438,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
439,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
440,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
441,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
442,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
443,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
444,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
445,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
446,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
447,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
448,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
449,36_0,RUNNING,BoTorch,,100,25,False
450,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
451,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
452,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
453,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
454,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
455,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
456,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
457,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
458,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
459,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
460,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
461,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
462,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
463,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
464,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
465,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
466,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
467,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
468,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
469,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
470,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
471,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
472,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
473,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
474,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
475,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
476,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
477,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
478,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
479,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
480,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
481,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
482,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
483,483_0,COMPLETED,BoTorch,0.292872648335745333625368402863,248,25,False
484,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
485,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
486,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
487,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
488,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
489,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
490,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
491,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
492,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
493,493_0,COMPLETED,BoTorch,0.282150265315967208046288305923,209,25,False
494,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
495,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
496,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
497,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
498,498_0,COMPLETED,BoTorch,0.269436806560540254018576433737,126,80,False
499,36_0,COMPLETED,BoTorch,0.264861312108055968472797303548,100,25,False
