timestamp,ram_usage_mb,cpu_usage_percent
1740990970,631.609375,21.6
1740990972,631.859375,15.9
1740990972,633.33203125,31.3
1740990972,633.33203125,0.0
1740990972,633.33203125,0.0
1740990972,633.33203125,0.0
1740990972,633.33203125,0.0
1740990977,637.39453125,22.4
1740990977,637.39453125,0.0
1740990977,637.39453125,0.0
1740990977,637.39453125,0.0
1740990978,637.39453125,17.8
1740990978,637.39453125,0.0
