timestamp,ram_usage_mb,cpu_usage_percent
1738678423,564.91015625,50.4
1738678425,565.46484375,44.6
1738678425,567.0859375,43.5
1738678425,567.0859375,0.0
1738678425,567.0859375,0.0
1738678425,567.0859375,0.0
1738678425,567.0859375,0.0
