start_time,end_time,run_time,program_string,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1745466335,1745472395,6060,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3544 n_samples 426 k_neighbors 32 n_permutations 163 significance_level 0.9072654483951628,3544,426,32,163,0.9072654483951628,0.73,6046.0,0,,i7175,6046.0,534.6640625,528.6158983085809,-1.0,0.997277059223962,4673007
1745474686,1745479728,5042,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1642 n_samples 164 k_neighbors 49 n_permutations 823 significance_level 0.4384081861730665,1642,164,49,823,0.4384081861730665,0.7,5031.0,0,,i7176,5031.0,525.5234375,506.1642481435644,-1.0,1.0,4678260
1745484866,1745486045,1179,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2575 n_samples 66 k_neighbors 4 n_permutations 703 significance_level 0.04120427163876593,2575,66,4,703,0.0412042716387659,0.72,1162.0,0,,i7183,1162.0,538.72265625,529.1657694327731,-1.0,0.9982672195061576,4683731
1745485528,1745489216,3688,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3200 n_samples 234 k_neighbors 80 n_permutations 306 significance_level 0.2831952048353851,3200,234,80,306,0.2831952048353851,0.71,3673.0,0,,i7183,3673.0,552.265625,536.2923865176152,-1.0,0.9950491985890216,4683957
1745495784,1745495796,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2268 n_samples 20 k_neighbors 73 n_permutations 185 significance_level 0.19592881620675326,2268,20,73,185,0.1959288162067532,,,1,,i7176,,,,,,4687393
1745494887,1745497170,2283,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3964 n_samples 325 k_neighbors 23 n_permutations 85 significance_level 0.4700660653952509,3964,325,23,85,0.4700660653952509,0.74,2267.0,0,,i7176,2267.0,541.9921875,531.667252319869,-1.0,0.9953586236772076,4687088
1745512918,1745515500,2582,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4928 n_samples 122 k_neighbors 38 n_permutations 562 significance_level 0.6032212300933898,4928,122,38,562,0.6032212300933898,0.71,2571.0,0,,i7180,2571.0,563.625,542.6899583735521,-1.0,1.0,4695894
1745521803,1745525663,3860,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 778 n_samples 130 k_neighbors 65 n_permutations 801 significance_level 0.07479520072601736,778,130,65,801,0.0747952007260173,0.7,3847.0,0,,i7185,3847.0,547.453125,531.967982881137,-1.0,0.9998762299647256,4700294
1745531853,1745531867,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3430 n_samples 7 k_neighbors 49 n_permutations 424 significance_level 0.728421740250662,3430,7,49,424,0.728421740250662,,,1,,i7186,,,,,,4705279
1745541725,1745542331,606,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2350 n_samples 222 k_neighbors 6 n_permutations 53 significance_level 0.7532260310482234,2350,222,6,53,0.7532260310482234,0.74,597.0,0,,i7180,597.0,525.984375,525.2792338709677,-1.0,0.9944303484126492,4710074
1745550417,1745553520,3103,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1725 n_samples 78 k_neighbors 81 n_permutations 942 significance_level 0.5108381868600845,1725,78,81,942,0.5108381868600845,0.71,3089.0,0,,i7185,3089.0,587.4609375,546.6925617966237,-1.0,0.9996286898941766,4714226
1745560662,1745561952,1290,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4064 n_samples 102 k_neighbors 9 n_permutations 315 significance_level 0.16762018635496498,4064,102,9,315,0.1676201863549649,0.71,1278.0,0,,i7185,1278.0,558.359375,537.1623197115384,-1.0,0.9983291045237948,4718961
1745560199,1745563975,3776,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2804 n_samples 176 k_neighbors 75 n_permutations 571 significance_level 0.9703215045817196,2804,176,75,571,0.9703215045817196,0.7,3766.0,0,,i7181,3766.0,558.08984375,536.6677626154353,-1.0,0.9998143449470884,4718764
1745572701,1745573387,686,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 836 k_neighbors 1 n_permutations 1 significance_level 0.999,5000,836,1,1,0.999,0.73,675.0,0,,i7186,675.0,573.1875,548.973828125,-1.0,0.0,4724405
1747593776,1747595912,2136,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4669 n_samples 119 k_neighbors 21 n_permutations 582 significance_level 0.34274591350369155,4669,119,21,582,0.3427459135036915,0.71,2111.0,0,,i7173,2111.0,525.21484375,422.5724948650235,-1.0,0.9990098397178044,5111495
1747600251,1747600264,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 383 n_samples 3 k_neighbors 97 n_permutations 432 significance_level 0.6184412340316922,383,3,97,432,0.6184412340316922,,,1,,i7083,,,,,,5117599
1747596699,1747602424,5725,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1584 n_samples 205 k_neighbors 26 n_permutations 790 significance_level 0.009559976473450662,1584,205,26,790,0.0095599764734506,0.72,5714.0,0,,i7116,5714.0,525.45703125,467.13776859729495,-1.0,0.9995668048765394,5114736
1747605004,1747606215,1211,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2180 n_samples 409 k_neighbors 6 n_permutations 35 significance_level 0.7299758725389838,2180,409,6,35,0.7299758725389838,0.74,1201.0,0,,i7057,1201.0,532.83203125,530.5256787909836,-1.0,0.9952348536419332,5120670
1747595240,1747607786,12546,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4197 n_samples 2737 k_neighbors 18 n_permutations 4 significance_level 0.11875039806775749,4197,2737,18,4,0.1187503980677574,0.75,12533.0,0,,i7125,12533.0,1095.171875,806.2941577440239,-1.0,0.9655919301937002,5113217
1747621613,1747622683,1070,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2698 n_samples 40 k_neighbors 36 n_permutations 662 significance_level 0.6928233979977667,2698,40,36,662,0.6928233979977667,0.7,1053.0,0,,i7121,1053.0,560.6953125,538.4118561921297,-1.0,0.999690574911814,5129327
1747620523,1747623557,3034,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3389 n_samples 242 k_neighbors 52 n_permutations 189 significance_level 0.7961926854811608,3389,242,52,189,0.7961926854811608,0.7,3018.0,0,,i7126,3018.0,544.5078125,512.6144248560855,-1.0,0.9996286898941766,5128864
1747630784,1747631713,929,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2319 n_samples 81 k_neighbors 61 n_permutations 326 significance_level 0.4717059645280242,2319,81,61,326,0.4717059645280242,0.69,909.0,0,,i7178,909.0,545.3359375,529.375966061828,-1.0,0.9996286898941766,5133883
1747650501,1747651318,817,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3919 n_samples 164 k_neighbors 93 n_permutations 54 significance_level 0.17700210933946073,3919,164,93,54,0.1770021093394607,0.71,801.0,0,,i7123,801.0,564.9609375,542.6879235692771,-1.0,0.9998762299647256,5143966
1747422779,1747432272,9493,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1085 n_samples 317 k_neighbors 6 n_permutations 598 significance_level 0.9871347422581166,1085,317,6,598,0.9871347422581166,0.74,9477.0,0,,i7045,9477.0,528.17578125,483.5842251712329,-1.0,0.995172968624296,5086244
1747436986,1747440496,3510,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2194 n_samples 139 k_neighbors 78 n_permutations 845 significance_level 0.8572558531723916,2194,139,78,845,0.8572558531723916,0.71,3486.0,0,,i7016,3486.0,540.11328125,528.5254295762109,-1.0,1.0,5087268
1747436607,1747445209,8602,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3192 n_samples 293 k_neighbors 54 n_permutations 627 significance_level 0.6914588272031397,3192,293,54,627,0.6914588272031397,0.72,8574.0,0,,i7133,8574.0,533.44140625,481.0664926513388,-1.0,0.996225013924129,5086867
1747438505,1747445490,6985,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 634 n_samples 2465 k_neighbors 33 n_permutations 2 significance_level 0.6719332386311143,634,2465,33,2,0.6719332386311143,0.74,6973.0,0,,i7160,6973.0,988.078125,677.0050742131616,-1.0,0.5409369391670277,5087452
1747453987,1747455911,1924,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 327 n_samples 174 k_neighbors 44 n_permutations 321 significance_level 0.1952432261146605,327,174,44,321,0.1952432261146605,0.73,1907.0,0,,i7096,1907.0,523.9375,499.5503764572539,-1.0,0.9998143449470884,5088215
1747455315,1747456045,730,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3821 n_samples 24 k_neighbors 18 n_permutations 164 significance_level 0.3574016451071948,3821,24,18,164,0.3574016451071948,0.71,701.0,0,,i7068,701.0,593.9453125,547.4276801215278,-1.0,0.999504919858902,5088256
1747451333,1747465310,13977,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2586 n_samples 432 k_neighbors 90 n_permutations 409 significance_level 0.48530751569196584,2586,432,90,409,0.4853075156919658,0.73,13951.0,0,,i7078,13951.0,534.703125,442.6572909204871,-1.0,0.9996286898941766,5087942
1747482507,1747484084,1577,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 722 n_samples 65 k_neighbors 59 n_permutations 899 significance_level 0.461262664295733,722,65,59,899,0.461262664295733,0.71,1558.0,0,,i7123,1558.0,536.66015625,524.6422814477849,-1.0,0.999690574911814,5090853
1747480127,1747484995,4868,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4841 n_samples 210 k_neighbors 83 n_permutations 617 significance_level 0.11272445095516741,4841,210,83,617,0.1127244509551674,0.71,4854.0,0,,i7118,4854.0,552.29296875,514.6357482032854,-1.0,0.9988241846648926,5090476
1747479138,1747485611,6473,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1709 n_samples 625 k_neighbors 65 n_permutations 66 significance_level 0.08877114020846784,1709,625,65,66,0.0887711402084678,0.74,6459.0,0,,i7176,6459.0,549.36328125,454.9280116705247,-1.0,0.9945541184479236,5090307
1747480241,1747492774,12533,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 506 n_samples 796 k_neighbors 16 n_permutations 56 significance_level 0.7623401059880852,506,796,16,56,0.7623401059880852,0.75,12520.0,0,,i7021,12520.0,568.828125,485.591365098763,-1.0,0.9323596757225076,5090552
1747488541,1747498451,9910,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4080 n_samples 359 k_neighbors 72 n_permutations 333 significance_level 0.817952853731811,4080,359,72,333,0.817952853731811,0.73,9899.0,0,,i7044,9899.0,530.6171875,449.04415915111,-1.0,0.9961012438888543,5091505
1747530755,1747531440,685,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2952 n_samples 107 k_neighbors 50 n_permutations 80 significance_level 0.9634230055827647,2952,107,50,80,0.9634230055827648,0.7,672.0,0,,i7003,672.0,571.9609375,543.449609375,-1.0,0.9996286898941766,5094228
1747529430,1747533601,4171,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1329 n_samples 247 k_neighbors 24 n_permutations 424 significance_level 0.6107303238511086,1329,247,24,424,0.6107303238511086,0.72,4152.0,0,,i7030,4152.0,545.58984375,524.5248426258993,-1.0,0.995420508694845,5094169
1747533027,1747538250,5223,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2713 n_samples 182 k_neighbors 1 n_permutations 915 significance_level 0.8414142385162413,2713,182,1,915,0.8414142385162413,0.74,5213.0,0,,i7169,5213.0,525.4765625,470.7065681763862,-1.0,1.0,5094552
1748077801,1748077807,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3061 n_samples 4956 k_neighbors 94 n_permutations 241 significance_level 0.7498788162656128,3061,4956,94,241,0.7498788162656128,,,1,,i7030,,,,,,5189363
1748077741,1748077816,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 813 n_samples 1545 k_neighbors 15 n_permutations 992 significance_level 0.04553123570978641,813,1545,15,992,0.0455312357097864,,,1,,i7031,,,,,,5189352
1748077831,1748077838,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3887 n_samples 474 k_neighbors 35 n_permutations 539 significance_level 0.7439459843076766,3887,474,35,539,0.7439459843076766,,,1,,i7029,,,,,,5189378
1748077922,1748077929,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2230 n_samples 3332 k_neighbors 58 n_permutations 288 significance_level 0.46064390237256886,2230,3332,58,288,0.4606439023725688,,,1,,i7023,,,,,,5189395
1748078495,1748078501,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1563 n_samples 643 k_neighbors 83 n_permutations 464 significance_level 0.2999838527198881,1563,643,83,464,0.2999838527198881,,,1,,i7016,,,,,,5189412
