start_time,end_time,run_time,program_string,recent_samples_size,feature_id,threshold,window_size,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744562459,1744562491,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 4683 feature_id 9 threshold 0.7401133889392915 window_size 1160,4683,9,0.7401133889392915,1160,0.08,4,0,,i7025,4,633.51953125,633.4348958333334,-1,0,4330270
1744562459,1744562491,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 535 feature_id 9 threshold 0.6173866672408884 window_size 522,535,9,0.6173866672408884,522,0.08,4,0,,i7025,4,633.9921875,633.9427083333334,-1,0,4330268
1744562476,1744562496,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 532 feature_id 5 threshold 0.6605235165577001 window_size 507,532,5,0.6605235165577001,507,0.06,5,0,,i7025,5,633.44921875,633.3984375,-1,0,4330283
1744562477,1744562496,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 2918 feature_id 17 threshold 0.999 window_size 4532,2918,17,0.999,4532,0.05,4,0,,i7031,4,633.06640625,633.015625,-1,0,4330280
1744562477,1744562496,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 2256 feature_id 17 threshold 0.001 window_size 2735,2256,17,0.001,2735,0.05,4,0,,i7031,4,633.7578125,633.6575520833334,-1,0,4330278
1744562477,1744562497,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 230 feature_id 14 threshold 0.43610152359204063 window_size 1353,230,14,0.4361015235920406,1353,0.06,4,0,,i7184,4,633.62109375,633.5716145833334,-1,0,4330274
1744562482,1744562501,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.5297874069927913 window_size 1115,1,0,0.5297874069927913,1115,0.04,5,0,,i7033,5,633.99609375,633.9453125,-1,0,4330285
1744562506,1744562519,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 5000 feature_id 9 threshold 0.2496586068905498 window_size 2145,5000,9,0.2496586068905498,2145,0.08,4,0,,i7033,4,633.10546875,633.0546875,-1,0,4330298
1744562502,1744562521,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 4100 feature_id 0 threshold 0.9774505829125716 window_size 500,4100,0,0.9774505829125716,500,0.04,5,0,,i7183,5,633.5546875,633.5078125,-1,0,4330287
1744562507,1744562526,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 1179 feature_id 5 threshold 0.7322552366926154 window_size 487,1179,5,0.7322552366926154,487,0.06,5,0,,i7162,5,633.9921875,633.9622395833334,-1,0,4330295
1744562507,1744562526,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 4209 feature_id 5 threshold 0.26742619328880163 window_size 3065,4209,5,0.2674261932888016,3065,0.06,5,0,,i7180,5,634.11328125,634.0625,-1,0,4330291
1744562507,1744562526,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 924 feature_id 5 threshold 0.5460364176052077 window_size 1116,924,5,0.5460364176052077,1116,0.06,5,0,,i7176,5,634.07421875,633.9661458333334,-1,0,4330293
1744562508,1744562528,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 5 threshold 0.422560711080026 window_size 1108,1,5,0.422560711080026,1108,0.06,6,0,,i7068,6,632.875,632.82421875,-1,0,4330296
1744562503,1744562534,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 3076 feature_id 5 threshold 0.19597065477941797 window_size 3439,3076,5,0.1959706547794179,3439,0.06,5,0,,i7181,5,634.5859375,634.5026041666666,-1,0,4330289
1744562522,1744562535,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier IKS recent_samples_size 2060 feature_id 9 threshold 0.001 window_size 4221,2060,9,0.001,4221,0.08,4,0,,i7183,4,633.22265625,633.1731770833334,-1,0,4330300
