start_time,end_time,run_time,program_string,recent_samples_size,feature_id,threshold,window_size,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744616996,1744617021,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 3 threshold 0.999 window_size 940,1,3,0.999,940,0.69,16,0,,i7175,16,524.12109375,524.0986328125,-1,0.0,4341852
1744616996,1744617021,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IKS recent_samples_size 2992 feature_id 3 threshold 0.999 window_size 2486,2992,3,0.999,2486,0.69,17,0,,i7179,17,525.6953125,525.673828125,-1,0.0,4341848
1744616996,1744617021,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IKS recent_samples_size 294 feature_id 3 threshold 0.999 window_size 1771,294,3,0.999,1771,0.69,17,0,,i7179,17,525.73046875,525.693359375,-1,0.0,4341847
1744616996,1744617028,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IKS recent_samples_size 4664 feature_id 3 threshold 0.8878155461720889 window_size 2047,4664,3,0.8878155461720889,2047,0.69,16,0,,i7177,16,523.94140625,523.8642578125,-1,0.0,4341851
1744616996,1744617028,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IKS recent_samples_size 1685 feature_id 3 threshold 0.999 window_size 686,1685,3,0.999,686,0.69,15,0,,i7177,15,524.3515625,524.28515625,-1,0.0,4341850
1744616998,1744617030,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IKS recent_samples_size 4052 feature_id 3 threshold 0.6625731771363479 window_size 5000,4052,3,0.6625731771363479,5000,0.69,18,0,,i7170,18,524.796875,524.732421875,-1,0.0,4341858
1744616999,1744617037,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IKS recent_samples_size 4198 feature_id 3 threshold 0.8378931113014901 window_size 5000,4198,3,0.8378931113014901,5000,0.69,21,0,,i7169,21,524.3359375,524.28515625,-1,0.0,4341859
1744617018,1744617043,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IKS recent_samples_size 2897 feature_id 3 threshold 0.999 window_size 3756,2897,3,0.999,3756,0.69,17,0,,i7180,17,524.19140625,524.1298828125,-1,0.0,4341863
1744617018,1744617043,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IKS recent_samples_size 4593 feature_id 3 threshold 0.999 window_size 1739,4593,3,0.999,1739,0.69,17,0,,i7181,17,523.85546875,523.79296875,-1,0.0,4341861
1744617018,1744617050,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IKS recent_samples_size 3990 feature_id 3 threshold 0.999 window_size 1317,3990,3,0.999,1317,0.69,16,0,,i7168,16,524.69140625,524.638671875,-1,0.0,4341865
1744617027,1744617058,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IKS recent_samples_size 4642 feature_id 3 threshold 0.822473795634638 window_size 1127,4642,3,0.822473795634638,1127,0.69,17,0,,i7161,17,524.1171875,524.095703125,-1,0.0,4341873
1744617038,1744617070,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 3 threshold 0.001 window_size 3841,1,3,0.001,3841,0.7,24,0,,i7179,24,524.84765625,524.81796875,-1,0.7622996472553994,4341877
1744617027,1744617078,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 3 threshold 0.17924560259524017 window_size 773,1,3,0.1792456025952401,773,0.69,26,0,,i7163,26,524.859375,524.8296875,-1,0.8212141840460424,4341868
1744617027,1744617078,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IKS recent_samples_size 4278 feature_id 3 threshold 0.9740578585886599 window_size 5000,4278,3,0.97405785858866,5000,0.69,23,0,,i7163,23,524.93359375,524.86953125,-1,0.0,4341869
