start_time,end_time,run_time,program_string,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747349743,1747352267,2524,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier UCDD recent_samples_size 814 n_reference_samples 1367 n_recent_samples 1 threshold 0.08330024611763656 stability_offset 0.9,814,1367,1,0.0833002461176365,0.9,0.32,2499,0,,i7173,2499,691.828125,672.5729631696429,-1,0,5059956
