start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_windows,disjoint_training_windows,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744363826,1744363940,114,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1053 n_samples 3549 n_windows 2025 disjoint_training_windows True,1053,3549,2025,True,0.06,94,0,,i7099,94,496.546875,481.2399088541667,-1,0.0,4223305
1744363978,1744364079,101,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4780 n_samples 3435 n_windows 2614 disjoint_training_windows True,4780,3435,2614,True,0.06,91,0,,i7140,91,496.1015625,481.1197916666667,-1,0.0,4223311
1744363797,1744364081,284,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4639 n_samples 45 n_windows 1454 disjoint_training_windows True,4639,45,1454,True,0.06,273,0,,i7121,273,495.421875,481.5877604166666,-1,0.0,4223301
1744363978,1744364086,108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4019 n_samples 1847 n_windows 4366 disjoint_training_windows True,4019,1847,4366,True,0.06,89,0,,i7145,89,495.9453125,479.85546875,-1,0.0,4223310
1744364007,1744364121,114,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2503 n_samples 4399 n_windows 3233 disjoint_training_windows True,2503,4399,3233,True,0.06,89,0,,i7111,89,502.95703125,483.5426136363636,-1,0.0,4223315
1744364007,1744364121,114,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 418 n_samples 4559 n_windows 4733 disjoint_training_windows True,418,4559,4733,True,0.06,98,0,,i7135,98,497.1015625,481.0696614583333,-1,0.0,4223313
1744364038,1744364146,108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1911 n_samples 3273 n_windows 4121 disjoint_training_windows True,1911,3273,4121,True,0.06,92,0,,i7027,92,504.48828125,486.2708333333333,-1,0.0,4223317
1744364097,1744364198,101,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1734 n_samples 1697 n_windows 2670 disjoint_training_windows True,1734,1697,2670,True,0.06,91,0,,i7140,91,465.18359375,449.0374348958333,-1,0.0,4223320
1744363887,1744364239,352,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 863 n_samples 473 n_windows 3282 disjoint_training_windows True,863,473,3282,True,0.06,340,0,,i7173,340,496.58203125,487.9918619791667,-1,0.0,4223308
1744364160,1744364261,101,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1279 n_samples 4908 n_windows 1388 disjoint_training_windows True,1279,4908,1388,True,0.06,90,0,,i7111,90,496.79296875,482.0576171875,-1,0.0,4223326
1744364157,1744364265,108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3137 n_samples 3711 n_windows 949 disjoint_training_windows True,3137,3711,949,True,0.06,97,0,,i7135,97,496.5234375,481.0123697916667,-1,0.0,4223324
1744363826,1744364269,443,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3440 n_samples 4325 n_windows 2334 disjoint_training_windows False,3440,4325,2334,False,0.14,428,0,,i7026,428,866.08984375,667.4790798611111,-1,0.7910531278026046,4223307
1744363886,1744364296,410,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1601 n_samples 3045 n_windows 20 disjoint_training_windows False,1601,3045,20,False,0.18,398,0,,i7135,398,887.9453125,695.9373139880952,-1,0.5255327006050583,4223309
1744363826,1744364342,516,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3317 n_samples 2207 n_windows 3611 disjoint_training_windows False,3317,2207,3611,False,0.19,503,0,,i7095,503,963.73828125,724.7986438679245,-1,0.9817679929191186,4223306
1744363796,1744364350,554,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2826 n_samples 2533 n_windows 4425 disjoint_training_windows False,2826,2533,4425,False,0.14,541,0,,i7140,541,836.91015625,639.9527823464912,-1,0.9717792788629108,4223298
1744364127,1744364385,258,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3620 n_samples 321 n_windows 4984 disjoint_training_windows True,3620,321,4984,True,0.06,245,0,,i7142,245,496.76953125,487.6416377314815,-1,0.0,4223322
1744363796,1744364406,610,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 246 n_samples 1348 n_windows 1211 disjoint_training_windows True,246,1348,1211,True,0.06,600,0,,i7140,600,491.5234375,470.4740423387097,-1,0.0,4223299
1744363796,1744364437,641,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2213 n_samples 3889 n_windows 2911 disjoint_training_windows False,2213,3889,2911,False,0.05,626,0,,i7123,626,622.61328125,552.8343149038461,-1,0.5637764039457066,4223300
1744364130,1744364551,421,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier UDetect recent_samples_size 731 n_samples 4164 n_windows 632 disjoint_training_windows False,731,4164,632,False,0.09,402,0,,i7172,402,656.1484375,558.4063408430233,-1,0.1750205045263262,4223321
