start_time,end_time,run_time,program_string,recent_samples_size,delta,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744522879,1744522905,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier STUDD recent_samples_size 427 delta 0.27994795253872873,427,0.2799479525387287,0.91,0,0,,i7072,0,754.10546875,754.0546875,-1,0,4300952
1744522880,1744522905,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2003 delta 0.2157363081164658,2003,0.2157363081164658,0.91,0,0,,i7076,0,753.17578125,753.1458333333334,-1,0,4300927
1744524736,1744524749,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3559 delta 0.20872348275780678,3559,0.2087234827578067,0.91,0,0,,i7143,0,753.15625,753.1276041666666,-1,0,4303603
1744524755,1744524768,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1520 delta 0.5062856791131198,1520,0.5062856791131198,0.91,0,0,,i7175,0,752.58203125,752.53125,-1,0,4303606
1744524757,1744524770,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2849 delta 0.7450996206775308,2849,0.7450996206775308,0.91,0,0,,i7162,0,752.4453125,752.3958333333334,-1,0,4303612
1744524757,1744524770,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2075 delta 0.04015853162482381,2075,0.0401585316248238,0.91,0,0,,i7169,0,752.9140625,752.86328125,-1,0,4303609
1744524757,1744524770,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4615 delta 0.46211476806364954,4615,0.4621147680636495,0.91,0,0,,i7151,0,752.87109375,752.8216145833334,-1,0,4303616
1744524776,1744524788,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier STUDD recent_samples_size 462 delta 0.7596769941616803,462,0.7596769941616803,0.91,0,0,,i7169,0,754.3984375,754.3684895833334,-1,0,4303620
1744524787,1744524800,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier STUDD recent_samples_size 497 delta 0.47885567888617514,497,0.4788556788861751,0.91,0,0,,i7164,0,752.44921875,752.4192708333334,-1,0,4303623
1744524787,1744524800,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4426 delta 0.8051728968136013,4426,0.8051728968136013,0.91,0,0,,i7156,0,752.51953125,752.4700520833334,-1,0,4303627
