start_time,end_time,run_time,program_string,recent_samples_size,delta,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744530042,1744530055,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1663 delta 0.8808379631272797,1663,0.8808379631272797,0.72,5,0,,i7057,5,482.296875,482.2278645833333,-1,0.0383958256372367,4310712
1744530042,1744530055,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4991 delta 0.56690599375296,4991,0.56690599375296,0.73,4,0,,i7051,4,482.41796875,482.3880208333333,-1,0.1152336534909493,4310731
1744530042,1744530055,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1973 delta 0.8887262139493979,1973,0.8887262139493979,0.73,5,0,,i7055,5,483.33984375,483.26953125,-1,0.0455531954192833,4310718
1744530042,1744530055,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 88 delta 0.3572022579289549,88,0.3572022579289549,0.69,5,0,,i7051,5,482.54296875,482.5130208333333,-1,0.0081270779460657,4310729
1744530045,1744530058,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1822 delta 0.8456792192698647,1822,0.8456792192698647,0.73,4,0,,i7054,4,483.50390625,483.4752604166667,-1,0.042066863686738,4310721
1744530046,1744530059,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3874 delta 0.5830621604700436,3874,0.5830621604700436,0.73,4,0,,i7045,4,483.29296875,483.2630208333333,-1,0.1788880679719246,4310748
1744530041,1744530060,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4859 delta 0.9815986315970925,4859,0.9815986315970924,0.71,5,0,,i7043,5,484.18359375,484.1328125,-1,0.1121859992611747,4310758
1744530041,1744530061,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3162 delta 0.6251111776231306,3162,0.6251111776231306,0.72,5,0,,i7046,5,482.66796875,482.6197916666667,-1,0.1460103435537495,4310745
1744530042,1744530061,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 5000 delta 0.41607284029677716,5000,0.4160728402967771,0.73,5,0,,i7045,5,483.19921875,483.1692708333333,-1,0.2308828961950498,4310750
1744530042,1744530061,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3824 delta 0.6587233981081059,3824,0.6587233981081059,0.61,6,0,,i7042,6,484.26953125,484.2395833333333,-1,0.2910971555227188,4310760
1744532742,1744532755,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2201 delta 0.882274483835364,2201,0.882274483835364,0.71,4,0,,i7005,4,484.078125,484.0286458333333,-1,0.1016346509050609,4314755
1744532743,1744532756,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2091 delta 0.8414335071339003,2091,0.8414335071339003,0.71,4,0,,i7006,4,482.51953125,482.46875,-1,0.0965552271887698,4314752
1744532747,1744532760,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 86 delta 0.83295261837854,86,0.83295261837854,0.71,4,0,,i7004,4,483.13671875,483.0859375,-1,0.0039711858145548,4314758
1744532747,1744532760,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1935 delta 0.8160488073898228,1935,0.8160488073898228,0.72,5,0,,i7002,5,482.78125,482.5572916666667,-1,0.0893516808274843,4314764
1744532748,1744532760,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 154 delta 0.8508586207864246,154,0.8508586207864246,0.71,5,0,,i7002,5,481.6328125,481.60546875,-1,0.0071111932028075,4314766
1744532743,1744532762,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2256 delta 0.816766601264767,2256,0.816766601264767,0.72,4,0,,i7003,4,482.82421875,482.7734375,-1,0.1041743627632065,4314761
1744532746,1744532765,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2118 delta 0.8679082233880281,2118,0.8679082233880281,0.71,4,0,,i7011,4,480.9609375,480.9309895833333,-1,0.0978019948282231,4314748
1744532749,1744532768,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4741 delta 0.8721325079244712,4741,0.8721325079244712,0.73,6,0,,i7161,6,482.7734375,482.703125,-1,0.2189231621721462,4314770
1744532760,1744532779,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2268 delta 0.8607527164080154,2268,0.8607527164080154,0.72,5,0,,i7156,5,482.6015625,482.5729166666667,-1,0.1047284817140746,4314773
1744532772,1744532785,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1 delta 0.38207635247214816,1,0.3820763524721481,0.71,3,0,,i7156,3,482.421875,482.3763020833333,-1,6.926486885851497e-05,4314781
1744532772,1744532785,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4718 delta 0.9025302349681305,4718,0.9025302349681305,0.73,4,0,,i7163,4,482.73046875,482.7018229166667,-1,0.1089305504248245,4314776
1744532772,1744532785,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2199 delta 0.8481575333077924,2199,0.8481575333077924,0.69,5,0,,i7162,5,482.84765625,481.62890625,-1,0.1015422977465829,4314778
1744532780,1744532793,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1987 delta 0.8359589911647511,1987,0.8359589911647511,0.72,5,0,,i7173,5,482.515625,482.4869791666667,-1,0.0917528629479128,4314785
1744532803,1744532816,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 78 delta 0.8909161761169117,78,0.8909161761169117,0.7,4,0,,i7163,4,483.27734375,483.2486979166667,-1,0.0036017731806427,4314799
1744532803,1744532816,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2061 delta 0.7732087099622039,2061,0.7732087099622039,0.69,5,0,,i7178,5,482.83984375,482.7734375,-1,0.0951699298115995,4314789
1744532803,1744532816,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2703 delta 0.7742543170222129,2703,0.7742543170222129,0.73,4,0,,i7171,4,483.375,483.3255208333333,-1,0.1248152936830439,4314795
1744532832,1744532844,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 504 delta 0.17233589323857743,504,0.1723358932385774,0.71,4,0,,i7186,4,482.91796875,482.8502604166667,-1,0.0349094939046915,4314803
1744532832,1744532845,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2121 delta 0.8785913411732935,2121,0.8785913411732935,0.71,4,0,,i7180,4,470.5078125,470.4778645833333,-1,0.0979405245659401,4314806
1744532832,1744532845,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3286 delta 0.9216833310081023,3286,0.9216833310081024,0.73,4,0,,i7176,4,482.53125,482.48046875,-1,0.0758681196896933,4314809
1744532840,1744532859,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1593 delta 0.5756638942858346,1593,0.5756638942858346,0.67,6,0,,i7172,6,482.9140625,482.8463541666667,-1,0.1103389360916143,4314815
