start_time,end_time,run_time,program_string,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747422417,1747422485,68,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1396 batch_size 317 gamma 1.8335132277905941 alpha 0.009323842637240887 use_mmd2 False use_k2s_test False,1396,317,1.833513227790594,0.0093238426372408,False,False,0.31,11.0,0,,i7101,11.0,688.0546875,686.9140625,-1.0,0.031601246105919,5085959
1747422514,1747422551,37,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2131 batch_size 2835 gamma 3.9058144703796134 alpha 0.0009932260429486631 use_mmd2 False use_k2s_test False,2131,2835,3.905814470379613,0.0009932260429486,False,False,0.32,7.0,0,,i7029,7.0,705.35546875,692.2838541666666,-1.0,0.0,5086138
1747422551,1747422644,93,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 785 batch_size 4683 gamma 9.478012131178751 alpha 0.04775113769248128 use_mmd2 False use_k2s_test False,785,4683,9.478012131178753,0.0477511376924812,False,False,0.32,8.0,0,,i7172,8.0,570.92578125,557.7981770833334,-1.0,0.0,5086012
1747422704,1747422742,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 47 batch_size 2160 gamma 7.488219782076777 alpha 0.042931770761497325 use_mmd2 False use_k2s_test False,47,2160,7.488219782076777,0.0429317707614973,False,False,0.32,7.0,0,,i7076,7.0,700.35546875,691.7018229166666,-1.0,0.0,5086043
1747422743,1747423125,382,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3751 batch_size 253 gamma 6.703396193253808 alpha 0.004130044113844633 use_mmd2 False use_k2s_test True,3751,253,6.703396193253808,0.0041300441138446,False,True,0.61,367.0,0,,i7041,367.0,865.08984375,790.5815304487179,-1.0,0.9177320872274144,5086233
1747422564,1747425097,2533,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3523 batch_size 767 gamma 8.441153165552764 alpha 0.029605733008589596 use_mmd2 True use_k2s_test True,3523,767,8.441153165552764,0.0296057330085895,True,True,0.6,2499.0,0,,i7044,2499.0,885.9296875,797.9524119543651,-1.0,0.9690841121495328,5086102
1747422410,1747428818,6408,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4716 batch_size 1750 gamma 2.864034776632674 alpha 0.019126921300310643 use_mmd2 True use_k2s_test True,4716,1750,2.864034776632674,0.0191269213003106,True,True,0.6,6352.0,0,,i7091,6352.0,1074.76953125,976.14977433281,-1.0,0.956398753894081,5085990
1747424629,1747432535,7906,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2603 batch_size 2233 gamma 2.296123672416434 alpha 0.04460223023500294 use_mmd2 False use_k2s_test True,2603,2233,2.296123672416434,0.0446022302350029,False,True,0.59,7890.0,0,,i7041,7890.0,1208.05078125,1087.5847177228193,-1.0,0.9489844236760124,5086517
1747423861,1747434114,10253,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4579 batch_size 2771 gamma 9.005657813844271 alpha 0.012471204069443048 use_mmd2 False use_k2s_test True,4579,2771,9.005657813844271,0.012471204069443,False,True,0.59,10240.0,0,,i7161,10240.0,1451.23046875,1280.958344755117,-1.0,0.9419190031152648,5086475
1747422379,1747434284,11905,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3089 batch_size 3245 gamma 5.821502737326548 alpha 0.03639968456560746 use_mmd2 True use_k2s_test True,3089,3245,5.821502737326548,0.0363996845656074,True,True,0.59,11864.0,0,,i7096,11864.0,1700.44921875,1462.3896254208755,-1.0,0.945557632398754,5085975
