start_time,end_time,run_time,program_string,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1746137077,1746137096,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 5000 batch_size 3340 gamma 0.001 alpha 0.05 use_mmd2 False use_k2s_test False,5000,3340,0.001,0.05,False,False,0.74,3,0,,i7176,3,482.59375,482.5377604166667,-1,0.1080762837089028,4894390
1746137103,1746137116,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1623 batch_size 3363 gamma 4.1694978605146265 alpha 0.0005 use_mmd2 False use_k2s_test False,1623,3363,4.1694978605146265,0.0005,False,False,0.71,2,0,,i7173,2,483.8671875,482.890625,-1,0.0,4894410
1746137055,1746137118,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4699 batch_size 3238 gamma 0.001 alpha 0.05 use_mmd2 True use_k2s_test False,4699,3238,0.001,0.05,True,False,0.67,49,0,,i7173,49,3761.57421875,1597.779575892857,-1,0.2528860362024381,4894382
1746137105,1746137124,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2521 batch_size 2517 gamma 0.001 alpha 0.0005 use_mmd2 False use_k2s_test False,2521,2517,0.001,0.0005,False,False,0.7,4,0,,i7180,4,484.32421875,484.2864583333333,-1,0.3025258588843738,4894408
1746137122,1746137141,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 5000 batch_size 3348 gamma 0.001 alpha 0.0005 use_mmd2 False use_k2s_test False,5000,3348,0.001,0.0005,False,False,0.74,3,0,,i7176,3,484.1015625,483.9921875,-1,0.1084456963428149,4894417
1746137097,1746137142,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4751 batch_size 1444 gamma 0.001 alpha 0.0005 use_mmd2 True use_k2s_test False,4751,1444,0.001,0.0005,True,False,0.69,32,0,,i7173,32,845.89453125,579.6484375,-1,0.3205809013668267,4894402
1746137097,1746137148,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 5000 batch_size 3348 gamma 0.001 alpha 0.0005 use_mmd2 True use_k2s_test False,5000,3348,0.001,0.0005,True,False,0.72,39,0,,i7173,39,1264.96484375,805.8268229166666,-1,0.4176440709272257,4894404
1746137103,1746137154,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1 batch_size 3338 gamma 0.001 alpha 0.05 use_mmd2 True use_k2s_test False,1,3338,0.001,0.05,True,False,0.72,38,0,,i7173,38,1264.125,875.7532552083334,-1,0.4162587735500554,4894409
1746137043,1746137163,120,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 5000 batch_size 1345 gamma 2.392673922089321 alpha 0.05 use_mmd2 True use_k2s_test False,5000,1345,2.392673922089321,0.05,True,False,0.69,105,0,,i7181,105,2560.21875,1426.2346754807693,-1,0.0931612486147026,4894373
1746137054,1746137167,113,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 5000 batch_size 989 gamma 2.003126476764109 alpha 0.05 use_mmd2 True use_k2s_test False,5000,989,2.003126476764109,0.05,True,False,0.67,102,0,,i7186,102,3259.66015625,1647.756610576923,-1,0.0685029553010713,4894375
1746137035,1746137175,140,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1 batch_size 1049 gamma 1.8245446187370247 alpha 0.0005 use_mmd2 True use_k2s_test False,1,1049,1.824544618737025,0.0005,True,False,0.69,118,0,,i7174,118,3568.88671875,1699.236328125,-1,0.0726588474325821,4894367
1746137112,1746137188,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1 batch_size 3185 gamma 0.001 alpha 0.05 use_mmd2 False use_k2s_test False,1,3185,0.001,0.05,False,False,0.71,4,0,,i7172,4,483.13671875,482.9583333333333,-1,0.247991318803103,4894413
1746137108,1746137209,101,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 5000 batch_size 1977 gamma 0.001 alpha 0.0005 use_mmd2 True use_k2s_test False,5000,1977,0.001,0.0005,True,False,0.69,27,0,,i7172,27,1300.3046875,769.26953125,-1,0.3190108976727004,4894412
1746137108,1746137227,119,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1 batch_size 3214 gamma 0.001 alpha 0.0005 use_mmd2 True use_k2s_test False,1,3214,0.001,0.0005,True,False,0.68,44,0,,i7172,44,3814.859375,1657.0853794642858,-1,0.2506695603989656,4894416
1746137074,1746137239,165,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 5000 batch_size 47 gamma 4.123728046662218 alpha 0.05 use_mmd2 False use_k2s_test True,5000,47,4.123728046662218,0.05,False,True,0.77,147,0,,i7181,147,580.7109375,541.3756893382352,-1,0.953269301810122,4894389
1746137108,1746137246,138,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1 batch_size 1074 gamma 1.3810739060629738 alpha 0.05 use_mmd2 True use_k2s_test False,1,1074,1.3810739060629738,0.05,True,False,0.7,63,0,,i7172,63,3356.31640625,1524.421875,-1,0.1239841152567417,4894414
1746137054,1746137262,208,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1 batch_size 408 gamma 2.687796520643214 alpha 0.0005 use_mmd2 True use_k2s_test False,1,408,2.687796520643214,0.0005,True,False,0.59,199,0,,i7179,199,2716.04296875,1569.289950284091,-1,0.0282600664942741,4894376
1746137036,1746137288,252,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 5000 batch_size 34 gamma 1.3853946567100408 alpha 0.05 use_mmd2 True use_k2s_test True,5000,34,1.3853946567100408,0.05,True,True,0.77,122,0,,i7175,122,579.4375,545.6942708333333,-1,0.9531538603620244,4894365
1746137095,1746137322,227,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 5000 batch_size 382 gamma 3.747505162575032 alpha 0.0005 use_mmd2 True use_k2s_test False,5000,382,3.747505162575032,0.0005,True,False,0.69,217,0,,i7186,217,2921.67578125,1558.369140625,-1,0.0264591799039527,4894396
1746159937,1746159950,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2208 batch_size 649 gamma 10 alpha 0.05 use_mmd2 False use_k2s_test False,2208,649,10.0,0.05,False,False,0.71,1,0,,i7185,1,483.0234375,482.95703125,-1,0.0,4898072
1746159941,1746159954,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2658 batch_size 765 gamma 0.001 alpha 0.05 use_mmd2 False use_k2s_test False,2658,765,0.001,0.05,False,False,0.68,3,0,,i7185,3,483.30078125,483.18359375,-1,0.1766254155892131,4898074
1746159960,1746159973,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1 batch_size 294 gamma 10 alpha 0.0005 use_mmd2 False use_k2s_test False,1,294,10.0,0.0005,False,False,0.71,2,0,,i7186,2,481.4609375,481.3671875,-1,0.0,4898081
1746159961,1746159974,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3346 batch_size 4792 gamma 10 alpha 0.0005 use_mmd2 False use_k2s_test False,3346,4792,10.0,0.0005,False,False,0.71,2,0,,i7185,2,486.59765625,483.9583333333333,-1,0.0,4898087
1746159965,1746159978,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2542 batch_size 1473 gamma 0.001 alpha 0.05 use_mmd2 False use_k2s_test False,2542,1473,0.001,0.05,False,False,0.72,3,0,,i7185,3,483.72265625,483.6614583333333,-1,0.2259189139268562,4898090
1746159960,1746159979,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2749 batch_size 2182 gamma 0.001 alpha 0.05 use_mmd2 False use_k2s_test False,2749,2182,0.001,0.05,False,False,0.69,4,0,,i7186,4,483.640625,483.5546875,-1,0.403029183598079,4898079
1746159961,1746159980,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2582 batch_size 727 gamma 0.001 alpha 0.0005 use_mmd2 False use_k2s_test False,2582,727,0.001,0.0005,False,False,0.71,3,0,,i7185,3,484.0546875,484.0013020833333,-1,0.2182074251939416,4898082
1746159965,1746159985,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3066 batch_size 1641 gamma 10 alpha 0.05 use_mmd2 False use_k2s_test False,3066,1641,10.0,0.05,False,False,0.71,2,0,,i7184,2,486.4921875,483.79296875,-1,0.0,4898093
1746159980,1746159993,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2814 batch_size 4997 gamma 10 alpha 0.0005 use_mmd2 False use_k2s_test False,2814,4997,10.0,0.0005,False,False,0.71,2,0,,i7184,2,483.3203125,483.1627604166667,-1,0.0,4898095
1746159980,1746159999,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 5000 batch_size 1517 gamma 0.001 alpha 0.05 use_mmd2 False use_k2s_test False,5000,1517,0.001,0.05,False,False,0.69,3,0,,i7184,3,482.70703125,482.6002604166667,-1,0.2451745474695234,4898103
1746159980,1746159999,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2803 batch_size 3330 gamma 0.001 alpha 0.05 use_mmd2 False use_k2s_test False,2803,3330,0.001,0.05,False,False,0.68,5,0,,i7184,5,483.44140625,483.2825520833333,-1,0.3382665312153675,4898096
1746159980,1746159999,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2888 batch_size 4891 gamma 0.001 alpha 0.05 use_mmd2 False use_k2s_test False,2888,4891,0.001,0.05,False,False,0.68,5,0,,i7184,5,483.0546875,482.8984375,-1,0.4055458071666051,4898099
1746159980,1746159999,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 5000 batch_size 5000 gamma 0.001 alpha 0.0005 use_mmd2 False use_k2s_test False,5000,5000,0.001,0.0005,False,False,0.67,5,0,,i7184,5,483.17578125,483.0859375,-1,0.4156123014407092,4898101
1746159937,1746160001,64,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2619 batch_size 2 gamma 0.001 alpha 0.05 use_mmd2 True use_k2s_test False,2619,2,0.001,0.05,True,False,0.78,48,0,,i7186,48,487.58203125,486.265625,-1,0.305735131141485,4898070
1746159960,1746160005,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1762 batch_size 3803 gamma 0.001 alpha 0.05 use_mmd2 True use_k2s_test False,1762,3803,0.001,0.05,True,False,0.71,34,0,,i7186,34,3264.8515625,1030.6809895833333,-1,0.3928703361654969,4898078
1746159995,1746160008,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3073 batch_size 2211 gamma 0.001 alpha 0.0005 use_mmd2 False use_k2s_test False,3073,2211,0.001,0.0005,False,False,0.7,3,0,,i7186,3,483.83203125,483.73046875,-1,0.1531446250461765,4898107
1746159995,1746160008,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3887 batch_size 3293 gamma 8.66393064628013 alpha 0.05 use_mmd2 False use_k2s_test False,3887,3293,8.66393064628013,0.05,False,False,0.71,2,0,,i7186,2,485.84375,483.8580729166667,-1,0.0,4898105
1746159995,1746160008,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 5000 batch_size 2202 gamma 10 alpha 0.05 use_mmd2 False use_k2s_test False,5000,2202,10.0,0.05,False,False,0.71,2,0,,i7186,2,485.68359375,483.4244791666667,-1,0.0,4898106
1746159996,1746160009,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 5000 batch_size 4850 gamma 10 alpha 0.05 use_mmd2 False use_k2s_test False,5000,4850,10.0,0.05,False,False,0.71,2,0,,i7185,2,484.30859375,483.4700520833333,-1,0.0,4898110
1746159996,1746160009,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2489 batch_size 2590 gamma 10 alpha 0.0005 use_mmd2 False use_k2s_test False,2489,2590,10.0,0.0005,False,False,0.71,2,0,,i7185,2,484.12890625,483.2161458333333,-1,0.0,4898109
1746159996,1746160009,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 418 batch_size 782 gamma 10 alpha 0.0005 use_mmd2 False use_k2s_test False,418,782,10.0,0.0005,False,False,0.71,2,0,,i7185,2,483.1328125,481.9127604166667,-1,0.0,4898112
1746159997,1746160017,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1806 batch_size 3945 gamma 0.001 alpha 0.05 use_mmd2 False use_k2s_test False,1806,3945,0.001,0.05,False,False,0.67,5,0,,i7185,5,483.453125,483.39453125,-1,0.3181797192463982,4898113
1746159961,1746160018,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3599 batch_size 2 gamma 0.001 alpha 0.05 use_mmd2 True use_k2s_test False,3599,2,0.001,0.05,True,False,0.78,47,0,,i7185,47,485.8515625,485.0904017857143,-1,0.305735131141485,4898083
1746160001,1746160021,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2298 batch_size 4307 gamma 0.001 alpha 0.0005 use_mmd2 False use_k2s_test False,2298,4307,0.001,0.0005,False,False,0.71,5,0,,i7184,5,483.07421875,482.9440104166667,-1,0.4510528260066494,4898115
