start_time,end_time,run_time,program_string,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID
1748026738,1748026751,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2879 window_size 207 ev_threshold 0.39431203716248275 delta 0.2341205998286605 divergence_metric str\(\'intersection\'\) sample_period 0.014460878539830448 online_scaling True,2879,207,0.3943120371624827,0.2341205998286605,str\(\'intersection\'\),0.0144608785398304,True,,,1,,i7118,5186770
1748026738,1748026776,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1098 window_size 4764 ev_threshold 0.5310489797983319 delta 0.9373706434275955 divergence_metric str\(\'kl\'\) sample_period 0.0878839815966785 online_scaling False,1098,4764,0.5310489797983319,0.9373706434275956,str\(\'kl\'\),0.0878839815966785,False,,,1,,i7004,5186771
1748026768,1748026781,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4050 window_size 2621 ev_threshold 0.938925729341805 delta 0.6451584676876664 divergence_metric str\(\'intersection\'\) sample_period 0.04742391430772842 online_scaling False,4050,2621,0.938925729341805,0.6451584676876664,str\(\'intersection\'\),0.0474239143077284,False,,,1,,i7118,5186772
1748026798,1748026805,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3076 window_size 4898 ev_threshold 0.7636777159385383 delta 0.5974879931490868 divergence_metric str\(\'kl\'\) sample_period 0.0726654907502234 online_scaling True,3076,4898,0.7636777159385383,0.5974879931490868,str\(\'kl\'\),0.0726654907502234,True,,,1,,i7004,5186774
1748026799,1748026811,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1958 window_size 2490 ev_threshold 0.07705300574935972 delta 0.4327627209182829 divergence_metric str\(\'kl\'\) sample_period 0.07584441830404103 online_scaling True,1958,2490,0.0770530057493597,0.4327627209182829,str\(\'kl\'\),0.075844418304041,True,,,1,,i7118,5186773
1748026828,1748026835,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2073 window_size 2799 ev_threshold 0.7056873790230602 delta 0.7964808385074139 divergence_metric str\(\'intersection\'\) sample_period 0.012029375853016973 online_scaling True,2073,2799,0.7056873790230602,0.7964808385074139,str\(\'intersection\'\),0.0120293758530169,True,,,1,,i7004,5186776
1748026829,1748026841,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3779 window_size 2314 ev_threshold 0.34345090978965165 delta 0.031966999573633074 divergence_metric str\(\'kl\'\) sample_period 0.0848780778143555 online_scaling False,3779,2314,0.3434509097896516,0.031966999573633,str\(\'kl\'\),0.0848780778143555,False,,,1,,i7118,5186775
1748026858,1748026865,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4554 window_size 3188 ev_threshold 0.09972740565799176 delta 0.14942660680785774 divergence_metric str\(\'kl\'\) sample_period 0.06035149456001819 online_scaling True,4554,3188,0.0997274056579917,0.1494266068078577,str\(\'kl\'\),0.0603514945600181,True,,,1,,i7004,5186778
1748026859,1748026872,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1057 window_size 71 ev_threshold 0.1285237324293703 delta 0.3245298995822668 divergence_metric str\(\'intersection\'\) sample_period 0.044813851770013576 online_scaling False,1057,71,0.1285237324293703,0.3245298995822668,str\(\'intersection\'\),0.0448138517700135,False,,,1,,i7118,5186777
1748026888,1748026895,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1298 window_size 1768 ev_threshold 0.9766761812232435 delta 0.9285593651551753 divergence_metric str\(\'intersection\'\) sample_period 0.043049474479630596 online_scaling False,1298,1768,0.9766761812232436,0.9285593651551752,str\(\'intersection\'\),0.0430494744796305,False,,,1,,i7004,5186780
1748026889,1748026902,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3538 window_size 929 ev_threshold 0.5512887895461172 delta 0.7217619693167507 divergence_metric str\(\'kl\'\) sample_period 0.09225981885567308 online_scaling False,3538,929,0.5512887895461172,0.7217619693167507,str\(\'kl\'\),0.092259818855673,False,,,1,,i7118,5186779
1748026919,1748026932,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 595 window_size 4196 ev_threshold 0.43060238928720357 delta 0.44977871005423364 divergence_metric str\(\'intersection\'\) sample_period 0.029955247994512324 online_scaling True,595,4196,0.4306023892872035,0.4497787100542336,str\(\'intersection\'\),0.0299552479945123,True,,,1,,i7118,5186781
1748064089,1748064095,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1729 window_size 1210 ev_threshold 0.9272499438654631 delta 0.26904119198396803 divergence_metric str\(\'kl\'\) sample_period 0.010309551479294896 online_scaling True,1729,1210,0.9272499438654632,0.269041191983968,str\(\'kl\'\),0.0103095514792948,True,,,1,,i7072,5187868
1748064089,1748064102,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1793 window_size 4437 ev_threshold 0.012573618311434984 delta 0.6716578870564699 divergence_metric str\(\'kl\'\) sample_period 0.05488626964390279 online_scaling True,1793,4437,0.0125736183114349,0.6716578870564699,str\(\'kl\'\),0.0548862696439027,True,,,1,,i7166,5187867
1748064118,1748064125,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 878 window_size 1955 ev_threshold 0.2170047234930098 delta 0.9827141787838191 divergence_metric str\(\'kl\'\) sample_period 0.031761342938989405 online_scaling True,878,1955,0.2170047234930098,0.9827141787838192,str\(\'kl\'\),0.0317613429389894,True,,,1,,i7072,5187871
1748064118,1748064131,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3437 window_size 1409 ev_threshold 0.605161630127579 delta 0.07040007656998933 divergence_metric str\(\'intersection\'\) sample_period 0.07437341148033738 online_scaling True,3437,1409,0.605161630127579,0.0704000765699893,str\(\'intersection\'\),0.0743734114803373,True,,,1,,i7166,5187870
1748064119,1748064138,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2206 window_size 4545 ev_threshold 0.6368813240118325 delta 0.39527222224883735 divergence_metric str\(\'kl\'\) sample_period 0.04204327327199281 online_scaling False,2206,4545,0.6368813240118325,0.3952722222488373,str\(\'kl\'\),0.0420432732719928,False,,,1,,i7182,5187869
1748064149,1748064155,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2593 window_size 1322 ev_threshold 0.23145018151775001 delta 0.8465925943888724 divergence_metric str\(\'intersection\'\) sample_period 0.061882020523771654 online_scaling False,2593,1322,0.23145018151775,0.8465925943888724,str\(\'intersection\'\),0.0618820205237716,False,,,1,,i7033,5187875
1748064149,1748064155,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4234 window_size 4044 ev_threshold 0.6848384672291576 delta 0.27424921621754766 divergence_metric str\(\'intersection\'\) sample_period 0.09624305564910174 online_scaling True,4234,4044,0.6848384672291576,0.2742492162175476,str\(\'intersection\'\),0.0962430556491017,True,,,1,,i7182,5187872
1748064149,1748064155,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 932 window_size 3652 ev_threshold 0.8431868886929005 delta 0.07548633411712945 divergence_metric str\(\'kl\'\) sample_period 0.033437141953036195 online_scaling True,932,3652,0.8431868886929005,0.0754863341171294,str\(\'kl\'\),0.0334371419530361,True,,,1,,i7072,5187874
1748064149,1748064155,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2260 window_size 1063 ev_threshold 0.2991847216617316 delta 0.5542594196964056 divergence_metric str\(\'kl\'\) sample_period 0.02280107118189335 online_scaling False,2260,1063,0.2991847216617316,0.5542594196964056,str\(\'kl\'\),0.0228010711818933,False,,,1,,i7166,5187873
1748064148,1748064161,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3373 window_size 2948 ev_threshold 0.4594614090602845 delta 0.9717802649866789 divergence_metric str\(\'intersection\'\) sample_period 0.08043205200694502 online_scaling True,3373,2948,0.4594614090602845,0.9717802649866788,str\(\'intersection\'\),0.080432052006945,True,,,1,,i7029,5187876
1748064178,1748064184,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 152 window_size 2183 ev_threshold 0.5879104225672781 delta 0.19969961655139923 divergence_metric str\(\'kl\'\) sample_period 0.018940448639914394 online_scaling False,152,2183,0.5879104225672781,0.1996996165513992,str\(\'kl\'\),0.0189404486399143,False,,,1,,i7033,5187880
1748064178,1748064185,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 89 window_size 3463 ev_threshold 0.476312933979556 delta 0.8516178793646395 divergence_metric str\(\'kl\'\) sample_period 0.04590673124417663 online_scaling False,89,3463,0.476312933979556,0.8516178793646395,str\(\'kl\'\),0.0459067312441766,False,,,1,,i7029,5187881
1748064179,1748064185,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2648 window_size 3074 ev_threshold 0.8293772704880684 delta 0.1888266753256321 divergence_metric str\(\'intersection\'\) sample_period 0.09327509129419924 online_scaling False,2648,3074,0.8293772704880684,0.1888266753256321,str\(\'intersection\'\),0.0932750912941992,False,,,1,,i7166,5187878
1748064179,1748064185,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4288 window_size 353 ev_threshold 0.2506450375746935 delta 0.6827135675400495 divergence_metric str\(\'intersection\'\) sample_period 0.05855408460833133 online_scaling True,4288,353,0.2506450375746935,0.6827135675400495,str\(\'intersection\'\),0.0585540846083313,True,,,1,,i7072,5187879
1748064179,1748064186,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4764 window_size 3843 ev_threshold 0.057732626128941776 delta 0.5594065903294831 divergence_metric str\(\'intersection\'\) sample_period 0.08377368093468249 online_scaling False,4764,3843,0.0577326261289417,0.5594065903294831,str\(\'intersection\'\),0.0837736809346824,False,,,1,,i7182,5187877
1748064208,1748064215,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3562 window_size 4716 ev_threshold 0.38413764641806486 delta 0.3135350726991892 divergence_metric str\(\'kl\'\) sample_period 0.06298638521693647 online_scaling False,3562,4716,0.3841376464180648,0.3135350726991892,str\(\'kl\'\),0.0629863852169364,False,,,1,,i7029,5187886
1748064208,1748064215,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 571 window_size 161 ev_threshold 0.5051552020963281 delta 0.6085436736326665 divergence_metric str\(\'intersection\'\) sample_period 0.035156891224905853 online_scaling True,571,161,0.5051552020963281,0.6085436736326665,str\(\'intersection\'\),0.0351568912249058,True,,,1,,i7033,5187885
1748064209,1748064215,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4701 window_size 515 ev_threshold 0.8817597806286067 delta 0.40626704913191497 divergence_metric str\(\'intersection\'\) sample_period 0.071375279314816 online_scaling False,4701,515,0.8817597806286067,0.4062670491319149,str\(\'intersection\'\),0.071375279314816,False,,,1,,i7182,5187882
1748064209,1748064216,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4578 window_size 2459 ev_threshold 0.9607992359362543 delta 0.807414752304554 divergence_metric str\(\'kl\'\) sample_period 0.09453508127480746 online_scaling True,4578,2459,0.9607992359362544,0.807414752304554,str\(\'kl\'\),0.0945350812748074,True,,,1,,i7072,5187884
1748064209,1748064216,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1274 window_size 2590 ev_threshold 0.0834507777299732 delta 0.02109405834786594 divergence_metric str\(\'intersection\'\) sample_period 0.021708180978894237 online_scaling False,1274,2590,0.0834507777299732,0.0210940583478659,str\(\'intersection\'\),0.0217081809788942,False,,,1,,i7166,5187883
1748064238,1748064245,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 374 window_size 4852 ev_threshold 0.1494188300166279 delta 0.22361307763308286 divergence_metric str\(\'kl\'\) sample_period 0.09754111330024899 online_scaling True,374,4852,0.1494188300166279,0.2236130776330828,str\(\'kl\'\),0.0975411133002489,True,,,1,,i7029,5187892
1748064238,1748064245,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3987 window_size 1736 ev_threshold 0.12561737629212438 delta 0.30492533108219505 divergence_metric str\(\'intersection\'\) sample_period 0.0174693563207984 online_scaling False,3987,1736,0.1256173762921243,0.304925331082195,str\(\'intersection\'\),0.0174693563207984,False,,,1,,i7029,5187891
1748064238,1748064245,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3793 window_size 3294 ev_threshold 0.7211074761655182 delta 0.9335846501309425 divergence_metric str\(\'kl\'\) sample_period 0.07035997468978167 online_scaling False,3793,3294,0.7211074761655182,0.9335846501309424,str\(\'kl\'\),0.0703599746897816,False,,,1,,i7033,5187890
1748064239,1748064246,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1043 window_size 4325 ev_threshold 0.8112427609078586 delta 0.7269091399498284 divergence_metric str\(\'intersection\'\) sample_period 0.019946639118716122 online_scaling False,1043,4325,0.8112427609078586,0.7269091399498284,str\(\'intersection\'\),0.0199466391187161,False,,,1,,i7166,5187888
1748064239,1748064246,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2058 window_size 1599 ev_threshold 0.35823516711220144 delta 0.14434034926071762 divergence_metric str\(\'intersection\'\) sample_period 0.05308009959757329 online_scaling True,2058,1599,0.3582351671122014,0.1443403492607176,str\(\'intersection\'\),0.0530800995975732,True,,,1,,i7072,5187889
1748064239,1748064246,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3091 window_size 708 ev_threshold 0.17550623652897776 delta 0.444570685820654 divergence_metric str\(\'kl\'\) sample_period 0.08222940831445158 online_scaling True,3091,708,0.1755062365289777,0.444570685820654,str\(\'kl\'\),0.0822294083144515,True,,,1,,i7182,5187887
1748064269,1748064276,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1162 window_size 883 ev_threshold 0.4087326897606254 delta 0.09835689654387533 divergence_metric str\(\'kl\'\) sample_period 0.06722386608831583 online_scaling False,1162,883,0.4087326897606254,0.0983568965438753,str\(\'kl\'\),0.0672238660883158,False,,,1,,i7182,5187893
1748064269,1748064276,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2815 window_size 4151 ev_threshold 0.5448872104976327 delta 0.8236571928374469 divergence_metric str\(\'intersection\'\) sample_period 0.05077588415704668 online_scaling True,2815,4151,0.5448872104976327,0.8236571928374469,str\(\'intersection\'\),0.0507758841570466,True,,,1,,i7166,5187894
1748064270,1748064276,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2021 window_size 3156 ev_threshold 0.9868543790355325 delta 0.5235339319203048 divergence_metric str\(\'kl\'\) sample_period 0.07891478210687637 online_scaling True,2021,3156,0.9868543790355324,0.5235339319203048,str\(\'kl\'\),0.0789147821068763,True,,,1,,i7131,5187895
