start_time,end_time,run_time,program_string,recent_samples_size,feature_id,threshold,window_size,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747127348,1747130726,3378,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 2 threshold 0.001 window_size 1605,1,2,0.001,1605,0.04,3354.0,0,,i7186,3354.0,618.56640625,505.9143754636498,-1.0,0.9992763108355432,5028053
1747140813,1747142747,1934,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 3 threshold 0.001 window_size 2704,1,3,0.001,2704,0.1,1922.0,0,,i7183,1922.0,722.109375,594.1361952319587,-1.0,0.9987807753889772,5028370
1747141553,1747142890,1337,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 5000 feature_id 3 threshold 0.999 window_size 1816,5000,3,0.999,1816,0.04,1320.0,0,,i7184,1320.0,482.3125,462.0894647854478,-1.0,0.0,5028383
1745680515,1745682947,2432,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 4455 feature_id 3 threshold 0.953415769841522 window_size 4752,4455,3,0.953415769841522,4752,0.04,2414.0,0,,i7185,2414.0,502.77734375,484.8337122182377,-1.0,0.0,4770245
1745680744,1745683544,2800,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 2421 feature_id 3 threshold 0.9256092844344675 window_size 2034,2421,3,0.9256092844344675,2034,0.05,2784.0,0,,i7178,2784.0,503.6640625,481.8095112322064,-1.0,0.0195720720009847,4770305
1747594945,1747599556,4611,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 94 feature_id 3 threshold 0.7325583453513682 window_size 2609,94,3,0.7325583453513682,2609,0.05,4596.0,0,,i7102,4596.0,577.7265625,530.445050392316,-1.0,0.4644605494717069,5112941
1747598000,1747599589,1589,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 4220 feature_id 3 threshold 0.9420801360271871 window_size 3882,4220,3,0.9420801360271872,3882,0.04,1572.0,0,,i7118,1572.0,500.50390625,484.3079833984375,-1.0,0.0,5115864
1747627127,1747630829,3702,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.7672811902593821 window_size 4015,1,0,0.7672811902593821,4015,0.03,3688.0,0,,i7180,3688.0,687.296875,589.8510149932614,-1.0,0.8911012384778991,5132214
1747632747,1747637199,4452,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 49 feature_id 3 threshold 0.2955257334876806 window_size 1497,49,3,0.2955257334876806,1497,0.07,4411.0,0,,i7143,4411.0,685.2890625,564.1675102285553,-1.0,0.683959305673227,5134653
1747634539,1747644056,9517,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 1499 feature_id 3 threshold 0.8981132655981928 window_size 3559,1499,3,0.8981132655981928,3559,0.05,9492.0,0,,i7096,9492.0,464.59765625,417.0353369808097,-1.0,0.0989758783805414,5135370
1747638803,1747648541,9738,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 2197 feature_id 3 threshold 0.431889576965943 window_size 2325,2197,3,0.431889576965943,2325,0.07,9729.0,0,,i7146,9729.0,531.71484375,479.0656201873717,-1.0,0.6499837902645095,5137246
1747660924,1747668878,7954,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 2126 feature_id 3 threshold 0.5510588513836264 window_size 1587,2126,3,0.5510588513836264,1587,0.05,7933.0,0,,i7129,7933.0,562.09375,487.7067560927673,-1.0,0.6127401757505062,5147632
1747670908,1747673004,2096,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 2026 feature_id 3 threshold 0.6778736847247928 window_size 134,2026,3,0.6778736847247928,134,0.05,2080.0,0,,i7127,2080.0,618.4453125,510.8415736607143,-1.0,0.5937637382580869,5150626
1747664008,1747675438,11430,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 2463 feature_id 3 threshold 0.8522619867306203 window_size 4355,2463,3,0.8522619867306203,4355,0.05,11417.0,0,,i7120,11417.0,495.4140625,446.458938238189,-1.0,0.3628956223794449,5148540
1747693589,1747694962,1373,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 2294 feature_id 3 threshold 0.9790890722125769 window_size 2678,2294,3,0.9790890722125768,2678,0.04,1359.0,0,,i7103,1359.0,501.08984375,483.5820878623188,-1.0,0.0,5155956
1747697366,1747707510,10144,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IKS recent_samples_size 195 feature_id 3 threshold 0.4189268222339451 window_size 534,195,3,0.4189268222339451,534,0.06,10128.0,0,,i7184,10128.0,531.54296875,487.8648183247041,-1.0,0.6261331597080534,5156830
