start_time,end_time,run_time,program_string,recent_samples_size,n_samples,const,max_depth,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744597259,1744597272,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4356 n_samples 158 const 4.772882479812893 max_depth 1 threshold 0.8189568184244214,4356,158,4.772882479812893,1,0.8189568184244214,0.91,2,0,,i7168,2,754.203125,753.7434895833334,-1,0.5917602996254682,4338177
1744597259,1744597272,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2684 n_samples 564 const 2.7420145144895054 max_depth 20 threshold 0.001,2684,564,2.7420145144895054,20,0.001,0.91,0,0,,i7169,0,753.0625,752.9739583333334,-1,0.0,4338175
1744597279,1744597291,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier BNDM recent_samples_size 764 n_samples 2758 const 8.621926754648628 max_depth 20 threshold 0.44519583023929726,764,2758,8.621926754648628,20,0.4451958302392972,0.91,0,0,,i7174,0,753.7109375,753.6809895833334,-1,0.0,4338180
1744597279,1744597291,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2050 n_samples 2140 const 2.295074573179487 max_depth 8 threshold 0.001,2050,2140,2.295074573179487,8,0.001,0.91,0,0,,i7183,0,753.39453125,753.328125,-1,0.0,4338178
1744597279,1744597292,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier BNDM recent_samples_size 843 n_samples 4858 const 0.6591773268821257 max_depth 20 threshold 0.001,843,4858,0.6591773268821257,20,0.001,0.91,0,0,,i7175,0,753.12890625,753.0989583333334,-1,0.0,4338179
1744597259,1744597296,37,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4263 n_samples 3909 const 4.850942363011881 max_depth 1 threshold 0.999,4263,3909,4.850942363011881,1,0.999,0.91,0,0,,i7173,0,609.41796875,609.2682291666666,-1,0.0,4338171
1744597284,1744597297,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1 n_samples 1521 const 10 max_depth 1 threshold 0.999,1,1521,10.0,1,0.999,0.91,0,0,,i7172,0,752.81640625,752.7669270833334,-1,0.0,4338181
1744597284,1744597297,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4116 n_samples 4890 const 4.533114740612029 max_depth 1 threshold 0.5353696407119231,4116,4890,4.533114740612029,1,0.5353696407119231,0.91,0,0,,i7172,0,752.4921875,752.4427083333334,-1,0.0,4338182
1744597284,1744597297,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1917 n_samples 3566 const 7.516808627021127 max_depth 1 threshold 0.001,1917,3566,7.516808627021127,1,0.001,0.91,0,0,,i7168,0,752.38671875,752.3567708333334,-1,0.0,4338186
1744597284,1744597297,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1249 n_samples 4855 const 7.139761250562431 max_depth 1 threshold 0.001,1249,4855,7.139761250562431,1,0.001,0.91,0,0,,i7168,0,752.625,752.5950520833334,-1,0.0,4338185
