start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_windows,disjoint_training_windows,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744486444,1744486463,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1101 n_samples 233 n_windows 2924 disjoint_training_windows False,1101,233,2924,False,0.52,7,0,,i7107,7,790.6015625,790.5234375,-1,0.0,4277642
1744486444,1744486463,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 5000 n_samples 1 n_windows 5000 disjoint_training_windows True,5000,1,5000,True,0.52,5,0,,i7171,5,792.6328125,792.5221354166666,-1,0.0,4277637
1744486444,1744486464,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1985 n_samples 5000 n_windows 5000 disjoint_training_windows True,1985,5000,5000,True,0.52,6,0,,i7128,6,791.671875,790.4921875,-1,0.0,4277638
1744486445,1744486464,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2284 n_samples 1 n_windows 1329 disjoint_training_windows True,2284,1,1329,True,0.52,6,0,,i7099,6,791.63671875,791.5611979166666,-1,0.0,4277646
1744486444,1744486476,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1229 n_samples 680 n_windows 2806 disjoint_training_windows False,1229,680,2806,False,0.6,21,0,,i7100,21,792.578125,776.75078125,-1,0.4346767422334173,4277645
1744486444,1744486483,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1304 n_samples 2187 n_windows 2413 disjoint_training_windows False,1304,2187,2413,False,0.59,25,0,,i7123,25,792.9609375,781.4046875,-1,0.4379513014273719,4277640
1744486474,1744486493,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 928 n_samples 2199 n_windows 153 disjoint_training_windows True,928,2199,153,True,0.52,4,0,,i7171,4,792.3515625,792.0364583333334,-1,0.0,4277649
1744486445,1744486495,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 5000 n_samples 2903 n_windows 2871 disjoint_training_windows False,5000,2903,2871,False,0.57,35,0,,i7097,35,792.71875,780.7805989583334,-1,0.9074727120067172,4277647
1744486474,1744486499,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1103 n_samples 2263 n_windows 824 disjoint_training_windows False,1103,2263,824,False,0.56,14,0,,i7176,14,791.19921875,779.7294921875,-1,0.3704450041981528,4277648
1744486446,1744486516,70,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1347 n_samples 2429 n_windows 4823 disjoint_training_windows False,1347,2429,4823,False,0.56,54,0,,i7114,54,791.57421875,786.74365234375,-1,0.2261964735516372,4277641
1744486474,1744486519,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1411 n_samples 1719 n_windows 2593 disjoint_training_windows False,1411,1719,2593,False,0.57,29,0,,i7128,29,791.03515625,779.9375,-1,0.5923593618807724,4277650
1744505272,1744505285,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3720 n_samples 1185 n_windows 5000 disjoint_training_windows True,3720,1185,5000,True,0.52,4,0,,i7045,4,791.36328125,790.2278645833334,-1,0.0,4286586
1744505272,1744505291,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 695 n_samples 3119 n_windows 1157 disjoint_training_windows False,695,3119,1157,False,0.54,10,0,,i7048,10,790.6953125,783.2900390625,-1,0.1750629722921914,4286582
1744505272,1744505291,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3658 n_samples 3073 n_windows 1 disjoint_training_windows True,3658,3073,1,True,0.58,10,0,,i7045,10,790.71484375,781.3229166666666,-1,0.5652392947103274,4286587
1744505272,1744505291,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3400 n_samples 1 n_windows 3717 disjoint_training_windows False,3400,1,3717,False,0.52,5,0,,i7049,5,791.0703125,791.0091145833334,-1,0.0,4286581
1744505272,1744505291,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2868 n_samples 70 n_windows 5000 disjoint_training_windows False,2868,70,5000,False,0.52,6,0,,i7045,6,792.5859375,792.5065104166666,-1,0.0,4286585
1744505272,1744505303,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4024 n_samples 2114 n_windows 1 disjoint_training_windows False,4024,2114,1,False,0.56,21,0,,i7047,21,791.375,782.5640625,-1,0.8879932829554996,4286583
