start_time,end_time,run_time,program_string,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1744584941,1744584954,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 2297 k_neighbors 20 n_permutations 188 significance_level 0.001,5000,2297,20,188,0.001,0.55,0.0,0,,i7094,4335916,0.0,634.46484375,634.4348958333334,-1.0,0.0
1744584941,1744584954,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 5000 k_neighbors 1 n_permutations 442 significance_level 0.4426771568161149,1,5000,1,442,0.4426771568161149,0.55,0.0,0,,i7094,4335915,0.0,633.59375,633.54296875,-1.0,0.0
1744584942,1744584955,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 182 significance_level 0.620574041232025,5000,1,100,182,0.620574041232025,,,1,,i7184,4335911,,,,,
1744584942,1744584955,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 5000 k_neighbors 1 n_permutations 888 significance_level 0.30474785493410156,1,5000,1,888,0.3047478549341015,0.55,0.0,0,,i7092,4335919,0.0,633.21484375,633.1640625,-1.0,0.0
1744584947,1744584960,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 38 n_permutations 754 significance_level 0.4386974603574117,5000,1,38,754,0.4386974603574117,,,1,,i7092,4335920,,,,,
1744584953,1744584966,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3392 n_samples 2160 k_neighbors 22 n_permutations 1 significance_level 0.22277589349051533,3392,2160,22,1,0.2227758934905153,0.55,0.0,0,,i7091,4335926,0.0,633.8125,633.7838541666666,-1.0,0.0
1744584953,1744584966,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 231 n_samples 5000 k_neighbors 100 n_permutations 947 significance_level 0.2778333509128713,231,5000,100,947,0.2778333509128713,0.55,0.0,0,,i7093,4335921,0.0,632.7890625,632.73828125,-1.0,0.0
1744584959,1744584972,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 468 n_samples 5000 k_neighbors 49 n_permutations 1 significance_level 0.19412041890968026,468,5000,49,1,0.1941204189096802,0.55,0.0,0,,i7091,4335927,0.0,634.23046875,634.1809895833334,-1.0,0.0
1744584924,1744584993,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3607 n_samples 1 k_neighbors 1 n_permutations 650 significance_level 0.2921931906446326,3607,1,1,650,0.2921931906446326,0.55,54.0,0,,i7105,4335904,54.0,633.703125,633.60498046875,-1.0,0.0
1744584953,1744584998,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 1 n_permutations 440 significance_level 0.8294400403166643,5000,1,1,440,0.8294400403166643,0.55,36.0,0,,i7091,4335925,36.0,633.08984375,632.9700520833334,-1.0,0.0
1744584954,1744586374,1420,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 358 k_neighbors 45 n_permutations 388 significance_level 0.3409253971981504,5000,358,45,388,0.3409253971981504,0.57,1407.0,0,,i7092,4335924,1407.0,639.21484375,639.0019940996503,-1.0,0.9865
1744584953,1744586475,1522,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3969 n_samples 329 k_neighbors 1 n_permutations 473 significance_level 0.30904690569049387,3969,329,1,473,0.3090469056904938,0.57,1512.0,0,,i7093,4335923,1512.0,637.1015625,619.456622753268,-1.0,0.9785
1744584923,1744588208,3285,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4552 n_samples 538 k_neighbors 100 n_permutations 463 significance_level 0.4858890527369341,4552,538,100,463,0.4858890527369341,0.58,3272.0,0,,i7107,4335903,3272.0,651.96875,646.9466185410334,-1.0,0.9695
1744584953,1744591452,6499,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 574 k_neighbors 100 n_permutations 833 significance_level 0.4499709000969309,5000,574,100,833,0.4499709000969309,0.56,6490.0,0,,i7093,4335922,6490.0,658.74609375,604.77977390553,-1.0,0.97
1744602175,1744602187,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 4530 k_neighbors 100 n_permutations 1 significance_level 0.999,1,4530,100,1,0.999,0.55,0.0,0,,i7146,4339054,0.0,633.75,633.7278645833334,-1.0,0.0
1744602175,1744602188,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2430 n_samples 3105 k_neighbors 1 n_permutations 160 significance_level 0.999,2430,3105,1,160,0.999,0.55,0.0,0,,i7133,4339057,0.0,634.0390625,634.0104166666666,-1.0,0.0
1744602175,1744602188,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 915 n_samples 3518 k_neighbors 100 n_permutations 1 significance_level 0.999,915,3518,100,1,0.999,0.55,0.0,0,,i7129,4339060,0.0,632.62109375,632.5677083333334,-1.0,0.0
1744602187,1744602200,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 3860 k_neighbors 1 n_permutations 1 significance_level 0.001,1,3860,1,1,0.001,0.55,0.0,0,,i7128,4339062,0.0,632.77734375,632.7278645833334,-1.0,0.0
1744602188,1744602201,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 3371 k_neighbors 1 n_permutations 242 significance_level 0.999,5000,3371,1,242,0.999,0.55,0.0,0,,i7126,4339063,0.0,633.83203125,633.7838541666666,-1.0,0.0
1744602204,1744602217,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 2979 k_neighbors 1 n_permutations 587 significance_level 0.999,5000,2979,1,587,0.999,0.55,0.0,0,,i7133,4339065,0.0,631.23046875,631.1809895833334,-1.0,0.0
1744602205,1744602218,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 4517 k_neighbors 1 n_permutations 1 significance_level 0.001,5000,4517,1,1,0.001,0.55,0.0,0,,i7121,4339070,0.0,634.4375,634.3880208333334,-1.0,0.0
1744602205,1744602218,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2108 n_samples 4924 k_neighbors 100 n_permutations 1 significance_level 0.001,2108,4924,100,1,0.001,0.55,0.0,0,,i7121,4339071,0.0,634.265625,634.2369791666666,-1.0,0.0
1744602206,1744602218,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 2466 k_neighbors 1 n_permutations 833 significance_level 0.999,1,2466,1,833,0.999,0.55,0.0,0,,i7122,4339069,0.0,633.58203125,633.53125,-1.0,0.0
1744602207,1744602220,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2689 n_samples 2342 k_neighbors 1 n_permutations 1000 significance_level 0.001,2689,2342,1,1000,0.001,0.55,0.0,0,,i7126,4339075,0.0,633.40234375,633.3723958333334,-1.0,0.0
1744602207,1744602220,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 2179 k_neighbors 1 n_permutations 1000 significance_level 0.999,5000,2179,1,1000,0.999,0.55,0.0,0,,i7128,4339074,0.0,633.54296875,633.4921875,-1.0,0.0
1744602209,1744602229,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3881 n_samples 4701 k_neighbors 100 n_permutations 1 significance_level 0.999,3881,4701,100,1,0.999,0.55,0.0,0,,i7118,4339076,0.0,632.6640625,632.61328125,-1.0,0.0
1744602207,1744602303,96,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 670 k_neighbors 1 n_permutations 1 significance_level 0.001,5000,670,1,1,0.001,0.55,80.0,0,,i7119,4339073,80.0,664.08203125,644.5453125,-1.0,0.0
1744602167,1744602318,151,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3252 n_samples 670 k_neighbors 100 n_permutations 1 significance_level 0.001,3252,670,100,1,0.001,0.55,137.0,0,,i7176,4339048,137.0,667.15234375,639.32373046875,-1.0,0.0
1744602166,1744602800,634,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4810 n_samples 266 k_neighbors 100 n_permutations 472 significance_level 0.001,4810,266,100,472,0.001,0.58,624.0,0,,i7170,4339050,624.0,634.98828125,614.2704326923077,-1.0,0.994
1744602175,1744602822,647,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4787 n_samples 280 k_neighbors 1 n_permutations 477 significance_level 0.999,4787,280,1,477,0.999,0.57,633.0,0,,i7130,4339059,633.0,635.50390625,635.460996685606,-1.0,0.9905
1744602205,1744602940,735,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4650 n_samples 276 k_neighbors 100 n_permutations 465 significance_level 0.999,4650,276,100,465,0.999,0.58,723.0,0,,i7129,4339066,723.0,635.1953125,633.7285416666666,-1.0,0.998
1744602175,1744603008,833,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4709 n_samples 307 k_neighbors 100 n_permutations 477 significance_level 0.999,4709,307,100,477,0.999,0.58,822.0,0,,i7169,4339051,822.0,636.87890625,597.9495404411765,-1.0,0.9995
1744602167,1744603052,885,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4792 n_samples 286 k_neighbors 100 n_permutations 478 significance_level 0.001,4792,286,100,478,0.001,0.58,871.0,0,,i7172,4339049,871.0,634.62109375,608.0664930555556,-1.0,0.9915
1744602175,1744603310,1135,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4742 n_samples 315 k_neighbors 100 n_permutations 478 significance_level 0.001,4742,315,100,478,0.001,0.59,1121.0,0,,i7144,4339056,1121.0,636.78125,602.6621436403509,-1.0,0.9925
1744602206,1744603547,1341,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 292 k_neighbors 100 n_permutations 500 significance_level 0.999,5000,292,100,500,0.999,0.57,1330.0,0,,i7121,4339072,1330.0,634.60546875,624.9208043981481,-1.0,0.9985
1744619494,1744619507,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 2075 k_neighbors 100 n_permutations 568 significance_level 0.999,1,2075,100,568,0.999,0.55,0.0,0,,i7081,4342633,0.0,634.55859375,634.5299479166666,-1.0,0.0
1744619514,1744619526,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 2070 k_neighbors 100 n_permutations 543 significance_level 0.999,5000,2070,100,543,0.999,0.55,0.0,0,,i7076,4342643,0.0,634.5234375,634.4739583333334,-1.0,0.0
1744619514,1744619527,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 2076 k_neighbors 1 n_permutations 572 significance_level 0.001,1,2076,1,572,0.001,0.55,0.0,0,,i7076,4342642,0.0,633.90234375,633.8723958333334,-1.0,0.0
1744619514,1744619527,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4899 n_samples 48 k_neighbors 100 n_permutations 380 significance_level 0.001,4899,48,100,380,0.001,,,1,,i7076,4342641,,,,,
1744619514,1744619528,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 381 significance_level 0.001,5000,1,100,381,0.001,,,1,,i7163,4342636,,,,,
1744619516,1744619529,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 4144 k_neighbors 1 n_permutations 208 significance_level 0.001,5000,4144,1,208,0.001,0.55,0.0,0,,i7075,4342649,0.0,633.48046875,633.4296875,-1.0,0.0
1744619516,1744619529,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 1000 significance_level 0.001,5000,1,100,1000,0.001,,,1,,i7075,4342647,,,,,
1744619534,1744619547,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 3572 k_neighbors 100 n_permutations 170 significance_level 0.999,1,3572,100,170,0.999,0.55,0.0,0,,i7141,4342652,0.0,633.83984375,633.7213541666666,-1.0,0.0
1744619535,1744619547,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 3977 k_neighbors 1 n_permutations 1000 significance_level 0.001,5000,3977,1,1000,0.001,0.55,0.0,0,,i7076,4342653,0.0,633.6875,633.63671875,-1.0,0.0
1744619535,1744619548,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4440 n_samples 1 k_neighbors 100 n_permutations 266 significance_level 0.001,4440,1,100,266,0.001,,,1,,i7163,4342651,,,,,
