start_time,end_time,run_time,program_string,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747320374,1747321103,729,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2054 significance 0.9773913253527134 gamma 0.16110247965343297 max_node_size 342 max_tree_depth 4109 max_time_stationary 3601,2054,0.9773913253527134,0.1611024796534329,342,4109,3601,0.74,713,0,,i7178,713,584.9296875,539.5418074324324,-1,1.0,5051039
1747320324,1747321699,1375,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 213 significance 0.7261503744069487 gamma 0.5398855217210948 max_node_size 3295 max_tree_depth 2942 max_time_stationary 3073,213,0.7261503744069487,0.5398855217210948,3295,2942,3073,0.75,1319,0,,i7182,1319,604.72265625,551.6209188432836,-1,1.0,5050944
1747320434,1747322656,2222,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2247 significance 0.4196683425772935 gamma 0.7359061001501978 max_node_size 2106 max_tree_depth 229 max_time_stationary 2804,2247,0.4196683425772935,0.7359061001501978,2106,229,2804,0.75,2195,0,,i7183,2195,506.9375,457.6703617680181,-1,1.0,5051075
1747322011,1747322720,709,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2029 significance 0.20923626022413372 gamma 0.754374613944441 max_node_size 3457 max_tree_depth 2065 max_time_stationary 878,2029,0.2092362602241337,0.754374613944441,3457,2065,878,0.74,627,0,,i7127,627,581.72265625,535.8529447115385,-1,1.0,5051906
1747322335,1747323174,839,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 81 significance 0.457572418384254 gamma 0.3846719938609749 max_node_size 181 max_tree_depth 885 max_time_stationary 195,81,0.457572418384254,0.3846719938609749,181,885,195,0.74,818,0,,i7120,818,602.57421875,543.6237444196429,-1,1.0,5052119
1747320672,1747323245,2573,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 332 significance 0.16892789836786687 gamma 0.12444030451960862 max_node_size 4103 max_tree_depth 1550 max_time_stationary 3332,332,0.1689278983678668,0.1244403045196086,4103,1550,3332,0.75,2534,0,,i7167,2534,597.89453125,544.0584259033203,-1,0.995105282600665,5051262
1747323452,1747324061,609,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 40 significance 0.8591918996162713 gamma 0.2282882861737162 max_node_size 1303 max_tree_depth 3704 max_time_stationary 797,40,0.8591918996162713,0.2282882861737162,1303,3704,797,0.75,575,0,,i7109,575,573.72265625,534.5125651041667,-1,1.0,5052535
1747321293,1747325168,3875,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 588 significance 0.890029658716172 gamma 0.9676966502554715 max_node_size 2257 max_tree_depth 4780 max_time_stationary 1215,588,0.890029658716172,0.9676966502554716,2257,4780,1215,0.76,3857,0,,i7149,3857,643.50390625,567.364761195232,-1,1.0,5051637
1747321791,1747325836,4045,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2461 significance 0.6422244638353586 gamma 0.33167868726886807 max_node_size 3951 max_tree_depth 3444 max_time_stationary 532,2461,0.6422244638353586,0.331678687268868,3951,3444,532,0.75,3970,0,,i7129,3970,589.39453125,542.9159911497494,-1,1.0,5051848
1747320580,1747326051,5471,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2595 significance 0.6669632137659938 gamma 0.24474518657289446 max_node_size 2674 max_tree_depth 4423 max_time_stationary 1893,2595,0.6669632137659938,0.2447451865728944,2674,4423,1893,0.76,5249,0,,i7174,5249,590.015625,524.8536082779887,-1,1.0,5051118
1747321588,1747326702,5114,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2699 significance 0.39783843787759543 gamma 0.8385474550649523 max_node_size 808 max_tree_depth 1750 max_time_stationary 4773,2699,0.3978384378775954,0.8385474550649523,808,1750,4773,0.76,5090,0,,i7135,5090,600.64453125,539.6127232142857,-1,1.0,5051795
1747324205,1747327505,3300,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2419 significance 0.05273472304269672 gamma 0.05151338759995997 max_node_size 2537 max_tree_depth 639 max_time_stationary 1133,2419,0.0527347230426967,0.0515133875999599,2537,639,1133,0.74,3290,0,,i7102,3290,562.4765625,523.8355598564955,-1,1.0,5052853
1747324949,1747328231,3282,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 472 significance 0.3019561583250761 gamma 0.6866335071660579 max_node_size 1096 max_tree_depth 1960 max_time_stationary 608,472,0.3019561583250761,0.6866335071660579,1096,1960,608,0.76,3253,0,,i7097,3253,582.13671875,546.1459527905199,-1,1.0,5053118
1747322205,1747328310,6105,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 988 significance 0.5913104520514607 gamma 0.02308093881420791 max_node_size 1227 max_tree_depth 48 max_time_stationary 1807,988,0.5913104520514607,0.0230809388142079,1227,48,1807,0.76,6089,0,,i7121,6089,540.44140625,498.918588891162,-1,1.0,5052072
1747323895,1747328578,4683,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2934 significance 0.36703121711313724 gamma 0.10775853058509528 max_node_size 479 max_tree_depth 323 max_time_stationary 4429,2934,0.3670312171131372,0.1077585305850952,479,323,4429,0.76,4667,0,,i7105,4667,538.56640625,506.846073760661,-1,1.0,5052722
1747322222,1747328963,6741,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2814 significance 0.9555463076345623 gamma 0.26325092337839306 max_node_size 1640 max_tree_depth 2508 max_time_stationary 3819,2814,0.9555463076345624,0.263250923378393,1640,2508,3819,0.76,6659,0,,i7123,6659,530.30859375,492.5423079622006,-1,1.0,5051968
1747324388,1747330778,6390,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2735 significance 0.8000213948972523 gamma 0.558238602168858 max_node_size 1929 max_tree_depth 3935 max_time_stationary 4169,2735,0.8000213948972523,0.558238602168858,1929,3935,4169,0.76,6375,0,,i7101,6375,483.6015625,426.074823943662,-1,1.0,5052913
1747324749,1747330939,6190,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 909 significance 0.6842471392452717 gamma 0.7811282313093543 max_node_size 311 max_tree_depth 1473 max_time_stationary 1454,909,0.6842471392452717,0.7811282313093543,311,1473,1454,0.76,6176,0,,i7103,6176,582.49609375,528.3187474757674,-1,1.0,5053045
1747333357,1747335746,2389,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2289 significance 0.7586691974904388 gamma 0.892349679928273 max_node_size 632 max_tree_depth 3033 max_time_stationary 3413,2289,0.7586691974904388,0.892349679928273,632,3033,3413,0.75,2350,0,,i7105,2350,605.0234375,554.1551292194093,-1,1.0,5056099
1747333400,1747335825,2425,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2169 significance 0.3257245967034251 gamma 0.44235130652971566 max_node_size 1776 max_tree_depth 1304 max_time_stationary 2997,2169,0.3257245967034251,0.4423513065297156,1776,1304,2997,0.75,2412,0,,i7106,2412,572.61328125,533.4938753858024,-1,1.0,5056113
1747334622,1747336013,1391,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2121 significance 0.738971227562055 gamma 0.9734211716540158 max_node_size 2747 max_tree_depth 358 max_time_stationary 4952,2121,0.738971227562055,0.9734211716540158,2747,358,4952,0.75,1356,0,,i7153,1356,627.51953125,546.9596920289855,-1,1.0,5056800
1747334107,1747336885,2778,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 303 significance 0.9882059912998229 gamma 0.3532434663120657 max_node_size 1044 max_tree_depth 1693 max_time_stationary 4231,303,0.9882059912998228,0.3532434663120657,1044,1693,4231,0.75,2742,0,,i7099,2742,470.19921875,421.212989696558,-1,1.0,5056564
1747333621,1747337048,3427,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 254 significance 0.0759912260454148 gamma 0.820112597014755 max_node_size 4437 max_tree_depth 123 max_time_stationary 3682,254,0.0759912260454148,0.820112597014755,4437,123,3682,0.74,3381,0,,i7109,3381,694.78125,522.0802734375,-1,1.0,5056175
1747334631,1747337752,3121,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2318 significance 0.17395194716192783 gamma 0.42548221481777726 max_node_size 4807 max_tree_depth 3978 max_time_stationary 3952,2318,0.1739519471619278,0.4254822148177772,4807,3978,3952,0.75,3103,0,,i7083,3103,527.6171875,486.1651767828525,-1,1.0,5056834
1747333261,1747338106,4845,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 446 significance 0.5084921881724149 gamma 0.27995356182940306 max_node_size 3001 max_tree_depth 4370 max_time_stationary 2728,446,0.5084921881724149,0.279953561829403,3001,4370,2728,0.76,4825,0,,i7185,4825,583.3125,539.2218491735537,-1,1.0,5056060
1747334781,1747338705,3924,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2529 significance 0.928547943951562 gamma 0.9323586116209627 max_node_size 411 max_tree_depth 674 max_time_stationary 728,2529,0.928547943951562,0.9323586116209628,411,674,728,0.75,3675,0,,i7046,3675,601.234375,549.3237225506757,-1,1.0,5056871
1747333340,1747338823,5483,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 635 significance 0.3766558295208961 gamma 0.12692897251807153 max_node_size 3407 max_tree_depth 4698 max_time_stationary 4352,635,0.3766558295208961,0.1269289725180715,3407,4698,4352,0.75,5449,0,,i7146,5449,551.07421875,526.7030464465265,-1,1.0,5056070
1747333331,1747339550,6219,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2559 significance 0.016271046159788968 gamma 0.40110410370491445 max_node_size 3815 max_tree_depth 2239 max_time_stationary 1286,2559,0.0162710461597889,0.4011041037049144,3815,2239,1286,0.75,6183,0,,i7106,6183,539.59765625,510.035628780242,-1,1.0,5056085
1747338739,1747339563,824,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 31 significance 0.19647736486792564 gamma 0.6950965930186213 max_node_size 2908 max_tree_depth 4635 max_time_stationary 1488,31,0.1964773648679256,0.6950965930186213,2908,4635,1488,0.75,801,0,,i7145,801,574.12890625,527.9577842620482,-1,0.9967214628740304,5058142
1747335212,1747340169,4957,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 418 significance 0.42268595878593623 gamma 0.8110250925458967 max_node_size 1560 max_tree_depth 2801 max_time_stationary 4674,418,0.4226859587859362,0.8110250925458967,1560,2801,4674,0.75,4936,0,,i7186,4936,572.7265625,530.938115530303,-1,1.0,5056991
1747334239,1747340443,6204,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1131 significance 0.12299120213277638 gamma 0.24114479712955653 max_node_size 51 max_tree_depth 2376 max_time_stationary 2772,1131,0.1229912021327763,0.2411447971295565,51,2376,2772,0.76,6179,0,,i7130,6179,540.69921875,488.6099357358871,-1,1.0,5056590
1747337433,1747340522,3089,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2352 significance 0.8869522187486291 gamma 0.5183200288526714 max_node_size 1711 max_tree_depth 2193 max_time_stationary 1855,2352,0.8869522187486291,0.5183200288526714,1711,2193,1855,0.75,3047,0,,i7161,3047,472.96484375,421.8350086522801,-1,1.0,5057932
1747335071,1747341636,6565,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 703 significance 0.5559643633645028 gamma 0.6561121975705028 max_node_size 2348 max_tree_depth 3134 max_time_stationary 3638,703,0.5559643633645028,0.6561121975705028,2348,3134,3638,0.76,6548,0,,i7064,6548,520.96484375,494.4630633098323,-1,1.0,5056952
