start_time,end_time,run_time,program_string,recent_samples_size,n_samples,const,max_depth,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1745550236,1745550275,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3394 n_samples 175 const 10 max_depth 1 threshold 0.999,3394,175,10.0,1,0.999,0.74,25,0,,i7180,25,495.08984375,487.159375,-1,0.9939508681196896,4714144
1745551017,1745551119,102,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 5000 n_samples 84 const 0.001 max_depth 20 threshold 0.001,5000,84,0.001,20,0.001,0.74,87,0,,i7178,87,496.39453125,477.13991477272725,-1,0.9968599926117472,4714515
1745552077,1745552103,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 5000 n_samples 562 const 10 max_depth 1 threshold 0.6994086489398458,5000,562,10.0,1,0.6994086489398458,0.72,13,0,,i7180,13,485.94921875,484.3447265625,-1,0.986147026228297,4715003
1745552837,1745552857,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4904 n_samples 844 const 10 max_depth 1 threshold 0.5181988196780649,4904,844,10.0,1,0.5181988196780649,0.7,9,0,,i7181,9,484.234375,484.0130208333333,-1,0.9743258219431103,4715344
1745553697,1745553749,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3221 n_samples 92 const 0.001 max_depth 1 threshold 0.4162898312743592,3221,92,0.001,1,0.4162898312743592,0.73,44,0,,i7183,44,505.82421875,491.3816964285714,-1,0.9983376431473956,4715755
1745554577,1745554603,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4311 n_samples 455 const 0.001 max_depth 1 threshold 0.001,4311,455,0.001,1,0.001,0.71,14,0,,i7181,14,488.32421875,485.1787109375,-1,0.9874861470262284,4716191
1745555527,1745555579,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3819 n_samples 146 const 0.001 max_depth 20 threshold 0.7602323004140825,3819,146,0.001,20,0.7602323004140825,0.73,42,0,,i7180,42,505.82421875,491.8777901785714,-1,0.9977835241965276,4716661
1745556380,1745556532,152,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2619 n_samples 237 const 0.001 max_depth 20 threshold 0.8712993596651286,2619,237,0.001,20,0.8712993596651286,0.73,142,0,,i7180,142,484.00390625,483.97288602941177,-1,0.997298670114518,4717063
1745557320,1745557371,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3733 n_samples 145 const 10 max_depth 20 threshold 0.001,3733,145,10.0,20,0.001,0.74,38,0,,i7181,38,502.70703125,489.7877604166667,-1,0.9976449944588104,4717463
1745558200,1745558272,72,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2956 n_samples 230 const 10 max_depth 20 threshold 0.999,2956,230,10.0,20,0.999,0.72,61,0,,i7182,61,483.3359375,480.45616319444446,-1,0.9989148503878832,4717870
1745559061,1745559160,99,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4378 n_samples 114 const 0.001 max_depth 20 threshold 0.001,4378,114,0.001,20,0.001,0.73,83,0,,i7185,83,517.0078125,496.34090909090907,-1,0.9949205762837088,4718247
1745559879,1745559912,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1178 n_samples 253 const 0.001 max_depth 20 threshold 0.999,1178,253,0.001,20,0.999,0.72,19,0,,i7185,19,489.5234375,485.69140625,-1,0.9930273365349096,4718613
1745560920,1745560985,65,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1764 n_samples 131 const 10 max_depth 1 threshold 0.001,1764,131,10.0,1,0.001,0.74,55,0,,i7185,55,510.48828125,492.919921875,-1,0.9981067602512006,4719070
1745561940,1745561998,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3150 n_samples 74 const 10 max_depth 1 threshold 0.001,3150,74,10.0,1,0.001,0.73,50,0,,i7183,50,512.5703125,493.55189732142856,-1,0.9977835241965276,4719512
