start_time,end_time,run_time,program_string,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID
1747411954,1747414011,2057,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1695 significance 0.6321857965476811 gamma 0.5646714566145092 max_node_size 3393 max_tree_depth 1 max_time_stationary 3653,1695,0.6321857965476811,0.5646714566145092,3393,1,3653,,,1,,i7152,5083463
1747411990,1747414162,2172,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4890 significance 0.5406897425018251 gamma 0.6551415077280253 max_node_size 1793 max_tree_depth 2573 max_time_stationary 2960,4890,0.5406897425018251,0.6551415077280253,1793,2573,2960,,,1,,i7170,5083442
1747412001,1747414178,2177,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3984 significance 0.41399880895763636 gamma 0.8908740405309945 max_node_size 1879 max_tree_depth 3131 max_time_stationary 4346,3984,0.4139988089576363,0.8908740405309945,1879,3131,4346,,,1,,i7172,5083440
1747411968,1747414224,2256,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4972 significance 0.06869498047046363 gamma 0.8403274173028767 max_node_size 251 max_tree_depth 1893 max_time_stationary 3153,4972,0.0686949804704636,0.8403274173028767,251,1893,3153,,,1,,i7161,5083448
1747411980,1747414521,2541,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4095 significance 0.021261852819472554 gamma 0.7434029436260462 max_node_size 4593 max_tree_depth 4311 max_time_stationary 1960,4095,0.0212618528194725,0.7434029436260462,4593,4311,1960,,,1,,i7149,5083466
1747412160,1747414676,2516,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4603 significance 0.24564969979785384 gamma 0.4620812582448125 max_node_size 970 max_tree_depth 1115 max_time_stationary 3572,4603,0.2456496997978538,0.4620812582448125,970,1115,3572,,,1,,i7150,5083464
1747411988,1747414753,2765,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4376 significance 0.900289504006505 gamma 0.9908308558501303 max_node_size 4079 max_tree_depth 4988 max_time_stationary 886,4376,0.900289504006505,0.9908308558501304,4079,4988,886,,,1,,i7144,5083469
1747414813,1747415093,280,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2006 significance 0.9690977088585496 gamma 0.48245906769670543 max_node_size 1160 max_tree_depth 3547 max_time_stationary 1480,2006,0.9690977088585496,0.4824590676967054,1160,3547,1480,,,1,,i7134,5084396
1747414809,1747415263,454,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2317 significance 0.963330654444173 gamma 0.010999226585030556 max_node_size 4926 max_tree_depth 2996 max_time_stationary 4129,2317,0.963330654444173,0.0109992265850305,4926,2996,4129,,,1,,i7154,5084384
1747414815,1747415405,590,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 440 significance 0.855718150947243 gamma 0.032079128690063956 max_node_size 2906 max_tree_depth 2422 max_time_stationary 356,440,0.855718150947243,0.0320791286900639,2906,2422,356,,,1,,i7169,5084386
1747414817,1747415467,650,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2330 significance 0.30110210269130766 gamma 0.6639534431286156 max_node_size 1586 max_tree_depth 298 max_time_stationary 2084,2330,0.3011021026913076,0.6639534431286156,1586,298,2084,,,1,,i7155,5084382
1747414826,1747415494,668,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2131 significance 0.1266167594920844 gamma 0.9371478667538613 max_node_size 4261 max_tree_depth 2264 max_time_stationary 4072,2131,0.1266167594920844,0.9371478667538612,4261,2264,4072,,,1,,i7132,5084404
1747414812,1747415559,747,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 146 significance 0.43594339600019155 gamma 0.8370722395014017 max_node_size 4978 max_tree_depth 3776 max_time_stationary 1004,146,0.4359433960001915,0.8370722395014017,4978,3776,1004,,,1,,i7140,5084392
1747414797,1747415582,785,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 456 significance 0.3795790990404785 gamma 0.6847817441485822 max_node_size 1126 max_tree_depth 4641 max_time_stationary 3360,456,0.3795790990404785,0.6847817441485822,1126,4641,3360,,,1,,i7168,5084380
1747414826,1747415600,774,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2730 significance 0.0756774245724082 gamma 0.45001363755762575 max_node_size 1743 max_tree_depth 4292 max_time_stationary 2339,2730,0.0756774245724082,0.4500136375576257,1743,4292,2339,,,1,,i7133,5084403
1747414807,1747415623,816,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 765 significance 0.22175540325045587 gamma 0.2678136245124042 max_node_size 3424 max_tree_depth 1720 max_time_stationary 1782,765,0.2217554032504558,0.2678136245124042,3424,1720,1782,,,1,,i7172,5084377
1747414812,1747415739,927,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2502 significance 0.7935297855716199 gamma 0.9700044509284198 max_node_size 3600 max_tree_depth 586 max_time_stationary 4611,2502,0.7935297855716199,0.9700044509284198,3600,586,4611,,,1,,i7135,5084394
1747414804,1747415815,1011,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2817 significance 0.772015268933028 gamma 0.5063243623059243 max_node_size 2485 max_tree_depth 962 max_time_stationary 2279,2817,0.772015268933028,0.5063243623059243,2485,962,2279,,,1,,i7151,5084387
1747414808,1747415828,1020,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 761 significance 0.5097953811511398 gamma 0.9246563705131412 max_node_size 46 max_tree_depth 4032 max_time_stationary 4433,761,0.5097953811511398,0.9246563705131412,46,4032,4433,,,1,,i7163,5084381
1747414808,1747415840,1032,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2850 significance 0.49960140854492785 gamma 0.16086163799650968 max_node_size 4106 max_tree_depth 3269 max_time_stationary 4012,2850,0.4996014085449278,0.1608616379965096,4106,3269,4012,,,1,,i7170,5084378
1747414811,1747415873,1062,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1701 significance 0.10935094546899199 gamma 0.21943721214495598 max_node_size 14 max_tree_depth 2938 max_time_stationary 55,1701,0.1093509454689919,0.2194372121449559,14,2938,55,,,1,,i7137,5084393
1747414831,1747416001,1170,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1072 significance 0.547008338438347 gamma 0.5857456406820566 max_node_size 3851 max_tree_depth 4428 max_time_stationary 2390,1072,0.547008338438347,0.5857456406820566,3851,4428,2390,,,1,,i7174,5084397
1747414823,1747416169,1346,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1201 significance 0.32996718997880814 gamma 0.11936601655744017 max_node_size 711 max_tree_depth 722 max_time_stationary 4413,1201,0.3299671899788081,0.1193660165574401,711,722,4413,,,1,,i7150,5084400
1747414795,1747416197,1402,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3130 significance 0.6110240926742554 gamma 0.4163303266596049 max_node_size 4568 max_tree_depth 2591 max_time_stationary 2587,3130,0.6110240926742554,0.4163303266596049,4568,2591,2587,,,1,,i7169,5084379
1747414815,1747416334,1519,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1392 significance 0.08394525413028896 gamma 0.2547723536528647 max_node_size 3904 max_tree_depth 3646 max_time_stationary 3017,1392,0.0839452541302889,0.2547723536528647,3904,3646,3017,,,1,,i7144,5084389
1747414817,1747416408,1591,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3757 significance 0.6933995506893843 gamma 0.4371662418153137 max_node_size 2526 max_tree_depth 1994 max_time_stationary 1353,3757,0.6933995506893843,0.4371662418153137,2526,1994,1353,,,1,,i7155,5084383
1747414826,1747416601,1775,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1811 significance 0.763747099192813 gamma 0.7014133672136813 max_node_size 4411 max_tree_depth 1566 max_time_stationary 2998,1811,0.763747099192813,0.7014133672136813,4411,1566,2998,,,1,,i7133,5084402
1747414803,1747416614,1811,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3156 significance 0.1505111582800746 gamma 0.7576528014559298 max_node_size 1344 max_tree_depth 367 max_time_stationary 1204,3156,0.1505111582800746,0.7576528014559298,1344,367,1204,,,1,,i7156,5084375
1747414806,1747416630,1824,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4727 significance 0.3207244108635932 gamma 0.17414243439771235 max_node_size 3648 max_tree_depth 1367 max_time_stationary 239,4727,0.3207244108635932,0.1741424343977123,3648,1367,239,,,1,,i7153,5084385
1747414830,1747416657,1827,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3635 significance 0.9394368337802589 gamma 0.19064657831564547 max_node_size 1930 max_tree_depth 4849 max_time_stationary 1226,3635,0.9394368337802588,0.1906465783156454,1930,4849,1226,,,1,,i7146,5084401
1747414813,1747416782,1969,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3472 significance 0.16016843934543432 gamma 0.7301278652623295 max_node_size 2573 max_tree_depth 1212 max_time_stationary 3224,3472,0.1601684393454343,0.7301278652623295,2573,1212,3224,,,1,,i7134,5084395
1747414822,1747416822,2000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4411 significance 0.36182855028659106 gamma 0.3342164707183838 max_node_size 2457 max_tree_depth 2055 max_time_stationary 2903,4411,0.361828550286591,0.3342164707183838,2457,2055,2903,,,1,,i7151,5084399
1747414805,1747417050,2245,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3781 significance 0.04679710157774389 gamma 0.7787250894252211 max_node_size 866 max_tree_depth 4696 max_time_stationary 4941,3781,0.0467971015777438,0.7787250894252211,866,4696,4941,,,1,,i7173,5084376
1747414825,1747417243,2418,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4579 significance 0.5190378200840204 gamma 0.8697885867618025 max_node_size 3061 max_tree_depth 3427 max_time_stationary 297,4579,0.5190378200840204,0.8697885867618025,3061,3427,297,,,1,,i7153,5084398
1747414815,1747417306,2491,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4691 significance 0.905927004719153 gamma 0.5193580190297216 max_node_size 462 max_tree_depth 4133 max_time_stationary 3555,4691,0.905927004719153,0.5193580190297216,462,4133,3555,,,1,,i7144,5084388
1747414853,1747417337,2484,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4072 significance 0.7458736135624349 gamma 0.09044151075556875 max_node_size 1372 max_tree_depth 1461 max_time_stationary 4329,4072,0.7458736135624349,0.0904415107555687,1372,1461,4329,,,1,,i7141,5084391
1747414852,1747417375,2523,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1386 significance 0.6847739506270737 gamma 0.9113831882476806 max_node_size 2085 max_tree_depth 875 max_time_stationary 696,1386,0.6847739506270737,0.9113831882476806,2085,875,696,,,1,,i7141,5084390
1747417458,1747417818,360,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2067 significance 0.730164796423167 gamma 0.5025209685899317 max_node_size 2759 max_tree_depth 2823 max_time_stationary 4505,2067,0.730164796423167,0.5025209685899317,2759,2823,4505,,,1,,i7101,5085135
1747417505,1747417821,316,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 158 significance 0.175694487484172 gamma 0.17769429209083318 max_node_size 1421 max_tree_depth 4459 max_time_stationary 3087,158,0.175694487484172,0.1776942920908331,1421,4459,3087,,,1,,i7099,5085139
1747417434,1747417996,562,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 252 significance 0.7182685588523745 gamma 0.36679577283002435 max_node_size 619 max_tree_depth 139 max_time_stationary 3299,252,0.7182685588523745,0.3667957728300243,619,139,3299,,,1,,i7144,5085117
1747417437,1747418085,648,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 570 significance 0.013968753466382624 gamma 0.5481607079543174 max_node_size 2300 max_tree_depth 3706 max_time_stationary 2687,570,0.0139687534663826,0.5481607079543174,2300,3706,2687,,,1,,i7104,5085122
1747417454,1747418186,732,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2349 significance 0.061986239081248645 gamma 0.3174403352234513 max_node_size 4519 max_tree_depth 824 max_time_stationary 3906,2349,0.0619862390812486,0.3174403352234513,4519,824,3906,,,1,,i7105,5085119
1747417493,1747418228,735,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2594 significance 0.3147321594618261 gamma 0.5313121080454439 max_node_size 4675 max_tree_depth 4974 max_time_stationary 4276,2594,0.3147321594618261,0.5313121080454439,4675,4974,4276,,,1,,i7173,5085144
1747417484,1747418331,847,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2802 significance 0.5315146652478725 gamma 0.015289423080161214 max_node_size 277 max_tree_depth 1112 max_time_stationary 1276,2802,0.5315146652478725,0.0152894230801612,277,1112,1276,,,1,,i7163,5085145
1747417476,1747418426,950,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 788 significance 0.48437967302277685 gamma 0.7469012700039893 max_node_size 491 max_tree_depth 2444 max_time_stationary 4813,788,0.4843796730227768,0.7469012700039893,491,2444,4813,,,1,,i7102,5085132
1747417431,1747418531,1100,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 870 significance 0.8773701756056398 gamma 0.8111825523525477 max_node_size 1528 max_tree_depth 3092 max_time_stationary 3761,870,0.8773701756056398,0.8111825523525477,1528,3092,3761,,,1,,i7150,5085125
1747417476,1747418545,1069,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 507 significance 0.5950431147962809 gamma 0.9867761937957257 max_node_size 680 max_tree_depth 1855 max_time_stationary 3739,507,0.5950431147962809,0.9867761937957256,680,1855,3739,,,1,,i7102,5085134
1747417454,1747418635,1181,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2440 significance 0.5802591902203857 gamma 0.13226896797865628 max_node_size 3444 max_tree_depth 3936 max_time_stationary 4709,2440,0.5802591902203857,0.1322689679786562,3444,3936,4709,,,1,,i7105,5085121
1747417429,1747418670,1241,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3013 significance 0.6541308594737202 gamma 0.6350409738328308 max_node_size 1003 max_tree_depth 1897 max_time_stationary 1697,3013,0.6541308594737202,0.6350409738328308,1003,1897,1697,,,1,,i7141,5085118
1747417463,1747418701,1238,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1127 significance 0.8092064805757254 gamma 0.4331646426282823 max_node_size 2252 max_tree_depth 3901 max_time_stationary 4201,1127,0.8092064805757254,0.4331646426282823,2252,3901,4201,,,1,,i7150,5085146
1747417462,1747418734,1272,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3098 significance 0.23776875607669354 gamma 0.8202216189466417 max_node_size 1959 max_tree_depth 2545 max_time_stationary 1880,3098,0.2377687560766935,0.8202216189466417,1959,2545,1880,,,1,,i7182,5085133
1747417459,1747418794,1335,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1510 significance 0.4650522694736719 gamma 0.3835955630801618 max_node_size 2730 max_tree_depth 4581 max_time_stationary 3596,1510,0.4650522694736719,0.3835955630801618,2730,4581,3596,,,1,,i7103,5085129
1747417505,1747418795,1290,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 978 significance 0.09158230570703745 gamma 0.8955913666188717 max_node_size 2856 max_tree_depth 39 max_time_stationary 1499,978,0.0915823057070374,0.8955913666188717,2856,39,1499,,,1,,i7099,5085141
1747422185,1747422562,377,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2122 significance 0.5472083043064923 gamma 0.16416713118180631 max_node_size 4893 max_tree_depth 3936 max_time_stationary 3079,2122,0.5472083043064923,0.1641671311818063,4893,3936,3079,,,1,,i7130,5085867
1747421985,1747422616,631,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2247 significance 0.8612955369800329 gamma 0.4723541373517364 max_node_size 1493 max_tree_depth 3526 max_time_stationary 1977,2247,0.8612955369800329,0.4723541373517364,1493,3526,1977,,,1,,i7184,5085678
1747422037,1747422672,635,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 495 significance 0.2708742143008858 gamma 0.3095536799710244 max_node_size 4538 max_tree_depth 23 max_time_stationary 2293,495,0.2708742143008858,0.3095536799710244,4538,23,2293,,,1,,i7171,5085721
1747422135,1747422696,561,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2001 significance 0.011970265904441477 gamma 0.9381023570392281 max_node_size 867 max_tree_depth 1457 max_time_stationary 1372,2001,0.0119702659044414,0.938102357039228,867,1457,1372,,,1,,i7157,5085774
1747421998,1747422755,757,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 271 significance 0.6063062061220408 gamma 0.7794154439289123 max_node_size 2666 max_tree_depth 4996 max_time_stationary 1688,271,0.6063062061220408,0.7794154439289123,2666,4996,1688,,,1,,i7180,5085693
1747422480,1747422812,332,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 141 significance 0.08494870743528009 gamma 0.11831408819928765 max_node_size 1849 max_tree_depth 2425 max_time_stationary 2770,141,0.08494870743528,0.1183140881992876,1849,2425,2770,,,1,,i7082,5086024
1747422028,1747422829,801,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2717 significance 0.11126985917799175 gamma 0.34189421498030426 max_node_size 340 max_tree_depth 786 max_time_stationary 4328,2717,0.1112698591779917,0.3418942149803042,340,786,4328,,,1,,i7176,5085701
1747422374,1747422979,605,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 386 significance 0.7961215845849365 gamma 0.588173974648118 max_node_size 1223 max_tree_depth 2555 max_time_stationary 3415,386,0.7961215845849365,0.588173974648118,1223,2555,3415,,,1,,i7103,5085953
1747422155,1747423163,1008,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 646 significance 0.48550588567741215 gamma 0.8348435842003673 max_node_size 581 max_tree_depth 3658 max_time_stationary 3778,646,0.4855058856774121,0.8348435842003673,581,3658,3778,,,1,,i7137,5085846
1747422128,1747423290,1162,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 860 significance 0.9464375808071345 gamma 0.049236178241670134 max_node_size 3973 max_tree_depth 1110 max_time_stationary 524,860,0.9464375808071344,0.0492361782416701,3973,1110,524,,,1,,i7153,5085791
1747422452,1747423318,866,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2539 significance 0.5722015654612332 gamma 0.5576598804499954 max_node_size 3901 max_tree_depth 3357 max_time_stationary 121,2539,0.5722015654612332,0.5576598804499954,3901,3357,121,,,1,,i7089,5086000
1747422028,1747423327,1299,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3118 significance 0.7580898920707405 gamma 0.8741290754042566 max_node_size 2215 max_tree_depth 4197 max_time_stationary 4972,3118,0.7580898920707405,0.8741290754042566,2215,4197,4972,,,1,,i7173,5085712
