start_time,end_time,run_time,program_string,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747422331,1747422465,134,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1479 batch_size 4221 gamma 4.907191852852702 alpha 0.041770400455687196 use_mmd2 False use_k2s_test False,1479,4221,4.907191852852702,0.0417704004556871,False,False,0.06,98.0,0,,i7098,98.0,493.953125,424.2669270833333,-1.0,0.0019032348680202,5085970
1747422395,1747422558,163,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 439 batch_size 1251 gamma 9.812762855036183 alpha 0.011777381016407164 use_mmd2 False use_k2s_test False,439,1251,9.812762855036183,0.0117773810164071,False,False,0.06,102.0,0,,i7088,102.0,654.5234375,545.6640625,-1.0,0.0,5086003
1747422516,1747422641,125,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1191 batch_size 2913 gamma 5.128551107043401 alpha 0.005400504352990538 use_mmd2 False use_k2s_test False,1191,2913,5.128551107043401,0.0054005043529905,False,False,0.06,93.0,0,,i7028,93.0,613.3046875,537.9560546875,-1.0,0.0,5086142
1747422530,1747423190,660,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1898 batch_size 257 gamma 0.23289375000819565 alpha 0.04815897188568488 use_mmd2 False use_k2s_test False,1898,257,0.2328937500081956,0.0481589718856848,False,False,0.1,623.0,0,,i7134,623.0,541.61328125,484.0793269230769,-1.0,0.1785717667439353,5086187
1747436964,1747437284,320,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2704 batch_size 114 gamma 4.40693993150536 alpha 0.03605160814942792 use_mmd2 False use_k2s_test False,2704,114,4.40693993150536,0.0360516081494279,False,False,0.05,287.0,0,,i7039,287.0,621.203125,533.1717489919355,-1.0,0.0001542066630805,5087234
1747437184,1747437297,113,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4213 batch_size 3083 gamma 9.624826477820985 alpha 0.01770783015759662 use_mmd2 False use_k2s_test False,4213,3083,9.624826477820983,0.0177078301575966,False,False,0.06,95.0,0,,i7076,95.0,604.7890625,532.5162760416666,-1.0,0.0,5087315
1747437483,1747437597,114,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4946 batch_size 1424 gamma 5.55076214583125 alpha 0.024467979468870908 use_mmd2 False use_k2s_test False,4946,1424,5.55076214583125,0.0244679794688709,False,False,0.06,101.0,0,,i7075,101.0,603.96875,535.7394831730769,-1.0,0.0,5087343
1747439496,1747439953,457,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3144 batch_size 4080 gamma 0.3424840994002298 alpha 0.02927900876151398 use_mmd2 False use_k2s_test False,3144,4080,0.3424840994002298,0.0292790087615139,False,False,0.11,427.0,0,,i7081,427.0,682.4453125,575.8541666666666,-1.0,0.2097210617895277,5087491
1747450830,1747450956,126,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3116 batch_size 1100 gamma 9.962499753535726 alpha 0.028785332870204003 use_mmd2 False use_k2s_test False,3116,1100,9.962499753535726,0.028785332870204,False,False,0.06,101.0,0,,i7175,101.0,609.1015625,542.3332331730769,-1.0,0.0,5087784
1747451112,1747451232,120,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3795 batch_size 3130 gamma 4.7518955332068735 alpha 0.024750170756597075 use_mmd2 False use_k2s_test False,3795,3130,4.7518955332068735,0.024750170756597,False,False,0.05,108.0,0,,i7118,108.0,587.82421875,525.5943509615385,-1.0,0.0014113065948598,5087866
