start_time,end_time,run_time,program_string,recent_samples_size,feature_id,threshold,window_size,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744278037,1744278106,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 2023 feature_id 4 threshold 0.6163214696086943 window_size 3469,2023,4,0.6163214696086943,3469,0.57,38,0,,i7094,38,483.5859375,483.53125,-1,0.0,4209057
1744278043,1744278106,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 835 feature_id 1 threshold 0.39962993843108413 window_size 4369,835,1,0.3996299384310841,4369,0.57,36,0,,i7125,36,484.11328125,484.087890625,-1,0.0,4208994
1744278050,1744278108,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 4091 feature_id 2 threshold 0.4772848702277988 window_size 979,4091,2,0.4772848702277988,979,0.57,32,0,,i7113,32,482.703125,482.666015625,-1,0.0,4209019
1744278053,1744278117,64,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 28 feature_id 3 threshold 0.855364781435579 window_size 3162,28,3,0.855364781435579,3162,0.62,37,0,,i7110,37,482.82421875,481.2994791666667,-1,0.1213289619504987,4209026
1744278040,1744278116,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 3723 feature_id 1 threshold 0.5638922931440175 window_size 4748,3723,1,0.5638922931440175,4748,0.57,41,0,,i7107,41,483.67578125,444.5580357142857,-1,0.0,4209032
1744278177,1744278260,83,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1355 feature_id 2 threshold 0.5470105319637806 window_size 601,1355,2,0.5470105319637806,601,0.57,33,0,,i7131,33,482.26171875,482.2259114583333,-1,0.0,4208976
1744278099,1744278445,346,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 2359 feature_id 7 threshold 0.9290604611691088 window_size 889,2359,7,0.9290604611691088,889,0.57,304,0,,i7123,304,482.78125,482.4005681818182,-1,0.3462319911340968,4208999
1744278029,1744278518,489,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 2220 feature_id 3 threshold 0.2610059848688543 window_size 4939,2220,3,0.2610059848688543,4939,0.69,474,0,,i7088,474,484.4296875,484.182890625,-1,0.6903860362024381,4209073
1744278086,1744278879,793,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1183 feature_id 6 threshold 0.7228136439323425 window_size 2869,1183,6,0.7228136439323425,2869,0.58,759,0,,i7116,759,483.0625,462.7521534455128,-1,0.1349510528260066,4209016
1744278041,1744279237,1196,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 166 feature_id 7 threshold 0.46725136516056953 window_size 2198,166,7,0.4672513651605695,2198,0.58,1168,0,,i7106,1168,483.296875,352.92013524159665,-1,0.6198282231252309,4209041
1744278049,1744279593,1544,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 4483 feature_id 3 threshold 0.704952762708068 window_size 4072,4483,3,0.704952762708068,4072,0.62,1522,0,,i7102,1522,483.91015625,365.1244455645161,-1,0.4110408200960473,4209043
1744278060,1744279840,1780,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 2160 feature_id 0 threshold 0.1936092569362372 window_size 1891,2160,0,0.1936092569362372,1891,0.57,1756,0,,i7117,1756,483.28125,480.4485603932585,-1,0.9980144070927226,4209011
1744278048,1744280749,2701,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 2916 feature_id 3 threshold 0.1764990698248148 window_size 2764,2916,3,0.1764990698248148,2764,0.71,2679,0,,i7122,2679,483.37890625,358.3764033564815,-1,0.9507526782415958,4209002
1744278048,1744280822,2774,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 697 feature_id 5 threshold 0.7923571510408074 window_size 293,697,5,0.7923571510408074,293,0.65,2751,0,,i7087,2751,483.5078125,483.41032547382673,-1,0.5485315847801995,4209078
1744278024,1744281077,3053,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 4760 feature_id 4 threshold 0.4218761454448104 window_size 3071,4760,4,0.4218761454448104,3071,0.59,3031,0,,i7084,3031,492.953125,490.9116803278689,-1,0.2349233468784632,4209088
1744278035,1744282623,4588,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 456 feature_id 4 threshold 0.017579340014606714 window_size 4621,456,4,0.0175793400146067,4621,0.62,4561,0,,i7129,4561,484.56640625,462.72008904203057,-1,0.9011821204285186,4208980
1744278025,1744284420,6395,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 592 feature_id 0 threshold 0.6598073370885104 window_size 1208,592,0,0.6598073370885104,1208,0.57,6373,0,,i7065,6373,485.57421875,462.1359607296557,-1,0.967630217953454,4209093
1744355644,1744355688,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 3 threshold 0.001 window_size 5000,1,3,0.001,5000,0.7,35,0,,i7124,35,482.3359375,482.3209635416667,-1,0.884558551902475,4218332
1744355673,1744355692,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 3 threshold 0.001 window_size 1,1,3,0.001,1,0.71,7,0,,i7137,7,483.82421875,483.7591145833333,-1,0.9999769117103804,4218341
1744355734,1744355753,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 3 threshold 0.3805365121302269 window_size 1,1,3,0.3805365121302269,1,0.71,8,0,,i7137,8,484.203125,484.1380208333333,-1,0.9999769117103804,4218374
1744355735,1744355773,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 3 threshold 0.4177736598259479 window_size 5000,1,3,0.4177736598259479,5000,0.63,30,0,,i7161,30,483.10546875,483.078125,-1,0.3922238640561507,4218363
1744355794,1744355826,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 3 threshold 0.7910158108241968 window_size 1001,1,3,0.7910158108241968,1001,0.6,24,0,,i7161,24,484.24609375,484.2265625,-1,0.2007065016623568,4218399
1744355794,1744355839,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 2 threshold 0.999 window_size 2995,1,2,0.999,2995,0.57,35,0,,i7137,35,482.26953125,482.2369791666667,-1,0.0,4218410
1744355830,1744355887,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 5000 feature_id 5 threshold 0.999 window_size 4300,5000,5,0.999,4300,0.57,36,0,,i7163,36,482.3125,482.2766927083333,-1,0.0,4218421
1744355855,1744355899,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 3 threshold 0.16294712925562252 window_size 5000,1,3,0.1629471292556225,5000,0.68,32,0,,i7160,32,482.578125,482.5462239583333,-1,0.7486147026228297,4218440
1744355920,1744355939,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 3 threshold 0.5479401173987603 window_size 1,1,3,0.5479401173987603,1,0.71,8,0,,i7163,8,483.89453125,483.8307291666667,-1,0.9999769117103804,4218460
1744355944,1744355989,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 5 threshold 0.999 window_size 3814,1,5,0.999,3814,0.57,35,0,,i7164,35,483.19921875,483.1673177083333,-1,0.0,4218469
1744355944,1744356008,64,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 5 threshold 0.5602112231967472 window_size 5000,1,5,0.5602112231967472,5000,0.59,52,0,,i7160,52,483.40625,483.39013671875,-1,0.5137837089028445,4218476
1744355975,1744356020,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 3 threshold 0.001 window_size 3462,1,3,0.001,3462,0.71,32,0,,i7163,32,483.2890625,483.2643229166667,-1,0.9200683413372738,4218480
1744356005,1744356037,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1462 feature_id 3 threshold 0.999 window_size 1464,1462,3,0.999,1464,0.61,24,0,,i7163,24,483.23828125,483.22109375,-1,0.0,4218509
1744356005,1744356037,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 5 threshold 0.001 window_size 1,1,5,0.001,1,0.58,25,0,,i7164,25,482.4453125,482.38515625,-1,0.9999769117103804,4218498
1744356066,1744356116,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 5 threshold 0.999 window_size 5000,1,5,0.999,5000,0.57,38,0,,i7161,38,483.15234375,483.1197916666667,-1,0.0,4218549
1744356095,1744356133,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 3 threshold 0.999 window_size 4735,1,3,0.999,4735,0.61,28,0,,i7163,28,483.35546875,483.3203125,-1,0.0,4218557
1744355884,1744358579,2695,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 240 feature_id 6 threshold 0.001 window_size 359,240,6,0.001,359,0.6,2684,0,,i7161,2684,483.47265625,483.1208342942804,-1,0.9972294052456594,4218452
1744356066,1744361355,5289,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 5000 feature_id 5 threshold 0.8429486102396644 window_size 3683,5000,5,0.8429486102396644,3683,0.63,5276,0,,i7163,5276,483.5078125,358.6303876768868,-1,0.4432951606944957,4218545
1744356041,1744361566,5525,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 5000 feature_id 3 threshold 0.177402357628823 window_size 5000,5000,3,0.177402357628823,5000,0.7,5512,0,,i7159,5512,486.640625,446.47045942585896,-1,0.8597386405615072,4218541
1744355975,1744362171,6196,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 2767 feature_id 3 threshold 0.673882281965968 window_size 1,2767,3,0.673882281965968,1,0.74,6188,0,,i7163,6188,483.1484375,358.70191098027374,-1,1.0,4218484
1744355704,1744362282,6578,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 5000 feature_id 3 threshold 0.001 window_size 5000,5000,3,0.001,5000,0.72,6566,0,,i7160,6566,482.671875,364.7051790463526,-1,0.9999769117103804,4218351
1744383161,1744383199,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 4 threshold 0.8456334941474046 window_size 1,1,4,0.8456334941474046,1,0.59,27,0,,i7162,27,483.79296875,483.753125,-1,0.9999769117103804,4235704
1744383191,1744383223,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 4 threshold 0.3680392276133461 window_size 1,1,4,0.3680392276133461,1,0.59,24,0,,i7126,24,483.01953125,480.9765625,-1,0.9999769117103804,4235718
1744383197,1744383235,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 3 threshold 0.001 window_size 2508,1,3,0.001,2508,0.71,30,0,,i7129,30,483.88671875,483.8078125,-1,0.9420945696342816,4235713
1744383221,1744383259,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 5000 feature_id 4 threshold 0.8003510166388562 window_size 425,5000,4,0.8003510166388562,425,0.57,29,0,,i7125,29,483.65625,483.61484375,-1,0.0,4235723
1744383222,1744383266,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 4 threshold 0.999 window_size 701,1,4,0.999,701,0.57,33,0,,i7162,33,482.6015625,482.58203125,-1,0.0,4235720
1744383161,1744383923,762,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 2231 feature_id 3 threshold 0.001 window_size 3919,2231,3,0.001,3919,0.72,752,0,,i7170,752,484.09375,441.7276141826923,-1,0.961003878832656,4235699
1744383161,1744384537,1376,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 411 feature_id 3 threshold 0.001 window_size 2760,411,3,0.001,2760,0.73,1365,0,,i7167,1365,484.234375,484.2333633093525,-1,0.9457425193941632,4235701
1744383161,1744384554,1393,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 2418 feature_id 3 threshold 0.001 window_size 3318,2418,3,0.001,3318,0.72,1384,0,,i7134,1384,483.625,483.3159629875887,-1,0.979197451052826,4235708
1744383191,1744384567,1376,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier IKS recent_samples_size 2418 feature_id 3 threshold 0.001 window_size 4489,2418,3,0.001,4489,0.72,1365,0,,i7181,1365,482.73046875,471.13255957733816,-1,0.9521610639083856,4235710
