start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747328561,1747328807,246,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3268 n_samples 3253 n_permutations 257 update_interval 35 n_consecutive_deviations 5,3268,3253,257,35,5,0.71,237.0,0,,i7174,237.0,554.02734375,536.9957932692307,-1.0,0.9981434494708832,5054254
1747328682,1747328834,152,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1387 n_samples 4448 n_permutations 152 update_interval 84 n_consecutive_deviations 7,1387,4448,152,84,7,0.72,139.0,0,,i7174,139.0,542.17578125,529.7978515625,-1.0,0.8046289993192648,5054292
1747328856,1747328920,64,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4942 n_samples 3403 n_permutations 886 update_interval 242 n_consecutive_deviations 9,4942,3403,886,242,9,0.75,49.0,0,,i7174,49.0,523.890625,523.8370535714286,-1.0,0.9723373971161582,5054338
1747328962,1747329076,114,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3182 n_samples 2163 n_permutations 206 update_interval 102 n_consecutive_deviations 8,3182,2163,206,102,8,0.72,96.0,0,,i7175,96.0,541.85546875,530.4498697916666,-1.0,0.9959155888359428,5054378
1747329058,1747329134,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 561 n_samples 4591 n_permutations 522 update_interval 127 n_consecutive_deviations 3,561,4591,522,127,3,0.73,60.0,0,,i7171,60.0,525.83984375,523.88037109375,-1.0,0.7401448109412712,5054403
1747328763,1747329149,386,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1316 n_samples 851 n_permutations 328 update_interval 18 n_consecutive_deviations 5,1316,851,328,18,5,0.7,376.0,0,,i7176,376.0,560.90234375,541.2720703125,-1.0,0.999443034841265,5054313
1747329410,1747329532,122,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2688 n_samples 4051 n_permutations 385 update_interval 71 n_consecutive_deviations 6,2688,4051,385,71,6,0.72,89.0,0,,i7170,89.0,526.26953125,506.4783380681818,-1.0,0.9094003341790952,5054489
1747329409,1747329534,125,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1090 n_samples 1463 n_permutations 826 update_interval 157 n_consecutive_deviations 1,1090,1463,826,157,1,0.73,38.0,0,,i7168,38.0,529.98046875,525.0169270833334,-1.0,0.9736988675041772,5054478
1747329469,1747329538,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4189 n_samples 311 n_permutations 706 update_interval 212 n_consecutive_deviations 9,4189,311,706,212,9,0.74,21.0,0,,i7167,21.0,524.5546875,524.48984375,-1.0,0.99486354353611,5054508
1747329560,1747329642,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2035 n_samples 2703 n_permutations 23 update_interval 49 n_consecutive_deviations 4,2035,2703,23,49,4,0.74,32.0,0,,i7170,32.0,511.50390625,511.4075520833333,-1.0,0.9530911566309797,5054527
