start_time,end_time,run_time,program_string,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744547984,1744547997,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 9 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 1,1,9,1,str\(\'H\'\),1,str\(\'tstat\'\),0.001,1,,,1,,i7180,,,,,,4324760
1744547984,1744547997,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 9 batch_size 4726 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.001 subsets 100,1,9,4726,str\(\'H\'\),3,str\(\'stdev\'\),0.001,100,0.08,3,0,,i7168,3,634.1640625,633.9830729166666,-1,0,4324767
1744547985,1744548004,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4897 feature_id 9 batch_size 2952 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 75,4897,9,2952,str\(\'H\'\),1,str\(\'tstat\'\),0.999,75,0.08,5,0,,i7176,5,634.3125,634.1015625,-1,0,4324762
1744547985,1744548004,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3627 feature_id 9 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 100,3627,9,1,str\(\'H\'\),1,str\(\'stdev\'\),0.001,100,,,1,,i7169,,,,,,4324765
1744547991,1744548004,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4923 feature_id 9 batch_size 3735 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 1,4923,9,3735,str\(\'H\'\),2,str\(\'tstat\'\),0.999,1,0.08,3,0,,i7160,3,633.07421875,632.9140625,-1,0,4324771
1744548011,1744548024,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 9 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 1,5000,9,1,str\(\'H\'\),1,str\(\'tstat\'\),0.999,1,,,1,,i7184,,,,,,4324774
1744548015,1744548027,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 650 feature_id 9 batch_size 651 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.001 subsets 73,650,9,651,str\(\'H\'\),3,str\(\'stdev\'\),0.001,73,0.08,4,0,,i7169,4,633.9375,633.7408854166666,-1,0,4324781
1744548015,1744548027,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1722 feature_id 9 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 22,1722,9,1,str\(\'H\'\),1,str\(\'stdev\'\),0.001,22,,,1,,i7174,,,,,,4324779
1744548016,1744548035,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 255 feature_id 9 batch_size 513 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 1,255,9,513,str\(\'H\'\),1,str\(\'tstat\'\),0.999,1,0.08,6,0,,i7179,6,634.12109375,633.94140625,-1,0,4324776
1744556525,1744556538,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 159 feature_id 9 batch_size 1 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 1,159,9,1,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,1,,,1,,i7143,,,,,,4328088
1744556525,1744556538,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4069 feature_id 9 batch_size 4707 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 69,4069,9,4707,str\(\'KL\'\),1,str\(\'tstat\'\),0.001,69,0.08,4,0,,i7154,4,634.12109375,633.92578125,-1,0,4328087
1744556526,1744556538,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 9 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 1,5000,9,1,str\(\'H\'\),1,str\(\'stdev\'\),0.999,1,,,1,,i7157,,,,,,4328086
1744556536,1744556549,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 9 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 63,1,9,1,str\(\'H\'\),1,str\(\'tstat\'\),0.001,63,,,1,,i7117,,,,,,4328091
1744556536,1744556549,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 9 batch_size 3464 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.001 subsets 27,5000,9,3464,str\(\'KL\'\),2,str\(\'tstat\'\),0.001,27,0.08,3,0,,i7111,3,634.35546875,634.1315104166666,-1,0,4328094
1744556536,1744556549,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 9 batch_size 4752 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.001 subsets 18,5000,9,4752,str\(\'KL\'\),3,str\(\'tstat\'\),0.001,18,0.08,3,0,,i7116,3,633.3203125,633.1419270833334,-1,0,4328092
1744556536,1744556549,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2065 feature_id 9 batch_size 1882 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.001 subsets 80,2065,9,1882,str\(\'KL\'\),3,str\(\'tstat\'\),0.001,80,0.08,3,0,,i7124,3,634.359375,634.1315104166666,-1,0,4328090
1744556536,1744556549,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3452 feature_id 9 batch_size 1 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 1,3452,9,1,str\(\'KL\'\),1,str\(\'tstat\'\),0.999,1,,,1,,i7114,,,,,,4328093
1744556536,1744556555,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 9 batch_size 3683 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 1,1,9,3683,str\(\'KL\'\),1,str\(\'stdev\'\),0.999,1,0.08,6,0,,i7128,6,633.2109375,633.0963541666666,-1,0,4328089
1744556537,1744556556,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1717 feature_id 9 batch_size 748 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 83,1717,9,748,str\(\'KL\'\),2,str\(\'tstat\'\),0.999,83,0.08,7,0,,i7108,7,633.21875,632.8815104166666,-1,0,4328095
1744556545,1744556557,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3833 feature_id 9 batch_size 2008 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.999 subsets 44,3833,9,2008,str\(\'H\'\),2,str\(\'stdev\'\),0.999,44,0.08,3,0,,i7143,3,634.3046875,634.1354166666666,-1,0,4328098
1744556545,1744556558,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 9 batch_size 1 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 68,1,9,1,str\(\'KL\'\),1,str\(\'tstat\'\),0.001,68,,,1,,i7157,,,,,,4328096
1744556545,1744556564,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 9 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 100,5000,9,1,str\(\'H\'\),1,str\(\'stdev\'\),0.999,100,,,1,,i7154,,,,,,4328097
1744556565,1744556577,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4308 feature_id 9 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 69,4308,9,1,str\(\'H\'\),1,str\(\'stdev\'\),0.001,69,,,1,,i7143,,,,,,4328101
1744556566,1744556579,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 9 batch_size 4314 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 86,1,9,4314,str\(\'KL\'\),2,str\(\'tstat\'\),0.999,86,0.08,3,0,,i7114,3,634.3046875,634.1119791666666,-1,0,4328107
