start_time,end_time,run_time,program_string,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744557892,1744557905,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 32 feature_percentage 0.001 alpha 0.999 window_size 766 mode EDFSMode.RANDOM,1,32,0.001,0.999,766,EDFSMode.RANDOM,0.91,0,0,,i7184,0,753.40234375,753.265625,-1,0.0,4328566
1744557892,1744557905,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 1 feature_percentage 0.7872546120379412 alpha 0.999 window_size 764 mode EDFSMode.RANDOM,5000,1,0.7872546120379412,0.999,764,EDFSMode.RANDOM,0.91,0,0,,i7184,0,754.24609375,754.1002604166666,-1,0.0,4328567
1744557912,1744557925,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 75 feature_percentage 0.001 alpha 0.001 window_size 816 mode EDFSMode.RANDOM,1,75,0.001,0.001,816,EDFSMode.RANDOM,0.91,0,0,,i7178,0,753.078125,752.9622395833334,-1,0.0,4328571
1744557912,1744557925,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 43 feature_percentage 0.001 alpha 0.001 window_size 907 mode EDFSMode.RANDOM,1,43,0.001,0.001,907,EDFSMode.RANDOM,0.91,0,0,,i7184,0,754.36328125,754.2018229166666,-1,0.0,4328569
1744557916,1744557929,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 1 feature_percentage 0.001 alpha 0.999 window_size 128 mode EDFSMode.RANDOM,1,1,0.001,0.999,128,EDFSMode.RANDOM,0.91,0,0,,i7175,0,753.3359375,753.13671875,-1,0.0037453183520599,4328578
1744557916,1744557929,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 1 feature_percentage 0.9524907092585596 alpha 0.001 window_size 706 mode EDFSMode.RANDOM,1,1,0.9524907092585596,0.001,706,EDFSMode.RANDOM,0.91,0,0,,i7178,0,754.42578125,754.2838541666666,-1,0.0,4328572
1744557916,1744557929,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 95 feature_percentage 0.001 alpha 0.001 window_size 684 mode EDFSMode.RANDOM,5000,95,0.001,0.001,684,EDFSMode.RANDOM,0.91,0,0,,i7178,0,754.41015625,754.2734375,-1,0.0,4328573
1744557916,1744557929,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier EDFS recent_samples_size 869 n_subspaces 1 feature_percentage 0.6254892764846754 alpha 0.999 window_size 696 mode EDFSMode.RANDOM,869,1,0.6254892764846754,0.999,696,EDFSMode.RANDOM,0.91,0,0,,i7171,0,753.6171875,753.4778645833334,-1,0.0,4328580
1744557916,1744557929,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 20 feature_percentage 0.001 alpha 0.001 window_size 288 mode EDFSMode.RANDOM,1,20,0.001,0.001,288,EDFSMode.RANDOM,0.91,0,0,,i7177,0,752.74609375,752.609375,-1,0.0,4328575
1744557917,1744557929,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 31 feature_percentage 0.001 alpha 0.001 window_size 356 mode EDFSMode.RANDOM,1,31,0.001,0.001,356,EDFSMode.RANDOM,0.91,0,0,,i7176,0,753.796875,753.6536458333334,-1,0.0,4328577
1744557917,1744557930,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 1 feature_percentage 0.7132532952143759 alpha 0.001 window_size 499 mode EDFSMode.RANDOM,1,1,0.7132532952143759,0.001,499,EDFSMode.RANDOM,0.91,0,0,,i7184,0,753.9296875,753.78515625,-1,0.0,4328570
1744557917,1744557930,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 1 feature_percentage 0.001 alpha 0.999 window_size 143 mode EDFSMode.RANDOM,1,1,0.001,0.999,143,EDFSMode.RANDOM,0.91,0,0,,i7177,0,752.53515625,752.3541666666666,-1,0.0018726591760299,4328576
1744557921,1744557934,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 1 feature_percentage 0.5279556787396034 alpha 0.999 window_size 840 mode EDFSMode.RANDOM,5000,1,0.5279556787396034,0.999,840,EDFSMode.RANDOM,0.91,0,0,,i7178,0,752.4453125,752.3033854166666,-1,0.0,4328574
