start_time,end_time,run_time,program_string,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1746662421,1746662440,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1314 batch_size 1793 gamma 1.8137425851470776 alpha 0.05 use_mmd2 True use_k2s_test False,1314,1793,1.8137425851470776,0.05,True,False,0.55,1,0,,i7173,1,649.18359375,638.33984375,-1,0,4996377
1746662421,1746662441,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3882 batch_size 5000 gamma 10 alpha 0.02115055320099378 use_mmd2 True use_k2s_test False,3882,5000,10.0,0.0211505532009937,True,False,0.55,1,0,,i7174,1,638.9765625,634.6783854166666,-1,0,4996374
1746662421,1746662441,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 968 batch_size 152 gamma 0.001 alpha 0.0005 use_mmd2 True use_k2s_test False,968,152,0.001,0.0005,True,False,0.56,1,0,,i7174,1,641.515625,635.28125,-1,0,4996376
1746662421,1746662441,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1728 batch_size 932 gamma 10 alpha 0.017215768541429404 use_mmd2 False use_k2s_test False,1728,932,10.0,0.0172157685414294,False,False,0.55,0,0,,i7173,0,633.28515625,633.25390625,-1,0,4996378
1746662421,1746662441,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3278 batch_size 3661 gamma 5.301887682220713 alpha 0.0005 use_mmd2 False use_k2s_test False,3278,3661,5.301887682220713,0.0005,False,False,0.55,0,0,,i7173,0,633.44921875,633.4205729166666,-1,0,4996381
1746662421,1746662441,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 5000 batch_size 5000 gamma 6.569842498545198 alpha 0.013750473111797291 use_mmd2 False use_k2s_test False,5000,5000,6.569842498545198,0.0137504731117972,False,False,0.55,0,0,,i7173,0,632.11328125,632.0846354166666,-1,0,4996380
1746662394,1746662444,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4352 batch_size 2 gamma 0.001 alpha 0.03643478738801079 use_mmd2 False use_k2s_test False,4352,2,0.001,0.0364347873880107,False,False,0.55,3,0,,i7175,3,633.42578125,633.3033854166666,-1,0,4996373
1746662435,1746662448,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2990 batch_size 5000 gamma 5.19117443284263 alpha 0.0365091885765195 use_mmd2 False use_k2s_test False,2990,5000,5.19117443284263,0.0365091885765195,False,False,0.55,0,0,,i7172,0,633.203125,633.1223958333334,-1,0,4996397
1746662429,1746662449,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1632 batch_size 2 gamma 0.001 alpha 0.00789066835275557 use_mmd2 True use_k2s_test False,1632,2,0.001,0.0078906683527555,True,False,0.56,5,0,,i7173,5,638.96484375,634.4752604166666,-1,0,4996389
1746662435,1746662454,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 OutdoorObjects 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4519 batch_size 1347 gamma 2.706111258464359 alpha 0.0005 use_mmd2 True use_k2s_test False,4519,1347,2.706111258464359,0.0005,True,False,0.55,1,0,,i7172,1,671.73046875,645.37109375,-1,0,4996394
