start_time,end_time,run_time,program_string,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID
1747997683,1747997695,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 900 window_size 198 ev_threshold 0.032232294391840687 delta 0.5812456864584238 divergence_metric str\(\'intersection\'\) sample_period 0.08141698874533176 online_scaling True,900,198,0.0322322943918406,0.5812456864584238,str\(\'intersection\'\),0.0814169887453317,True,,,1,,i7157,5182453
1747997710,1747997716,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3817 window_size 2977 ev_threshold 0.5790872481372208 delta 0.5316563140116632 divergence_metric str\(\'intersection\'\) sample_period 0.05101969201117754 online_scaling False,3817,2977,0.5790872481372208,0.5316563140116632,str\(\'intersection\'\),0.0510196920111775,False,,,1,,i7037,5182462
1747997710,1747997716,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2587 window_size 1280 ev_threshold 0.07603980798646807 delta 0.061729787144809964 divergence_metric str\(\'intersection\'\) sample_period 0.011031928788870573 online_scaling True,2587,1280,0.076039807986468,0.0617297871448099,str\(\'intersection\'\),0.0110319287888705,True,,,1,,i7043,5182461
1747997710,1747997716,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3568 window_size 924 ev_threshold 0.6900703618526459 delta 0.40562265921011564 divergence_metric str\(\'kl\'\) sample_period 0.04906035567633808 online_scaling True,3568,924,0.6900703618526459,0.4056226592101156,str\(\'kl\'\),0.049060355676338,True,,,1,,i7020,5182463
1747997711,1747997717,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 263 window_size 728 ev_threshold 0.8880266456138343 delta 0.01643977659754455 divergence_metric str\(\'kl\'\) sample_period 0.01587296913377941 online_scaling False,263,728,0.8880266456138343,0.0164397765975445,str\(\'kl\'\),0.0158729691337794,False,,,1,,i7056,5182460
1747997712,1747997724,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4370 window_size 2494 ev_threshold 0.42912310640700163 delta 0.8463136820532382 divergence_metric str\(\'kl\'\) sample_period 0.034090913971886044 online_scaling True,4370,2494,0.4291231064070016,0.8463136820532382,str\(\'kl\'\),0.034090913971886,True,,,1,,i7157,5182458
1747997712,1747997724,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2053 window_size 4125 ev_threshold 0.5602455338742584 delta 0.07644179289974272 divergence_metric str\(\'intersection\'\) sample_period 0.07658615009859204 online_scaling False,2053,4125,0.5602455338742584,0.0764417928997427,str\(\'intersection\'\),0.076586150098592,False,,,1,,i7157,5182459
1747997740,1747997746,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1963 window_size 2303 ev_threshold 0.245024661231786 delta 0.7374830692689865 divergence_metric str\(\'kl\'\) sample_period 0.030797146549448373 online_scaling False,1963,2303,0.245024661231786,0.7374830692689865,str\(\'kl\'\),0.0307971465494483,False,,,1,,i7043,5182467
1747997740,1747997747,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2357 window_size 2855 ev_threshold 0.7767997735962272 delta 0.9215389814283699 divergence_metric str\(\'intersection\'\) sample_period 0.013872434236109257 online_scaling True,2357,2855,0.7767997735962272,0.92153898142837,str\(\'intersection\'\),0.0138724342361092,True,,,1,,i7037,5182468
1747997740,1747997747,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4024 window_size 1225 ev_threshold 0.14775734882429242 delta 0.1556911462843418 divergence_metric str\(\'kl\'\) sample_period 0.09539009683765472 online_scaling False,4024,1225,0.1477573488242924,0.1556911462843418,str\(\'kl\'\),0.0953900968376547,False,,,1,,i7020,5182469
1747997741,1747997754,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4119 window_size 4246 ev_threshold 0.8595993952974678 delta 0.46646079907566307 divergence_metric str\(\'intersection\'\) sample_period 0.0784791392274201 online_scaling True,4119,4246,0.8595993952974678,0.466460799075663,str\(\'intersection\'\),0.0784791392274201,True,,,1,,i7056,5182466
1747997741,1747997754,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 693 window_size 3380 ev_threshold 0.7258453832846135 delta 0.23258958320878445 divergence_metric str\(\'kl\'\) sample_period 0.03721695800311864 online_scaling True,693,3380,0.7258453832846135,0.2325895832087844,str\(\'kl\'\),0.0372169580031186,True,,,1,,i7157,5182465
1747997770,1747997777,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4401 window_size 1864 ev_threshold 0.9853146385047584 delta 0.7929064627885819 divergence_metric str\(\'intersection\'\) sample_period 0.019748878171667456 online_scaling False,4401,1864,0.9853146385047584,0.7929064627885819,str\(\'intersection\'\),0.0197488781716674,False,,,1,,i7037,5182474
1747997770,1747997777,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1717 window_size 4763 ev_threshold 0.12125459362380207 delta 0.003635659297928214 divergence_metric str\(\'kl\'\) sample_period 0.08957682462409139 online_scaling True,1717,4763,0.121254593623802,0.0036356592979282,str\(\'kl\'\),0.0895768246240913,True,,,1,,i7020,5182475
1747997771,1747997777,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2676 window_size 4523 ev_threshold 0.6357743809204549 delta 0.6252844431772828 divergence_metric str\(\'kl\'\) sample_period 0.05662858593277634 online_scaling True,2676,4523,0.6357743809204549,0.6252844431772828,str\(\'kl\'\),0.0566285859327763,True,,,1,,i7166,5182470
1747997771,1747997784,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3264 window_size 2155 ev_threshold 0.9705835667382926 delta 0.5962601050138473 divergence_metric str\(\'kl\'\) sample_period 0.08646449011750519 online_scaling False,3264,2155,0.9705835667382926,0.5962601050138473,str\(\'kl\'\),0.0864644901175051,False,,,1,,i7056,5182473
1747997771,1747997784,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1244 window_size 1466 ev_threshold 0.2523034190181643 delta 0.4207583109419793 divergence_metric str\(\'intersection\'\) sample_period 0.05403474656865002 online_scaling False,1244,1466,0.2523034190181643,0.4207583109419793,str\(\'intersection\'\),0.05403474656865,False,,,1,,i7157,5182471
1747997777,1747997789,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 346 window_size 3805 ev_threshold 0.102609339306131 delta 0.32551955970190466 divergence_metric str\(\'intersection\'\) sample_period 0.021468738168478014 online_scaling True,346,3805,0.102609339306131,0.3255195597019046,str\(\'intersection\'\),0.021468738168478,True,,,1,,i7157,5182472
1747997801,1747997808,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4377 window_size 3583 ev_threshold 0.49907387683168053 delta 0.12276684630662203 divergence_metric str\(\'kl\'\) sample_period 0.07160782909952104 online_scaling True,4377,3583,0.4990738768316805,0.122766846306622,str\(\'kl\'\),0.071607829099521,True,,,1,,i7166,5182476
1747997801,1747997814,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1694 window_size 546 ev_threshold 0.6146186153665185 delta 0.8302009206991643 divergence_metric str\(\'intersection\'\) sample_period 0.04053861478343607 online_scaling False,1694,546,0.6146186153665185,0.8302009206991643,str\(\'intersection\'\),0.040538614783436,False,,,1,,i7157,5182477
1748016668,1748016674,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1976 window_size 3085 ev_threshold 0.7383841044548899 delta 0.4101622930075973 divergence_metric str\(\'intersection\'\) sample_period 0.06051460153423251 online_scaling True,1976,3085,0.7383841044548899,0.4101622930075973,str\(\'intersection\'\),0.0605146015342325,True,,,1,,i7079,5185445
1748016637,1748016675,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1230 window_size 3188 ev_threshold 0.7642420654185116 delta 0.7483132293131203 divergence_metric str\(\'kl\'\) sample_period 0.08093669613823296 online_scaling True,1230,3188,0.7642420654185116,0.7483132293131203,str\(\'kl\'\),0.0809366961382329,True,,,1,,i7020,5185444
1748016637,1748016675,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4954 window_size 3607 ev_threshold 0.023988470925018192 delta 0.608818681307137 divergence_metric str\(\'kl\'\) sample_period 0.025316644944250587 online_scaling True,4954,3607,0.0239884709250181,0.608818681307137,str\(\'kl\'\),0.0253166449442505,True,,,1,,i7020,5185442
1748016642,1748016680,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2902 window_size 4537 ev_threshold 0.8467977968342603 delta 0.14510274992138147 divergence_metric str\(\'kl\'\) sample_period 0.010018755346536637 online_scaling True,2902,4537,0.8467977968342603,0.1451027499213814,str\(\'kl\'\),0.0100187553465366,True,,,1,,i7020,5185443
1748016668,1748016687,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 330 window_size 840 ev_threshold 0.6001118817664682 delta 0.527778989193961 divergence_metric str\(\'kl\'\) sample_period 0.062065404579043394 online_scaling False,330,840,0.6001118817664682,0.527778989193961,str\(\'kl\'\),0.0620654045790433,False,,,1,,i7004,5185446
1748016697,1748016704,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3248 window_size 2628 ev_threshold 0.4806834990158677 delta 0.2999517110660672 divergence_metric str\(\'intersection\'\) sample_period 0.04866109897382558 online_scaling True,3248,2628,0.4806834990158677,0.2999517110660672,str\(\'intersection\'\),0.0486610989738255,True,,,1,,i7038,5185448
1748016697,1748016704,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1470 window_size 395 ev_threshold 0.9025143029782922 delta 0.3144381331782788 divergence_metric str\(\'intersection\'\) sample_period 0.083984359735623 online_scaling False,1470,395,0.9025143029782922,0.3144381331782788,str\(\'intersection\'\),0.083984359735623,False,,,1,,i7020,5185449
1748016697,1748016704,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2382 window_size 2385 ev_threshold 0.2689991720300168 delta 0.22027466669492424 divergence_metric str\(\'kl\'\) sample_period 0.07733011525124311 online_scaling False,2382,2385,0.2689991720300168,0.2202746666949242,str\(\'kl\'\),0.0773301152512431,False,,,1,,i7020,5185450
1748016697,1748016704,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3645 window_size 1906 ev_threshold 0.5100401655770839 delta 0.11169302648305893 divergence_metric str\(\'kl\'\) sample_period 0.042986365538090474 online_scaling False,3645,1906,0.5100401655770839,0.1116930264830589,str\(\'kl\'\),0.0429863655380904,False,,,1,,i7020,5185451
1748016697,1748016704,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4050 window_size 4192 ev_threshold 0.6485569923762232 delta 0.9510061059370637 divergence_metric str\(\'intersection\'\) sample_period 0.03474766374565661 online_scaling True,4050,4192,0.6485569923762232,0.9510061059370636,str\(\'intersection\'\),0.0347476637456566,True,,,1,,i7004,5185452
1748016698,1748016704,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1374 window_size 3494 ev_threshold 0.3388897357583046 delta 0.9983649028185755 divergence_metric str\(\'kl\'\) sample_period 0.039618192799389364 online_scaling False,1374,3494,0.3388897357583046,0.9983649028185756,str\(\'kl\'\),0.0396181927993893,False,,,1,,i7079,5185447
1748016727,1748016733,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2663 window_size 308 ev_threshold 0.1313168589696288 delta 0.4541534892618656 divergence_metric str\(\'intersection\'\) sample_period 0.026927867932245136 online_scaling False,2663,308,0.1313168589696288,0.4541534892618656,str\(\'intersection\'\),0.0269278679322451,False,,,1,,i7038,5185455
1748016727,1748016734,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 240 window_size 4005 ev_threshold 0.3760848446264863 delta 0.8427518754210324 divergence_metric str\(\'intersection\'\) sample_period 0.06772634106688202 online_scaling True,240,4005,0.3760848446264863,0.8427518754210324,str\(\'intersection\'\),0.067726341066882,True,,,1,,i7020,5185456
1748016727,1748016734,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3593 window_size 3896 ev_threshold 0.20175552335940303 delta 0.7020489681623876 divergence_metric str\(\'intersection\'\) sample_period 0.08720845493488014 online_scaling False,3593,3896,0.201755523359403,0.7020489681623876,str\(\'intersection\'\),0.0872084549348801,False,,,1,,i7020,5185458
1748016728,1748016734,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4706 window_size 593 ev_threshold 0.7028679636381566 delta 0.20507762599363924 divergence_metric str\(\'intersection\'\) sample_period 0.07112753548659385 online_scaling True,4706,593,0.7028679636381566,0.2050776259936392,str\(\'intersection\'\),0.0711275354865938,True,,,1,,i7079,5185453
1748016727,1748016740,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4132 window_size 966 ev_threshold 0.373355125842616 delta 0.6383322053849697 divergence_metric str\(\'kl\'\) sample_period 0.05159341165795923 online_scaling False,4132,966,0.373355125842616,0.6383322053849697,str\(\'kl\'\),0.0515934116579592,False,,,1,,i7020,5185457
1748016728,1748016747,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 668 window_size 1345 ev_threshold 0.22834028109163046 delta 0.934579136935994 divergence_metric str\(\'intersection\'\) sample_period 0.09786497008986772 online_scaling False,668,1345,0.2283402810916304,0.934579136935994,str\(\'intersection\'\),0.0978649700898677,False,,,1,,i7045,5185454
1748016757,1748016764,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1769 window_size 1664 ev_threshold 0.6840274390839041 delta 0.6836832498479635 divergence_metric str\(\'intersection\'\) sample_period 0.045184533139690765 online_scaling True,1769,1664,0.6840274390839041,0.6836832498479635,str\(\'intersection\'\),0.0451845331396907,True,,,1,,i7038,5185463
1748016758,1748016764,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1009 window_size 114 ev_threshold 0.44597445844672623 delta 0.06342065786011516 divergence_metric str\(\'intersection\'\) sample_period 0.0379602777492255 online_scaling True,1009,114,0.4459744584467262,0.0634206578601151,str\(\'intersection\'\),0.0379602777492255,True,,,1,,i7020,5185466
