start_time,end_time,run_time,program_string,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747402743,1747402832,89,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1365 n_reference_samples 3921 recent_samples_proportion 0.9652721912078559 threshold 0.9337841419745236,1365,3921,0.965272191207856,0.9337841419745236,0.58,63.0,0,,i7131,63.0,1051.125,1044.1879340277778,-1.0,0.0165022486580589,5077980
1747402743,1747402845,102,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2058 n_reference_samples 3665 recent_samples_proportion 0.19934764308854938 threshold 0.6684186662230641,2058,3665,0.1993476430885493,0.6684186662230641,0.58,74.0,0,,i7131,74.0,1060.10546875,1053.488671875,-1.0,0.1954881764108516,5077978
1747402755,1747402863,108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 246 n_reference_samples 2570 recent_samples_proportion 0.3897147461771965 threshold 0.11337517049908638,246,2570,0.3897147461771965,0.1133751704990863,0.67,94.0,0,,i7125,94.0,1181.42578125,1093.8837890625,-1.0,0.0951690120412012,5078000
1747402787,1747402884,97,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2484 n_reference_samples 2056 recent_samples_proportion 0.5038229374699295 threshold 0.7567911103088408,2484,2056,0.5038229374699295,0.7567911103088408,0.6,77.0,0,,i7131,77.0,1051.640625,1046.95,-1.0,0.0882123341139734,5078014
1747402775,1747402889,114,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 627 n_reference_samples 4699 recent_samples_proportion 0.6483236756268889 threshold 0.3465832919925451,627,4699,0.6483236756268889,0.3465832919925451,0.68,103.0,0,,i7146,103.0,1219.51171875,1108.2749399038462,-1.0,0.1321112515802781,5078004
1747402815,1747402905,90,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3731 n_reference_samples 4275 recent_samples_proportion 0.45938083417899905 threshold 0.820482463510707,3731,4275,0.459380834178999,0.820482463510707,0.54,75.0,0,,i7162,75.0,1051.43359375,1043.820703125,-1.0,0.0708810870931863,5078025
1747402816,1747402925,109,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3858 n_reference_samples 3584 recent_samples_proportion 0.3056849275622517 threshold 0.904061016317457,3858,3584,0.3056849275622517,0.904061016317457,0.55,93.0,0,,i7131,93.0,1051.94140625,1044.3818359375,-1.0,0.064744772129075,5078029
1747402847,1747402968,121,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 369 n_reference_samples 4181 recent_samples_proportion 0.03735815808549523 threshold 0.6194389228262007,369,4181,0.0373581580854952,0.6194389228262007,0.66,99.0,0,,i7167,99.0,1154.01953125,1075.0247395833333,-1.0,0.0879463638059314,5078035
1747402756,1747402971,215,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2861 n_reference_samples 3316 recent_samples_proportion 0.6878176809418947 threshold 0.5867984548155218,2861,3316,0.6878176809418947,0.5867984548155218,0.7,193.0,0,,i7131,193.0,1393.625,1199.1310369318182,-1.0,0.805411632228693,5077990
1747402775,1747402985,210,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2579 n_reference_samples 2409 recent_samples_proportion 0.009626833455637099 threshold 0.9860636902619153,2579,2409,0.009626833455637,0.9860636902619152,0.71,195.0,0,,i7125,195.0,1369.875,1167.97265625,-1.0,0.9773700717774416,5078010
1747402716,1747403002,286,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 526 n_reference_samples 1583 recent_samples_proportion 0.8184251039568334 threshold 0.4619628562033176,526,1583,0.8184251039568334,0.4619628562033176,0.72,270.0,0,,i7185,270.0,1534.37890625,1268.7264278017242,-1.0,0.3306736302529136,5077955
1747402918,1747403007,89,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1218 n_reference_samples 3225 recent_samples_proportion 0.799849563781172 threshold 0.8541156244687736,1218,3225,0.799849563781172,0.8541156244687736,0.53,65.0,0,,i7122,65.0,1051.34375,1037.1184895833333,-1.0,0.0273465834904976,5078079
1747402918,1747403027,109,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 785 n_reference_samples 2335 recent_samples_proportion 0.4958835242129862 threshold 0.6879858267493546,785,2335,0.4958835242129862,0.6879858267493546,0.6,83.0,0,,i7122,83.0,1053.75,1042.1896306818182,-1.0,0.0528745518227601,5078077
1747402695,1747403048,353,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4282 n_reference_samples 4433 recent_samples_proportion 0.14429135556891562 threshold 0.3979972751438618,4282,4433,0.1442913555689156,0.3979972751438618,0.7,336.0,0,,i7124,336.0,1613.7734375,1323.5630425347222,-1.0,0.961396309575622,5077952
1747402943,1747403063,120,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2326 n_reference_samples 4653 recent_samples_proportion 0.3441634718794376 threshold 0.1618680218886584,2326,4653,0.3441634718794376,0.1618680218886584,0.65,88.0,0,,i7121,88.0,1135.53125,1073.8327414772727,-1.0,0.4981312995240167,5078098
1747402918,1747403094,176,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2739 n_reference_samples 4929 recent_samples_proportion 0.85395332589373 threshold 0.07975385829620063,2739,4929,0.85395332589373,0.0797538582962006,0.68,161.0,0,,i7123,161.0,1126.078125,1005.0575657894736,-1.0,0.548734741248886,5078072
1747402715,1747403106,391,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4838 n_reference_samples 2851 recent_samples_proportion 0.8799810034520924 threshold 0.1321330735012889,4838,2851,0.8799810034520924,0.1321330735012889,0.72,375.0,0,,i7171,375.0,1996.75390625,1489.83662109375,-1.0,0.9984076323115928,5077958
1747402918,1747403108,190,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4571 n_reference_samples 3836 recent_samples_proportion 0.545288975128904 threshold 0.6396653911061585,4571,3836,0.545288975128904,0.6396653911061585,0.66,165.0,0,,i7122,165.0,1425.3359375,1210.8581414473683,-1.0,0.6517878731356173,5078083
1747402918,1747403308,390,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1789 n_reference_samples 3070 recent_samples_proportion 0.6159704358298331 threshold 0.42673953058384356,1789,3070,0.6159704358298331,0.4267395305838435,0.71,375.0,0,,i7123,375.0,1660.91796875,1254.46044921875,-1.0,0.5777824984628989,5078068
1747402755,1747403582,827,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4411 n_reference_samples 1317 recent_samples_proportion 0.32608803691342475 threshold 0.2945779715627432,4411,1317,0.3260880369134247,0.2945779715627432,0.75,808.0,0,,i7125,808.0,2855.34765625,1934.3990022590365,-1.0,0.9977565231808668,5077998
1747402730,1747403589,859,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1063 n_reference_samples 667 recent_samples_proportion 0.07933387067355216 threshold 0.19703138618916274,1063,667,0.0793338706735521,0.1970313861891627,0.78,842.0,0,,i7133,842.0,2951.8125,2017.80001795977,-1.0,0.9991848182766506,5077965
1747402817,1747403617,800,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3571 n_reference_samples 1834 recent_samples_proportion 0.6770295129679144 threshold 0.22967088942043484,3571,1834,0.6770295129679144,0.2296708894204348,0.74,778.0,0,,i7124,778.0,2168.18359375,1585.644091796875,-1.0,0.997269486642764,5078032
1747402943,1747403724,781,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1523 n_reference_samples 1558 recent_samples_proportion 0.18673190593905747 threshold 0.031585824338719246,1523,1558,0.1867319059390574,0.0315858243387192,0.75,748.0,0,,i7121,748.0,2368.76171875,1705.3364448051948,-1.0,0.9758571497654626,5078090
1747402919,1747403740,821,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4122 n_reference_samples 1991 recent_samples_proportion 0.9843220942709595 threshold 0.551788456980139,4122,1991,0.9843220942709596,0.551788456980139,0.73,789.0,0,,i7120,789.0,2348.4921875,1697.6591917438273,-1.0,0.9941192928643966,5078110
1747402943,1747403833,890,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3014 n_reference_samples 914 recent_samples_proportion 0.4096177791319788 threshold 0.49559695591591296,3014,914,0.4096177791319788,0.4955969559159129,0.77,852.0,0,,i7121,852.0,2488.9609375,1764.7870649857955,-1.0,0.9985371633057692,5078091
1747402816,1747403911,1095,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1903 n_reference_samples 1185 recent_samples_proportion 0.913681566985324 threshold 0.26485391086898746,1903,1185,0.913681566985324,0.2648539108689874,0.76,1076.0,0,,i7180,1076.0,2942.33984375,2014.494176136364,-1.0,0.998768592015364,5078024
1747402755,1747404124,1369,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4010 n_reference_samples 947 recent_samples_proportion 0.5890922568924725 threshold 0.06033813095837832,4010,947,0.5890922568924725,0.0603381309583783,0.75,1349.0,0,,i7131,1349.0,3189.55078125,2072.4453695255474,-1.0,0.9996977610135886,5077985
1747402906,1747404611,1705,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4991 n_reference_samples 449 recent_samples_proportion 0.22525136880017818 threshold 0.7855324269942939,4991,449,0.2252513688001781,0.7855324269942939,0.77,1689.0,0,,i7131,1689.0,2081.359375,1748.9160955774853,-1.0,0.985024489993299,5078060
1747402735,1747404668,1933,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1634 n_reference_samples 512 recent_samples_proportion 0.27100983644649385 threshold 0.5220525438133627,1634,512,0.2710098364464938,0.5220525438133627,0.78,1907.0,0,,i7132,1907.0,2773.90625,1920.0804727979275,-1.0,0.9993160763507491,5077974
1747402695,1747405213,2518,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3292 n_reference_samples 163 recent_samples_proportion 0.7789720023144037 threshold 0.7216081037316472,3292,163,0.7789720023144037,0.7216081037316472,0.8,2499.0,0,,i7124,2499.0,1639.8984375,1492.4252077132935,-1.0,0.9744633962681256,5077954
1747405246,1747405317,71,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2011 n_reference_samples 4323 recent_samples_proportion 0.702755184829235 threshold 0.004079408563673496,2011,4323,0.702755184829235,0.0040794085636734,0.58,52.0,0,,i7176,52.0,1060.3671875,1054.818359375,-1.0,0.4619299772716282,5079902
1747405247,1747405317,70,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 63 n_reference_samples 4483 recent_samples_proportion 0.8950717436801642 threshold 0.7150658509228378,63,4483,0.8950717436801642,0.7150658509228378,0.58,56.0,0,,i7175,56.0,1051.4375,1049.6650390625,-1.0,0.0050050776149717,5079903
1747405256,1747405340,84,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2164 n_reference_samples 1764 recent_samples_proportion 0.42592678107880055 threshold 0.9067657447122037,2164,1764,0.4259267810788005,0.9067657447122036,0.58,68.0,0,,i7135,68.0,1051.79296875,1049.6197916666667,-1.0,0.035306694852611,5079918
1747405256,1747405358,102,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4153 n_reference_samples 2579 recent_samples_proportion 0.6330816007331014 threshold 0.8047546779531985,4153,2579,0.6330816007331014,0.8047546779531985,0.58,89.0,0,,i7154,89.0,1081.34765625,1050.7698863636365,-1.0,0.097267414146857,5079913
1747405256,1747405366,110,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 416 n_reference_samples 1092 recent_samples_proportion 0.34133201162330806 threshold 0.8655945373196154,416,1092,0.341332011623308,0.8655945373196154,0.55,91.0,0,,i7134,91.0,1050.58203125,1045.7705078125,-1.0,0.0093400482200714,5079920
1747405275,1747405371,96,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2928 n_reference_samples 1410 recent_samples_proportion 0.9295936802476644 threshold 0.8319677840583026,2928,1410,0.9295936802476644,0.8319677840583026,0.58,83.0,0,,i7156,83.0,1064.91015625,1049.25390625,-1.0,0.0783558889971192,5079927
1747405276,1747405380,104,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2571 n_reference_samples 3023 recent_samples_proportion 0.36029163624346255 threshold 0.7486798129566014,2571,3023,0.3602916362434625,0.7486798129566014,0.61,83.0,0,,i7131,83.0,1050.734375,1042.409090909091,-1.0,0.0932467720876251,5079930
1747405246,1747405380,134,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 933 n_reference_samples 2938 recent_samples_proportion 0.12938335273973645 threshold 0.9497235172260553,933,2938,0.1293833527397364,0.9497235172260552,0.6,118.0,0,,i7155,118.0,1051.19140625,1043.4935825892858,-1.0,0.006445462270212,5079905
1747405247,1747405381,134,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4656 n_reference_samples 734 recent_samples_proportion 0.8333350066021085 threshold 0.8770495063532144,4656,734,0.8333350066021085,0.8770495063532144,0.62,113.0,0,,i7155,113.0,1094.87890625,1071.054408482143,-1.0,0.0488849972021305,5079907
1747405256,1747405411,155,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1646 n_reference_samples 4918 recent_samples_proportion 0.10768799944780767 threshold 0.7760050165764988,1646,4918,0.1076879994478076,0.7760050165764988,0.59,138.0,0,,i7134,138.0,1056.73828125,1043.67529296875,-1.0,0.0426416032828335,5079919
1747405276,1747405422,146,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1295 n_reference_samples 808 recent_samples_proportion 0.6609032484199852 threshold 0.6720462135560811,1295,808,0.6609032484199852,0.6720462135560811,0.63,128.0,0,,i7156,128.0,1202.71875,1113.2859375,-1.0,0.1095555877943807,5079926
1747405276,1747405422,146,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 576 n_reference_samples 3456 recent_samples_proportion 0.561173487149179 threshold 0.2089964140187949,576,3456,0.561173487149179,0.2089964140187949,0.69,132.0,0,,i7174,132.0,1279.23828125,1139.640625,-1.0,0.1651364738554641,5079923
1747405256,1747405435,179,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 976 n_reference_samples 3828 recent_samples_proportion 0.28961767070740463 threshold 0.4422007321622223,976,3828,0.2896176707074046,0.4422007321622223,0.69,162.0,0,,i7133,162.0,1387.44921875,1194.6235608552631,-1.0,0.2528445006321112,5079921
1747405247,1747405480,233,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3083 n_reference_samples 4047 recent_samples_proportion 0.2146820356603712 threshold 0.24164470436424018,3083,4047,0.2146820356603712,0.2416447043642401,0.69,215.0,0,,i7155,215.0,1408.8515625,1195.0818684895833,-1.0,0.7560914108861302,5079908
1747405276,1747405497,221,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3464 n_reference_samples 3676 recent_samples_proportion 0.9501205360349267 threshold 0.47582648718357085,3464,3676,0.9501205360349269,0.4758264871835708,0.7,208.0,0,,i7181,208.0,1575.69140625,1284.5399116847825,-1.0,0.9332863567594454,5079922
1747405256,1747405528,272,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3139 n_reference_samples 2799 recent_samples_proportion 0.12360201996192337 threshold 0.31393183404766023,3139,2799,0.1236020199619233,0.3139318340476602,0.71,257.0,0,,i7169,257.0,1604.58984375,1306.743861607143,-1.0,0.9967651793054376,5079912
1747405256,1747405546,290,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3962 n_reference_samples 4094 recent_samples_proportion 0.7836918909233064 threshold 0.29868519643507896,3962,4094,0.7836918909233064,0.2986851964350789,0.7,279.0,0,,i7150,279.0,1659.76171875,1331.99375,-1.0,0.957976691329368,5079916
1747405256,1747405568,312,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1129 n_reference_samples 1347 recent_samples_proportion 0.5739091934096068 threshold 0.6001633896473795,1129,1347,0.5739091934096068,0.6001633896473795,0.69,293.0,0,,i7136,293.0,1582.0703125,1306.869873046875,-1.0,0.4621199560630867,5079917
1747405256,1747405573,317,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4846 n_reference_samples 4827 recent_samples_proportion 0.404895901478827 threshold 0.5403628598097712,4846,4827,0.404895901478827,0.5403628598097712,0.69,298.0,0,,i7176,298.0,1576.37109375,1297.664306640625,-1.0,0.9923248568250744,5079911
1747405258,1747405607,349,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1455 n_reference_samples 3405 recent_samples_proportion 0.4443824116289616 threshold 0.26896995259821416,1455,3405,0.4443824116289616,0.2689699525982141,0.7,326.0,0,,i7152,326.0,1604.5078125,1310.669084821429,-1.0,0.4246803175063729,5079914
1747405256,1747405641,385,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2199 n_reference_samples 310 recent_samples_proportion 0.024780388444662096 threshold 0.4148342261314392,2199,310,0.024780388444662,0.4148342261314392,0.76,371.0,0,,i7150,371.0,1891.05859375,1446.4072265625,-1.0,0.9996269507367724,5079915
1747405276,1747405681,405,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4499 n_reference_samples 3175 recent_samples_proportion 0.05357674217037857 threshold 0.03284003013186157,4499,3175,0.0535767421703785,0.0328400301318615,0.71,389.0,0,,i7167,389.0,1862.421875,1432.2236089939024,-1.0,0.9986010652628962,5079925
1747405247,1747405688,441,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3265 n_reference_samples 2162 recent_samples_proportion 0.25607042530737817 threshold 0.07558453062921762,3265,2162,0.2560704253073781,0.0755845306292176,0.73,421.0,0,,i7155,421.0,1834.25,1403.72890625,-1.0,0.9983799990328353,5079906
1747405247,1747405744,497,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 1798 n_reference_samples 2437 recent_samples_proportion 0.7636357024908066 threshold 0.1815699466690421,1798,2437,0.7636357024908066,0.1815699466690421,0.73,480.0,0,,i7155,480.0,2035.77734375,1469.015625,-1.0,0.7328483692911373,5079909
1747405246,1747405860,614,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 91 n_reference_samples 90 recent_samples_proportion 0.731111377004534 threshold 0.9534131673537195,91,90,0.731111377004534,0.9534131673537196,0.77,593.0,0,,i7179,593.0,2292.54296875,1586.4395161290322,-1.0,0.9208254751196866,5079901
1747405277,1747405996,719,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 4692 n_reference_samples 2190 recent_samples_proportion 0.7471767266076058 threshold 0.38608556299470365,4692,2190,0.7471767266076058,0.3860855629947036,0.73,698.0,0,,i7132,698.0,2278.59375,1640.7007378472222,-1.0,0.9980259476487534,5079929
1747405246,1747406030,784,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 3807 n_reference_samples 1692 recent_samples_proportion 0.06424122319370508 threshold 0.643286500999704,3807,1692,0.064241223193705,0.643286500999704,0.74,764.0,0,,i7157,764.0,2462.6953125,1744.2808544303798,-1.0,0.9972522158435404,5079904
1747405246,1747406110,864,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 2728 n_reference_samples 581 recent_samples_proportion 0.5188232598360628 threshold 0.3414915617853403,2728,581,0.5188232598360628,0.3414915617853403,0.78,844.0,0,,i7155,844.0,2627.51171875,1747.3677711925288,-1.0,0.9996494027757628,5079910
1747405276,1747406350,1074,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier D3 recent_samples_size 773 n_reference_samples 340 recent_samples_proportion 0.968105410002172 threshold 0.10919940167479217,773,340,0.968105410002172,0.1091994016747921,0.79,1061.0,0,,i7168,1061.0,3112.39453125,2029.975487385321,-1.0,0.999989637520466,5079924
