start_time,end_time,run_time,program_string,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747441405,1747441462,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3740 batch_size 3435 gamma 9.8582592148548 alpha 0.04247672383487225 use_mmd2 False use_k2s_test False,3740,3435,9.8582592148548,0.0424767238348722,False,False,0.58,34.0,0,,i7023,34.0,1329.53125,1186.6764322916667,-1.0,0.0,5087600
1747445809,1747445879,70,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2666 batch_size 2419 gamma 5.1350751887690285 alpha 0.04707354684453458 use_mmd2 False use_k2s_test False,2666,2419,5.1350751887690285,0.0470735468445345,False,False,0.58,42.0,0,,i7143,42.0,1360.1328125,1190.8521205357142,-1.0,0.0,5087712
1747448552,1747448609,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4942 batch_size 4904 gamma 1.9841267391256987 alpha 0.00960876099811867 use_mmd2 False use_k2s_test False,4942,4904,1.9841267391256987,0.0096087609981186,False,False,0.58,32.0,0,,i7161,32.0,1301.3203125,1176.1901041666667,-1.0,0.0,5087740
1747451288,1747455967,4679,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3431 batch_size 189 gamma 0.8112381626507268 alpha 0.03607172007765621 use_mmd2 True use_k2s_test False,3431,189,0.8112381626507268,0.0360717200776562,True,False,0.6,4660.0,0,,i7095,4660.0,11492.56640625,4268.177275307158,-1.0,0.0442046106125607,5087917
1747472719,1747472782,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2232 batch_size 4762 gamma 2.7695415655216205 alpha 0.02016614772612229 use_mmd2 False use_k2s_test False,2232,4762,2.7695415655216205,0.0201661477261222,False,False,0.58,32.0,0,,i7001,32.0,1295.95703125,1169.8170572916667,-1.0,0.0,5089837
1747472857,1747472914,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 143 batch_size 2248 gamma 9.661648500570097 alpha 0.03655241389293224 use_mmd2 False use_k2s_test False,143,2248,9.661648500570095,0.0365524138929322,False,False,0.58,34.0,0,,i7052,34.0,1295.30859375,1177.8372395833333,-1.0,0.0,5089861
1747473042,1747473099,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 944 batch_size 3264 gamma 5.331687169525773 alpha 0.0290642757806927 use_mmd2 False use_k2s_test False,944,3264,5.331687169525773,0.0290642757806927,False,False,0.58,33.0,0,,i7124,33.0,1406.7734375,1209.2311197916667,-1.0,0.0,5089873
1747472550,1747473370,820,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 461 batch_size 4166 gamma 1.2396080084154382 alpha 0.04160324702970684 use_mmd2 True use_k2s_test False,461,4166,1.2396080084154382,0.0416032470297068,True,False,0.64,806.0,0,,i7171,806.0,9665.6953125,3505.9869164156626,-1.0,0.2590205384344365,5089819
1747473641,1747473704,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1353 batch_size 780 gamma 2.2586639623697846 alpha 0.015291370614897461 use_mmd2 False use_k2s_test False,1353,780,2.2586639623697846,0.0152913706148974,False,False,0.58,43.0,0,,i7063,43.0,1093.9140625,1063.13671875,-1.0,0.0161654680732005,5089903
1747474007,1747474064,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1394 batch_size 4856 gamma 7.958687270252035 alpha 0.03910015346016735 use_mmd2 False use_k2s_test False,1394,4856,7.958687270252035,0.0391001534601673,False,False,0.58,33.0,0,,i7065,33.0,1295.8828125,1166.4967447916667,-1.0,0.0,5089913
1747474512,1747474563,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 980 batch_size 2352 gamma 4.767878028567881 alpha 0.005219047565478831 use_mmd2 False use_k2s_test False,980,2352,4.767878028567881,0.0052190475654788,False,False,0.58,36.0,0,,i7059,36.0,1294.55078125,1163.279296875,-1.0,0.0,5089939
