start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_windows,disjoint_training_windows,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744510315,1744510328,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3234 n_samples 4202 n_windows 1 disjoint_training_windows True,3234,4202,1,True,0.73,1,0,,i7168,1,523.99609375,523.7057291666666,-1,0.4002722940776038,4289803
1744510316,1744510328,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4579 n_samples 1147 n_windows 1 disjoint_training_windows False,4579,1147,1,False,0.75,5,0,,i7173,5,525.71484375,525.5885416666666,-1,0.9946778884831984,4289801
1744510316,1744510328,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2222 n_samples 1544 n_windows 1 disjoint_training_windows False,2222,1544,1,False,0.73,1,0,,i7169,1,525.765625,525.7122395833334,-1,0.9561854075128412,4289802
1744510316,1744510329,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3658 n_samples 1209 n_windows 1 disjoint_training_windows True,3658,1209,1,True,0.74,3,0,,i7174,3,524.9140625,524.8411458333334,-1,0.9733894424159912,4289800
1744510316,1744510329,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4170 n_samples 733 n_windows 5000 disjoint_training_windows True,4170,733,5000,True,0.73,1,0,,i7155,1,523.65625,523.6028645833334,-1,0.0,4289808
1744510316,1744510329,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4062 n_samples 4312 n_windows 1 disjoint_training_windows True,4062,4312,1,True,0.73,2,0,,i7155,2,525.43359375,525.1770833333334,-1,0.5027538832848567,4289809
1744510317,1744510330,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2796 n_samples 1 n_windows 4433 disjoint_training_windows False,2796,1,4433,False,0.73,2,0,,i7154,2,523.87890625,523.74609375,-1,0.0,4289810
1744510316,1744510335,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1989 n_samples 551 n_windows 1 disjoint_training_windows True,1989,551,1,True,0.75,9,0,,i7175,9,523.9765625,523.91796875,-1,0.990593477319141,4289799
1744510345,1744510358,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3408 n_samples 1859 n_windows 1 disjoint_training_windows True,3408,1859,1,True,0.74,2,0,,i7175,2,525.26171875,525.1875,-1,0.901540936939167,4289814
1744510346,1744510359,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2967 n_samples 3692 n_windows 1389 disjoint_training_windows True,2967,3692,1389,True,0.73,1,0,,i7169,1,524.421875,524.36328125,-1,0.0,4289817
