start_time,end_time,run_time,program_string,recent_samples_size,feature_id,threshold,window_size,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1746193524,1746196166,2642,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.001 window_size 2710,1,0,0.001,2710,0.66,2625.0,0,,i7174,2625.0,1069.7109375,1057.3655218160377,-1.0,0.9953196134104302,4903335
1746200725,1746202832,2107,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.28831691159679207 window_size 2355,1,0,0.288316911596792,2355,0.66,2093.0,0,,i7184,2093.0,1080.3359375,1065.9189821639152,-1.0,0.9924647502987848,4904798
1746203544,1746204706,1162,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.999 window_size 466,1,0,0.999,466,0.33,1144.0,0,,i7175,1144.0,1052.92578125,1045.890357905983,-1.0,0.0,4905339
1746204569,1746206062,1493,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.9341287162265453 window_size 803,1,0,0.9341287162265453,803,0.33,1478.0,0,,i7174,1478.0,1051.67578125,1031.507005208333,-1.0,0.0032313665347177,4905541
1746207326,1746209035,1709,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.9926705378314085 window_size 1,1,0,0.9926705378314084,1,0.66,1696.0,0,,i7169,1696.0,1060.21484375,1052.3094113372092,-1.0,0.9999982729200776,4906074
1746208072,1746210011,1939,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.5902565222146432 window_size 5000,1,0,0.5902565222146432,5000,0.66,1907.0,0,,i7167,1907.0,1060.58203125,1043.5548291774612,-1.0,0.8131852189591926,4906220
1746208985,1746211758,2773,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.47839086139139425 window_size 5000,1,0,0.4783908613913942,5000,0.66,2752.0,0,,i7168,2752.0,1052.66796875,953.4680590027076,-1.0,0.8722582606232686,4906399
1746220528,1746222305,1777,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.43435675699955933 window_size 1087,1,0,0.4343567569995593,1087,0.64,1765.0,0,,i7172,1765.0,1053.3515625,1029.14671351257,-1.0,0.8846863277445027,4909111
1746225284,1746227298,2014,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.40955203113469324 window_size 5000,1,0,0.4095520311346932,5000,0.66,1994.0,0,,i7179,1994.0,1069.72265625,1057.1407990408416,-1.0,0.8971472093842615,4910139
1746235169,1746236340,1171,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IKS recent_samples_size 1 feature_id 0 threshold 0.9012170351100438 window_size 891,1,0,0.9012170351100438,891,0.35,1155.0,0,,i7175,1155.0,1058.234375,1052.706733315678,-1.0,0.023667903255891,4912246
