start_time,end_time,run_time,program_string,recent_samples_size,max_window_size,min_window_size,min_p_value,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1746459439,1746459453,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 2023 min_p_value 0.0001,1,1,2023,0.0001,,,1,,i7184,4960785,,,,,
1746459678,1746459691,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.0001,5000,1,5000,0.0001,,,1,,i7186,4960821,,,,,
1746460125,1746460144,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 3052 min_p_value 0.999,5000,1,3052,0.999,,,1,,i7181,4960894,,,,,
1746460366,1746460386,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3231 max_window_size 1 min_window_size 5000 min_p_value 0.999,3231,1,5000,0.999,,,1,,i7182,4960972,,,,,
1746460642,1746460655,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 3055 min_p_value 0.999,5000,1,3055,0.999,,,1,,i7183,4961017,,,,,
1746460905,1746460925,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 1071 min_p_value 0.999,5000,1,1071,0.999,,,1,,i7181,4961061,,,,,
1746461103,1746461116,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 3157 min_p_value 0.999,5000,1,3157,0.999,,,1,,i7184,4961092,,,,,
1746461384,1746461397,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 2049 min_p_value 0.0001,1,1,2049,0.0001,,,1,,i7181,4961137,,,,,
1746461640,1746461653,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2673 max_window_size 1 min_window_size 5000 min_p_value 0.999,2673,1,5000,0.999,,,1,,i7181,4961178,,,,,
1746461913,1746461926,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 4176 min_p_value 0.0001,1,1,4176,0.0001,,,1,,i7183,4961227,,,,,
1746462160,1746462173,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.0001,5000,1,5000,0.0001,,,1,,i7186,4961265,,,,,
1746462442,1746462455,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.0001,5000,1,5000,0.0001,,,1,,i7180,4961317,,,,,
1746462634,1746462647,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 3136 min_p_value 0.999,5000,1,3136,0.999,,,1,,i7180,4961348,,,,,
1746463028,1746463047,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 3172 min_p_value 0.0001,1,1,3172,0.0001,,,1,,i7179,4961409,,,,,
1746463340,1746463353,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2299 max_window_size 1 min_window_size 5000 min_p_value 0.999,2299,1,5000,0.999,,,1,,i7183,4961458,,,,,
1746463533,1746463546,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 2493 min_p_value 0.0001,1,1,2493,0.0001,,,1,,i7179,4961497,,,,,
1746463823,1746463836,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.0001,5000,1,5000,0.0001,,,1,,i7183,4961546,,,,,
1746464061,1746464074,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 5000 min_p_value 0.0001,1,1,5000,0.0001,,,1,,i7181,4961581,,,,,
1746464341,1746464354,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 5000 min_p_value 0.0001,1,1,5000,0.0001,,,1,,i7185,4961663,,,,,
1746464523,1746464537,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 355 min_p_value 0.999,5000,1,355,0.999,,,1,,i7182,4961690,,,,,
1746464747,1746464772,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2699 max_window_size 1 min_window_size 3768 min_p_value 0.999,2699,1,3768,0.999,,,1,,i7182,4961724,,,,,
1746465024,1746465037,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1428 max_window_size 1 min_window_size 1 min_p_value 0.0001,1428,1,1,0.0001,,,1,,i7186,4961802,,,,,
1746465283,1746465296,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 3312 min_p_value 0.999,5000,1,3312,0.999,,,1,,i7185,4961844,,,,,
1746465524,1746465543,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.999,5000,1,5000,0.999,,,1,,i7186,4961883,,,,,
1746465723,1746465736,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3009 max_window_size 1 min_window_size 5000 min_p_value 0.999,3009,1,5000,0.999,,,1,,i7183,4961915,,,,,
1746466123,1746466136,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 3232 min_p_value 0.999,5000,1,3232,0.999,,,1,,i7181,4961977,,,,,
1746466463,1746466476,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2561 max_window_size 1 min_window_size 5000 min_p_value 0.999,2561,1,5000,0.999,,,1,,i7181,4962030,,,,,
1746466763,1746466775,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.0001,5000,1,5000,0.0001,,,1,,i7181,4962080,,,,,
1746467063,1746467076,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2610 max_window_size 1 min_window_size 5000 min_p_value 0.999,2610,1,5000,0.999,,,1,,i7181,4962129,,,,,
1746467286,1746467298,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.999,5000,1,5000,0.999,,,1,,i7185,4962166,,,,,
1746467522,1746467535,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 3027 min_p_value 0.999,5000,1,3027,0.999,,,1,,i7181,4962203,,,,,
1746467783,1746467796,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 1 min_p_value 0.999,5000,1,1,0.999,,,1,,i7181,4962242,,,,,
1746468183,1746468196,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.999,5000,1,5000,0.999,,,1,,i7182,4962309,,,,,
1746468423,1746468436,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 5000 min_p_value 0.999,1,1,5000,0.999,,,1,,i7186,4962343,,,,,
1746468823,1746468836,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 2984 min_p_value 0.0001,1,1,2984,0.0001,,,1,,i7184,4962409,,,,,
1746469083,1746469096,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1897 max_window_size 1 min_window_size 5000 min_p_value 0.999,1897,1,5000,0.999,,,1,,i7186,4962444,,,,,
1746469343,1746469356,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3248 max_window_size 1 min_window_size 5000 min_p_value 0.999,3248,1,5000,0.999,,,1,,i7183,4962484,,,,,
1746469643,1746469657,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 3145 min_p_value 0.999,5000,1,3145,0.999,,,1,,i7184,4962531,,,,,
1746469824,1746469837,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 1361 min_p_value 0.999,5000,1,1361,0.999,,,1,,i7181,4962562,,,,,
1746470123,1746470136,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 2536 min_p_value 0.0001,1,1,2536,0.0001,,,1,,i7183,4962615,,,,,
1746470343,1746470356,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.0001,5000,1,5000,0.0001,,,1,,i7185,4962650,,,,,
1746470614,1746470633,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1587 max_window_size 1 min_window_size 5000 min_p_value 0.999,1587,1,5000,0.999,,,1,,i7180,4962699,,,,,
1746470884,1746470903,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 1118 min_p_value 0.999,5000,1,1118,0.999,,,1,,i7183,4962738,,,,,
1746471224,1746471237,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.0001,5000,1,5000,0.0001,,,1,,i7185,4962794,,,,,
1746471564,1746471577,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1997 max_window_size 1 min_window_size 5000 min_p_value 0.999,1997,1,5000,0.999,,,1,,i7181,4962884,,,,,
1746471803,1746471816,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 2115 min_p_value 0.0001,1,1,2115,0.0001,,,1,,i7175,4962924,,,,,
1746472083,1746472096,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.0001,5000,1,5000,0.0001,,,1,,i7181,4962968,,,,,
1746472323,1746472337,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 5000 min_p_value 0.999,1,1,5000,0.999,,,1,,i7180,4963013,,,,,
1746472544,1746472557,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 2093 min_p_value 0.0001,1,1,2093,0.0001,,,1,,i7178,4963052,,,,,
1746472825,1746472838,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1458 max_window_size 1 min_window_size 5000 min_p_value 0.0001,1458,1,5000,0.0001,,,1,,i7184,4963099,,,,,
1746473144,1746473157,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.999,5000,1,5000,0.999,,,1,,i7184,4963147,,,,,
1746473524,1746473537,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 3517 min_p_value 0.0001,1,1,3517,0.0001,,,1,,i7186,4963216,,,,,
1746473844,1746473857,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 5000 min_p_value 0.999,1,1,5000,0.999,,,1,,i7183,4963272,,,,,
1746474094,1746474107,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 186 min_p_value 0.999,5000,1,186,0.999,,,1,,i7183,4963306,,,,,
1746474364,1746474377,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 3204 min_p_value 0.999,5000,1,3204,0.999,,,1,,i7186,4963354,,,,,
1746474525,1746474538,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 5000 min_p_value 0.0001,5000,1,5000,0.0001,,,1,,i7184,4963415,,,,,
1746474705,1746474724,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1644 max_window_size 1 min_window_size 5000 min_p_value 0.999,1644,1,5000,0.999,,,1,,i7186,4963444,,,,,
1746475045,1746475058,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 3154 min_p_value 0.999,5000,1,3154,0.999,,,1,,i7179,4963501,,,,,
1746475283,1746475296,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 1090 min_p_value 0.999,5000,1,1090,0.999,,,1,,i7185,4963542,,,,,
1746475534,1746475547,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 3333 min_p_value 0.999,5000,1,3333,0.999,,,1,,i7181,4963580,,,,,
1746475805,1746475825,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 1156 min_p_value 0.999,5000,1,1156,0.999,,,1,,i7179,4963631,,,,,
1746476103,1746476116,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1354 max_window_size 1 min_window_size 5000 min_p_value 0.0001,1354,1,5000,0.0001,,,1,,i7185,4963676,,,,,
1746476344,1746476357,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2792 max_window_size 1 min_window_size 5000 min_p_value 0.999,2792,1,5000,0.999,,,1,,i7181,4963713,,,,,
1746476645,1746476658,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 2957 min_p_value 0.999,5000,1,2957,0.999,,,1,,i7185,4963754,,,,,
1746476964,1746476977,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 5000 min_p_value 0.0001,1,1,5000,0.0001,,,1,,i7181,4963810,,,,,
1746477263,1746477277,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 1 min_window_size 865 min_p_value 0.0001,5000,1,865,0.0001,,,1,,i7181,4963860,,,,,
