start_time,end_time,run_time,program_string,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1745409332,1745409346,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1293 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8094930013810729,1293,1,0.001,0.8094930013810729,,,1,,i7173,4625349,,,,,
1745409598,1745409624,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 4983 n_reference_samples 1218 recent_samples_proportion 0.001 threshold 0.05574623991460128,4983,1218,0.001,0.0557462399146012,,,1,,i7173,4625583,,,,,
1745410281,1745410313,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1293 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8219169604001201,1293,1,0.001,0.8219169604001201,,,1,,i7173,4626113,,,,,
1745410735,1745410761,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1159 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.9720563290610024,1159,1,0.001,0.9720563290610024,,,1,,i7174,4626514,,,,,
1745411033,1745411046,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1280 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8001294016052066,1280,1,0.001,0.8001294016052066,,,1,,i7177,4626771,,,,,
1745411231,1745411257,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1228 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.9593424162187711,1228,1,0.001,0.9593424162187713,,,1,,i7174,4626937,,,,,
1745411583,1745411602,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1224 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.7986189196994645,1224,1,0.001,0.7986189196994645,,,1,,i7177,4627227,,,,,
1745411760,1745411779,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1262 n_reference_samples 1265 recent_samples_proportion 0.001 threshold 0.001,1262,1265,0.001,0.001,,,1,,i7174,4627386,,,,,
1745412050,1745412070,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1239 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.818173146440388,1239,1,0.001,0.818173146440388,,,1,,i7167,4627654,,,,,
1745412253,1745412272,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 3987 n_reference_samples 156 recent_samples_proportion 0.001 threshold 0.999,3987,156,0.001,0.999,,,1,,i7186,4627819,,,,,
1745412611,1745412631,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1282 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8185730230341233,1282,1,0.001,0.8185730230341233,,,1,,i7177,4628137,,,,,
1745412800,1745412819,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1038 n_reference_samples 91 recent_samples_proportion 0.001 threshold 0.999,1038,91,0.001,0.999,,,1,,i7182,4628299,,,,,
1745412954,1745412974,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1350 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8043208610897465,1350,1,0.001,0.8043208610897465,,,1,,i7186,4628434,,,,,
1745413294,1745413314,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1118 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.9849015533170453,1118,1,0.001,0.9849015533170452,,,1,,i7186,4628739,,,,,
1745413453,1745413466,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1290 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.797853187458872,1290,1,0.001,0.797853187458872,,,1,,i7186,4628942,,,,,
1745413746,1745413766,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 4112 n_reference_samples 1491 recent_samples_proportion 0.001 threshold 0.7337226370924913,4112,1491,0.001,0.7337226370924913,,,1,,i7185,4629243,,,,,
1745414168,1745414188,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1284 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8135265430474757,1284,1,0.001,0.8135265430474757,,,1,,i7182,4629757,,,,,
1745414545,1745414577,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 4818 n_reference_samples 1186 recent_samples_proportion 0.001 threshold 0.05716973702604471,4818,1186,0.001,0.0571697370260447,,,1,,i7177,4630242,,,,,
1745414813,1745414832,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1254 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8263652386129172,1254,1,0.001,0.8263652386129172,,,1,,i7175,4630577,,,,,
1745415139,1745415190,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 4878 n_reference_samples 1183 recent_samples_proportion 0.001 threshold 0.10224867657041488,4878,1183,0.001,0.1022486765704148,,,1,,i7171,4631055,,,,,
1745415442,1745415480,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1271 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8177267148496826,1271,1,0.001,0.8177267148496826,,,1,,i7167,4631426,,,,,
1745415849,1745415863,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 3498 n_reference_samples 1195 recent_samples_proportion 0.001 threshold 0.017427867144832476,3498,1195,0.001,0.0174278671448324,,,1,,i7171,4631855,,,,,
1745416115,1745416134,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 3827 n_reference_samples 1115 recent_samples_proportion 0.001 threshold 0.212220363924251,3827,1115,0.001,0.212220363924251,,,1,,i7175,4632116,,,,,
1745416272,1745416291,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1259 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8184796119346233,1259,1,0.001,0.8184796119346233,,,1,,i7169,4632224,,,,,
1745416519,1745416545,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1302 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.9882933504760482,1302,1,0.001,0.9882933504760482,,,1,,i7169,4632438,,,,,
1745416903,1745416922,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1279 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.7996240804051915,1279,1,0.001,0.7996240804051915,,,1,,i7169,4632779,,,,,
1745417150,1745417169,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 3991 n_reference_samples 18 recent_samples_proportion 0.001 threshold 0.999,3991,18,0.001,0.999,,,1,,i7169,4632992,,,,,
1745417436,1745417455,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1286 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8010764743219694,1286,1,0.001,0.8010764743219694,,,1,,i7180,4633208,,,,,
1745417761,1745417781,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1170 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.981045073500166,1170,1,0.001,0.981045073500166,,,1,,i7173,4633447,,,,,
1745418031,1745418044,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1281 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.7957996054431434,1281,1,0.001,0.7957996054431434,,,1,,i7180,4633665,,,,,
1745418336,1745418350,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1274 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8098932889322352,1274,1,0.001,0.8098932889322352,,,1,,i7185,4633900,,,,,
1745418487,1745418507,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1216 n_reference_samples 207 recent_samples_proportion 0.001 threshold 0.999,1216,207,0.001,0.999,,,1,,i7180,4634026,,,,,
1745418752,1745418772,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1287 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.809430922537267,1287,1,0.001,0.809430922537267,,,1,,i7185,4634731,,,,,
1745418937,1745418950,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1152 n_reference_samples 119 recent_samples_proportion 0.001 threshold 0.999,1152,119,0.001,0.999,,,1,,i7180,4634883,,,,,
1745419312,1745419331,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1261 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8116077435825192,1261,1,0.001,0.8116077435825192,,,1,,i7180,4635679,,,,,
1745419616,1745419648,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1279 n_reference_samples 170 recent_samples_proportion 0.001 threshold 0.999,1279,170,0.001,0.999,,,1,,i7183,4635903,,,,,
1745419777,1745419797,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1292 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8051594120821746,1292,1,0.001,0.8051594120821746,,,1,,i7180,4636061,,,,,
1745420162,1745420182,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1420 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.9765750564189222,1420,1,0.001,0.9765750564189222,,,1,,i7180,4636844,,,,,
1745420776,1745420796,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 4769 n_reference_samples 1172 recent_samples_proportion 0.001 threshold 0.001,4769,1172,0.001,0.001,,,1,,i7185,4637145,,,,,
1745421308,1745421434,126,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 3960 n_reference_samples 120 recent_samples_proportion 0.001 threshold 0.999,3960,120,0.001,0.999,,,1,,i7186,4637235,,,,,
1745421880,1745421987,107,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1254 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8010666648115147,1254,1,0.001,0.8010666648115147,,,1,,i7183,4637481,,,,,
1745422136,1745422219,83,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 3615 n_reference_samples 1221 recent_samples_proportion 0.001 threshold 0.1316879207761772,3615,1221,0.001,0.1316879207761772,,,1,,i7182,4637744,,,,,
1745422161,1745422244,83,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1334 n_reference_samples 201 recent_samples_proportion 0.001 threshold 0.999,1334,201,0.001,0.999,,,1,,i7177,4637999,,,,,
1745422781,1745422806,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1286 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.811053128586429,1286,1,0.001,0.811053128586429,,,1,,i7177,4639495,,,,,
1745422662,1745422815,153,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 4846 n_reference_samples 1226 recent_samples_proportion 0.001 threshold 0.001,4846,1226,0.001,0.001,,,1,,i7186,4638188,,,,,
1745423049,1745423137,88,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1078 n_reference_samples 110 recent_samples_proportion 0.001 threshold 0.999,1078,110,0.001,0.999,,,1,,i7176,4639733,,,,,
1745423595,1745423639,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1293 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.8064218126958893,1293,1,0.001,0.8064218126958893,,,1,,i7178,4640730,,,,,
1745424322,1745424398,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1010 n_reference_samples 1065 recent_samples_proportion 0.001 threshold 0.2953896221303396,1010,1065,0.001,0.2953896221303396,,,1,,i7175,4641727,,,,,
1745424595,1745424627,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier D3 recent_samples_size 1285 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.828406763021632,1285,1,0.001,0.828406763021632,,,1,,i7173,4641881,,,,,
