start_time,end_time,run_time,program_string,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744575888,1744575901,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1 n_reference_samples 4392 n_recent_samples 1405 threshold 0.999 stability_offset 1e-12,1,4392,1405,0.999,1e-12,0.91,0,0,,i7131,0,752.69140625,752.640625,-1,0,4333790
1744575888,1744575901,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1 n_reference_samples 5000 n_recent_samples 998 threshold 0.3952559921188633 stability_offset 1e-12,1,5000,998,0.3952559921188633,1e-12,0.91,0,0,,i7111,0,753.64453125,753.5950520833334,-1,0,4333794
1744575888,1744575901,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4096 n_reference_samples 5000 n_recent_samples 3712 threshold 0.484776331829065 stability_offset 0.9,4096,5000,3712,0.484776331829065,0.9,0.91,0,0,,i7129,0,752.62890625,752.54296875,-1,0,4333791
1744575888,1744575901,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1 n_reference_samples 1266 n_recent_samples 737 threshold 0.001 stability_offset 1e-12,1,1266,737,0.001,1e-12,0.91,0,0,,i7117,0,752.78515625,752.7291666666666,-1,0,4333792
1744575888,1744575901,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 626 n_reference_samples 875 n_recent_samples 1459 threshold 0.42366657012253156 stability_offset 1e-12,626,875,1459,0.4236665701225315,1e-12,0.91,0,0,,i7109,0,753.48046875,753.43359375,-1,0,4333795
1744584982,1744584995,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 5000 n_reference_samples 2786 n_recent_samples 856 threshold 0.999 stability_offset 1e-12,5000,2786,856,0.999,1e-12,0.91,0,0,,i7136,0,753.7421875,753.69140625,-1,0,4335930
1744584983,1744584996,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 5000 n_reference_samples 3214 n_recent_samples 3046 threshold 0.001 stability_offset 1e-12,5000,3214,3046,0.001,1e-12,0.91,0,0,,i7094,0,752.87890625,752.828125,-1,0,4335935
1744584983,1744584996,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 77 n_reference_samples 4028 n_recent_samples 3380 threshold 0.4568239369450218 stability_offset 0.9,77,4028,3380,0.4568239369450218,0.9,0.91,0,0,,i7094,0,753.3125,753.2825520833334,-1,0,4335933
1744584984,1744584997,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4481 n_reference_samples 554 n_recent_samples 5000 threshold 0.999 stability_offset 1e-12,4481,554,5000,0.999,1e-12,0.91,0,0,,i7092,0,752.65625,752.6263020833334,-1,0,4335937
1744585002,1744585014,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3293 n_reference_samples 3274 n_recent_samples 1849 threshold 0.999 stability_offset 1e-12,3293,3274,1849,0.999,1e-12,0.91,0,0,,i7136,0,752.13671875,752.1015625,-1,0,4335940
1744585013,1744585026,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1 n_reference_samples 3232 n_recent_samples 1789 threshold 0.999 stability_offset 1e-12,1,3232,1789,0.999,1e-12,0.91,0,0,,i7094,0,753.34765625,753.296875,-1,0,4335945
1744585013,1744585026,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1 n_reference_samples 3829 n_recent_samples 5000 threshold 0.999 stability_offset 0.9,1,3829,5000,0.999,0.9,0.91,0,0,,i7091,0,752.68359375,752.6341145833334,-1,0,4335951
1744585014,1744585027,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 546 n_reference_samples 3330 n_recent_samples 1 threshold 0.001 stability_offset 1e-12,546,3330,1,0.001,1e-12,0.91,0,0,,i7110,0,752.5234375,752.48828125,-1,0,4335943
1744585014,1744585027,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 198 n_reference_samples 2463 n_recent_samples 671 threshold 0.42514749008314084 stability_offset 0.9,198,2463,671,0.4251474900831408,0.9,0.91,0,0,,i7092,0,753.875,753.7994791666666,-1,0,4335947
1744585015,1744585027,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4874 n_reference_samples 640 n_recent_samples 1 threshold 0.3294104173380932 stability_offset 0.9,4874,640,1,0.3294104173380932,0.9,0.91,0,0,,i7091,0,752.25390625,752.2252604166666,-1,0,4335949
1744585021,1744585034,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1 n_reference_samples 1021 n_recent_samples 3094 threshold 0.6230282031298338 stability_offset 0.9,1,1021,3094,0.6230282031298338,0.9,0.91,0,0,,i7104,0,753.28125,753.2330729166666,-1,0,4335954
1744585042,1744585054,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 5000 n_reference_samples 2184 n_recent_samples 1684 threshold 0.001 stability_offset 1e-12,5000,2184,1684,0.001,1e-12,0.91,0,0,,i7094,0,752.80078125,752.75,-1,0,4335958
1744585042,1744585054,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3799 n_reference_samples 2403 n_recent_samples 5000 threshold 0.7184794507744088 stability_offset 0.9,3799,2403,5000,0.7184794507744088,0.9,0.91,0,0,,i7110,0,752.625,752.5755208333334,-1,0,4335956
1744585043,1744585056,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3480 n_reference_samples 750 n_recent_samples 3317 threshold 0.001 stability_offset 1e-12,3480,750,3317,0.001,1e-12,0.91,0,0,,i7090,0,753.51953125,753.48828125,-1,0,4335963
1744585043,1744585056,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 354 n_reference_samples 1171 n_recent_samples 4423 threshold 0.49369760025535425 stability_offset 1e-12,354,1171,4423,0.4936976002553542,1e-12,0.91,0,0,,i7091,0,752.59765625,752.5481770833334,-1,0,4335960
1744585043,1744585056,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1057 n_reference_samples 2142 n_recent_samples 1 threshold 0.35147575251603724 stability_offset 1e-12,1057,2142,1,0.3514757525160372,1e-12,0.91,0,0,,i7087,0,752.6328125,752.59765625,-1,0,4335968
1744585043,1744585056,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1 n_reference_samples 3428 n_recent_samples 3909 threshold 0.999 stability_offset 0.9,1,3428,3909,0.999,0.9,0.91,0,0,,i7087,0,753.97265625,753.921875,-1,0,4335966
1744585062,1744585075,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3199 n_reference_samples 1021 n_recent_samples 1957 threshold 0.5582401793976892 stability_offset 1e-12,3199,1021,1957,0.5582401793976892,1e-12,0.91,0,0,,i7094,0,753.4140625,753.36328125,-1,0,4335970
1744585073,1744585086,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1 n_reference_samples 4631 n_recent_samples 575 threshold 0.001 stability_offset 1e-12,1,4631,575,0.001,1e-12,0.91,0,0,,i7110,0,753.63671875,753.59765625,-1,0,4335972
1744585073,1744585086,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3885 n_reference_samples 3448 n_recent_samples 2664 threshold 0.001 stability_offset 0.9,3885,3448,2664,0.001,0.9,0.91,0,0,,i7090,0,753.03125,752.9973958333334,-1,0,4335974
