start_time,end_time,run_time,program_string,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744309716,1744309983,267,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4183 feature_id 3 batch_size 889 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.7853994900584221 subsets 12,4183,3,889,str\(\'KL\'\),1,str\(\'stdev\'\),0.7853994900584221,12,0.5,241.0,0,,i7131,241.0,530.73046875,520.9499421296297,-1.0,0.1458931988718582,4212541
1744309564,1744310155,591,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2826 feature_id 5 batch_size 4140 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.2574580643679947 subsets 33,2826,5,4140,str\(\'H\'\),2,str\(\'stdev\'\),0.2574580643679947,33,0.55,580.0,0,,i7095,580.0,535.60546875,522.7688802083334,-1.0,0.2602511360600386,4212533
1744309140,1744310160,1020,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3617 feature_id 0 batch_size 3394 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.6949544414170087 subsets 85,3617,0,3394,str\(\'H\'\),2,str\(\'stdev\'\),0.6949544414170087,85,0.5,1011.0,0,,i7168,1011.0,524.58203125,492.1120042067308,-1.0,0.0123089793169979,4212501
1744309020,1744310346,1326,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 395 feature_id 2 batch_size 4839 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.8745145317316055 subsets 14,395,2,4839,str\(\'H\'\),3,str\(\'tstat\'\),0.8745145317316055,14,0.42,1315.0,0,,i7167,1315.0,513.0546875,487.7684818097015,-1.0,0.2339939144174148,4212479
1744309351,1744310460,1109,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2407 feature_id 1 batch_size 2334 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.6058375073634088 subsets 92,2407,1,2334,str\(\'KL\'\),3,str\(\'tstat\'\),0.6058375073634088,92,0.5,1097.0,0,,i7167,1097.0,511.7265625,473.4113071986607,-1.0,0.0761822096443307,4212520
1744309049,1744310465,1416,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4995 feature_id 9 batch_size 1625 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.2310024058315903 subsets 60,4995,9,1625,str\(\'KL\'\),1,str\(\'stdev\'\),0.2310024058315903,60,0.52,1404.0,0,,i7162,1404.0,532.23046875,521.3774857954545,-1.0,0.3987845759374082,4212489
1744309171,1744310501,1330,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1615 feature_id 6 batch_size 179 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.4100442627500743 subsets 43,1615,6,179,str\(\'KL\'\),3,str\(\'tstat\'\),0.4100442627500743,43,0.5,1216.0,0,,i7056,1216.0,492.09375,477.5942855342742,-1.0,0.2148776415889245,4212507
1744310346,1744310561,215,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2539 feature_id 3 batch_size 2151 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.873528899891302 subsets 1,2539,3,2151,str\(\'H\'\),3,str\(\'stdev\'\),0.873528899891302,1,0.41,202.0,0,,i7056,202.0,526.62109375,518.65234375,-1.0,0.0312040241730848,4212574
1744310256,1744311275,1019,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3895 feature_id 7 batch_size 2824 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.3408514650389552 subsets 31,3895,7,2824,str\(\'KL\'\),3,str\(\'stdev\'\),0.3408514650389552,31,0.56,1009.0,0,,i7162,1009.0,540.35546875,522.5852169296116,-1.0,0.235560643664599,4212569
1744310167,1744311276,1109,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 877 feature_id 0 batch_size 1019 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.5536620557997376 subsets 97,877,0,1019,str\(\'H\'\),1,str\(\'tstat\'\),0.5536620557997376,97,0.5,1095.0,0,,i7095,1095.0,521.1328125,512.2848423549107,-1.0,0.0061593252425952,4212560
1744310017,1744311372,1355,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1205 feature_id 8 batch_size 2694 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.07841430391557515 subsets 65,1205,8,2694,str\(\'H\'\),2,str\(\'tstat\'\),0.0784143039155751,65,0.5,1344.0,0,,i7131,1344.0,532.7421875,520.8666457572992,-1.0,0.1530679967746654,4212551
1744310527,1744311398,871,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1326 feature_id 4 batch_size 3533 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.9637403585221619 subsets 24,1326,4,3533,str\(\'KL\'\),1,str\(\'tstat\'\),0.963740358522162,24,0.5,860.0,0,,i7167,860.0,533.9453125,523.5348899147727,-1.0,0.1598825436623021,4212589
1744310407,1744311517,1110,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2080 feature_id 9 batch_size 3957 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.021441959846764804 subsets 73,2080,9,3957,str\(\'KL\'\),2,str\(\'tstat\'\),0.0214419598467648,73,0.52,1096.0,0,,i7056,1096.0,536.95703125,521.4103306361607,-1.0,0.1482916485835969,4212583
1744311523,1744311776,253,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1880 feature_id 3 batch_size 621 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.3049202896915376 subsets 4,1880,3,621,str\(\'H\'\),2,str\(\'stdev\'\),0.3049202896915376,4,0.5,244.0,0,,i7167,244.0,544.74609375,522.8252314814815,-1.0,0.408394090432676,4212630
1744311136,1744311854,718,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4468 feature_id 5 batch_size 1164 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.9217026388738304 subsets 48,4468,5,1164,str\(\'H\'\),2,str\(\'tstat\'\),0.9217026388738304,48,0.55,704.0,0,,i7162,704.0,512.08984375,428.4521618150685,-1.0,0.2743952195415624,4212614
1744310679,1744311875,1196,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4668 feature_id 1 batch_size 4666 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.643875417964533 subsets 79,4668,1,4666,str\(\'KL\'\),2,str\(\'stdev\'\),0.643875417964533,79,0.5,1177.0,0,,i7180,1177.0,528.43359375,519.7907877604167,-1.0,0.1297363035102713,4212601
1744310588,1744311904,1316,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3290 feature_id 8 batch_size 319 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.1729336187802255 subsets 53,3290,8,319,str\(\'H\'\),3,str\(\'stdev\'\),0.1729336187802255,53,0.5,1306.0,0,,i7056,1306.0,541.015625,522.7164884868421,-1.0,0.2587629850544184,4212597
1744310769,1744311921,1152,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 107 feature_id 6 batch_size 1451 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.4923412204384804 subsets 45,107,6,1451,str\(\'H\'\),1,str\(\'tstat\'\),0.4923412204384804,45,0.5,1142.0,0,,i7180,1142.0,529.56640625,520.7335403311965,-1.0,0.1719025968295492,4212606
1744310799,1744311952,1153,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 298 feature_id 1 batch_size 3106 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.2144840263053775 subsets 76,298,1,3106,str\(\'KL\'\),3,str\(\'stdev\'\),0.2144840263053775,76,0.5,1141.0,0,,i7173,1141.0,529.7890625,520.8694773706897,-1.0,0.09762560731914,4212609
1744311312,1744312136,824,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3168 feature_id 4 batch_size 3848 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.39403508226945994 subsets 22,3168,4,3848,str\(\'KL\'\),1,str\(\'tstat\'\),0.3940350822694599,22,0.5,809.0,0,,i7095,809.0,529.875,521.3098644578313,-1.0,0.1324865419650121,4212619
1744311403,1744312495,1092,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1439 feature_id 7 batch_size 1906 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.7426688831280917 subsets 56,1439,7,1906,str\(\'H\'\),2,str\(\'stdev\'\),0.7426688831280917,56,0.56,1082.0,0,,i7055,1082.0,539.98046875,522.9036106418919,-1.0,0.1889407773926772,4212624
1744311916,1744313024,1108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4008 feature_id 0 batch_size 1363 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.1253673301935196 subsets 99,4008,0,1363,str\(\'H\'\),1,str\(\'tstat\'\),0.1253673301935196,99,0.5,1094.0,0,,i7056,1094.0,529.21484375,520.7811104910714,-1.0,0.0082386264039816,4212638
