start_time,end_time,run_time,program_string,recent_samples_size,feature_id,p,big_windowSize,small_windowSize,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1748425885,1748429254,3369,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1474 feature_id 22 p 8 big_windowSize 1370 small_windowSize 254,1474,22,8,1370,254,0.02,3359.0,0,,i7183,3359.0,1065.9921875,1056.109375,-1.0,0.0,5215495
1748443104,1748446797,3693,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1993 feature_id 39 p 19 big_windowSize 567 small_windowSize 94,1993,39,19,567,94,0.02,3679.0,0,,i7087,3679.0,1051.625,1026.3452597128378,-1.0,0.0,5220595
1748458570,1748470941,12371,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1615 feature_id 43 p 324 big_windowSize 823 small_windowSize 126,1615,43,324,823,126,0.02,12355.0,0,,i7131,12355.0,1053.0703125,992.848404658448,-1.0,0.0,5222365
1748476059,1748482527,6468,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1266 feature_id 29 p 463 big_windowSize 1260 small_windowSize 248,1266,29,463,1260,248,0.02,6451.0,0,,i7156,6451.0,1051.16015625,982.2707145962132,-1.0,0.0,5225582
1748521635,1748525182,3547,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1894 feature_id 17 p 272 big_windowSize 1080 small_windowSize 236,1894,17,272,1080,236,0.02,3528.0,0,,i7121,3528.0,1069.01171875,1059.4954115316905,-1.0,0.0,5236005
1748560121,1748567665,7544,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1785 feature_id 50 p 498 big_windowSize 459 small_windowSize 61,1785,50,498,459,61,0.02,7530.0,0,,i7111,7530.0,1052.2578125,956.2065397350992,-1.0,0.0,5245654
1748604089,1748609562,5473,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1948 feature_id 12 p 442 big_windowSize 889 small_windowSize 212,1948,12,442,889,212,0.02,5455.0,0,,i7174,5455.0,1051.98046875,995.659742058958,-1.0,0.0,5256507
1748603037,1748609813,6776,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1370 feature_id 21 p 219 big_windowSize 778 small_windowSize 107,1370,21,219,778,107,0.02,6758.0,0,,i7119,6758.0,1051.18359375,984.844124492994,-1.0,0.0,5255980
1748851823,1748859994,8171,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1284 feature_id 2 p 14 big_windowSize 1191 small_windowSize 67,1284,2,14,1191,67,0.02,8159.0,0,,i7156,8159.0,1053.1015625,996.514030027506,-1.0,0.0,5276110
1748856083,1748861934,5851,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1566 feature_id 16 p 153 big_windowSize 629 small_windowSize 55,1566,16,153,629,55,0.02,5833.0,0,,i7179,5833.0,1052.40625,973.0637887286324,-1.0,0.0,5278239
