start_time,end_time,run_time,program_string,recent_samples_size,n_samples,const,max_depth,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747422253,1747422430,177,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3685 n_samples 3826 const 1.4602901936154813 max_depth 1 threshold 0.813212899012491,3685,3826,1.4602901936154813,1,0.813212899012491,0.66,108.0,0,,i7174,108.0,1307.7421875,1145.2100360576924,-1.0,0.4773217135396158,5085833
1747424440,1747425081,641,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1286 n_samples 4166 const 9.906194660141132 max_depth 3 threshold 0.6499392712414265,1286,4166,9.906194660141132,3,0.6499392712414265,0.66,618.0,0,,i7045,618.0,1202.69921875,1070.5016479492188,-1.0,0.1532507098298481,5086505
1747426827,1747435192,8365,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1902 n_samples 1581 const 7.187036210572348 max_depth 2 threshold 0.5178289988897741,1902,1581,7.187036210572348,2,0.5178289988897741,0.71,8349.0,0,,i7023,8349.0,1605.44140625,1232.2388185930024,-1.0,0.5518642100681851,5086601
1747436901,1747437052,151,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1051 n_samples 2809 const 8.303621183619834 max_depth 1 threshold 0.10835872096940875,1051,2809,8.303621183619834,1,0.1083587209694087,0.68,128.0,0,,i7127,128.0,1282.625,1134.4510416666667,-1.0,0.1869615828342072,5087213
1747438017,1747438181,164,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3919 n_samples 2996 const 0.48265119991078975 max_depth 4 threshold 0.42849101045168936,3919,2996,0.4826511999107897,4,0.4284910104516893,0.68,148.0,0,,i7050,148.0,1460.421875,1222.1169577205883,-1.0,0.6497689167063895,5087415
1747435722,1747439278,3556,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3376 n_samples 54 const 8.458992746604606 max_depth 8 threshold 0.37532796031050386,3376,54,8.458992746604606,8,0.3753279603105038,0.81,3544.0,0,,i7034,3544.0,1599.125,1334.406764268207,-1.0,0.9999585500818636,5086765
1747440447,1747443568,3121,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 33 n_samples 1044 const 0.8547054200759158 max_depth 2 threshold 0.4389820588994771,33,1044,0.8547054200759158,2,0.4389820588994771,0.6,3101.0,0,,i7158,3101.0,1051.70703125,966.8590119190706,-1.0,0.0152742948332677,5087526
1747436560,1747445263,8703,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 418 n_samples 204 const 6.209380082245917 max_depth 5 threshold 0.22487287877500056,418,204,6.209380082245917,5,0.2248728787750005,0.78,8664.0,0,,i7149,8664.0,2282.53125,1828.142542122696,-1.0,0.968517060095473,5086833
1747436862,1747445310,8448,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4851 n_samples 4335 const 7.339396941148677 max_depth 6 threshold 0.9955603708755225,4851,4335,7.339396941148677,6,0.9955603708755224,0.66,8416.0,0,,i7090,8416.0,1172.2890625,998.0264540702848,-1.0,0.5445742057159437,5087125
1747449140,1747451153,2013,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 650 n_samples 3453 const 3.739844585111365 max_depth 5 threshold 0.3235620278622955,650,3453,3.739844585111365,5,0.3235620278622955,0.66,1994.0,0,,i7163,1994.0,1142.9140625,1043.024462407178,-1.0,0.0931759618108087,5087750
1747451288,1747451842,554,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4304 n_samples 3249 const 5.292975263184869 max_depth 3 threshold 0.14372019686549903,4304,3249,5.292975263184869,3,0.143720196865499,0.66,525.0,0,,i7106,525.0,1428.90234375,1183.34375,-1.0,0.6541349747500915,5087904
1747451392,1747451896,504,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3288 n_samples 4938 const 6.814993779771962 max_depth 5 threshold 0.59898214924708,3288,4938,6.814993779771962,5,0.59898214924708,0.66,486.0,0,,i7144,486.0,1183.7734375,1048.351026348039,-1.0,0.3293610495119272,5088000
1747451204,1747458711,7507,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2098 n_samples 91 const 4.186117875643075 max_depth 13 threshold 0.6254553057961166,2098,91,4.186117875643075,13,0.6254553057961166,0.76,7492.0,0,,i7140,7492.0,1623.5546875,1446.275044732024,-1.0,0.9999533688420964,5087879
1747444682,1747459079,14397,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4623 n_samples 4432 const 1.9065666317027061 max_depth 10 threshold 0.7111570620276034,4623,4432,1.906566631702706,10,0.7111570620276034,0.66,14373.0,0,,i7101,14373.0,1167.76953125,1007.9251999304588,-1.0,0.5109945907856832,5087698
1747451326,1747459432,8106,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 347 n_samples 4775 const 9.064453536256217 max_depth 7 threshold 0.7496804146785289,347,4775,9.064453536256217,7,0.7496804146785289,0.63,8079.0,0,,i7071,8079.0,1051.6640625,988.9401813271604,-1.0,0.0353585072502815,5087952
1747472274,1747472381,107,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2672 n_samples 2373 const 8.909806078661234 max_depth 1 threshold 0.732066510476172,2672,2373,8.909806078661234,1,0.732066510476172,0.68,89.0,0,,i7058,89.0,1243.99609375,1114.4651988636365,-1.0,0.5630004214075011,5089754
1747472527,1747472640,113,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1665 n_samples 4576 const 4.636922584515066 max_depth 2 threshold 0.93373372063227,1665,4576,4.636922584515066,2,0.93373372063227,0.67,98.0,0,,i7042,98.0,1239.671875,1112.0016276041667,-1.0,0.1811620484549543,5089817
1747472627,1747474608,1981,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2299 n_samples 2186 const 2.3767404752979053 max_depth 3 threshold 0.802722304141149,2299,2186,2.3767404752979053,3,0.802722304141149,0.65,1969.0,0,,i7038,1969.0,1118.82421875,1041.5720006281408,-1.0,0.5161723763928899,5089825
1747474255,1747474639,384,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4378 n_samples 3894 const 4.904970246708952 max_depth 4 threshold 0.19066756180301309,4378,3894,4.904970246708952,4,0.190667561803013,0.67,351.0,0,,i7101,351.0,1358.62109375,1136.6640625,-1.0,0.5595255366037318,5089925
1747474629,1747476121,1492,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier BNDM recent_samples_size 890 n_samples 2920 const 0.7426710683247075 max_depth 9 threshold 0.8282168620731681,890,2920,0.7426710683247075,9,0.8282168620731681,0.68,1477.0,0,,i7019,1477.0,1248.51953125,1122.6829427083333,-1.0,0.1521730119583013,5089945
