start_time,end_time,run_time,program_string,recent_samples_size,max_window_size,min_window_size,min_p_value,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747417344,1747417604,260,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4702 max_window_size 2339 min_window_size 1193 min_p_value 0.6361946540541016,4702,2339,1193,0.6361946540541016,0.61,243,0,,i7142,243,1119.328125,1067.693287037037,-1,0.2168728800093953,5085067
1747417430,1747417618,188,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3704 max_window_size 2654 min_window_size 956 min_p_value 0.1930582031490281,3704,2654,956,0.1930582031490281,0.6,130,0,,i7119,130,1052.1953125,1043.35390625,-1,0.0703681443562482,5085082
1747417457,1747417670,213,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1004 max_window_size 2874 min_window_size 430 min_p_value 0.9864349023967981,1004,2874,430,0.986434902396798,0.6,167,0,,i7108,167,992.140625,928.1541940789474,-1,0.0208078589044786,5085108
1747417372,1747417720,348,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 353 max_window_size 3859 min_window_size 2907 min_p_value 0.6920252184135839,353,3859,2907,0.6920252184135839,0.63,328,0,,i7141,328,1050.70703125,1041.3511160714286,-1,0.0176801171651019,5085077
1747417437,1747417732,295,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1469 max_window_size 3989 min_window_size 1745 min_p_value 0.2582663762912154,1469,3989,1745,0.2582663762912154,0.59,253,0,,i7115,253,1051.671875,941.0930524553572,-1,0.0253708040593286,5085087
1747417373,1747417757,384,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3373 max_window_size 3389 min_window_size 2689 min_p_value 0.10918030497804285,3373,3389,2689,0.1091803049780428,0.63,367,0,,i7173,367,1140.15234375,1067.4690504807693,-1,0.2618132266688773,5085070
1747417350,1747417820,470,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3062 max_window_size 4090 min_window_size 3473 min_p_value 0.48747742082737383,3062,4090,3473,0.4874774208273738,0.65,448,0,,i7153,448,1123.6171875,1062.5257646276596,-1,0.2530517502227933,5085062
1747417342,1747417974,632,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3605 max_window_size 1656 min_window_size 1442 min_p_value 0.47991905653281136,3605,1656,1442,0.4799190565328113,0.67,617,0,,i7148,617,1463.46484375,1211.826171875,-1,0.5814784494967289,5085065
1747417437,1747417988,551,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4160 max_window_size 4735 min_window_size 3850 min_p_value 0.6443336434535682,4160,4735,3850,0.6443336434535682,0.62,511,0,,i7115,511,1052.21875,947.8196491745284,-1,0.2097279503706313,5085088
1747417437,1747418565,1128,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 673 max_window_size 3624 min_window_size 3374 min_p_value 0.836101898556389,673,3624,3374,0.836101898556389,0.66,1085,0,,i7115,1085,1074.1796875,964.2435599662164,-1,0.1289852369208237,5085089
1747422229,1747422293,64,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3355 max_window_size 2375 min_window_size 3208 min_p_value 0.3367252888447605,3355,2375,3208,0.3367252888447605,0.58,38,0,,i7117,38,1251.234375,1116.630859375,-1,0.0,5085908
1747422256,1747422325,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2133 max_window_size 166 min_window_size 4844 min_p_value 0.16980167859196663,2133,166,4844,0.1698016785919666,0.58,32,0,,i7121,32,1249.9921875,1128.6393229166667,-1,0.0,5085896
1747422242,1747422386,144,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4859 max_window_size 4771 min_window_size 944 min_p_value 0.7950250669717789,4859,4771,944,0.7950250669717789,0.59,113,0,,i7118,113,1051.5546875,1046.113560267857,-1,0.033567525370804,5085904
1747422311,1747422393,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4318 max_window_size 821 min_window_size 1507 min_p_value 0.9077635478949174,4318,821,1507,0.9077635478949174,0.58,32,0,,i7105,32,1253.46875,1130.5143229166667,-1,0.0,5085947
1747422350,1747422419,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4046 max_window_size 2888 min_window_size 3084 min_p_value 0.5136521389476023,4046,2888,3084,0.5136521389476023,0.58,35,0,,i7094,35,1253.546875,1125.0657552083333,-1,0.0,5085980
1747422363,1747422451,88,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2783 max_window_size 3279 min_window_size 4245 min_p_value 0.45813645166242495,2783,3279,4245,0.4581364516624249,0.58,32,0,,i7109,32,1250.31640625,1128.2766927083333,-1,0.0,5085934
1747422499,1747422549,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 156 max_window_size 346 min_window_size 2453 min_p_value 0.37461012896597384,156,346,2453,0.3746101289659738,0.58,30,0,,i7110,30,1248.4296875,1133.298828125,-1,0.0,5086157
1747422501,1747422595,94,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 865 max_window_size 1181 min_window_size 3503 min_p_value 0.8644136351874098,865,1181,3503,0.8644136351874098,0.58,30,0,,i7083,30,1250.32421875,1133.3997395833333,-1,0.0,5086022
1747422574,1747422625,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1652 max_window_size 3057 min_window_size 4569 min_p_value 0.7571726756489836,1652,3057,4569,0.7571726756489836,0.58,31,0,,i7110,31,1251.984375,1132.306640625,-1,0.0,5086197
1747422559,1747422640,81,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4584 max_window_size 1516 min_window_size 4387 min_p_value 0.6272555850141681,4584,1516,4387,0.6272555850141681,0.58,33,0,,i7070,33,1253.42578125,1129.6731770833333,-1,0.0,5086064
1747422484,1747422647,163,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2486 max_window_size 3470 min_window_size 767 min_p_value 0.2517570775561966,2486,3470,767,0.2517570775561966,0.61,130,0,,i7051,130,1051.8828125,1043.3171875,-1,0.0472287275565964,5086080
1747422597,1747422672,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2212 max_window_size 1294 min_window_size 2902 min_p_value 0.87855138966823,2212,1294,2902,0.87855138966823,0.58,32,0,,i7046,32,1249.09375,1128.2981770833333,-1,0.0,5086097
1747422417,1747422673,256,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1419 max_window_size 4185 min_window_size 2706 min_p_value 0.03269322347994894,1419,4185,2706,0.0326932234799489,0.58,195,0,,i7101,195,1051.98828125,1044.2132457386365,-1,0.0269579905079687,5085960
1747422609,1747422678,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3591 max_window_size 1013 min_window_size 3894 min_p_value 0.6091872391110286,3591,1013,3894,0.6091872391110286,0.58,31,0,,i7037,31,1253.11328125,1132.9485677083333,-1,0.0,5086126
1747422665,1747422716,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1379 max_window_size 736 min_window_size 1117 min_p_value 0.6596094716271386,1379,736,1117,0.6596094716271386,0.58,31,0,,i7030,31,1252.45703125,1133.7389322916667,-1,0.0,5086212
1747422350,1747422720,370,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1218 max_window_size 2611 min_window_size 1946 min_p_value 0.7122233199900947,1218,2611,1946,0.7122233199900947,0.63,310,0,,i7115,310,1119.5,1064.0026424632354,-1,0.0831882586198558,5085914
1747422464,1747422733,269,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3055 max_window_size 587 min_window_size 187 min_p_value 0.11865214644819498,3055,587,187,0.1186521464481949,0.65,200,0,,i7156,200,1161.08984375,1080.7446732954545,-1,0.2869802352973686,5085991
1747422528,1747422759,231,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 545 max_window_size 1796 min_window_size 604 min_p_value 0.5840314188429154,545,1796,604,0.5840314188429154,0.59,131,0,,i7113,131,1051.296875,1043.787841796875,-1,0.0169426540382582,5085921
1747422715,1747422765,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4122 max_window_size 4251 min_window_size 4972 min_p_value 0.28789098125901075,4122,4251,4972,0.2878909812590107,0.57,37,0,,i7015,37,1261.3359375,1119.8938802083333,-1,0.0071190234399287,5086228
1747422498,1747422780,282,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3630 max_window_size 3756 min_window_size 2285 min_p_value 0.2391907231202349,3630,3756,2285,0.2391907231202349,0.63,206,0,,i7077,206,1093.19921875,1053.039741847826,-1,0.1543560409801524,5086041
1747422661,1747422786,125,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 669 max_window_size 4061 min_window_size 20 min_p_value 0.48731616109069437,669,4061,20,0.4873161610906943,0.6,90,0,,i7026,90,1051.27734375,1044.8597301136365,-1,0.0092433317444198,5086148
1747422626,1747422801,175,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4467 max_window_size 3712 min_window_size 1626 min_p_value 0.0075049544134177274,4467,3712,1626,0.0075049544134177,0.58,142,0,,i7041,142,1051.26953125,1040.5519301470588,-1,0.0807513488494193,5086112
1747422595,1747422801,206,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3772 max_window_size 1880 min_window_size 905 min_p_value 0.13572930435901506,3772,1880,905,0.135729304359015,0.63,170,0,,i7015,170,1101.9375,1057.1626953125,-1,0.1893639510061967,5086183
1747422775,1747422825,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2509 max_window_size 1647 min_window_size 2088 min_p_value 0.828254903688375,2509,1647,2088,0.828254903688375,0.58,34,0,,i7072,34,1237.5625,1111.08984375,-1,0.0,5086242
1747422838,1747422889,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 428 max_window_size 3290 min_window_size 3385 min_p_value 0.20681200871104374,428,3290,3385,0.2068120087110437,0.58,34,0,,i7072,34,1192.96484375,1088.1751302083333,-1,0.0,5086257
1747422572,1747422897,325,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2860 max_window_size 4641 min_window_size 3636 min_p_value 0.7463281430214643,2860,4641,3636,0.7463281430214643,0.6,292,0,,i7019,292,1052.28125,1043.59375,-1,0.0792988746347226,5086169
1747422466,1747422992,526,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1769 max_window_size 2186 min_window_size 1764 min_p_value 0.38775669545447455,1769,2186,1764,0.3877566954544745,0.65,453,0,,i7097,453,1278.296875,1140.543212890625,-1,0.1997955137371937,5085971
1747423009,1747423053,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 944 max_window_size 2309 min_window_size 4068 min_p_value 0.09323339044069871,944,2309,4068,0.0932333904406987,0.58,31,0,,i7049,31,1250.52734375,1131.9029947916667,-1,0.0,5086271
1747422390,1747423115,725,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 195 max_window_size 4418 min_window_size 4026 min_p_value 0.9937219945505261,195,4418,4026,0.993721994550526,0.62,658,0,,i7086,658,1050.91015625,1028.2744140625,-1,0.0229010797703674,5086008
1747423179,1747423331,152,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3238 max_window_size 2697 min_window_size 461 min_p_value 0.9642793493828736,3238,2697,461,0.9642793493828736,0.61,126,0,,i7137,126,1052.68359375,1040.6770833333333,-1,0.0615151326742796,5086286
1747423520,1747423564,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4820 max_window_size 154 min_window_size 2579 min_p_value 0.4172241684183478,4820,154,2579,0.4172241684183478,0.58,30,0,,i7083,30,1253.390625,1111.93359375,-1,0.0,5086392
1747423767,1747423904,137,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1938 max_window_size 4920 min_window_size 1335 min_p_value 0.5390957227513195,1938,4920,1335,0.5390957227513195,0.61,122,0,,i7050,122,1053.2421875,1043.5653645833331,-1,0.0368178897846676,5086437
1747424001,1747424133,132,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1992 max_window_size 2448 min_window_size 289 min_p_value 0.7751750057369471,1992,2448,289,0.7751750057369471,0.61,117,0,,i7182,117,1074.8671875,1045.330915178571,-1,0.0653665209011212,5086482
1747424301,1747424357,56,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4696 max_window_size 2528 min_window_size 3935 min_p_value 0.14994447266757488,4696,2528,3935,0.1499444726675748,0.58,32,0,,i7125,32,1253.34765625,1130.5377604166667,-1,0.0,5086492
1747424747,1747424804,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3186 max_window_size 249 min_window_size 1817 min_p_value 0.7321401245332323,3186,249,1817,0.7321401245332323,0.58,34,0,,i7119,34,1251.921875,1123.87890625,-1,0.0004300429006652,5086533
1747425324,1747425556,232,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1065 max_window_size 4698 min_window_size 3021 min_p_value 0.35663399607306345,1065,4698,3021,0.3566339960730634,0.62,203,0,,i7110,203,1052.72265625,1046.5056046195652,-1,0.0220720814076392,5086544
1747425713,1747425757,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 375 max_window_size 914 min_window_size 4529 min_p_value 0.4701668883302249,375,914,4529,0.4701668883302249,0.58,30,0,,i7146,30,1248.7890625,1110.20390625,-1,0.0,5086566
1747426168,1747426293,125,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2630 max_window_size 4121 min_window_size 634 min_p_value 0.59606995282555,2630,4121,634,0.59606995282555,0.58,103,0,,i7053,103,1051.22265625,1042.520733173077,-1,0.040879981762036,5086595
1747426743,1747426800,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4178 max_window_size 1859 min_window_size 3518 min_p_value 0.020596043503843246,4178,1859,3518,0.0205960435038432,0.58,31,0,,i7023,31,1252.33203125,1131.794921875,-1,0.0,5086600
1747427835,1747428104,269,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1256 max_window_size 3185 min_window_size 2260 min_p_value 0.8956735126083717,1256,3185,2260,0.8956735126083717,0.61,247,0,,i7042,247,1075.32421875,1046.8462094907406,-1,0.0645047080198683,5086608
1747428472,1747428517,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1609 max_window_size 524 min_window_size 3193 min_p_value 0.5562485697171651,1609,524,3193,0.5562485697171651,0.58,31,0,,i7023,31,1252.41796875,1132.884765625,-1,0.0,5086645
1747428834,1747428997,163,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3903 max_window_size 4512 min_window_size 1970 min_p_value 0.43034598153447734,3903,4512,1970,0.4303459815344773,0.62,138,0,,i7173,138,1053.46484375,1046.925048828125,-1,0.0785389594688883,5086681
1747430182,1747430239,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2905 max_window_size 2093 min_window_size 4702 min_p_value 0.9511923070892692,2905,2093,4702,0.9511923070892692,0.58,31,0,,i7101,31,1251.578125,1133.8776041666667,-1,0.0,5086689
1747431321,1747431471,150,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 23 max_window_size 2952 min_window_size 1077 min_p_value 0.0761143616721034,23,2952,1077,0.0761143616721034,0.59,123,0,,i7163,123,1054.21875,1051.0307291666666,-1,0.000675288249639,5086694
1747432706,1747432750,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 715 max_window_size 1434 min_window_size 1454 min_p_value 0.18880515179242938,715,1434,1454,0.1888051517924293,0.58,30,0,,i7113,30,1251.58984375,1111.65546875,-1,0.0,5086737
