start_time,end_time,run_time,program_string,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1748130489,1748130502,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2141 n_samples 4387 k_neighbors 31 n_permutations 927 significance_level 0.7350749965999276,2141,4387,31,927,0.7350749965999276,,,1,,i7122,5193966,,,,,
1748130528,1748130535,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2841 n_samples 195 k_neighbors 80 n_permutations 83 significance_level 0.1693315135538578,2841,195,80,83,0.1693315135538578,,,1,,i7122,5193968,,,,,
1748130548,1748130561,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2630 n_samples 3334 k_neighbors 32 n_permutations 291 significance_level 0.5551535192523152,2630,3334,32,291,0.5551535192523152,,,1,,i7122,5193970,,,,,
1748130588,1748130594,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2388 n_samples 1325 k_neighbors 85 n_permutations 702 significance_level 0.09950541251897813,2388,1325,85,702,0.0995054125189781,,,1,,i7122,5193973,,,,,
1748130622,1748130628,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 775 n_samples 4153 k_neighbors 16 n_permutations 47 significance_level 0.3559357139188796,775,4153,16,47,0.3559357139188796,,,1,,i7122,5193975,,,,,
1748130652,1748130658,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4283 n_samples 1211 k_neighbors 64 n_permutations 946 significance_level 0.7979097790494561,4283,1211,64,946,0.7979097790494561,,,1,,i7122,5193977,,,,,
1748130688,1748130694,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4643 n_samples 4777 k_neighbors 96 n_permutations 802 significance_level 0.8907574797496199,4643,4777,96,802,0.8907574797496199,,,1,,i7122,5193979,,,,,
1748130768,1748130799,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1499 n_samples 2710 k_neighbors 53 n_permutations 550 significance_level 0.19230366595089435,1499,2710,53,550,0.1923036659508943,,,1,,i7121,5193983,,,,,
1748130738,1748130801,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 339 n_samples 585 k_neighbors 46 n_permutations 207 significance_level 0.45074218078143896,339,585,46,207,0.4507421807814389,,,1,,i7121,5193981,,,,,
1748130788,1748130801,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3445 n_samples 1951 k_neighbors 2 n_permutations 459 significance_level 0.649895251089707,3445,1951,2,459,0.649895251089707,,,1,,i7186,5193985,,,,,
1748130828,1748130834,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3613 n_samples 2578 k_neighbors 87 n_permutations 886 significance_level 0.28243508506938814,3613,2578,87,886,0.2824350850693881,,,1,,i7186,5193987,,,,,
1748130862,1748130868,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1330 n_samples 2082 k_neighbors 36 n_permutations 108 significance_level 0.8715742159169168,1330,2082,36,108,0.8715742159169168,,,1,,i7186,5193988,,,,,
1748130892,1748130898,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 508 n_samples 4957 k_neighbors 67 n_permutations 638 significance_level 0.6135335433967412,508,4957,67,638,0.6135335433967412,,,1,,i7186,5193989,,,,,
1748130928,1748130935,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4475 n_samples 404 k_neighbors 18 n_permutations 355 significance_level 0.04190597113035619,4475,404,18,355,0.0419059711303561,,,1,,i7186,5193990,,,,,
1748130968,1748130974,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4140 n_samples 4333 k_neighbors 50 n_permutations 399 significance_level 0.13416931665502488,4140,4333,50,399,0.1341693166550248,,,1,,i7186,5193991,,,,,
1748131008,1748131021,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 920 n_samples 1030 k_neighbors 97 n_permutations 610 significance_level 0.7077365602590143,920,1030,97,610,0.7077365602590143,,,1,,i7186,5193992,,,,,
1748131069,1748131081,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2245 n_samples 3201 k_neighbors 4 n_permutations 142 significance_level 0.9640164787601679,2245,3201,4,142,0.964016478760168,,,1,,i7168,5193995,,,,,
1748131102,1748131108,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2775 n_samples 1456 k_neighbors 56 n_permutations 866 significance_level 0.37683230700716375,2775,1456,56,866,0.3768323070071637,,,1,,i7168,5193996,,,,,
1748131128,1748131135,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3006 n_samples 4568 k_neighbors 9 n_permutations 512 significance_level 0.7706948363315314,3006,4568,9,512,0.7706948363315314,,,1,,i7168,5193997,,,,,
1748131208,1748131215,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1111 n_samples 2967 k_neighbors 39 n_permutations 761 significance_level 0.06437486187182367,1111,2967,39,761,0.0643748618718236,,,1,,i7154,5194001,,,,,
1748131229,1748131242,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3833 n_samples 2472 k_neighbors 90 n_permutations 232 significance_level 0.5277910507954657,3833,2472,90,232,0.5277910507954657,,,1,,i7154,5194003,,,,,
1748131350,1748131363,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4742 n_samples 3594 k_neighbors 72 n_permutations 18 significance_level 0.685023898202926,4742,3594,72,18,0.685023898202926,,,1,,i7186,5194007,,,,,
1748131390,1748131396,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 277 n_samples 1848 k_neighbors 19 n_permutations 991 significance_level 0.21966803794167936,277,1848,19,991,0.2196680379416793,,,1,,i7186,5194008,,,,,
1748131430,1748131436,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1637 n_samples 3942 k_neighbors 76 n_permutations 273 significance_level 0.4779552199654281,1637,3942,76,273,0.4779552199654281,,,1,,i7186,5194010,,,,,
1748131462,1748131475,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3421 n_samples 639 k_neighbors 28 n_permutations 736 significance_level 0.9258014214616269,3421,639,28,736,0.9258014214616268,,,1,,i7184,5194012,,,,,
1748131490,1748131503,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3287 n_samples 3618 k_neighbors 14 n_permutations 856 significance_level 0.17355306571535767,3287,3618,14,856,0.1735530657153576,,,1,,i7184,5194014,,,,,
1748131522,1748131535,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1653 n_samples 1569 k_neighbors 65 n_permutations 136 significance_level 0.7305298436693847,1653,1569,65,136,0.7305298436693847,,,1,,i7184,5194015,,,,,
1748131570,1748131583,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 181 n_samples 3887 k_neighbors 34 n_permutations 604 significance_level 0.9733784267213196,181,3887,34,604,0.9733784267213196,,,1,,i7184,5194017,,,,,
1748131590,1748131603,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4798 n_samples 907 k_neighbors 83 n_permutations 389 significance_level 0.4300128700323403,4798,907,83,389,0.4300128700323403,,,1,,i7184,5194018,,,,,
1748131630,1748131643,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3816 n_samples 4514 k_neighbors 51 n_permutations 361 significance_level 0.27527365208044646,3816,4514,51,361,0.2752736520804464,,,1,,i7184,5194021,,,,,
1748131670,1748131677,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1245 n_samples 283 k_neighbors 3 n_permutations 648 significance_level 0.8166804426070303,1245,283,3,648,0.8166804426070303,,,1,,i7186,5194022,,,,,
1748131690,1748131696,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1921 n_samples 2991 k_neighbors 97 n_permutations 118 significance_level 0.5758477168641984,1921,2991,97,118,0.5758477168641984,,,1,,i7186,5194023,,,,,
1748131730,1748131743,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3101 n_samples 2193 k_neighbors 45 n_permutations 892 significance_level 0.016927460504695773,3101,2193,45,892,0.0169274605046957,,,1,,i7186,5194024,,,,,
1748131762,1748131768,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2684 n_samples 4124 k_neighbors 92 n_permutations 730 significance_level 0.6291015324853361,2684,4124,92,730,0.6291015324853361,,,1,,i7186,5194025,,,,,
1748131792,1748131805,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2296 n_samples 1143 k_neighbors 43 n_permutations 263 significance_level 0.2134133711885661,2296,1143,43,263,0.2134133711885661,,,1,,i7184,5194027,,,,,
1748131830,1748131836,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 790 n_samples 3383 k_neighbors 62 n_permutations 981 significance_level 0.4540053017474711,790,3383,62,981,0.4540053017474711,,,1,,i7186,5194030,,,,,
1748131870,1748131883,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4152 n_samples 1334 k_neighbors 11 n_permutations 12 significance_level 0.8872088286932558,4152,1334,11,12,0.8872088286932558,,,1,,i7184,5194032,,,,,
1748131910,1748131923,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4423 n_samples 2759 k_neighbors 29 n_permutations 242 significance_level 0.7924442395772785,4423,2759,29,242,0.7924442395772785,,,1,,i7184,5194033,,,,,
1748131930,1748131943,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 598 n_samples 1961 k_neighbors 82 n_permutations 767 significance_level 0.3611994787938893,598,1961,82,767,0.3611994787938893,,,1,,i7184,5194035,,,,,
1748131970,1748131983,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1318 n_samples 4747 k_neighbors 25 n_permutations 487 significance_level 0.11859930506162346,1318,4747,25,487,0.1185993050616234,,,1,,i7184,5194036,,,,,
1748132002,1748132009,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3742 n_samples 517 k_neighbors 73 n_permutations 522 significance_level 0.536230944763869,3742,517,73,522,0.536230944763869,,,1,,i7182,5194038,,,,,
1748132030,1748132036,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3579 n_samples 4889 k_neighbors 40 n_permutations 73 significance_level 0.40267800467647613,3579,4889,40,73,0.4026780046764761,,,1,,i7182,5194039,,,,,
1748132070,1748132077,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1482 n_samples 374 k_neighbors 88 n_permutations 921 significance_level 0.9382126588374377,1482,374,88,921,0.9382126588374377,,,1,,i7182,5194041,,,,,
1748132110,1748132116,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 435 n_samples 2587 k_neighbors 7 n_permutations 328 significance_level 0.6955230227280408,435,2587,7,328,0.6955230227280408,,,1,,i7182,5194042,,,,,
1748132150,1748132156,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4588 n_samples 2131 k_neighbors 59 n_permutations 665 significance_level 0.14631051989644767,4588,2131,59,665,0.1463105198964476,,,1,,i7182,5194044,,,,,
1748132170,1748132176,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4300 n_samples 3211 k_neighbors 77 n_permutations 583 significance_level 0.05193618497997522,4300,3211,77,583,0.0519361849799752,,,1,,i7182,5194046,,,,,
1748132210,1748132216,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 641 n_samples 1505 k_neighbors 26 n_permutations 426 significance_level 0.6030883591491729,641,1505,26,426,0.6030883591491729,,,1,,i7182,5194048,,,,,
1748132241,1748132248,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2445 n_samples 4264 k_neighbors 70 n_permutations 831 significance_level 0.84401721149683,2445,4264,70,831,0.84401721149683,,,1,,i7186,5194049,,,,,
1748132272,1748132278,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2535 n_samples 1001 k_neighbors 21 n_permutations 177 significance_level 0.31043751643039286,2535,1001,21,177,0.3104375164303928,,,1,,i7182,5194051,,,,,
1748132310,1748132316,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2932 n_samples 2822 k_neighbors 68 n_permutations 453 significance_level 0.9145710573494434,2932,2822,68,453,0.9145710573494434,,,1,,i7186,5194052,,,,,
1748132350,1748132356,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2090 n_samples 2364 k_neighbors 16 n_permutations 540 significance_level 0.48913609219528736,2090,2364,16,540,0.4891360921952873,,,1,,i7186,5194054,,,,,
1748132390,1748132396,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1077 n_samples 4656 k_neighbors 85 n_permutations 197 significance_level 0.248453741915524,1077,4656,85,197,0.248453741915524,,,1,,i7186,5194055,,,,,
1748132410,1748132416,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3984 n_samples 142 k_neighbors 37 n_permutations 796 significance_level 0.6563181426543743,3984,142,37,796,0.6563181426543743,,,1,,i7186,5194056,,,,,
1748132450,1748132456,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4943 n_samples 4030 k_neighbors 6 n_permutations 956 significance_level 0.5011886705029756,4943,4030,6,956,0.5011886705029756,,,1,,i7186,5194057,,,,,
1748132482,1748132488,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 38 n_samples 766 k_neighbors 55 n_permutations 53 significance_level 0.09138459842652083,38,766,55,53,0.0913845984265208,,,1,,i7186,5194058,,,,,
1748132511,1748132518,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1798 n_samples 3447 k_neighbors 49 n_permutations 708 significance_level 0.33383534660376607,1798,3447,49,708,0.333835346603766,,,1,,i7186,5194059,,,,,
1748132550,1748132563,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3144 n_samples 1741 k_neighbors 99 n_permutations 301 significance_level 0.7573153526633978,3144,1741,99,301,0.7573153526633978,,,1,,i7184,5194061,,,,,
1748132590,1748132596,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3135 n_samples 4037 k_neighbors 42 n_permutations 455 significance_level 0.9001534264255315,3135,4037,42,455,0.9001534264255315,,,1,,i7186,5194062,,,,,
1748132630,1748132636,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1805 n_samples 778 k_neighbors 94 n_permutations 553 significance_level 0.44451365508884194,1805,778,94,553,0.4445136550888419,,,1,,i7186,5194064,,,,,
1748132650,1748132656,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 30 n_samples 3450 k_neighbors 13 n_permutations 211 significance_level 0.20194300472177565,30,3450,13,211,0.2019430047217756,,,1,,i7186,5194067,,,,,
1748132690,1748132703,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4949 n_samples 1758 k_neighbors 60 n_permutations 798 significance_level 0.6439106379896402,4949,1758,60,798,0.6439106379896402,,,1,,i7186,5194068,,,,,
