start_time,end_time,run_time,program_string,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1747741899,1747741912,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 144 window_size 2218 ev_threshold 0.3619004449415952 delta 0.2580405169390142 divergence_metric str\(\'intersection\'\) sample_period 0.05615714930929244 online_scaling False,144,2218,0.3619004449415952,0.2580405169390142,str\(\'intersection\'\),0.0561571493092924,False,,,1,,i7164,5172879,,,,,
1747741899,1747741912,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4350 window_size 3726 ev_threshold 0.8585573972892017 delta 0.509273771027103 divergence_metric str\(\'kl\'\) sample_period 0.01644150348380208 online_scaling True,4350,3726,0.8585573972892017,0.509273771027103,str\(\'kl\'\),0.016441503483802,True,,,1,,i7143,5172886,,,,,
1747741928,1747741935,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 99 window_size 2679 ev_threshold 0.8368178109992296 delta 0.7056487887762487 divergence_metric str\(\'intersection\'\) sample_period 0.08574472955428064 online_scaling False,99,2679,0.8368178109992296,0.7056487887762487,str\(\'intersection\'\),0.0857447295542806,False,,,1,,i7163,5172892,,,,,
1747741929,1747741935,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3518 window_size 2911 ev_threshold 0.4096256711762398 delta 0.5756078204680234 divergence_metric str\(\'intersection\'\) sample_period 0.042348247896879916 online_scaling False,3518,2911,0.4096256711762398,0.5756078204680234,str\(\'intersection\'\),0.0423482478968799,False,,,1,,i7148,5172897,,,,,
1747741929,1747741935,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4705 window_size 3511 ev_threshold 0.06088888615742326 delta 0.26095853686891496 divergence_metric str\(\'kl\'\) sample_period 0.025511827282607556 online_scaling False,4705,3511,0.0608888861574232,0.2609585368689149,str\(\'kl\'\),0.0255118272826075,False,,,1,,i7157,5172894,,,,,
1747741929,1747741936,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2465 window_size 870 ev_threshold 0.975739794028923 delta 0.7972280740998685 divergence_metric str\(\'intersection\'\) sample_period 0.06666665099561216 online_scaling False,2465,870,0.975739794028923,0.7972280740998685,str\(\'intersection\'\),0.0666666509956121,False,,,1,,i7185,5172888,,,,,
1747741929,1747741942,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2430 window_size 4159 ev_threshold 0.4414950750302523 delta 0.22347641542181373 divergence_metric str\(\'intersection\'\) sample_period 0.09616350686177612 online_scaling False,2430,4159,0.4414950750302523,0.2234764154218137,str\(\'intersection\'\),0.0961635068617761,False,,,1,,i7149,5172896,,,,,
1747741929,1747741942,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4315 window_size 1371 ev_threshold 0.3170048033129424 delta 0.4661281518731266 divergence_metric str\(\'kl\'\) sample_period 0.034757282398641114 online_scaling True,4315,1371,0.3170048033129424,0.4661281518731266,str\(\'kl\'\),0.0347572823986411,True,,,1,,i7158,5172893,,,,,
1747741929,1747741942,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 801 window_size 2433 ev_threshold 0.532015693411231 delta 0.5044024836197496 divergence_metric str\(\'intersection\'\) sample_period 0.07645533985458315 online_scaling True,801,2433,0.532015693411231,0.5044024836197496,str\(\'intersection\'\),0.0764553398545831,True,,,1,,i7156,5172895,,,,,
1747741960,1747741966,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3233 window_size 545 ev_threshold 0.9661830628681928 delta 0.9780268249902874 divergence_metric str\(\'kl\'\) sample_period 0.04517587748356164 online_scaling True,3233,545,0.9661830628681928,0.9780268249902874,str\(\'kl\'\),0.0451758774835616,True,,,1,,i7185,5172898,,,,,
1747741959,1747741972,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 403 window_size 153 ev_threshold 0.28607761901430784 delta 0.8634399478919804 divergence_metric str\(\'kl\'\) sample_period 0.0941973965242505 online_scaling True,403,153,0.2860776190143078,0.8634399478919804,str\(\'kl\'\),0.0941973965242505,True,,,1,,i7163,5172902,,,,,
1747741960,1747741972,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2971 window_size 1888 ev_threshold 0.21350796883180737 delta 0.6501740649025888 divergence_metric str\(\'intersection\'\) sample_period 0.02914871780201793 online_scaling True,2971,1888,0.2135079688318073,0.6501740649025888,str\(\'intersection\'\),0.0291487178020179,True,,,1,,i7157,5172904,,,,,
1747741960,1747741972,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1289 window_size 3431 ev_threshold 0.6945568723678589 delta 0.39489960826933385 divergence_metric str\(\'kl\'\) sample_period 0.0688643636275083 online_scaling False,1289,3431,0.6945568723678589,0.3948996082693338,str\(\'kl\'\),0.0688643636275083,False,,,1,,i7149,5172905,,,,,
1747741960,1747741973,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2149 window_size 1763 ev_threshold 0.9355822900254279 delta 0.31645599161460997 divergence_metric str\(\'kl\'\) sample_period 0.08210784976370633 online_scaling True,2149,1763,0.935582290025428,0.3164559916146099,str\(\'kl\'\),0.0821078497637063,True,,,1,,i7181,5172899,,,,,
1747741960,1747741973,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4014 window_size 3925 ev_threshold 0.8052139055151493 delta 0.12072373630292714 divergence_metric str\(\'intersection\'\) sample_period 0.05443797721527518 online_scaling False,4014,3925,0.8052139055151493,0.1207237363029271,str\(\'intersection\'\),0.0544379772152751,False,,,1,,i7158,5172903,,,,,
1747741960,1747741973,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4405 window_size 1201 ev_threshold 0.5627572682797909 delta 0.16991968044452369 divergence_metric str\(\'intersection\'\) sample_period 0.01705641238950193 online_scaling True,4405,1201,0.5627572682797909,0.1699196804445236,str\(\'intersection\'\),0.0170564123895019,True,,,1,,i7164,5172901,,,,,
1747741961,1747741974,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1106 window_size 4734 ev_threshold 0.09242713459208608 delta 0.908777302339673 divergence_metric str\(\'kl\'\) sample_period 0.056771897114813334 online_scaling False,1106,4734,0.092427134592086,0.908777302339673,str\(\'kl\'\),0.0567718971148133,False,,,1,,i7164,5172900,,,,,
1747744278,1747744285,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 571 window_size 3871 ev_threshold 0.6001182151064277 delta 0.3066326439436525 divergence_metric str\(\'intersection\'\) sample_period 0.031710848677903414 online_scaling True,571,3871,0.6001182151064277,0.3066326439436525,str\(\'intersection\'\),0.0317108486779034,True,,,1,,i7181,5173787,,,,,
1747744278,1747744291,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3706 window_size 1660 ev_threshold 0.7197656882926822 delta 0.0018644386306405068 divergence_metric str\(\'kl\'\) sample_period 0.060181006565690046 online_scaling False,3706,1660,0.7197656882926822,0.0018644386306405,str\(\'kl\'\),0.06018100656569,False,,,1,,i7183,5173783,,,,,
1747744278,1747744291,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2301 window_size 412 ev_threshold 0.6264568564966321 delta 0.6649124143403023 divergence_metric str\(\'kl\'\) sample_period 0.02394395709037781 online_scaling False,2301,412,0.6264568564966321,0.6649124143403023,str\(\'kl\'\),0.0239439570903778,False,,,1,,i7180,5173788,,,,,
1747744278,1747744291,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1960 window_size 3045 ev_threshold 0.2474192288480699 delta 0.7639831727202981 divergence_metric str\(\'intersection\'\) sample_period 0.021124529866501693 online_scaling True,1960,3045,0.2474192288480699,0.7639831727202981,str\(\'intersection\'\),0.0211245298665016,True,,,1,,i7180,5173789,,,,,
1747744279,1747744291,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3845 window_size 180 ev_threshold 0.1209476162455976 delta 0.5542396194115281 divergence_metric str\(\'kl\'\) sample_period 0.07076714315451682 online_scaling False,3845,180,0.1209476162455976,0.5542396194115281,str\(\'kl\'\),0.0707671431545168,False,,,1,,i7181,5173786,,,,,
1747744279,1747744292,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 962 window_size 1012 ev_threshold 0.7806561056319624 delta 0.48256968829967084 divergence_metric str\(\'intersection\'\) sample_period 0.04083548100665212 online_scaling False,962,1012,0.7806561056319624,0.4825696882996708,str\(\'intersection\'\),0.0408354810066521,False,,,1,,i7181,5173784,,,,,
1747744308,1747744315,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2504 window_size 932 ev_threshold 0.4738267885353416 delta 0.36020419823005795 divergence_metric str\(\'intersection\'\) sample_period 0.08761472175829113 online_scaling False,2504,932,0.4738267885353416,0.3602041982300579,str\(\'intersection\'\),0.0876147217582911,False,,,1,,i7184,5173791,,,,,
1747744308,1747744321,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4548 window_size 4932 ev_threshold 0.25280213189683853 delta 0.7184450577162206 divergence_metric str\(\'kl\'\) sample_period 0.07984784089960158 online_scaling True,4548,4932,0.2528021318968385,0.7184450577162206,str\(\'kl\'\),0.0798478408996015,True,,,1,,i7184,5173790,,,,,
1747744308,1747744321,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 248 window_size 1426 ev_threshold 0.027982297968119383 delta 0.1554202245157212 divergence_metric str\(\'kl\'\) sample_period 0.012038431325927378 online_scaling False,248,1426,0.0279822979681193,0.1554202245157212,str\(\'kl\'\),0.0120384313259273,False,,,1,,i7184,5173792,,,,,
1747744308,1747744321,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3363 window_size 4263 ev_threshold 0.15344697086140513 delta 0.4132984534651041 divergence_metric str\(\'intersection\'\) sample_period 0.07422846163623036 online_scaling True,3363,4263,0.1534469708614051,0.4132984534651041,str\(\'intersection\'\),0.0742284616362303,True,,,1,,i7183,5173794,,,,,
1747744308,1747744321,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 639 window_size 3700 ev_threshold 0.34686950709484515 delta 0.0730780439544469 divergence_metric str\(\'kl\'\) sample_period 0.04927712560631335 online_scaling True,639,3700,0.3468695070948451,0.0730780439544469,str\(\'kl\'\),0.0492771256063133,True,,,1,,i7183,5173796,,,,,
1747744308,1747744321,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4869 window_size 2234 ev_threshold 0.873557640651241 delta 0.8194737866409123 divergence_metric str\(\'intersection\'\) sample_period 0.09951751301065088 online_scaling False,4869,2234,0.873557640651241,0.8194737866409123,str\(\'intersection\'\),0.0995175130106508,False,,,1,,i7181,5173799,,,,,
1747744308,1747744321,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4167 window_size 2654 ev_threshold 0.5058633566871286 delta 0.8901414671689272 divergence_metric str\(\'intersection\'\) sample_period 0.06232275331392885 online_scaling True,4167,2654,0.5058633566871286,0.8901414671689272,str\(\'intersection\'\),0.0623227533139288,True,,,1,,i7180,5173802,,,,,
1747744309,1747744321,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1755 window_size 4387 ev_threshold 0.9917453115079552 delta 0.6234733709860593 divergence_metric str\(\'kl\'\) sample_period 0.037374173253774644 online_scaling True,1755,4387,0.9917453115079552,0.6234733709860593,str\(\'kl\'\),0.0373741732537746,True,,,1,,i7181,5173798,,,,,
1747744309,1747744322,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2846 window_size 3154 ev_threshold 0.8978368367794901 delta 0.21093236472830176 divergence_metric str\(\'kl\'\) sample_period 0.09043140374124051 online_scaling True,2846,3154,0.8978368367794901,0.2109323647283017,str\(\'kl\'\),0.0904314037412405,True,,,1,,i7180,5173800,,,,,
1747744309,1747744322,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1413 window_size 2155 ev_threshold 0.38070543996058404 delta 0.9613311667833477 divergence_metric str\(\'intersection\'\) sample_period 0.05141888308338822 online_scaling False,1413,2155,0.380705439960584,0.9613311667833476,str\(\'intersection\'\),0.0514188830833882,False,,,1,,i7181,5173797,,,,,
1747744338,1747744345,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2620 window_size 2756 ev_threshold 0.06407846732437611 delta 0.024391978293657305 divergence_metric str\(\'kl\'\) sample_period 0.09852554586715997 online_scaling True,2620,2756,0.0640784673243761,0.0243919782936573,str\(\'kl\'\),0.0985255458671599,True,,,1,,i7184,5173816,,,,,
1747744338,1747744351,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1871 window_size 1294 ev_threshold 0.5907136885859072 delta 0.7711816948782653 divergence_metric str\(\'intersection\'\) sample_period 0.04755988931283355 online_scaling False,1871,1294,0.5907136885859072,0.7711816948782653,str\(\'intersection\'\),0.0475598893128335,False,,,1,,i7184,5173824,,,,,
1747744338,1747744351,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 209 window_size 4578 ev_threshold 0.4358687845338136 delta 0.491223811628297 divergence_metric str\(\'intersection\'\) sample_period 0.022226851051673296 online_scaling True,209,4578,0.4358687845338136,0.491223811628297,str\(\'intersection\'\),0.0222268510516732,True,,,1,,i7183,5173825,,,,,
1747744338,1747744351,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3323 window_size 2356 ev_threshold 0.3069930085707456 delta 0.20325285077467561 divergence_metric str\(\'kl\'\) sample_period 0.0612329821009189 online_scaling False,3323,2356,0.3069930085707456,0.2032528507746756,str\(\'kl\'\),0.0612329821009189,False,,,1,,i7180,5173832,,,,,
1747744339,1747744352,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2261 window_size 3588 ev_threshold 0.7849420293997973 delta 0.9383109613079578 divergence_metric str\(\'intersection\'\) sample_period 0.010223390962928534 online_scaling True,2261,3588,0.7849420293997973,0.9383109613079578,str\(\'intersection\'\),0.0102233909629285,True,,,1,,i7180,5173831,,,,,
1747744339,1747744352,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4986 window_size 4082 ev_threshold 0.7132871313728392 delta 0.546066487878561 divergence_metric str\(\'kl\'\) sample_period 0.08652482297271491 online_scaling True,4986,4082,0.7132871313728392,0.546066487878561,str\(\'kl\'\),0.0865248229727149,True,,,1,,i7181,5173830,,,,,
1747744339,1747744352,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 755 window_size 622 ev_threshold 0.1954214612096548 delta 0.2831304949056357 divergence_metric str\(\'intersection\'\) sample_period 0.035559348976239566 online_scaling False,755,622,0.1954214612096548,0.2831304949056357,str\(\'intersection\'\),0.0355593489762395,False,,,1,,i7181,5173829,,,,,
1747744339,1747744352,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4127 window_size 732 ev_threshold 0.9089466917645186 delta 0.7424398725666106 divergence_metric str\(\'kl\'\) sample_period 0.0732362810894847 online_scaling False,4127,732,0.9089466917645186,0.7424398725666106,str\(\'kl\'\),0.0732362810894847,False,,,1,,i7181,5173828,,,,,
1747744369,1747744381,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3667 window_size 4810 ev_threshold 0.8166278165858238 delta 0.3522732913903892 divergence_metric str\(\'intersection\'\) sample_period 0.0696663442067802 online_scaling True,3667,4810,0.8166278165858238,0.3522732913903892,str\(\'intersection\'\),0.0696663442067802,True,,,1,,i7184,5173833,,,,,
1747744369,1747744381,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1922 window_size 1124 ev_threshold 0.3375261316020042 delta 0.599729949021712 divergence_metric str\(\'kl\'\) sample_period 0.02992872555740178 online_scaling False,1922,1124,0.3375261316020042,0.599729949021712,str\(\'kl\'\),0.0299287255574017,False,,,1,,i7184,5173834,,,,,
1747744369,1747744381,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 532 window_size 1965 ev_threshold 0.9396863928418606 delta 0.08003434141911567 divergence_metric str\(\'kl\'\) sample_period 0.019418537057936194 online_scaling False,532,1965,0.9396863928418606,0.0800343414191156,str\(\'kl\'\),0.0194185370579361,False,,,1,,i7184,5173835,,,,,
1747744369,1747744382,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4666 window_size 1840 ev_threshold 0.16449615070223808 delta 0.8827070332095027 divergence_metric str\(\'intersection\'\) sample_period 0.08933038904331625 online_scaling False,4666,1840,0.164496150702238,0.8827070332095027,str\(\'intersection\'\),0.0893303890433162,False,,,1,,i7183,5173837,,,,,
1747744369,1747744382,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3806 window_size 3354 ev_threshold 0.4674089067596942 delta 0.8422425992302597 divergence_metric str\(\'intersection\'\) sample_period 0.05915599494241179 online_scaling True,3806,3354,0.4674089067596942,0.8422425992302597,str\(\'intersection\'\),0.0591559949424117,True,,,1,,i7181,5173838,,,,,
1747744370,1747744382,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1079 window_size 2835 ev_threshold 0.6816813520975411 delta 0.1321539872791618 divergence_metric str\(\'kl\'\) sample_period 0.04963688720017672 online_scaling True,1079,2835,0.6816813520975411,0.1321539872791618,str\(\'kl\'\),0.0496368872001767,True,,,1,,i7183,5173836,,,,,
1747746536,1747746549,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 60 window_size 855 ev_threshold 0.7456411816589534 delta 0.9322929025217891 divergence_metric str\(\'kl\'\) sample_period 0.09454068482853473 online_scaling True,60,855,0.7456411816589534,0.9322929025217892,str\(\'kl\'\),0.0945406848285347,True,,,1,,i7181,5174636,,,,,
1747746536,1747746549,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3194 window_size 3624 ev_threshold 0.620661701720208 delta 0.6276330740954726 divergence_metric str\(\'intersection\'\) sample_period 0.0335619820188731 online_scaling False,3194,3624,0.620661701720208,0.6276330740954726,str\(\'intersection\'\),0.0335619820188731,False,,,1,,i7181,5174635,,,,,
1747746536,1747746549,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4276 window_size 4465 ev_threshold 0.22090045998245478 delta 0.17807936083339154 divergence_metric str\(\'intersection\'\) sample_period 0.04423437962308527 online_scaling False,4276,4465,0.2209004599824547,0.1780793608333915,str\(\'intersection\'\),0.0442343796230852,False,,,1,,i7181,5174634,,,,,
1747746536,1747746549,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3974 window_size 2079 ev_threshold 0.6527378323338926 delta 0.268379772497341 divergence_metric str\(\'kl\'\) sample_period 0.04143975042738021 online_scaling True,3974,2079,0.6527378323338926,0.268379772497341,str\(\'kl\'\),0.0414397504273802,True,,,1,,i7181,5174633,,,,,
1747746536,1747746549,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2392 window_size 2311 ev_threshold 0.10079590070992708 delta 0.387714537255466 divergence_metric str\(\'kl\'\) sample_period 0.0838684479892254 online_scaling True,2392,2311,0.100795900709927,0.387714537255466,str\(\'kl\'\),0.0838684479892254,True,,,1,,i7183,5174631,,,,,
1747746536,1747746549,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1531 window_size 4003 ev_threshold 0.03220707070827484 delta 0.6733214576747268 divergence_metric str\(\'kl\'\) sample_period 0.039129275130108006 online_scaling True,1531,4003,0.0322070707082748,0.6733214576747268,str\(\'kl\'\),0.039129275130108,True,,,1,,i7183,5174632,,,,,
1747746536,1747746549,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 919 window_size 4340 ev_threshold 0.879383185049519 delta 0.8548028299622238 divergence_metric str\(\'kl\'\) sample_period 0.06415749148465694 online_scaling False,919,4340,0.879383185049519,0.8548028299622238,str\(\'kl\'\),0.0641574914846569,False,,,1,,i7180,5174638,,,,,
1747746536,1747746549,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4521 window_size 3121 ev_threshold 0.9736362291630357 delta 0.44334208107180895 divergence_metric str\(\'kl\'\) sample_period 0.027964489245787268 online_scaling False,4521,3121,0.9736362291630356,0.4433420810718089,str\(\'kl\'\),0.0279644892457872,False,,,1,,i7180,5174637,,,,,
