start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1747741748,1747741754,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 626 batch_size 1777 detection_buf_size 3456 overlap 0.26239971375092863 alpha 0.21649142924696207 gamma 7.412910139597953 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3641,626,1777,3456,0.2623997137509286,0.216491429246962,7.412910139597953,str\(\'t-test\'\),str\(\'full\'\),3641,,,1,,i7163,5172830,,,,,
1747742351,1747742357,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2605 batch_size 2823 detection_buf_size 2329 overlap 0.9905271910671145 alpha 0.8964441265854984 gamma 2.8685408282829448 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 615,2605,2823,2329,0.9905271910671144,0.8964441265854984,2.8685408282829448,str\(\'ks-test\'\),str\(\'bounded\'\),615,,,1,,i7186,5173028,,,,,
1747743015,1747743028,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3943 batch_size 199 detection_buf_size 4282 overlap 0.0723972935602069 alpha 0.5641625689379871 gamma 0.8789989799009637 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1696,3943,199,4282,0.0723972935602069,0.5641625689379871,0.8789989799009637,str\(\'t-test\'\),str\(\'bounded\'\),1696,,,1,,i7184,5173324,,,,,
1747743676,1747743689,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2120 batch_size 3758 detection_buf_size 565 overlap 0.673701785242185 alpha 0.2602870280947536 gamma 8.860542346322909 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4764,2120,3758,565,0.673701785242185,0.2602870280947536,8.860542346322909,str\(\'ks-test\'\),str\(\'full\'\),4764,,,1,,i7183,5173550,,,,,
1747744399,1747744412,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2351 batch_size 2336 detection_buf_size 3787 overlap 0.9212668876107782 alpha 0.665768181109801 gamma 8.254002969481983 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3236,2351,2336,3787,0.9212668876107782,0.665768181109801,8.254002969481983,str\(\'t-test\'\),str\(\'full\'\),3236,,,1,,i7181,5173853,,,,,
1747744851,1747744864,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4318 batch_size 3709 detection_buf_size 119 overlap 0.3238627667054534 alpha 0.4705541926547885 gamma 1.5592810008134692 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 11,4318,3709,119,0.3238627667054534,0.4705541926547885,1.5592810008134692,str\(\'ks-test\'\),str\(\'bounded\'\),11,,,1,,i7180,5174007,,,,,
1747745271,1747745278,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2843 batch_size 768 detection_buf_size 3321 overlap 0.7390599036160856 alpha 0.05445599267445505 gamma 4.725472521703691 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1430,2843,768,3321,0.7390599036160856,0.054455992674455,4.725472521703691,str\(\'t-test\'\),str\(\'bounded\'\),1430,,,1,,i7184,5174149,,,,,
1747745603,1747745616,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1032 batch_size 4634 detection_buf_size 2145 overlap 0.014836663629859685 alpha 0.8713491722904145 gamma 5.483308578423225 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4612,1032,4634,2145,0.0148366636298596,0.8713491722904145,5.483308578423225,str\(\'ks-test\'\),str\(\'full\'\),4612,,,1,,i7180,5174266,,,,,
1747745904,1747745917,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 484 batch_size 625 detection_buf_size 1163 overlap 0.18044726317375898 alpha 0.9385749539528042 gamma 9.617133451713249 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2225,484,625,1163,0.1804472631737589,0.9385749539528042,9.617133451713247,str\(\'t-test\'\),str\(\'bounded\'\),2225,,,1,,i7181,5174419,,,,,
1747746325,1747746338,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3710 batch_size 4171 detection_buf_size 4929 overlap 0.5656815583463758 alpha 0.13537230084091426 gamma 0.10285026826057583 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4157,3710,4171,4929,0.5656815583463758,0.1353723008409142,0.1028502682605758,str\(\'ks-test\'\),str\(\'full\'\),4157,,,1,,i7184,5174560,,,,,
1747746867,1747746873,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4715 batch_size 1547 detection_buf_size 1570 overlap 0.497483924087137 alpha 0.34290239365957675 gamma 3.6547641015192496 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3075,4715,1547,1570,0.497483924087137,0.3429023936595767,3.6547641015192496,str\(\'t-test\'\),str\(\'full\'\),3075,,,1,,i7184,5174741,,,,,
1747747200,1747747213,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1646 batch_size 2605 detection_buf_size 2960 overlap 0.7554118103627115 alpha 0.5205278902761639 gamma 6.607185878861697 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1101,1646,2605,2960,0.7554118103627115,0.5205278902761639,6.607185878861697,str\(\'ks-test\'\),str\(\'bounded\'\),1101,,,1,,i7180,5174859,,,,,
1747747620,1747747627,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1813 batch_size 1386 detection_buf_size 182 overlap 0.10904383703693747 alpha 0.07985527631640435 gamma 0.5613464201502503 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 174,1813,1386,182,0.1090438370369374,0.0798552763164043,0.5613464201502503,str\(\'ks-test\'\),str\(\'full\'\),174,,,1,,i7184,5174992,,,,,
1747747710,1747747722,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4875 batch_size 2745 detection_buf_size 4035 overlap 0.6458261498752982 alpha 0.776026097657159 gamma 9.802524760237896 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3398,4875,2745,4035,0.6458261498752982,0.776026097657159,9.802524760237896,str\(\'t-test\'\),str\(\'bounded\'\),3398,,,1,,i7179,5175031,,,,,
1747747951,1747747963,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3537 batch_size 433 detection_buf_size 1926 overlap 0.2930767636522651 alpha 0.6989713292904198 gamma 6.48007971827034 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4459,3537,433,1926,0.2930767636522651,0.6989713292904198,6.48007971827034,str\(\'ks-test\'\),str\(\'bounded\'\),4459,,,1,,i7184,5175119,,,,,
1747748131,1747748144,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 319 batch_size 4304 detection_buf_size 3229 overlap 0.9530272620972245 alpha 0.3830197542887181 gamma 3.1758255822863433 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1277,319,4304,3229,0.9530272620972244,0.3830197542887181,3.1758255822863437,str\(\'t-test\'\),str\(\'full\'\),1277,,,1,,i7184,5175223,,,,,
1747748582,1747748589,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1175 batch_size 910 detection_buf_size 4749 overlap 0.8498596023563295 alpha 0.3060483845025301 gamma 1.6863870310327038 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4309,1175,910,4749,0.8498596023563295,0.3060483845025301,1.6863870310327038,str\(\'ks-test\'\),str\(\'bounded\'\),4309,,,1,,i7184,5175374,,,,,
1747748883,1747748896,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2999 batch_size 4471 detection_buf_size 1032 overlap 0.40401097941026093 alpha 0.6122078705001622 gamma 8.732941619087011 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2377,2999,4471,1032,0.4040109794102609,0.6122078705001622,8.732941619087011,str\(\'t-test\'\),str\(\'full\'\),2377,,,1,,i7181,5175480,,,,,
1747755499,1747755512,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4180 batch_size 2467 detection_buf_size 2984 overlap 0.5346488691922278 alpha 0.909525047276169 gamma 5.024812258912251 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 939,4180,2467,2984,0.5346488691922278,0.909525047276169,5.024812258912251,str\(\'ks-test\'\),str\(\'full\'\),939,,,1,,i7170,5177003,,,,,
1747756162,1747756188,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2201 batch_size 3521 detection_buf_size 1857 overlap 0.2124557514116168 alpha 0.23484115527383984 gamma 4.540081380800345 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2914,2201,3521,1857,0.2124557514116168,0.2348411552738398,4.540081380800345,str\(\'t-test\'\),str\(\'bounded\'\),2914,,,1,,i7169,5177020,,,,,
1747758990,1747758997,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1962 batch_size 78 detection_buf_size 2543 overlap 0.4638831538781524 alpha 0.8274157140869647 gamma 2.7219341085571798 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3817,1962,78,2543,0.4638831538781524,0.8274157140869647,2.72193410855718,str\(\'ks-test\'\),str\(\'bounded\'\),3817,,,1,,i7162,5177057,,,,,
1747759834,1747759840,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3773 batch_size 3936 detection_buf_size 1367 overlap 0.7821911291535943 alpha 0.0050711088478565215 gamma 6.914470800486394 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1999,3773,3936,1367,0.7821911291535943,0.0050711088478565,6.914470800486394,str\(\'t-test\'\),str\(\'full\'\),1999,,,1,,i7184,5177093,,,,,
1747760376,1747760388,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2768 batch_size 1625 detection_buf_size 4570 overlap 0.15647077169641851 alpha 0.45637633079104123 gamma 9.299480761590413 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 937,2768,1625,4570,0.1564707716964185,0.4563763307910412,9.299480761590411,str\(\'ks-test\'\),str\(\'full\'\),937,,,1,,i7138,5177140,,,,,
1747764470,1747764483,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 801 batch_size 2996 detection_buf_size 902 overlap 0.5984303855840116 alpha 0.6490016896910965 gamma 1.0448322165608406 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2712,801,2996,902,0.5984303855840116,0.6490016896910965,1.0448322165608406,str\(\'t-test\'\),str\(\'bounded\'\),2712,,,1,,i7162,5177169,,,,,
1747765132,1747765151,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 91 batch_size 2101 detection_buf_size 2353 overlap 0.7054735214468092 alpha 0.5388781219292432 gamma 3.783485433016904 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 452,91,2101,2353,0.7054735214468092,0.5388781219292432,3.783485433016904,str\(\'ks-test\'\),str\(\'full\'\),452,,,1,,i7134,5177218,,,,,
1747765463,1747765476,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3160 batch_size 3163 detection_buf_size 3743 overlap 0.04159992878884077 alpha 0.355983819976449 gamma 5.800965812945739 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3478,3160,3163,3743,0.0415999287888407,0.355983819976449,5.800965812945739,str\(\'t-test\'\),str\(\'bounded\'\),3478,,,1,,i7167,5177261,,,,,
1747765673,1747765686,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4635 batch_size 1159 detection_buf_size 385 overlap 0.8973047990445048 alpha 0.18341709677688778 gamma 7.946723039247097 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4917,4635,1159,385,0.8973047990445048,0.1834170967768877,7.946723039247097,str\(\'ks-test\'\),str\(\'bounded\'\),4917,,,1,,i7166,5177313,,,,,
1747765794,1747765800,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1409 batch_size 4712 detection_buf_size 4151 overlap 0.35659552543982864 alpha 0.9843358047343791 gamma 2.492106598372571 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1849,1409,4712,4151,0.3565955254398286,0.9843358047343792,2.492106598372571,str\(\'t-test\'\),str\(\'full\'\),1849,,,1,,i7143,5177341,,,,,
1747766155,1747766162,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1514 batch_size 1959 detection_buf_size 3433 overlap 0.1899533322621137 alpha 0.27940111501328646 gamma 1.1695493266424164 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3290,1514,1959,3433,0.1899533322621137,0.2794011150132864,1.1695493266424164,str\(\'ks-test\'\),str\(\'full\'\),3290,,,1,,i7135,5177367,,,,,
1747766276,1747766301,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4549 batch_size 3403 detection_buf_size 2040 overlap 0.5571211924292148 alpha 0.5842738102115691 gamma 9.11201636870578 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 260,4549,3403,2040,0.5571211924292148,0.5842738102115691,9.11201636870578,str\(\'t-test\'\),str\(\'bounded\'\),260,,,1,,i7102,5177391,,,,,
