start_time,end_time,run_time,program_string,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744323341,1744324715,1374,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 759 n_subspaces 18 feature_percentage 0.8389514894373715 alpha 0.12456832554191351 window_size 896 mode EDFSMode.RANDOM,759,18,0.8389514894373715,0.1245683255419135,896,EDFSMode.RANDOM,0.5,1364,0,,i7084,1364,763.2578125,726.406193794964,-1,0.3972336448598131,4213230
1744325126,1744325422,296,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4950 n_subspaces 5 feature_percentage 0.37397172770090403 alpha 0.617686388021335 window_size 406 mode EDFSMode.RANDOM,4950,5,0.373971727700904,0.617686388021335,406,EDFSMode.RANDOM,0.61,260,0,,i7095,260,985.953125,845.5403180803571,-1,0.9921370716510904,4213283
1744323524,1744325463,1939,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3529 n_subspaces 26 feature_percentage 0.7140598462503404 alpha 0.40305998947098853 window_size 234 mode EDFSMode.RANDOM,3529,26,0.7140598462503404,0.4030599894709885,234,EDFSMode.RANDOM,0.62,1924,0,,i7062,1924,1046.76171875,879.648858173077,-1,0.9980685358255452,4213244
1744326101,1744326183,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 33 n_subspaces 2 feature_percentage 0.11745304860360921 alpha 0.7790535949543118 window_size 289 mode EDFSMode.RANDOM,33,2,0.1174530486036092,0.7790535949543118,289,EDFSMode.RANDOM,0.41,56,0,,i7147,56,689.1171875,688.13720703125,-1,0.0489345794392523,4213305
1744326425,1744326701,276,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2888 n_subspaces 44 feature_percentage 0.49131407798826693 alpha 0.7456761925555766 window_size 950 mode EDFSMode.RANDOM,2888,44,0.4913140779882669,0.7456761925555766,950,EDFSMode.RANDOM,0.53,263,0,,i7147,263,781.19921875,734.7332974137931,-1,0.9987538940809968,4213325
1744325731,1744326854,1123,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 249 n_subspaces 93 feature_percentage 0.6040537092443555 alpha 0.13343725077807903 window_size 797 mode EDFSMode.RANDOM,249,93,0.6040537092443555,0.133437250778079,797,EDFSMode.RANDOM,0.46,1111,0,,i7062,1111,693.77734375,630.523472068584,-1,0.1520373831775701,4213294
1744326849,1744326962,113,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3627 n_subspaces 69 feature_percentage 0.1940865178797394 alpha 0.5050908026061952 window_size 852 mode EDFSMode.RANDOM,3627,69,0.1940865178797394,0.5050908026061952,852,EDFSMode.RANDOM,0.6,100,0,,i7089,100,871.484375,776.8978365384615,-1,0.9979813084112148,4213356
1744327009,1744327462,453,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4260 n_subspaces 15 feature_percentage 0.5799358199574053 alpha 0.2742402441408485 window_size 552 mode EDFSMode.RANDOM,4260,15,0.5799358199574053,0.2742402441408485,552,EDFSMode.RANDOM,0.59,430,0,,i7148,430,954.30859375,796.7782118055555,-1,0.9998255451713396,4213367
1744327242,1744327618,376,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 856 n_subspaces 77 feature_percentage 0.3191764817908406 alpha 0.9750934280753135 window_size 162 mode EDFSMode.RANDOM,856,77,0.3191764817908406,0.9750934280753136,162,EDFSMode.RANDOM,0.62,366,0,,i7087,366,1019.71875,858.6989182692307,-1,0.9962866043613708,4213378
1744327725,1744328281,556,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1088 n_subspaces 50 feature_percentage 0.5033133573457599 alpha 0.5729300631415098 window_size 760 mode EDFSMode.RANDOM,1088,50,0.5033133573457599,0.5729300631415098,760,EDFSMode.RANDOM,0.56,548,0,,i7147,548,824.26953125,759.3941885964912,-1,0.7049968847352025,4213392
1744328118,1744328389,271,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3876 n_subspaces 60 feature_percentage 0.2729991446621716 alpha 0.17834776934236288 window_size 249 mode EDFSMode.RANDOM,3876,60,0.2729991446621716,0.1783477693423628,249,EDFSMode.RANDOM,0.62,263,0,,i7089,263,1116.54296875,887.8125,-1,0.9995015576323988,4213407
1744328481,1744328615,134,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1642 n_subspaces 96 feature_percentage 0.1486496517341584 alpha 0.33598620517924427 window_size 940 mode EDFSMode.RANDOM,1642,96,0.1486496517341584,0.3359862051792442,940,EDFSMode.RANDOM,0.58,124,0,,i7167,124,858.3359375,762.6471354166666,-1,0.8593644859813084,4213430
1744328692,1744328876,184,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2471 n_subspaces 22 feature_percentage 0.4127290458641946 alpha 0.42067667926475405 window_size 813 mode EDFSMode.RANDOM,2471,22,0.4127290458641946,0.420676679264754,813,EDFSMode.RANDOM,0.47,171,0,,i7167,171,748.1875,716.7607421875,-1,0.9999376947040498,4213440
1744328300,1744329201,901,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3239 n_subspaces 8 feature_percentage 0.877221623742953 alpha 0.9138024228010326 window_size 550 mode EDFSMode.RANDOM,3239,8,0.877221623742953,0.9138024228010326,550,EDFSMode.RANDOM,0.59,887,0,,i7178,887,816.4609375,774.3637105082418,-1,0.9915264797507788,4213420
1744326637,1744331915,5278,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1415 n_subspaces 29 feature_percentage 0.9545883644055575 alpha 0.24475366510637103 window_size 342 mode EDFSMode.RANDOM,1415,29,0.9545883644055576,0.244753665106371,342,EDFSMode.RANDOM,0.6,5264,0,,i7086,5264,880.99609375,794.2460197679924,-1,0.9563239875389408,4213344
1744326516,1744332082,5566,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1915 n_subspaces 54 feature_percentage 0.7216246062926948 alpha 0.004107369506731629 window_size 440 mode EDFSMode.RANDOM,1915,54,0.7216246062926948,0.0041073695067316,440,EDFSMode.RANDOM,0.61,5553,0,,i7086,5553,897.08203125,803.2243393738779,-1,0.978791277258567,4213335
1744326365,1744332229,5864,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4697 n_subspaces 90 feature_percentage 0.8460439332630485 alpha 0.47021917161159216 window_size 680 mode EDFSMode.RANDOM,4697,90,0.8460439332630485,0.4702191716115921,680,EDFSMode.RANDOM,0.6,5839,0,,i7088,5839,869.23046875,807.1655556740615,-1,0.9993021806853584,4213317
1744328964,1744332311,3347,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2806 n_subspaces 83 feature_percentage 0.673507534623146 alpha 0.8291728543657809 window_size 422 mode EDFSMode.RANDOM,2806,83,0.673507534623146,0.8291728543657809,422,EDFSMode.RANDOM,0.59,3333,0,,i7102,3333,866.69140625,778.1086870335821,-1,0.9988411214953272,4213448
1744369632,1744369676,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2211 n_subspaces 69 feature_percentage 0.018643443004326406 alpha 0.001 window_size 622 mode EDFSMode.RANDOM,2211,69,0.0186434430043264,0.001,622,EDFSMode.RANDOM,0.46,29,0,,i7172,29,720.921875,697.20078125,-1,0.9920996884735204,4227034
1744369662,1744369694,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 59 feature_percentage 0.001 alpha 0.001 window_size 978 mode EDFSMode.RANDOM,1,59,0.001,0.001,978,EDFSMode.RANDOM,0.3,15,0,,i7157,15,688.87890625,688.701171875,-1,0.0005109034267912,4227043
1744369632,1744369695,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2038 n_subspaces 75 feature_percentage 0.13772516670156837 alpha 0.14826617380157847 window_size 415 mode EDFSMode.RANDOM,2038,75,0.1377251667015683,0.1482661738015784,415,EDFSMode.RANDOM,0.41,50,0,,i7174,50,692.69140625,688.75,-1,0.9928971962616824,4227031
1744369663,1744369713,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 87 feature_percentage 0.001 alpha 0.999 window_size 100 mode EDFSMode.RANDOM,1,87,0.001,0.999,100,EDFSMode.RANDOM,0.31,37,0,,i7156,37,687.69140625,686.7682291666666,-1,0.0049968847352024,4227045
1744369692,1744369717,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 79 feature_percentage 0.001 alpha 0.999 window_size 730 mode EDFSMode.RANDOM,1,79,0.001,0.999,730,EDFSMode.RANDOM,0.32,17,0,,i7174,17,687.703125,687.5517578125,-1,0.0006728971962616,4227047
1744369692,1744369755,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 68 feature_percentage 0.15447316698947103 alpha 0.001 window_size 539 mode EDFSMode.RANDOM,1,68,0.154473166989471,0.001,539,EDFSMode.RANDOM,0.31,49,0,,i7144,49,688.3125,688.0909598214286,-1,0.0009221183800623,4227052
1744369692,1744369756,64,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 1 feature_percentage 0.001 alpha 0.7559481824241201 window_size 1000 mode EDFSMode.RANDOM,5000,1,0.001,0.7559481824241201,1000,EDFSMode.RANDOM,0.41,54,0,,i7172,54,689.66015625,688.8017578125,-1,0.0498442367601246,4227049
1744369692,1744369756,64,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 1 feature_percentage 0.001 alpha 0.999 window_size 589 mode EDFSMode.RANDOM,5000,1,0.001,0.999,589,EDFSMode.RANDOM,0.39,49,0,,i7135,49,690.13671875,689.15625,-1,0.0293582554517133,4227055
1744369722,1744369760,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 100 feature_percentage 0.001 alpha 0.999 window_size 421 mode EDFSMode.RANDOM,1,100,0.001,0.999,421,EDFSMode.RANDOM,0.3,24,0,,i7131,24,689.78125,688.4046875,-1,0.0011838006230529,4227058
1744369692,1744369762,70,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 1 feature_percentage 0.001 alpha 0.001 window_size 1000 mode EDFSMode.RANDOM,5000,1,0.001,0.001,1000,EDFSMode.RANDOM,0.41,55,0,,i7172,55,689.5703125,688.69580078125,-1,0.0498442367601246,4227048
1744369663,1744369782,119,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 1 feature_percentage 0.7787739066191024 alpha 0.999 window_size 1000 mode EDFSMode.RANDOM,5000,1,0.7787739066191024,0.999,1000,EDFSMode.RANDOM,0.59,105,0,,i7156,105,873.05078125,779.1526442307693,-1,0.9773208722741432,4227044
1744369692,1744369786,94,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 100 feature_percentage 0.001 alpha 0.999 window_size 1000 mode EDFSMode.RANDOM,5000,100,0.001,0.999,1000,EDFSMode.RANDOM,0.59,84,0,,i7145,84,886.640625,780.9825994318181,-1,0.9968847352024922,4227050
1744369662,1744369788,126,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 2 feature_percentage 0.001 alpha 0.001 window_size 180 mode EDFSMode.RANDOM,5000,2,0.001,0.001,180,EDFSMode.RANDOM,0.57,109,0,,i7169,109,824.8515625,760.5907451923077,-1,0.4698816199376947,4227038
1744369692,1744369806,114,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 51 feature_percentage 0.001 alpha 0.001 window_size 578 mode EDFSMode.RANDOM,5000,51,0.001,0.001,578,EDFSMode.RANDOM,0.6,99,0,,i7143,99,945.8828125,808.447265625,-1,0.9939439252336448,4227054
1744369633,1744369815,182,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4882 n_subspaces 93 feature_percentage 0.392940260809952 alpha 0.0329797903492902 window_size 1000 mode EDFSMode.RANDOM,4882,93,0.392940260809952,0.0329797903492902,1000,EDFSMode.RANDOM,0.59,169,0,,i7176,169,890.5390625,791.746916118421,-1,0.997233644859813,4227030
1744369662,1744369819,157,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 100 feature_percentage 0.39223135535690923 alpha 0.5595294954039267 window_size 1000 mode EDFSMode.RANDOM,5000,100,0.3922313553569092,0.5595294954039267,1000,EDFSMode.RANDOM,0.59,145,0,,i7170,145,891.48828125,785.4949448529412,-1,0.9968847352024922,4227037
1744369663,1744369820,157,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 69 feature_percentage 0.44182493249499305 alpha 0.001 window_size 1000 mode EDFSMode.RANDOM,5000,69,0.441824932494993,0.001,1000,EDFSMode.RANDOM,0.59,147,0,,i7161,147,887.46875,789.6771599264706,-1,0.997233644859813,4227039
1744369692,1744369830,138,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 82 feature_percentage 0.1682193626036437 alpha 0.001 window_size 687 mode EDFSMode.RANDOM,5000,82,0.1682193626036437,0.001,687,EDFSMode.RANDOM,0.6,124,0,,i7145,124,916.2734375,797.2979166666667,-1,0.9930467289719628,4227051
