start_time,end_time,run_time,program_string,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1746011479,1746011492,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2136 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2136,1,0.999,0.001,,,1,,i7185,4857365,,,,,
1746012033,1746012046,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2503 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.21014935139675917,2503,1,0.001,0.2101493513967591,,,1,,i7163,4857809,,,,,
1746012331,1746012350,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2130 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2130,1,0.999,0.001,,,1,,i7163,4857939,,,,,
1746012681,1746012694,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2486 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.22008008390121755,2486,1,0.001,0.2200800839012175,,,1,,i7184,4858126,,,,,
1746013308,1746013321,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 5000 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.511738693704311,5000,1,0.001,0.511738693704311,,,1,,i7179,4858515,,,,,
1746013809,1746013822,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2539 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.20154110112771287,2539,1,0.001,0.2015411011277128,,,1,,i7183,4858840,,,,,
1746014395,1746014421,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2130 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2130,1,0.999,0.001,,,1,,i7174,4859149,,,,,
1746015294,1746015313,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2529 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.20481138956948547,2529,1,0.001,0.2048113895694854,,,1,,i7179,4859527,,,,,
1746015966,1746015985,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2136 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2136,1,0.999,0.001,,,1,,i7182,4859674,,,,,
1746016364,1746016377,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2565 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.19820707086751072,2565,1,0.001,0.1982070708675107,,,1,,i7178,4859959,,,,,
1746017438,1746017452,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2497 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.15437125648776662,2497,1,0.001,0.1543712564877666,,,1,,i7170,4860293,,,,,
1746017858,1746017871,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2236 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.001,2236,1,0.001,0.001,,,1,,i7183,4860442,,,,,
1746018898,1746018911,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2124 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2124,1,0.999,0.001,,,1,,i7155,4861007,,,,,
1746019519,1746019532,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2532 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.20718609258158527,2532,1,0.001,0.2071860925815852,,,1,,i7163,4861181,,,,,
1746020321,1746020334,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2240 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.001,2240,1,0.001,0.001,,,1,,i7179,4861449,,,,,
1746020940,1746020953,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2620 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.22475018690149776,2620,1,0.001,0.2247501869014977,,,1,,i7185,4861687,,,,,
1745686354,1745686386,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2559 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.2029974911856762,2559,1,0.001,0.2029974911856762,,,1,,i7167,4772463,,,,,
1745687334,1745687348,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2560 n_reference_samples 696 recent_samples_proportion 0.001 threshold 0.2154838356375683,2560,696,0.001,0.2154838356375683,,,1,,i7164,4772749,,,,,
1745689015,1745689028,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2130 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2130,1,0.999,0.001,,,1,,i7175,4773196,,,,,
1745691074,1745691087,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2622 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.23331474051226556,2622,1,0.001,0.2333147405122655,,,1,,i7174,4773671,,,,,
1745692864,1745692877,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2143 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2143,1,0.999,0.001,,,1,,i7176,4774755,,,,,
1745693494,1745693507,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2586 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.20830536574131575,2586,1,0.001,0.2083053657413157,,,1,,i7175,4774893,,,,,
1745696057,1745696070,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2523 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.17200030581204576,2523,1,0.001,0.1720003058120457,,,1,,i7175,4775486,,,,,
1745697095,1745697108,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2121 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2121,1,0.999,0.001,,,1,,i7179,4775807,,,,,
1745698435,1745698448,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2142 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2142,1,0.999,0.001,,,1,,i7174,4776205,,,,,
1745699597,1745699610,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2586 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.22170113804410047,2586,1,0.001,0.2217011380441004,,,1,,i7181,4776524,,,,,
1745701575,1745701588,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2142 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2142,1,0.999,0.001,,,1,,i7164,4777038,,,,,
1745702216,1745702229,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2673 n_reference_samples 822 recent_samples_proportion 0.001 threshold 0.1961829458112797,2673,822,0.001,0.1961829458112797,,,1,,i7164,4777196,,,,,
1745703669,1745703682,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2139 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2139,1,0.999,0.001,,,1,,i7184,4777544,,,,,
1745705516,1745705529,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2485 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.16616161820341482,2485,1,0.001,0.1661616182034148,,,1,,i7183,4777994,,,,,
1745707117,1745707130,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2135 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2135,1,0.999,0.001,,,1,,i7180,4778384,,,,,
1745707837,1745707850,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2136 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2136,1,0.999,0.001,,,1,,i7176,4778575,,,,,
1745708469,1745708482,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2573 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.2210963511550937,2573,1,0.001,0.2210963511550937,,,1,,i7174,4778766,,,,,
1745709337,1745709349,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2486 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.18768532004927835,2486,1,0.001,0.1876853200492783,,,1,,i7172,4779017,,,,,
1745710837,1745710850,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2148 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2148,1,0.999,0.001,,,1,,i7169,4779448,,,,,
1745711917,1745711930,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2515 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.2052168368116809,2515,1,0.001,0.2052168368116809,,,1,,i7168,4779743,,,,,
1745713058,1745713071,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2562 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.17350809193141117,2562,1,0.001,0.1735080919314111,,,1,,i7184,4780045,,,,,
1745714530,1745714543,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2126 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2126,1,0.999,0.001,,,1,,i7180,4780417,,,,,
1745716497,1745716510,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2525 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.1998642700888927,2525,1,0.001,0.1998642700888927,,,1,,i7175,4780901,,,,,
1745717939,1745717953,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2123 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2123,1,0.999,0.001,,,1,,i7181,4781254,,,,,
1745719150,1745719162,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2139 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2139,1,0.999,0.001,,,1,,i7173,4781549,,,,,
1745720438,1745720451,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2571 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.21417549203159936,2571,1,0.001,0.2141754920315993,,,1,,i7171,4781894,,,,,
1745721578,1745721591,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2529 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.17460364345010881,2529,1,0.001,0.1746036434501088,,,1,,i7169,4782194,,,,,
1745723179,1745723192,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2117 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2117,1,0.999,0.001,,,1,,i7179,4782618,,,,,
1745723898,1745723911,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2412 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.13720909932914666,2412,1,0.001,0.1372090993291466,,,1,,i7166,4782811,,,,,
1745726279,1745726292,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2124 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2124,1,0.999,0.001,,,1,,i7174,4783419,,,,,
1745727251,1745727264,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2604 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.2394256148193329,2604,1,0.001,0.2394256148193329,,,1,,i7185,4783649,,,,,
1745728030,1745728043,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2468 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.151642082727177,2468,1,0.001,0.151642082727177,,,1,,i7173,4783832,,,,,
1745730039,1745730052,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2106 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2106,1,0.999,0.001,,,1,,i7179,4784287,,,,,
1745732944,1745732957,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2459 n_reference_samples 1 recent_samples_proportion 0.001 threshold 0.17509687975728197,2459,1,0.001,0.1750968797572819,,,1,,i7174,4785009,,,,,
1745734031,1745734044,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier D3 recent_samples_size 2134 n_reference_samples 1 recent_samples_proportion 0.999 threshold 0.001,2134,1,0.999,0.001,,,1,,i7170,4785302,,,,,
