start_time,end_time,run_time,program_string,recent_samples_size,max_window_size,min_window_size,min_p_value,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744582794,1744582825,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 579 min_window_size 2933 min_p_value 0.999,1,579,2933,0.999,0.32,8.0,0,,i7133,8.0,687.69140625,687.2825520833334,-1.0,1.2461059190031152e-05,4335397
1744582795,1744582845,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1108 max_window_size 2812 min_window_size 1 min_p_value 0.0001,1108,2812,1,0.0001,0.51,39.0,0,,i7172,39.0,763.7265625,717.365234375,-1.0,0.3865919003115264,4335390
1744582782,1744582845,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3689 max_window_size 3760 min_window_size 1156 min_p_value 0.0001,3689,3760,1156,0.0001,0.55,53.0,0,,i7184,53.0,809.65625,743.51123046875,-1.0,0.9869781931464174,4335387
1744582794,1744582850,56,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1357 max_window_size 4332 min_window_size 1142 min_p_value 0.0001,1357,4332,1142,0.0001,0.5,43.0,0,,i7135,43.0,769.8125,725.1607142857143,-1.0,0.4058317757009346,4335395
1744582764,1744582852,88,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1207 max_window_size 4571 min_window_size 3007 min_p_value 0.0001,1207,4571,3007,0.0001,0.56,73.0,0,,i7122,73.0,834.58984375,756.969140625,-1.0,0.7369844236760125,4335385
1744582793,1744582894,101,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1408 max_window_size 1542 min_window_size 422 min_p_value 0.999,1408,1542,422,0.999,0.59,86.0,0,,i7145,86.0,903.73828125,789.6551846590909,-1.0,0.9944922118380062,4335391
1744596619,1744596632,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2621 max_window_size 1 min_window_size 3918 min_p_value 0.999,2621,1,3918,0.999,,,1,,i7150,,,,,,4338018
1744596639,1744596651,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 469 max_window_size 1 min_window_size 5000 min_p_value 0.0001,469,1,5000,0.0001,,,1,,i7069,,,,,,4338026
1744596639,1744596651,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2601 max_window_size 1 min_window_size 4109 min_p_value 0.999,2601,1,4109,0.999,,,1,,i7067,,,,,,4338029
1744596639,1744596652,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2520 max_window_size 1 min_window_size 3432 min_p_value 0.0001,2520,1,3432,0.0001,,,1,,i7075,,,,,,4338023
1744596654,1744596686,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 3109 min_window_size 4490 min_p_value 0.999,5000,3109,4490,0.999,0.36,14.0,0,,i7064,14.0,688.37890625,688.322265625,-1.0,0.0387414330218068,4338045
1744596662,1744596688,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2351 max_window_size 1 min_window_size 865 min_p_value 0.999,2351,1,865,0.999,,,1,,i7065,,,,,,4338039
1744596678,1744596697,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2527 max_window_size 248 min_window_size 4149 min_p_value 0.0001,2527,248,4149,0.0001,0.29,9.0,0,,i7064,9.0,687.83203125,687.3971354166666,-1.0,0.0030903426791277,4338050
1744596678,1744596697,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1310 max_window_size 1855 min_window_size 3155 min_p_value 0.0001,1310,1855,3155,0.0001,0.38,11.0,0,,i7064,11.0,688.60546875,688.30078125,-1.0,0.0163239875389408,4338052
1744596639,1744596701,62,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 4704 min_window_size 1909 min_p_value 0.999,5000,4704,1909,0.999,0.55,54.0,0,,i7069,54.0,832.921875,755.1318359375,-1.0,0.9989906542056076,4338027
1744596692,1744596711,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1711 max_window_size 1 min_window_size 3400 min_p_value 0.0001,1711,1,3400,0.0001,,,1,,i7062,,,,,,4338060
1744596624,1744596725,101,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4360 max_window_size 3837 min_window_size 2375 min_p_value 0.999,4360,3837,2375,0.999,0.59,88.0,0,,i7077,88.0,906.296875,790.7578125,-1.0,0.995152647975078,4338021
1744596639,1744596733,94,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4198 max_window_size 4263 min_window_size 2648 min_p_value 0.0001,4198,4263,2648,0.0001,0.59,82.0,0,,i7073,82.0,901.12109375,792.2794744318181,-1.0,0.9981682242990654,4338024
1744596624,1744596738,114,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1104 max_window_size 626 min_window_size 1 min_p_value 0.0001,1104,626,1,0.0001,0.61,101.0,0,,i7143,101.0,947.0546875,817.4423076923077,-1.0,0.9968971962616824,4338019
1744596625,1744596738,113,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3806 max_window_size 1047 min_window_size 1 min_p_value 0.999,3806,1047,1,0.999,0.6,103.0,0,,i7083,103.0,943.609375,814.7890625,-1.0,0.9906168224299066,4338020
1744596721,1744596740,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1 max_window_size 1 min_window_size 3109 min_p_value 0.999,1,1,3109,0.999,,,1,,i7061,,,,,,4338071
1744596721,1744596740,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2838 max_window_size 1 min_window_size 4326 min_p_value 0.0001,2838,1,4326,0.0001,,,1,,i7061,,,,,,4338074
1744596715,1744596740,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 5000 max_window_size 4060 min_window_size 4477 min_p_value 0.999,5000,4060,4477,0.999,0.31,11.0,0,,i7128,11.0,687.5234375,687.3798828125,-1.0,0.0505919003115264,4338066
