start_time,end_time,run_time,program_string,recent_samples_size,delta,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744529443,1744529456,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3263 delta 0.9842325759607784,3263,0.9842325759607784,0.73,1,0,,i7118,1,524.62109375,524.5703125,-1,0.0,4309591
1744529443,1744529456,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 5000 delta 0.06837706825488098,5000,0.0683770682548809,0.73,3,0,,i7118,3,524.0390625,523.98828125,-1,0.7128535181632527,4309590
1744529443,1744529456,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4668 delta 0.9887520584083003,4668,0.9887520584083004,0.73,1,0,,i7119,1,491.6484375,491.54296875,-1,0.0,4309587
1744529443,1744529456,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2496 delta 0.8731844184868492,2496,0.8731844184868492,0.73,1,0,,i7119,1,492.1953125,492.1458333333333,-1,0.0,4309589
1744529443,1744529456,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4986 delta 0.034320410424470316,4986,0.0343204104244703,0.73,3,0,,i7119,3,492.65625,492.5494791666667,-1,0.6171173958784578,4309586
1744529443,1744529456,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4970 delta 0.9491946349035987,4970,0.9491946349035988,0.73,1,0,,i7130,1,524.2109375,524.16015625,-1,0.0,4309551
1744529443,1744529456,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2071 delta 0.30127885468497706,2071,0.301278854684977,0.73,1,0,,i7131,1,525.18359375,525.1028645833334,-1,0.1281638715267034,4309548
1744529444,1744529457,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2965 delta 0.999,2965,0.999,0.73,2,0,,i7124,2,521.90625,521.85546875,-1,0.0,4309568
1744529445,1744529458,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4615 delta 0.999,4615,0.999,0.73,1,0,,i7123,1,524.2734375,524.2239583333334,-1,0.0,4309570
1744529445,1744529458,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4971 delta 0.3289892776129038,4971,0.3289892776129038,0.73,2,0,,i7123,2,524.85546875,524.8059895833334,-1,0.3076304226746704,4309573
1744529448,1744529461,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3267 delta 0.29788843637724693,3267,0.2978884363772469,0.73,2,0,,i7119,2,495.2265625,495.1966145833333,-1,0.2021783526208305,4309588
1744533341,1744533354,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 5 delta 0.36839345671392987,5,0.3683934567139298,0.73,1,0,,i7049,1,525.78125,525.68359375,-1,0.0003094250881861,4315589
1744533341,1744533354,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3563 delta 0.8714563877652309,3563,0.8714563877652309,0.73,1,0,,i7048,1,524.75,524.69921875,-1,0.0,4315591
1744533341,1744533354,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3018 delta 0.6274256695176197,3018,0.6274256695176197,0.73,2,0,,i7061,2,524.61328125,524.5299479166666,-1,0.1867689832291602,4315554
1744533341,1744533354,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 5000 delta 0.8763029175386796,5000,0.8763029175386796,0.73,1,0,,i7061,1,524.49609375,524.4453125,-1,0.0,4315556
1744533342,1744533354,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 3986 delta 0.9517064125541254,3986,0.9517064125541254,0.73,1,0,,i7054,1,525.12890625,525.1002604166666,-1,0.0,4315573
1744533342,1744533354,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2561 delta 0.01572894671673445,2561,0.0157289467167344,0.73,2,0,,i7054,2,524.2890625,524.2604166666666,-1,0.3736617364935949,4315571
1744533342,1744533354,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2487 delta 0.012800376587842579,2487,0.0128003765878425,0.73,2,0,,i7054,2,525.609375,525.5807291666666,-1,0.540503744043567,4315575
1744533342,1744533355,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1448 delta 0.9003008892357712,1448,0.9003008892357712,0.73,1,0,,i7045,1,525.04296875,524.9921875,-1,0.0,4315603
1744533342,1744533355,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4435 delta 0.46680059690685566,4435,0.4668005969068556,0.73,2,0,,i7052,2,523.84765625,523.8177083333334,-1,0.2744600532211151,4315580
1744533343,1744533355,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 970 delta 0.15921488359748984,970,0.1592148835974898,0.73,2,0,,i7051,2,524.89453125,524.8450520833334,-1,0.0600284671081131,4315584
1744533343,1744533355,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1492 delta 0.5415116941022099,1492,0.5415116941022099,0.73,2,0,,i7050,2,524.953125,524.90234375,-1,0.0923324463147472,4315587
1744533343,1744533355,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2986 delta 0.8341722268697866,2986,0.8341722268697866,0.73,1,0,,i7050,1,524.23828125,524.1875,-1,0.0,4315586
1744533343,1744533355,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 24 delta 0.4892558673035392,24,0.4892558673035392,0.73,1,0,,i7057,1,525.82421875,525.7747395833334,-1,0.0014852404232935,4315565
1744533343,1744533355,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4119 delta 0.9753035655078356,4119,0.9753035655078356,0.73,1,0,,i7055,1,524.578125,524.52734375,-1,0.0,4315567
1744533343,1744533355,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 11 delta 0.44009706990103675,11,0.4400970699010367,0.73,1,0,,i7055,1,524.42578125,524.3958333333334,-1,0.0006807351940095,4315568
1744533343,1744533355,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 1077 delta 0.146453565757336,1077,0.146453565757336,0.73,2,0,,i7055,2,525.3125,525.26171875,-1,0.0666501639952967,4315570
1744533343,1744533355,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 4981 delta 0.025143694759661845,4981,0.0251436947596618,0.74,3,0,,i7051,3,524.640625,524.5911458333334,-1,0.7631041524846834,4315582
1744533343,1744533356,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier STUDD recent_samples_size 2038 delta 0.3267380681933275,2038,0.3267380681933275,0.73,1,0,,i7062,1,523.73046875,523.6796875,-1,0.1261216659446748,4315551
