start_time,end_time,run_time,program_string,recent_samples_size,feature_id,threshold,window_size,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747365015,1747366501,1486,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 1037 feature_id 6 threshold 0.2956625248938799 window_size 3151,1037,6,0.2956625248938799,3151,0.5,1466.0,0,,i7144,1466.0,523.39453125,510.8796927432886,-1.0,0.0,5064696
1747365495,1747367203,1708,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 4819 feature_id 8 threshold 0.17698020940460266 window_size 4358,4819,8,0.1769802094046026,4358,0.5,1688.0,0,,i7143,1688.0,524.28515625,515.875365497076,-1.0,0.0,5064832
1747365998,1747367321,1323,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 2031 feature_id 9 threshold 0.722576139036566 window_size 606,2031,9,0.722576139036566,606,0.5,1307.0,0,,i7172,1307.0,524.00390625,515.4735667293234,-1.0,0.0,5064966
1747373310,1747374711,1401,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 3210 feature_id 6 threshold 0.8728859998937696 window_size 1888,3210,6,0.8728859998937696,1888,0.5,1390.0,0,,i7118,1390.0,525.90234375,516.9488308953901,-1.0,0.0,5067372
1747373590,1747374818,1228,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 4481 feature_id 4 threshold 0.9682459926754237 window_size 3724,4481,4,0.9682459926754236,3724,0.5,1215.0,0,,i7181,1215.0,517.37109375,497.0743762600807,-1.0,0.0,5067468
1747373388,1747374876,1488,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 391 feature_id 8 threshold 0.7901554714553058 window_size 4882,391,8,0.7901554714553058,4882,0.5,1475.0,0,,i7118,1475.0,525.8125,516.2642708333333,-1.0,0.0,5067399
1747374355,1747375870,1515,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 4384 feature_id 8 threshold 0.5058480103742331 window_size 4385,4384,8,0.5058480103742331,4385,0.5,1499.0,0,,i7121,1499.0,515.49609375,498.8192588404605,-1.0,0.0,5067717
1747374094,1747375904,1810,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 699 feature_id 5 threshold 0.9022938527427614 window_size 3090,699,5,0.9022938527427614,3090,0.47,1795.0,0,,i7167,1795.0,517.34765625,511.0559323489011,-1.0,0.0077695747466456,5067633
1747376149,1747377562,1413,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 1568 feature_id 6 threshold 0.5791236876137554 window_size 2369,1568,6,0.5791236876137554,2369,0.5,1396.0,0,,i7130,1396.0,526.48828125,517.5929247359155,-1.0,0.0,5068334
1747376559,1747377681,1122,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 2883 feature_id 7 threshold 0.9482328772749752 window_size 145,2883,7,0.9482328772749752,145,0.56,1101.0,0,,i7167,1101.0,523.89453125,514.1944482853983,-1.0,0.0,5068465
