start_time,end_time,run_time,program_string,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1745866354,1745866885,531,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier EDFS recent_samples_size 720 n_subspaces 27 feature_percentage 0.36496029438276767 alpha 0.999 window_size 618 mode EDFSMode.RANDOM,720,27,0.3649602943827676,0.999,618,EDFSMode.RANDOM,0.88,519,0,,i7180,519,692.17578125,610.1168981481482,-1,0.5788194163208217,4825631
1745876374,1745876539,165,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier EDFS recent_samples_size 943 n_subspaces 11 feature_percentage 0.12376230571580553 alpha 0.999 window_size 826 mode EDFSMode.RANDOM,943,11,0.1237623057158055,0.999,826,EDFSMode.RANDOM,0.9,155,0,,i7179,155,663.51171875,603.5922309027778,-1,0.56999447534517,4827529
1745891825,1745892097,272,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier EDFS recent_samples_size 897 n_subspaces 54 feature_percentage 0.035744595654860475 alpha 0.999 window_size 524 mode EDFSMode.RANDOM,897,54,0.0357445956548604,0.999,524,EDFSMode.RANDOM,0.91,261,0,,i7179,261,754.23828125,652.7948545258621,-1,0.8555756097973769,4830354
1745916178,1745916462,284,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1578 n_subspaces 29 feature_percentage 0.021874045413952246 alpha 0.7248387212774927 window_size 609 mode EDFSMode.RANDOM,1578,29,0.0218740454139522,0.7248387212774927,609,EDFSMode.RANDOM,0.91,271,0,,i7176,271,773.984375,667.7442708333333,-1,0.9986532898291952,4835360
1745673213,1745673748,535,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3274 n_subspaces 28 feature_percentage 0.17881743296903338 alpha 0.4282138671500202 window_size 366 mode EDFSMode.RANDOM,3274,28,0.1788174329690333,0.4282138671500202,366,EDFSMode.RANDOM,0.92,520,0,,i7176,520,789.59765625,695.746238425926,-1,0.9999504352630134,4766255
1745680374,1745680768,394,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4174 n_subspaces 36 feature_percentage 0.019109773386310456 alpha 0.25136027830065855 window_size 966 mode EDFSMode.RANDOM,4174,36,0.0191097733863104,0.2513602783006585,966,EDFSMode.RANDOM,0.9,383,0,,i7184,383,782.62890625,669.1697789634146,-1,0.9980319172728273,4770206
1746956508,1746956731,223,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1276 n_subspaces 30 feature_percentage 0.09590414564926471 alpha 0.999 window_size 759 mode EDFSMode.RANDOM,1276,30,0.0959041456492647,0.999,759,EDFSMode.RANDOM,0.9,208,0,,i7018,208,743.6796875,637.3719429347826,-1,0.8391479217264002,5023698
1747320128,1747320556,428,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3550 n_subspaces 15 feature_percentage 0.06886719452403486 alpha 0.606334654102102 window_size 495 mode EDFSMode.RANDOM,3550,15,0.0688671945240348,0.606334654102102,495,EDFSMode.RANDOM,0.92,368,0,,i7185,368,776.12890625,684.7316706730769,-1,0.9994463256209796,5050879
1747320197,1747320658,461,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1451 n_subspaces 93 feature_percentage 0.1361401899624616 alpha 0.8092946826051921 window_size 851 mode EDFSMode.RANDOM,1451,93,0.1361401899624616,0.8092946826051921,851,EDFSMode.RANDOM,0.91,441,0,,i7183,441,585.99609375,542.0329953457447,-1,0.8524965516240913,5050920
1747320295,1747321135,840,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3114 n_subspaces 64 feature_percentage 0.25556820929422974 alpha 0.6492685506492853 window_size 335 mode EDFSMode.RANDOM,3114,64,0.2555682092942297,0.6492685506492853,335,EDFSMode.RANDOM,0.92,824,0,,i7185,824,792.97265625,689.6844209558824,-1,0.9996772247615756,5050972
