start_time,end_time,run_time,program_string,recent_samples_size,n_samples,const,max_depth,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744642187,1744642207,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4002 n_samples 3517 const 3.0561085471769753 max_depth 6 threshold 0.001,4002,3517,3.0561085471769758,6,0.001,0.74,2,0,,i7163,2,525.96875,525.8151041666666,-1,0.4953276811683891,4348087
1744642198,1744642211,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4590 n_samples 1421 const 1.5835221803260113 max_depth 2 threshold 0.001,4590,1421,1.583522180326011,2,0.001,0.74,2,0,,i7108,2,524.328125,524.11328125,-1,0.8793861006250386,4348098
1744642198,1744642211,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3493 n_samples 4578 const 1.7440026313808337 max_depth 9 threshold 0.15859686984734334,3493,4578,1.7440026313808337,9,0.1585968698473433,0.73,2,0,,i7103,2,525.5703125,525.33984375,-1,0.2161643666068445,4348100
1744642198,1744642218,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3433 n_samples 4564 const 2.852411264435281 max_depth 1 threshold 0.001,3433,4564,2.852411264435281,1,0.001,0.73,1,0,,i7111,1,524.6953125,524.5403645833334,-1,0.2124512655486106,4348092
1744642198,1744642224,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1787 n_samples 4152 const 10 max_depth 16 threshold 0.001,1787,4152,10.0,16,0.001,0.73,11,0,,i7111,11,524.546875,524.416015625,-1,0.11058852651773,4348093
1744642225,1744642237,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4362 n_samples 3699 const 4.6082854457639115 max_depth 3 threshold 0.001,4362,3699,4.608285445763912,3,0.001,0.73,1,0,,i7103,1,524.3203125,524.14453125,-1,0.5398848938671947,4348115
1744642225,1744642238,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3392 n_samples 4562 const 0.001 max_depth 3 threshold 0.001,3392,4562,0.001,3,0.001,0.73,1,0,,i7095,1,525.203125,525.0481770833334,-1,0.2099139798254842,4348117
1744642228,1744642241,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1931 n_samples 4514 const 0.001 max_depth 3 threshold 0.001,1931,4514,0.001,3,0.001,0.73,1,0,,i7092,1,525.46875,525.26171875,-1,0.1194999690574911,4348128
1744642228,1744642241,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3972 n_samples 4613 const 3.1672547056966107 max_depth 3 threshold 0.001,3972,4613,3.1672547056966107,3,0.001,0.74,1,0,,i7094,1,525.43359375,525.2578125,-1,0.2458072900550776,4348125
1744642205,1744642243,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4086 n_samples 1407 const 4.0912046916420985 max_depth 3 threshold 0.001,4086,1407,4.0912046916420985,3,0.001,0.74,26,0,,i7100,26,525.07421875,524.96953125,-1,0.9007983167275204,4348106
1744642225,1744642251,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1981 n_samples 4137 const 0.001 max_depth 18 threshold 0.001,1981,4137,0.001,18,0.001,0.73,16,0,,i7163,16,525.41015625,525.2548828125,-1,0.1225942199393526,4348111
1744642245,1744642257,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3447 n_samples 4297 const 4.613718536824669 max_depth 7 threshold 0.001,3447,4297,4.613718536824669,7,0.001,0.73,1,0,,i7095,1,525.8671875,525.69140625,-1,0.2133176557955319,4348132
1744642245,1744642257,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3881 n_samples 4536 const 10 max_depth 7 threshold 0.999,3881,4536,10.0,7,0.999,0.73,1,0,,i7091,1,525.390625,525.2161458333334,-1,0.2401757534500897,4348136
1744642245,1744642258,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3786 n_samples 3480 const 8.209091302770394 max_depth 1 threshold 0.001,3786,3480,8.209091302770394,1,0.001,0.74,1,0,,i7111,1,524.75,524.5950520833334,-1,0.4685933535491057,4348130
1744642198,1744643732,1534,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1 n_samples 1974 const 10 max_depth 12 threshold 0.999,1,1974,10.0,12,0.999,0.73,1515,0,,i7111,1515,524.49609375,524.4921114042207,-1,0.0002475400705489,4348095
1744642205,1744644188,1983,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4437 n_samples 1801 const 10 max_depth 9 threshold 0.999,4437,1801,10.0,9,0.999,0.74,1976,0,,i7103,1976,524.30859375,506.79248046875,-1,0.9621263692060152,4348103
1744642254,1744644437,2183,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3868 n_samples 1871 const 10 max_depth 10 threshold 0.001,3868,1871,10.0,10,0.001,0.74,2162,0,,i7090,2162,524.34765625,524.3207425458716,-1,0.941889968438641,4348140
1744642185,1744645136,2951,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4064 n_samples 3564 const 0.001 max_depth 14 threshold 0.001,4064,3564,0.001,14,0.001,0.74,2939,0,,i7112,2939,525.8828125,525.0597154771959,-1,0.5030014233554057,4348089
1744642185,1744645464,3279,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4101 n_samples 1864 const 10 max_depth 11 threshold 0.999,4101,1864,10.0,11,0.999,0.74,3271,0,,i7139,3271,524.8984375,506.6820027545593,-1,0.9689956061637478,4348088
1744664928,1744664941,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3947 n_samples 2159 const 10 max_depth 3 threshold 0.999,3947,2159,10.0,3,0.999,0.73,2,0,,i7139,2,524.80078125,524.6263020833334,-1,0.7327804938424407,4377457
1744664930,1744664943,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4118 n_samples 2004 const 8.149837578794333 max_depth 6 threshold 0.9803864823464125,4118,2004,8.149837578794333,6,0.9803864823464123,0.74,2,0,,i7135,2,525.72265625,525.4921875,-1,0.9921406027600718,4377459
1744664931,1744664943,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1087 n_samples 2309 const 10 max_depth 3 threshold 0.999,1087,2309,10.0,3,0.999,0.73,1,0,,i7121,1,525.92578125,525.7513020833334,-1,0.2018070425150071,4377468
1744664930,1744664943,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3706 n_samples 3422 const 0.001 max_depth 7 threshold 0.001,3706,3422,0.001,7,0.001,0.74,2,0,,i7124,2,524.48828125,524.2591145833334,-1,0.4586917507271489,4377466
1744664930,1744664943,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 5000 n_samples 2970 const 9.839228014125334 max_depth 1 threshold 0.999,5000,2970,9.839228014125334,1,0.999,0.73,1,0,,i7122,1,525.4921875,525.31640625,-1,0.6188501763723002,4377467
1744664931,1744664943,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3836 n_samples 3475 const 10 max_depth 3 threshold 0.001,3836,3475,10.0,3,0.001,0.74,1,0,,i7133,1,523.68359375,523.4544270833334,-1,0.4747818553128287,4377464
1744664931,1744664944,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3790 n_samples 3417 const 10 max_depth 6 threshold 0.001,3790,3417,10.0,6,0.001,0.74,2,0,,i7119,2,524.234375,524.0794270833334,-1,0.4690884336902036,4377470
1744664950,1744664963,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1997 n_samples 3788 const 7.915943438570739 max_depth 8 threshold 0.999,1997,3788,7.915943438570739,8,0.999,0.74,3,0,,i7135,3,524.453125,524.2994791666666,-1,0.2471687604430967,4377472
1744664957,1744664970,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4081 n_samples 4642 const 10 max_depth 12 threshold 0.001,4081,4642,10.0,12,0.001,0.74,6,0,,i7117,6,525.15625,524.9830729166666,-1,0.2525527569775357,4377484
1744664958,1744664970,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4179 n_samples 1873 const 0.001 max_depth 3 threshold 0.559269611098489,4179,1873,0.001,3,0.559269611098489,0.74,2,0,,i7146,2,525.91015625,525.75,-1,0.927346989293892,4377482
1744664958,1744664970,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 958 n_samples 4810 const 10 max_depth 11 threshold 0.999,958,4810,10.0,11,0.999,0.73,4,0,,i7114,4,525.27734375,525.1015625,-1,0.0592858468964663,4377487
1744664958,1744664970,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1248 n_samples 2242 const 5.388752231383983 max_depth 2 threshold 0.999,1248,2242,5.388752231383983,2,0.999,0.74,1,0,,i7111,1,524.8046875,524.6302083333334,-1,0.2316975060337892,4377488
1744664958,1744664971,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3999 n_samples 4617 const 6.423899661855496 max_depth 1 threshold 0.001,3999,4617,6.423899661855496,1,0.001,0.74,1,0,,i7101,1,524.51953125,524.2916666666666,-1,0.2474781855312828,4377492
1744664950,1744664976,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2774 n_samples 5000 const 6.043468677137105 max_depth 17 threshold 0.999,2774,5000,6.043468677137105,17,0.999,0.72,13,0,,i7118,13,526.0390625,525.9228515625,-1,0.1716690389256761,4377481
1744664971,1744664984,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3837 n_samples 2184 const 0.8868628504410885 max_depth 1 threshold 0.001,3837,2184,0.8868628504410885,1,0.001,0.73,2,0,,i7135,2,525.72265625,525.5638020833334,-1,0.7123584380221548,4377493
1744664958,1744665059,101,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3354 n_samples 1005 const 10 max_depth 3 threshold 0.001,3354,1005,10.0,3,0.001,0.74,93,0,,i7109,93,524.01171875,523.9583333333334,-1,0.9661488953524352,4377489
1744664957,1744665407,450,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4003 n_samples 1488 const 10 max_depth 5 threshold 0.001,4003,1488,10.0,5,0.001,0.73,439,0,,i7117,439,525.984375,525.7578125,-1,0.8215854941518659,4377483
1744664958,1744666149,1191,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2562 n_samples 171 const 10 max_depth 14 threshold 0.001,2562,171,10.0,14,0.001,0.75,1182,0,,i7104,1182,524.5859375,524.5808367768595,-1,0.987622996472554,4377490
1744684822,1744684835,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3889 n_samples 3435 const 0.001 max_depth 2 threshold 0.001,3889,3435,0.001,2,0.001,0.74,1,0,,i7093,1,524.24609375,524.0911458333334,-1,0.4813416671823751,4407842
1744684828,1744684840,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4061 n_samples 4626 const 0.001 max_depth 8 threshold 0.001,4061,4626,0.001,8,0.001,0.74,2,0,,i7066,2,525.03125,524.8020833333334,-1,0.2513150566247911,4407851
1744684828,1744684841,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier BNDM recent_samples_size 5000 n_samples 3135 const 8.197979578126526 max_depth 6 threshold 0.999,5000,3135,8.197979578126526,6,0.999,0.73,2,0,,i7065,2,524.3984375,524.22265625,-1,0.6188501763723002,4407854
