start_time,end_time,run_time,program_string,recent_samples_size,feature_id,p,big_windowSize,small_windowSize,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1748426631,1748426663,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 853 feature_id 35 p 379 big_windowSize 727 small_windowSize 157,853,35,379,727,157,0.96,10.0,0,,i7109,10.0,752.2734375,752.0755208333334,-1.0,0.0,5216400
1748435599,1748435643,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1676 feature_id 54 p 258 big_windowSize 1600 small_windowSize 72,1676,54,258,1600,72,0.96,21.0,0,,i7097,21.0,752.66796875,752.53515625,-1.0,0.0,5217416
1748441004,1748441501,497,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1117 feature_id 51 p 417 big_windowSize 973 small_windowSize 1,1117,51,417,973,1,0.96,466.0,0,,i7116,466.0,751.8359375,748.0900829081633,-1.0,0.0,5218619
1748490608,1748490634,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1163 feature_id 27 p 339 big_windowSize 1095 small_windowSize 193,1163,27,339,1095,193,0.96,13.0,0,,i7159,13.0,753.33203125,753.1826171875,-1.0,0.0,5229442
1748524389,1748524415,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 371 feature_id 62 p 468 big_windowSize 234 small_windowSize 45,371,62,468,234,45,0.96,7.0,0,,i7044,7.0,753.67578125,753.4791666666666,-1.0,0.0,5236665
1748554955,1748554987,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1907 feature_id 65 p 387 big_windowSize 1480 small_windowSize 203,1907,65,387,1480,203,0.96,20.0,0,,i7171,20.0,752.546875,752.3798828125,-1.0,0.0,5243882
1748556573,1748556606,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1636 feature_id 7 p 308 big_windowSize 1084 small_windowSize 264,1636,7,308,1084,264,0.96,14.0,0,,i7154,14.0,751.8984375,751.7646484375,-1.0,0.0,5244802
1748556692,1748556711,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 623 feature_id 24 p 265 big_windowSize 350 small_windowSize 39,623,24,265,350,39,0.96,6.0,0,,i7157,6.0,753.24609375,753.0494791666666,-1.0,0.0,5244928
1748587261,1748587293,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1527 feature_id 46 p 200 big_windowSize 1011 small_windowSize 59,1527,46,200,1011,59,0.96,18.0,0,,i7080,18.0,752.39453125,752.24609375,-1.0,0.0,5251512
1748600667,1748600711,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1873 feature_id 17 p 371 big_windowSize 608 small_windowSize 11,1873,17,371,608,11,0.96,33.0,0,,i7057,33.0,752.00390625,751.9049479166666,-1.0,0.0,5254600
1748638212,1748638231,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1082 feature_id 23 p 84 big_windowSize 687 small_windowSize 127,1082,23,84,687,127,0.96,4.0,0,,i7156,4.0,752.74609375,752.5638020833334,-1.0,0.0,5262077
1748645075,1748645094,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1926 feature_id 60 p 73 big_windowSize 1628 small_windowSize 262,1926,60,73,1628,262,0.96,7.0,0,,i7022,7.0,753.17578125,752.9518229166666,-1.0,0.0018726591760299,5263864
1748678923,1748678955,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1299 feature_id 56 p 472 big_windowSize 1215 small_windowSize 180,1299,56,472,1215,180,0.96,18.0,0,,i7141,18.0,752.95703125,752.82421875,-1.0,0.0,5272248
1748689476,1748689533,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1784 feature_id 29 p 437 big_windowSize 1715 small_windowSize 58,1784,29,437,1715,58,0.96,38.0,0,,i7002,38.0,751.890625,751.8014322916666,-1.0,0.0,5274390
