start_time,end_time,run_time,program_string,recent_samples_size,feature_id,p,big_windowSize,small_windowSize,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1748645389,1748645602,213,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1589 feature_id 35 p 273 big_windowSize 881 small_windowSize 105,1589,35,273,881,105,0.17,202.0,0,,i7058,202.0,791.76953125,791.7455842391304,-1.0,0.0,5263909
1748690058,1748690458,400,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1827 feature_id 56 p 368 big_windowSize 1590 small_windowSize 386,1827,56,368,1590,386,0.17,387.0,0,,i7023,387.0,791.03125,780.8936737804878,-1.0,0.0,5274522
1748690630,1748693584,2954,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 958 feature_id 116 p 92 big_windowSize 789 small_windowSize 2,958,116,92,789,2,0.17,2940.0,0,,i7047,2940.0,790.5234375,788.4651208826014,-1.0,0.0,5274670
1748849526,1748849951,425,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1827 feature_id 56 p 368 big_windowSize 1590 small_windowSize 386,1827,56,368,1590,386,0.17,411.0,0,,i7056,411.0,791.45703125,791.4432705965909,-1.0,0.0,5274522
1747745392,1747745405,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1839 feature_id 80 p 339 big_windowSize 1613 small_windowSize 418,1839,80,339,1613,418,,,1,,i7181,,,,,,5174193
1747745392,1747745405,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1125 feature_id 36 p 325 big_windowSize 583 small_windowSize 78,1125,36,325,583,78,,,1,,i7181,,,,,,5174195
1747745392,1747745405,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1650 feature_id 23 p 12 big_windowSize 1579 small_windowSize 560,1650,23,12,1579,560,,,1,,i7180,,,,,,5174196
1747746837,1747746850,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 760 feature_id 50 p 6 big_windowSize 329 small_windowSize 215,760,50,6,329,215,,,1,,i7181,,,,,,5174737
1747746837,1747746850,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1759 feature_id 73 p 424 big_windowSize 1323 small_windowSize 1046,1759,73,424,1323,1046,,,1,,i7180,,,,,,5174738
1747746837,1747746850,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1028 feature_id 92 p 295 big_windowSize 890 small_windowSize 870,1028,92,295,890,870,,,1,,i7180,,,,,,5174739
1747747950,1747747963,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1408 feature_id 51 p 268 big_windowSize 1385 small_windowSize 360,1408,51,268,1385,360,,,1,,i7179,,,,,,5175160
1747747950,1747747963,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1927 feature_id 59 p 137 big_windowSize 1558 small_windowSize 179,1927,59,137,1558,179,,,1,,i7179,,,,,,5175158
1747747951,1747747964,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1630 feature_id 71 p 257 big_windowSize 419 small_windowSize 145,1630,71,257,419,145,,,1,,i7181,,,,,,5175154
1747747951,1747747964,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1232 feature_id 103 p 493 big_windowSize 1060 small_windowSize 204,1232,103,493,1060,204,,,1,,i7180,,,,,,5175155
1747747951,1747747964,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1296 feature_id 32 p 157 big_windowSize 1031 small_windowSize 837,1296,32,157,1031,837,,,1,,i7180,,,,,,5175156
1747747981,1747747994,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 667 feature_id 13 p 301 big_windowSize 165 small_windowSize 125,667,13,301,165,125,,,1,,i7184,,,,,,5175162
1747749214,1747749220,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1143 feature_id 79 p 153 big_windowSize 526 small_windowSize 332,1143,79,153,526,332,,,1,,i7181,,,,,,5175593
1747749214,1747749226,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1614 feature_id 124 p 466 big_windowSize 1530 small_windowSize 783,1614,124,466,1530,783,,,1,,i7181,,,,,,5175592
1747749214,1747749226,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1698 feature_id 90 p 260 big_windowSize 1565 small_windowSize 905,1698,90,260,1565,905,,,1,,i7181,,,,,,5175591
1747749244,1747749250,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1467 feature_id 27 p 120 big_windowSize 919 small_windowSize 231,1467,27,120,919,231,,,1,,i7184,,,,,,5175594
1747750175,1747750182,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1558 feature_id 97 p 454 big_windowSize 486 small_windowSize 42,1558,97,454,486,42,,,1,,i7179,,,,,,5175973
1747750176,1747750189,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1344 feature_id 61 p 169 big_windowSize 985 small_windowSize 81,1344,61,169,985,81,,,1,,i7178,,,,,,5175974
1747750176,1747750189,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1043 feature_id 105 p 73 big_windowSize 570 small_windowSize 482,1043,105,73,570,482,,,1,,i7181,,,,,,5175971
1747750176,1747750189,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 521 feature_id 43 p 475 big_windowSize 240 small_windowSize 190,521,43,475,240,190,,,1,,i7181,,,,,,5175972
1747750177,1747750190,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1392 feature_id 6 p 116 big_windowSize 1065 small_windowSize 976,1392,6,116,1065,976,,,1,,i7175,,,,,,5175975
1747751228,1747751234,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1158 feature_id 122 p 496 big_windowSize 956 small_windowSize 942,1158,122,496,956,942,,,1,,i7136,,,,,,5176338
1747751228,1747751234,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1186 feature_id 42 p 236 big_windowSize 1047 small_windowSize 358,1186,42,236,1047,358,,,1,,i7135,,,,,,5176339
1747751258,1747751264,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1486 feature_id 126 p 24 big_windowSize 1398 small_windowSize 205,1486,126,24,1398,205,,,1,,i7175,,,,,,5176340
1747751258,1747751270,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1758 feature_id 29 p 92 big_windowSize 1595 small_windowSize 10,1758,29,92,1595,10,,,1,,i7144,,,,,,5176342
1747751258,1747751271,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1929 feature_id 111 p 352 big_windowSize 1272 small_windowSize 1141,1929,111,352,1272,1141,,,1,,i7143,,,,,,5176343
1747752009,1747752028,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1521 feature_id 80 p 80 big_windowSize 1233 small_windowSize 1050,1521,80,80,1233,1050,,,1,,i7033,,,,,,5176660
1747752009,1747752028,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 926 feature_id 20 p 207 big_windowSize 263 small_windowSize 97,926,20,207,263,97,,,1,,i7033,,,,,,5176661
1747752039,1747752052,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1078 feature_id 17 p 43 big_windowSize 904 small_windowSize 712,1078,17,43,904,712,,,1,,i7120,,,,,,5176664
1747752040,1747752053,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1189 feature_id 2 p 402 big_windowSize 509 small_windowSize 237,1189,2,402,509,237,,,1,,i7171,,,,,,5176662
1747752048,1747752067,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1974 feature_id 118 p 389 big_windowSize 1545 small_windowSize 271,1974,118,389,1545,271,,,1,,i7129,,,,,,5176663
1747754717,1747754724,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1538 feature_id 49 p 214 big_windowSize 1512 small_windowSize 629,1538,49,214,1512,629,,,1,,i7104,,,,,,5176923
1747754747,1747754754,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1388 feature_id 86 p 372 big_windowSize 937 small_windowSize 327,1388,86,372,937,327,,,1,,i7106,,,,,,5176925
1747754748,1747754754,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1371 feature_id 109 p 414 big_windowSize 1013 small_windowSize 745,1371,109,414,1013,745,,,1,,i7104,,,,,,5176926
1747754778,1747754784,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1794 feature_id 89 p 112 big_windowSize 1420 small_windowSize 346,1794,89,112,1420,346,,,1,,i7106,,,,,,5176927
1747754754,1747754798,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1709 feature_id 10 p 1 big_windowSize 436 small_windowSize 304,1709,10,1,436,304,,,1,,i7167,,,,,,5176924
1747768503,1747768510,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1379 feature_id 35 p 205 big_windowSize 1359 small_windowSize 1062,1379,35,205,1359,1062,,,1,,i7179,,,,,,5177466
1747768533,1747768546,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1641 feature_id 54 p 76 big_windowSize 917 small_windowSize 855,1641,54,76,917,855,,,1,,i7179,,,,,,5177467
1747768563,1747768576,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1894 feature_id 43 p 324 big_windowSize 1712 small_windowSize 1492,1894,43,324,1712,1492,,,1,,i7179,,,,,,5177468
1747768595,1747768607,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1594 feature_id 13 p 149 big_windowSize 1025 small_windowSize 217,1594,13,149,1025,217,,,1,,i7179,,,,,,5177469
1747768623,1747768636,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 872 feature_id 59 p 297 big_windowSize 639 small_windowSize 22,872,59,297,639,22,,,1,,i7179,,,,,,5177470
1747843117,1747843124,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 988 feature_id 40 p 156 big_windowSize 774 small_windowSize 562,988,40,156,774,562,,,1,,i7059,,,,,,5178454
1747843147,1747843153,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1008 feature_id 45 p 101 big_windowSize 383 small_windowSize 131,1008,45,101,383,131,,,1,,i7124,,,,,,5178455
1747843147,1747843153,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1908 feature_id 74 p 438 big_windowSize 1058 small_windowSize 821,1908,74,438,1058,821,,,1,,i7059,,,,,,5178456
1747843177,1747843183,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1732 feature_id 30 p 288 big_windowSize 1387 small_windowSize 742,1732,30,288,1387,742,,,1,,i7124,,,,,,5178458
1747843177,1747843183,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1831 feature_id 113 p 277 big_windowSize 884 small_windowSize 248,1831,113,277,884,248,,,1,,i7124,,,,,,5178457
1747843182,1747843195,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1530 feature_id 37 p 497 big_windowSize 561 small_windowSize 315,1530,37,497,561,315,,,1,,i7124,,,,,,5178459
1747905656,1747905663,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1503 feature_id 117 p 241 big_windowSize 1441 small_windowSize 980,1503,117,241,1441,980,,,1,,i7179,,,,,,5179503
1747905688,1747905700,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1984 feature_id 83 p 292 big_windowSize 1753 small_windowSize 1700,1984,83,292,1753,1700,,,1,,i7179,,,,,,5179504
1747905719,1747905732,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1737 feature_id 78 p 44 big_windowSize 611 small_windowSize 93,1737,78,44,611,93,,,1,,i7179,,,,,,5179505
1747905748,1747905754,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1936 feature_id 26 p 198 big_windowSize 943 small_windowSize 470,1936,26,198,943,470,,,1,,i7011,,,,,,5179507
1747905748,1747905760,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1416 feature_id 18 p 329 big_windowSize 110 small_windowSize 38,1416,18,329,110,38,,,1,,i7179,,,,,,5179506
1747982380,1747982399,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1621 feature_id 93 p 404 big_windowSize 974 small_windowSize 617,1621,93,404,974,617,,,1,,i7147,,,,,,5181053
1747982409,1747982416,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1938 feature_id 50 p 408 big_windowSize 1470 small_windowSize 123,1938,50,408,1470,123,,,1,,i7147,,,,,,5181054
1747982440,1747982446,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1638 feature_id 102 p 320 big_windowSize 1085 small_windowSize 440,1638,102,320,1085,440,,,1,,i7147,,,,,,5181055
1747982470,1747982483,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1224 feature_id 70 p 428 big_windowSize 445 small_windowSize 401,1224,70,428,445,401,,,1,,i7147,,,,,,5181056
1747982500,1747982506,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1827 feature_id 33 p 16 big_windowSize 1113 small_windowSize 583,1827,33,16,1113,583,,,1,,i7147,,,,,,5181057
1747982530,1747982536,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 891 feature_id 80 p 250 big_windowSize 690 small_windowSize 261,891,80,250,690,261,,,1,,i7046,,,,,,5181059
1747982530,1747982542,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 382 feature_id 88 p 350 big_windowSize 364 small_windowSize 201,382,88,350,364,201,,,1,,i7147,,,,,,5181058
1747982560,1747982573,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1873 feature_id 64 p 152 big_windowSize 1646 small_windowSize 1223,1873,64,152,1646,1223,,,1,,i7147,,,,,,5181060
1748003676,1748003683,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1284 feature_id 77 p 24 big_windowSize 1144 small_windowSize 280,1284,77,24,1144,280,,,1,,i7179,,,,,,5182933
1748003682,1748003688,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1801 feature_id 69 p 378 big_windowSize 1786 small_windowSize 213,1801,69,378,1786,213,,,1,,i7063,,,,,,5182936
