start_time,end_time,run_time,program_string,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1747750807,1747753263,2456,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 642 window_size 163 ev_threshold 0.43098486204817893 delta 0.5578300032187253 divergence_metric str\(\'intersection\'\) sample_period 0.04373111238703132 online_scaling False,642,163,0.4309848620481789,0.5578300032187253,str\(\'intersection\'\),0.0437311123870313,False,0.04,2442.0,0,,i7179,5176179,2442.0,496.25,476.7147802337398,-1.0,0.0141843076233551
1747750837,1747753268,2431,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 267 window_size 4175 ev_threshold 0.4624421229213476 delta 0.24293534777499737 divergence_metric str\(\'intersection\'\) sample_period 0.08078595557250083 online_scaling False,267,4175,0.4624421229213476,0.2429353477749973,str\(\'intersection\'\),0.0807859555725008,False,0.05,2418.0,0,,i7106,5176197,2418.0,488.515625,467.49955174180326,-1.0,0.0003611682372149
1747750777,1747753281,2504,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4989 window_size 3597 ev_threshold 0.44755424197018145 delta 0.7293076624181122 divergence_metric str\(\'intersection\'\) sample_period 0.06619233837351203 online_scaling True,4989,3597,0.4475542419701814,0.7293076624181122,str\(\'intersection\'\),0.066192338373512,True,0.06,2491.0,0,,i7134,5176174,2491.0,505.78125,488.1214516932271,-1.0,0.0
1747750777,1747753417,2640,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2646 window_size 4916 ev_threshold 0.7257006319835783 delta 0.33447377775795756 divergence_metric str\(\'intersection\'\) sample_period 0.07748514181934298 online_scaling True,2646,4916,0.7257006319835783,0.3344737777579575,str\(\'intersection\'\),0.0774851418193429,True,0.06,2629.0,0,,i7106,5176178,2629.0,487.203125,464.2233637971698,-1.0,0.0
1747750837,1747753638,2801,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2141 window_size 3916 ev_threshold 0.8821566228400916 delta 0.26798080832883714 divergence_metric str\(\'intersection\'\) sample_period 0.028468487299978737 online_scaling True,2141,3916,0.8821566228400916,0.2679808083288371,str\(\'intersection\'\),0.0284684872999787,True,0.06,2791.0,0,,i7175,5176189,2791.0,482.28515625,409.3648242882562,-1.0,0.0
1747750837,1747753674,2837,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4595 window_size 3041 ev_threshold 0.9496813401933759 delta 0.6035753877870739 divergence_metric str\(\'intersection\'\) sample_period 0.06003369998186828 online_scaling True,4595,3041,0.949681340193376,0.6035753877870739,str\(\'intersection\'\),0.0600336999818682,True,0.06,2823.0,0,,i7142,5176191,2823.0,498.26953125,483.2410224780702,-1.0,0.0
1747750807,1747753890,3083,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2508 window_size 1006 ev_threshold 0.7892757636569441 delta 0.07430125225894153 divergence_metric str\(\'kl\'\) sample_period 0.06349366352893412 online_scaling False,2508,1006,0.7892757636569441,0.0743012522589415,str\(\'kl\'\),0.0634936635289341,False,0.06,3071.0,0,,i7135,5176187,3071.0,497.39453125,485.3037267394822,-1.0,0.0011308488625905
1747750867,1747753957,3090,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1268 window_size 422 ev_threshold 0.9758747943658381 delta 0.9546760989166796 divergence_metric str\(\'intersection\'\) sample_period 0.06700072909705342 online_scaling True,1268,422,0.975874794365838,0.9546760989166796,str\(\'intersection\'\),0.0670007290970534,True,0.06,3080.0,0,,i7179,5176199,3080.0,483.15625,458.1476184475807,-1.0,0.0
1747750867,1747754619,3752,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4383 window_size 914 ev_threshold 0.369058740073815 delta 0.40926493941247466 divergence_metric str\(\'kl\'\) sample_period 0.04584899317473174 online_scaling True,4383,914,0.369058740073815,0.4092649394124746,str\(\'kl\'\),0.0458489931747317,True,0.05,3738.0,0,,i7144,5176203,3738.0,494.6171875,483.1295503656915,-1.0,0.0019762801294794
1747750808,1747754946,4138,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4853 window_size 2208 ev_threshold 0.006281933028250933 delta 0.9895765022728592 divergence_metric str\(\'kl\'\) sample_period 0.07470368176698684 online_scaling False,4853,2208,0.0062819330282509,0.9895765022728592,str\(\'kl\'\),0.0747036817669868,False,0.06,4122.0,0,,i7136,5176186,4122.0,495.73046875,477.249641455314,-1.0,0.0
1747750807,1747755427,4620,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 364 window_size 1313 ev_threshold 0.35467315413989126 delta 0.9225627378560602 divergence_metric str\(\'kl\'\) sample_period 0.028092686263844376 online_scaling False,364,1313,0.3546731541398912,0.9225627378560602,str\(\'kl\'\),0.0280926862638443,False,0.06,4605.0,0,,i7178,5176180,4605.0,469.921875,427.9472233495671,-1.0,0.0001641263899453
1747750837,1747757467,6630,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2477 window_size 688 ev_threshold 0.06344431726261973 delta 0.1393831760380417 divergence_metric str\(\'kl\'\) sample_period 0.010992817655205727 online_scaling False,2477,688,0.0634443172626197,0.1393831760380417,str\(\'kl\'\),0.0109928176552057,False,0.05,6614.0,0,,i7134,5176194,6614.0,488.5390625,453.5681030825792,-1.0,0.0178699370503151
1747750867,1747758856,7989,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4162 window_size 3380 ev_threshold 0.09962593744695186 delta 0.3023918844927102 divergence_metric str\(\'kl\'\) sample_period 0.02639325975440443 online_scaling False,4162,3380,0.0996259374469518,0.3023918844927102,str\(\'kl\'\),0.0263932597544044,False,0.06,7974.0,0,,i7155,5176201,7974.0,486.5234375,419.1038651830413,-1.0,0.0
1747750837,1747759680,8843,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 133 window_size 1889 ev_threshold 0.8564273957945406 delta 0.7968761907946318 divergence_metric str\(\'kl\'\) sample_period 0.022285287166014314 online_scaling False,133,1889,0.8564273957945406,0.7968761907946318,str\(\'kl\'\),0.0222852871660143,False,0.06,8819.0,0,,i7107,5176196,8819.0,478.765625,412.1654383139864,-1.0,5.996925786465254e-05
1747750837,1747760366,9529,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1476 window_size 3137 ev_threshold 0.34067244455032053 delta 0.026483601458370688 divergence_metric str\(\'kl\'\) sample_period 0.03585593189112842 online_scaling True,1476,3137,0.3406724445503205,0.0264836014583706,str\(\'kl\'\),0.0358559318911284,True,0.05,9514.0,0,,i7138,5176193,9514.0,486.1015625,429.2482087814796,-1.0,0.0006655234932949
1747750867,1747762092,11225,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2976 window_size 2134 ev_threshold 0.5818711088914424 delta 0.5307304009012878 divergence_metric str\(\'kl\'\) sample_period 0.03455906522460282 online_scaling True,2976,2134,0.5818711088914424,0.5307304009012878,str\(\'kl\'\),0.0345590652246028,True,0.06,11207.0,0,,i7152,5176202,11207.0,480.1953125,376.4350455381016,-1.0,0.0
1747750808,1747764388,13580,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 778 window_size 3763 ev_threshold 0.11644807656109334 delta 0.7868187948893756 divergence_metric str\(\'kl\'\) sample_period 0.05225335627794266 online_scaling True,778,3763,0.1164480765610933,0.7868187948893756,str\(\'kl\'\),0.0522533562779426,True,0.06,13568.0,0,,i7162,5176181,13568.0,473.01953125,370.1231648103829,-1.0,0.0
1747809286,1747811125,1839,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2715 window_size 2626 ev_threshold 0.4025995182916522 delta 0.8777421436104923 divergence_metric str\(\'intersection\'\) sample_period 0.050608175853267316 online_scaling False,2715,2626,0.4025995182916522,0.8777421436104923,str\(\'intersection\'\),0.0506081758532673,False,0.06,1825.0,0,,i7184,5178186,1825.0,498.0390625,483.8149282094595,-1.0,0.0012241844744551
1747809135,1747811148,2013,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2016 window_size 3065 ev_threshold 0.7760432499106973 delta 0.09486447037756443 divergence_metric str\(\'intersection\'\) sample_period 0.010137563291937114 online_scaling False,2016,3065,0.7760432499106973,0.0948644703775644,str\(\'intersection\'\),0.0101375632919371,False,0.04,1990.0,0,,i7168,5178183,1990.0,502.06640625,487.1087336753731,-1.0,0.0218161847558146
1747809919,1747811792,1873,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 611 window_size 4365 ev_threshold 0.05420996463112533 delta 0.9650640367977321 divergence_metric str\(\'intersection\'\) sample_period 0.021347538782283668 online_scaling False,611,4365,0.0542099646311253,0.965064036797732,str\(\'intersection\'\),0.0213475387822836,False,0.06,1859.0,0,,i7059,5178189,1859.0,499.69140625,486.1574343417553,-1.0,0.0002754978688368
1747809136,1747811983,2847,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1612 window_size 614 ev_threshold 0.5074757335819304 delta 0.24230563123710452 divergence_metric str\(\'intersection\'\) sample_period 0.036451548421755436 online_scaling True,1612,614,0.5074757335819304,0.2423056312371045,str\(\'intersection\'\),0.0364515484217554,True,0.06,2829.0,0,,i7166,5178184,2829.0,474.54296875,445.96892817982456,-1.0,0.009448990735426
1747810132,1747812428,2296,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1112 window_size 1681 ev_threshold 0.19385485928691923 delta 0.1100505109205842 divergence_metric str\(\'intersection\'\) sample_period 0.05570522332563997 online_scaling True,1112,1681,0.1938548592869192,0.1100505109205842,str\(\'intersection\'\),0.0557052233256399,True,0.05,2280.0,0,,i7061,5178190,2280.0,515.765625,494.0462975543478,-1.0,0.0080223536535932
1747809226,1747812501,3275,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3873 window_size 1375 ev_threshold 0.9183392431233078 delta 0.16587935623899103 divergence_metric str\(\'intersection\'\) sample_period 0.018782969443127514 online_scaling True,3873,1375,0.9183392431233078,0.165879356238991,str\(\'intersection\'\),0.0187829694431275,True,0.05,3259.0,0,,i7164,5178185,3259.0,464.66015625,445.7447003620427,-1.0,0.0034926456497714
1747810760,1747812781,2021,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4747 window_size 3866 ev_threshold 0.6731581766605377 delta 0.062354807121679186 divergence_metric str\(\'intersection\'\) sample_period 0.03940330594778061 online_scaling False,4747,3866,0.6731581766605377,0.0623548071216791,str\(\'intersection\'\),0.0394033059477806,False,0.05,2009.0,0,,i7060,5178195,2009.0,497.23828125,477.9551069889162,-1.0,0.0149828456359739
1747811603,1747813339,1736,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4407 window_size 4047 ev_threshold 0.841377081496641 delta 0.776693551197648 divergence_metric str\(\'intersection\'\) sample_period 0.0756502710469067 online_scaling False,4407,4047,0.841377081496641,0.776693551197648,str\(\'intersection\'\),0.0756502710469067,False,0.06,1722.0,0,,i7179,5178201,1722.0,499.21484375,479.4786830357143,-1.0,0.0019871016496956
1747810730,1747813645,2915,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3717 window_size 116 ev_threshold 0.12633006014116108 delta 0.7692872612848878 divergence_metric str\(\'intersection\'\) sample_period 0.029985144902020693 online_scaling True,3717,116,0.126330060141161,0.7692872612848878,str\(\'intersection\'\),0.0299851449020206,True,0.06,2896.0,0,,i7164,5178192,2896.0,522.63671875,493.1938811001712,-1.0,0.0670393177392221
1747811543,1747813802,2259,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 830 window_size 1814 ev_threshold 0.2914911180250347 delta 0.8225608232822269 divergence_metric str\(\'intersection\'\) sample_period 0.04765874631702901 online_scaling True,830,1814,0.2914911180250347,0.8225608232822269,str\(\'intersection\'\),0.047658746317029,True,0.06,2242.0,0,,i7178,5178200,2242.0,497.27734375,482.0525961006637,-1.0,0.0003742442408094
1747811633,1747813936,2303,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3376 window_size 295 ev_threshold 0.35913206248357893 delta 0.04911917503736913 divergence_metric str\(\'intersection\'\) sample_period 0.08375049650669099 online_scaling True,3376,295,0.3591320624835789,0.0491191750373691,str\(\'intersection\'\),0.0837504965066909,True,0.13,2287.0,0,,i7167,5178202,2287.0,688.98046875,556.4568452380952,-1.0,0.4285159682803207
1747811182,1747814184,3002,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4742 window_size 712 ev_threshold 0.14747949607297778 delta 0.6325021689068526 divergence_metric str\(\'kl\'\) sample_period 0.0595369496755302 online_scaling True,4742,712,0.1474794960729777,0.6325021689068526,str\(\'kl\'\),0.0595369496755302,True,0.06,2986.0,0,,i7168,5178198,2986.0,481.90625,460.1371599875415,-1.0,0.0021381520360464
1747809406,1747814341,4935,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 605 window_size 1229 ev_threshold 0.517026463219896 delta 0.348137358289212 divergence_metric str\(\'kl\'\) sample_period 0.09965174038894475 online_scaling True,605,1229,0.517026463219896,0.348137358289212,str\(\'kl\'\),0.0996517403889447,True,0.06,4920.0,0,,i7164,5178188,4920.0,489.66796875,470.3256025430162,-1.0,0.0
1747813711,1747815499,1788,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 1452 window_size 1273 ev_threshold 0.8697633324060589 delta 0.6590041786804796 divergence_metric str\(\'intersection\'\) sample_period 0.06301842202432455 online_scaling False,1452,1273,0.8697633324060589,0.6590041786804796,str\(\'intersection\'\),0.0630184220243245,False,0.06,1772.0,0,,i7179,5178210,1772.0,491.34375,476.2395033170391,-1.0,0.0019641059192362
1747813349,1747815669,2320,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 4158 window_size 1496 ev_threshold 0.5651273706518114 delta 0.8861820524502546 divergence_metric str\(\'intersection\'\) sample_period 0.09504012421704829 online_scaling True,4158,1496,0.5651273706518114,0.8861820524502546,str\(\'intersection\'\),0.0950401242170482,True,0.06,2307.0,0,,i7179,5178206,2307.0,472.71484375,461.81229881974247,-1.0,0.0
1747813711,1747815878,2167,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 138 window_size 2524 ev_threshold 0.3229502898678184 delta 0.38461542878858745 divergence_metric str\(\'intersection\'\) sample_period 0.09919352806173265 online_scaling True,138,2524,0.3229502898678184,0.3846154287885874,str\(\'intersection\'\),0.0991935280617326,True,0.06,2148.0,0,,i7184,5178208,2148.0,500.3203125,485.09205789170505,-1.0,0.000124447482486
1747809286,1747816080,6794,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2012 window_size 2451 ev_threshold 0.30981764473207296 delta 0.711791327342391 divergence_metric str\(\'kl\'\) sample_period 0.08844415608793497 online_scaling True,2012,2451,0.3098176447320729,0.711791327342391,str\(\'kl\'\),0.0884441560879349,True,0.06,6783.0,0,,i7169,5178187,6783.0,466.57421875,415.8706744025735,-1.0,0.0
1747813711,1747816685,2974,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 2871 window_size 1127 ev_threshold 0.6940759539995343 delta 0.8568557820171118 divergence_metric str\(\'kl\'\) sample_period 0.04980227413587273 online_scaling False,2871,1127,0.6940759539995343,0.8568557820171118,str\(\'kl\'\),0.0498022741358727,False,0.06,2944.0,0,,i7061,5178211,2944.0,493.7578125,484.25,-1.0,0.0
1747813680,1747816989,3309,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3001 window_size 2750 ev_threshold 0.11394029050134122 delta 0.16330161065980792 divergence_metric str\(\'intersection\'\) sample_period 0.06435793044976891 online_scaling False,3001,2750,0.1139402905013412,0.1633016106598079,str\(\'intersection\'\),0.0643579304497689,False,0.04,3274.0,0,,i7164,5178207,3274.0,487.875,432.4724786931818,-1.0,0.0108251273895832
1747810429,1747817573,7144,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 3898 window_size 3279 ev_threshold 0.38583389127068224 delta 0.5157632741965353 divergence_metric str\(\'kl\'\) sample_period 0.08022315603680909 online_scaling False,3898,3279,0.3858338912706822,0.5157632741965353,str\(\'kl\'\),0.080223156036809,False,0.06,7118.0,0,,i7182,5178191,7118.0,471.296875,416.7983247986695,-1.0,0.0
1747810760,1747818845,8085,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier PCACD recent_samples_size 855 window_size 3699 ev_threshold 0.7630832612514495 delta 0.4882687815334648 divergence_metric str\(\'kl\'\) sample_period 0.07340640237554907 online_scaling False,855,3699,0.7630832612514495,0.4882687815334648,str\(\'kl\'\),0.073406402375549,False,0.06,8063.0,0,,i7059,5178196,8063.0,478.44921875,411.3015837716584,-1.0,0.0
