start_time,end_time,run_time,program_string,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744527669,1744527751,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 979 feature_id 0 batch_size 2570 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.045774259574519305 subsets 51,979,0,2570,str\(\'H\'\),1,str\(\'stdev\'\),0.0457742595745193,51,0.18,73.0,0,,i7184,73.0,688.171875,688.120703125,-1.0,0.1672398753894081,4307099
1744527670,1744527752,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 816 feature_id 0 batch_size 4747 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.5119482131090781 subsets 46,816,0,4747,str\(\'KL\'\),1,str\(\'tstat\'\),0.5119482131090781,46,0.18,70.0,0,,i7185,70.0,689.09375,688.7734375,-1.0,0.1525482866043613,4307098
1744527658,1744527753,95,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1752 feature_id 26 batch_size 3783 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.001 subsets 1,1752,26,3783,str\(\'H\'\),3,str\(\'tstat\'\),0.001,1,0.21,85.0,0,,i7184,85.0,687.62890625,687.3405539772727,-1.0,0.1414205607476635,4307095
1744527657,1744527757,100,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2538 feature_id 26 batch_size 1564 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 16,2538,26,1564,str\(\'KL\'\),3,str\(\'tstat\'\),0.999,16,0.22,89.0,0,,i7182,89.0,688.265625,688.1917613636364,-1.0,0.2674267912772585,4307097
1744527657,1744527757,100,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4749 feature_id 26 batch_size 461 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.7236185331974306 subsets 39,4749,26,461,str\(\'KL\'\),3,str\(\'stdev\'\),0.7236185331974306,39,0.21,87.0,0,,i7182,87.0,687.26953125,687.2137784090909,-1.0,0.2297819314641744,4307096
1744527669,1744527758,89,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2835 feature_id 0 batch_size 898 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.6140638523999221 subsets 22,2835,0,898,str\(\'H\'\),3,str\(\'stdev\'\),0.6140638523999221,22,0.18,75.0,0,,i7179,75.0,687.2578125,687.186328125,-1.0,0.2349906542056074,4307105
1744527669,1744527770,101,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2580 feature_id 26 batch_size 1649 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 8,2580,26,1649,str\(\'KL\'\),2,str\(\'tstat\'\),0.999,8,0.22,91.0,0,,i7180,91.0,688.82421875,688.7438151041666,-1.0,0.3038629283489096,4307104
1744527677,1744527771,94,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4772 feature_id 26 batch_size 1663 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.3350606470039183 subsets 65,4772,26,1663,str\(\'H\'\),3,str\(\'stdev\'\),0.3350606470039183,65,0.21,84.0,0,,i7176,84.0,687.37890625,687.3114346590909,-1.0,0.1823177570093458,4307108
1744527697,1744527773,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 290 feature_id 0 batch_size 4128 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.2697515455601637 subsets 80,290,0,4128,str\(\'H\'\),3,str\(\'stdev\'\),0.2697515455601637,80,0.16,63.0,0,,i7178,63.0,687.85546875,687.7834201388889,-1.0,0.2057570093457943,4307111
1744527669,1744527777,108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3538 feature_id 26 batch_size 3614 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.6449179959469551 subsets 23,3538,26,3614,str\(\'KL\'\),3,str\(\'stdev\'\),0.6449179959469551,23,0.21,93.0,0,,i7181,93.0,687.91015625,687.8583984375,-1.0,0.2251713395638629,4307102
1744527668,1744527788,120,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3904 feature_id 0 batch_size 3922 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.3506337511085682 subsets 1,3904,0,3922,str\(\'H\'\),1,str\(\'tstat\'\),0.3506337511085682,1,0.19,106.0,0,,i7182,106.0,688.23046875,688.1751802884615,-1.0,0.9525358255451714,4307100
1744527677,1744527790,113,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4873 feature_id 0 batch_size 1457 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.5054069196973608 subsets 1,4873,0,1457,str\(\'H\'\),1,str\(\'stdev\'\),0.5054069196973608,1,0.19,104.0,0,,i7174,104.0,689.1015625,689.0555889423077,-1.0,0.9736573208722742,4307110
1744527677,1744527790,113,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1666 feature_id 0 batch_size 2215 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 73,1666,0,2215,str\(\'H\'\),1,str\(\'tstat\'\),0.999,73,0.17,102.0,0,,i7174,102.0,687.75390625,687.7010216346154,-1.0,0.3339065420560748,4307109
1744527697,1744527798,101,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4899 feature_id 26 batch_size 3555 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.35513010846650644 subsets 36,4899,26,3555,str\(\'KL\'\),1,str\(\'stdev\'\),0.3551301084665064,36,0.22,88.0,0,,i7176,88.0,687.8515625,687.5529119318181,-1.0,0.1965856697819314,4307112
1744527669,1744527852,183,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3781 feature_id 26 batch_size 4015 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.22573585824457681 subsets 1,3781,26,4015,str\(\'H\'\),1,str\(\'stdev\'\),0.2257358582445768,1,0.23,169.0,0,,i7180,169.0,687.35546875,687.3344983552631,-1.0,0.9256822429906542,4307103
1744532651,1744532746,95,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4176 feature_id 26 batch_size 3798 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.39962773060279605 subsets 47,4176,26,3798,str\(\'H\'\),3,str\(\'tstat\'\),0.399627730602796,47,0.22,84.0,0,,i7171,84.0,687.8828125,687.8114346590909,-1.0,0.2366355140186916,4314416
1744532680,1744532749,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3633 feature_id 0 batch_size 4584 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.8126989572456902 subsets 44,3633,0,4584,str\(\'KL\'\),1,str\(\'stdev\'\),0.8126989572456902,44,0.18,60.0,0,,i7180,60.0,685.13671875,670.3798828125,-1.0,0.0893333333333333,4314427
1744532652,1744532766,114,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1783 feature_id 26 batch_size 338 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.8310906655199494 subsets 33,1783,26,338,str\(\'KL\'\),1,str\(\'stdev\'\),0.8310906655199494,33,0.21,99.0,0,,i7136,99.0,687.8515625,687.8063151041666,-1.0,0.2404361370716511,4314422
1744532682,1744532770,88,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 648 feature_id 26 batch_size 912 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.999 subsets 36,648,26,912,str\(\'KL\'\),3,str\(\'stdev\'\),0.999,36,0.2,79.0,0,,i7168,79.0,688.4765625,688.41171875,-1.0,0.1022803738317757,4314437
1744532682,1744532783,101,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 406 feature_id 26 batch_size 4718 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.5975262835879798 subsets 50,406,26,4718,str\(\'KL\'\),3,str\(\'tstat\'\),0.5975262835879798,50,0.21,88.0,0,,i7174,88.0,687.34375,686.4676846590909,-1.0,0.2351651090342679,4314432
1744532712,1744532787,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4955 feature_id 0 batch_size 2780 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.17648532260788066 subsets 81,4955,0,2780,str\(\'KL\'\),1,str\(\'tstat\'\),0.1764853226078806,81,0.17,66.0,0,,i7178,66.0,688.9140625,688.3315972222222,-1.0,0.0443738317757009,4314442
1744532712,1744532794,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2327 feature_id 0 batch_size 1241 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.6878547971309031 subsets 1,2327,0,1241,str\(\'H\'\),3,str\(\'tstat\'\),0.6878547971309031,1,0.17,70.0,0,,i7162,70.0,687.98046875,687.906640625,-1.0,0.2628909657320872,4314448
1744532746,1744532809,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3095 feature_id 0 batch_size 2260 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.7453843891527985 subsets 50,3095,0,2260,str\(\'KL\'\),3,str\(\'stdev\'\),0.7453843891527985,50,0.11,51.0,0,,i7081,51.0,671.69140625,671.4462890625,-1.0,0.0,4314535
1744532746,1744532816,70,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2888 feature_id 0 batch_size 2610 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.7440679141418806 subsets 97,2888,0,2610,str\(\'KL\'\),3,str\(\'stdev\'\),0.7440679141418806,97,0.12,55.0,0,,i7103,55.0,688.91796875,675.86083984375,-1.0,0.0650467289719626,4314501
1744532747,1744532816,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2607 feature_id 0 batch_size 2606 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.7273571003619347 subsets 52,2607,0,2606,str\(\'KL\'\),1,str\(\'stdev\'\),0.7273571003619347,52,0.16,58.0,0,,i7185,58.0,688.6171875,688.31005859375,-1.0,0.0075638629283489,4314455
1744532742,1744532818,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4680 feature_id 0 batch_size 4515 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.18982418778827795 subsets 48,4680,0,4515,str\(\'KL\'\),1,str\(\'stdev\'\),0.1898241877882779,48,0.18,63.0,0,,i7083,63.0,688.36328125,687.87890625,-1.0,0.1438753894080996,4314530
1744532746,1744532822,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3993 feature_id 0 batch_size 2389 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.10024307481518628 subsets 74,3993,0,2389,str\(\'KL\'\),3,str\(\'tstat\'\),0.1002430748151862,74,0.15,61.0,0,,i7079,61.0,689.70703125,689.4227430555555,-1.0,0.1786168224299065,4314540
1744532746,1744532822,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 39 feature_id 0 batch_size 2214 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.6014557289122462 subsets 25,39,0,2214,str\(\'H\'\),3,str\(\'stdev\'\),0.6014557289122462,25,0.15,61.0,0,,i7107,61.0,687.34375,687.0881076388889,-1.0,0.1379439252336448,4314496
1744532747,1744532829,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1838 feature_id 0 batch_size 4668 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.6141314220544765 subsets 1,1838,0,4668,str\(\'KL\'\),3,str\(\'tstat\'\),0.6141314220544765,1,0.18,72.0,0,,i7095,72.0,688.65625,688.57109375,-1.0,0.3490093457943925,4314513
1744532747,1744532829,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1727 feature_id 0 batch_size 4496 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.9836750429622905 subsets 51,1727,0,4496,str\(\'H\'\),3,str\(\'tstat\'\),0.9836750429622904,51,0.16,66.0,0,,i7109,66.0,687.734375,684.2795138888889,-1.0,0.2240996884735202,4314492
1744532745,1744532833,88,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1402 feature_id 0 batch_size 3415 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.5035190737297502 subsets 69,1402,0,3415,str\(\'H\'\),1,str\(\'stdev\'\),0.5035190737297502,69,0.18,72.0,0,,i7087,72.0,688.78125,688.421875,-1.0,0.1878629283489096,4314524
1744532748,1744532837,89,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier CDBD recent_samples_size 130 feature_id 0 batch_size 613 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.6238259818754216 subsets 23,130,0,613,str\(\'H\'\),3,str\(\'tstat\'\),0.6238259818754216,23,0.18,73.0,0,,i7098,73.0,688.70703125,688.63359375,-1.0,0.2444361370716511,4314508
