start_time,end_time,run_time,program_string,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744385416,1744388883,3467,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 786 k_neighbors 64 n_permutations 1 significance_level 0.001,5000,786,64,1,0.001,0.71,3456.0,0,,i7125,3456.0,528.03515625,462.7731793283046,-1.0,0.0,4236936
1744385446,1744389493,4047,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1301 k_neighbors 1 n_permutations 1 significance_level 0.5271752233109472,1,1301,1,1,0.5271752233109472,0.71,4032.0,0,,i7168,4032.0,607.55859375,544.5545621141976,-1.0,0.0,4236943
1744407128,1744407141,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 84 n_permutations 1 significance_level 0.19127526724670693,1,1,84,1,0.1912752672467069,,,1,,i7114,,,,,,4247975
1744407218,1744407230,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1076 n_samples 1 k_neighbors 66 n_permutations 1 significance_level 0.001,1076,1,66,1,0.001,,,1,,i7120,,,,,,4247998
1744407248,1744407260,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 639 n_samples 1 k_neighbors 75 n_permutations 120 significance_level 0.20334744827441584,639,1,75,120,0.2033474482744158,,,1,,i7169,,,,,,4248003
1744407489,1744407502,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 94 n_permutations 1 significance_level 0.999,1,1,94,1,0.999,,,1,,i7178,,,,,,4248019
1744407549,1744407562,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1489 n_samples 1 k_neighbors 70 n_permutations 1 significance_level 0.9058492086262541,1489,1,70,1,0.905849208626254,,,1,,i7174,,,,,,4248023
1744407369,1744407620,251,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4964 n_samples 252 k_neighbors 1 n_permutations 1 significance_level 0.7090237523704869,4964,252,1,1,0.7090237523704869,0.71,239.0,0,,i7135,239.0,483.73046875,483.7001201923077,-1.0,0.0,4248015
1744407850,1744407863,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2766 n_samples 1 k_neighbors 70 n_permutations 567 significance_level 0.6666246463848476,2766,1,70,567,0.6666246463848476,,,1,,i7122,,,,,,4248039
1744407188,1744409130,1942,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1977 n_samples 386 k_neighbors 98 n_permutations 1 significance_level 0.8261608110981078,1977,386,98,1,0.8261608110981078,0.71,1934.0,0,,i7058,1934.0,489.70703125,480.86328125,-1.0,0.0,4247995
1744407278,1744412198,4920,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 471 n_samples 296 k_neighbors 92 n_permutations 91 significance_level 0.8627025621108322,471,296,92,91,0.8627025621108322,0.73,4911.0,0,,i7135,4911.0,504.3203125,482.5101261409736,-1.0,0.999953823420761,4248010
1744435538,1744435551,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3813 n_samples 1 k_neighbors 82 n_permutations 1 significance_level 0.8046319777592299,3813,1,82,1,0.8046319777592299,,,1,,i7121,,,,,,4259521
1744435538,1744435551,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1564 n_samples 1 k_neighbors 82 n_permutations 1 significance_level 0.06234667131041947,1564,1,82,1,0.0623466713104194,,,1,,i7103,,,,,,4259531
1744435539,1744435551,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2730 n_samples 1 k_neighbors 83 n_permutations 144 significance_level 0.4719570761924746,2730,1,83,144,0.4719570761924746,,,1,,i7024,,,,,,4259542
1744435618,1744435631,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 453 n_samples 1 k_neighbors 81 n_permutations 586 significance_level 0.3164637456689827,453,1,81,586,0.3164637456689827,,,1,,i7148,,,,,,4259574
1744470437,1744470450,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 886 n_samples 1 k_neighbors 82 n_permutations 1 significance_level 0.001,886,1,82,1,0.001,,,1,,i7054,,,,,,4272390
1744470437,1744470450,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3813 n_samples 1 k_neighbors 82 n_permutations 1 significance_level 0.839255386812977,3813,1,82,1,0.839255386812977,,,1,,i7054,,,,,,4272389
1744470467,1744470480,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1639 n_samples 6 k_neighbors 82 n_permutations 742 significance_level 0.499481625740951,1639,6,82,742,0.499481625740951,,,1,,i7054,,,,,,4272403
1744470467,1744470480,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2771 n_samples 1 k_neighbors 83 n_permutations 223 significance_level 0.46018836850002354,2771,1,83,223,0.4601883685000235,,,1,,i7054,,,,,,4272404
1744470468,1744470481,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1667 n_samples 1 k_neighbors 82 n_permutations 1 significance_level 0.21106107524831955,1667,1,82,1,0.2110610752483195,,,1,,i7151,,,,,,4272398
1744470469,1744470482,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 82 n_permutations 667 significance_level 0.661549704523226,1,1,82,667,0.661549704523226,,,1,,i7101,,,,,,4272402
1744470528,1744470541,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 82 n_permutations 551 significance_level 0.18227930091766126,1,1,82,551,0.1822793009176612,,,1,,i7046,,,,,,4272423
1744502440,1744502453,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4663 n_samples 1 k_neighbors 82 n_permutations 1 significance_level 0.9161087453325171,4663,1,82,1,0.9161087453325172,,,1,,i7175,,,,,,4284547
1744502440,1744502453,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 40 k_neighbors 83 n_permutations 476 significance_level 0.20909432738094527,1,40,83,476,0.2090943273809452,,,1,,i7134,,,,,,4284558
1744502441,1744502454,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 603 n_samples 1 k_neighbors 82 n_permutations 1 significance_level 0.001,603,1,82,1,0.001,,,1,,i7157,,,,,,4284549
1744502441,1744502454,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1799 n_samples 1 k_neighbors 82 n_permutations 1 significance_level 0.26498215866710984,1799,1,82,1,0.2649821586671098,,,1,,i7133,,,,,,4284562
1744502441,1744502454,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3819 n_samples 1 k_neighbors 84 n_permutations 70 significance_level 0.6677500345048545,3819,1,84,70,0.6677500345048545,,,1,,i7121,,,,,,4284571
1744502441,1744502454,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1276 n_samples 1 k_neighbors 84 n_permutations 327 significance_level 0.001,1276,1,84,327,0.001,,,1,,i7114,,,,,,4284573
1744502441,1744502455,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 82 n_permutations 791 significance_level 0.7758569841055072,1,1,82,791,0.7758569841055072,,,1,,i7146,,,,,,4284551
1744502441,1744504509,2068,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1817 n_samples 448 k_neighbors 82 n_permutations 1 significance_level 0.05480600146859351,1817,448,82,1,0.0548060014685935,0.71,2058.0,0,,i7173,2058.0,492.046875,453.2541316105769,-1.0,0.0,4284548
1744502441,1744507017,4576,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2068 n_samples 197 k_neighbors 78 n_permutations 215 significance_level 0.12104014878791723,2068,197,78,215,0.1210401487879172,0.77,4564.0,0,,i7127,4564.0,483.30859375,450.6325907478166,-1.0,0.999630587366088,4284566
1744502441,1744507988,5547,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3532 n_samples 881 k_neighbors 82 n_permutations 1 significance_level 0.9056050316629306,3532,881,82,1,0.9056050316629306,0.71,5533.0,0,,i7136,5533.0,541.50390625,437.3396818693694,-1.0,0.0,4284554
1744517612,1744517625,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4289 n_samples 1 k_neighbors 100 n_permutations 136 significance_level 0.0041849392972485334,4289,1,100,136,0.0041849392972485,,,1,,i7148,,,,,,4295533
1744517672,1744518410,738,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4843 n_samples 54 k_neighbors 1 n_permutations 99 significance_level 0.07351730053393317,4843,54,1,99,0.0735173005339331,0.73,729.0,0,,i7140,729.0,486.81640625,418.186875,-1.0,0.9998383819726636,4295555
1744517673,1744519512,1839,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4688 n_samples 190 k_neighbors 13 n_permutations 73 significance_level 0.14733628306966148,4688,190,13,73,0.1473362830696614,0.73,1824.0,0,,i7144,1824.0,560.45703125,517.8548564189189,-1.0,0.9998845585519024,4295553
1744517612,1744524610,6998,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 419 n_samples 310 k_neighbors 1 n_permutations 141 significance_level 0.3017857670128963,419,310,1,141,0.3017857670128963,0.73,6985.0,0,,i7141,6985.0,485.03125,414.79546875,-1.0,0.9246859992611748,4295536
1744528847,1744528853,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3591 n_samples 1 k_neighbors 86 n_permutations 99 significance_level 0.001,3591,1,86,99,0.001,,,1,,i7081,,,,,,4308712
1744528843,1744528855,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 865 n_samples 1 k_neighbors 100 n_permutations 120 significance_level 0.5956063151738986,865,1,100,120,0.5956063151738986,,,1,,i7078,,,,,,4308719
1744539104,1744539117,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3097 n_samples 1 k_neighbors 91 n_permutations 95 significance_level 0.001,3097,1,91,95,0.001,,,1,,i7123,,,,,,4320066
1744539162,1744539175,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3986 n_samples 1 k_neighbors 100 n_permutations 73 significance_level 0.06608480847292506,3986,1,100,73,0.066084808472925,,,1,,i7183,,,,,,4320085
1744539194,1744539206,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 140 n_samples 1 k_neighbors 82 n_permutations 116 significance_level 0.001,140,1,82,116,0.001,,,1,,i7183,,,,,,4320101
1744539162,1744542132,2970,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3094 n_samples 139 k_neighbors 99 n_permutations 118 significance_level 0.6197385945679068,3094,139,99,118,0.6197385945679068,0.74,2961.0,0,,i7129,2961.0,570.4140625,521.6580065016778,-1.0,1.0,4320086
1744549772,1744549785,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4783 n_samples 1 k_neighbors 93 n_permutations 101 significance_level 0.001,4783,1,93,101,0.001,,,1,,i7176,,,,,,4325389
1744549815,1744549828,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3530 n_samples 1 k_neighbors 90 n_permutations 69 significance_level 0.05227371837477358,3530,1,90,69,0.0522737183747735,,,1,,i7121,,,,,,4325415
1744549815,1744553554,3739,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2394 n_samples 69 k_neighbors 56 n_permutations 725 significance_level 0.4047285985885069,2394,69,56,725,0.4047285985885069,0.73,3726.0,0,,i7121,3726.0,532.47265625,491.98435416666666,-1.0,0.9999769117103804,4325414
1744559994,1744561673,1679,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 207 n_samples 121 k_neighbors 100 n_permutations 119 significance_level 0.03177573627041125,207,121,100,119,0.0317757362704112,0.73,1657.0,0,,i7065,1657.0,529.99609375,495.93617466517856,-1.0,0.999861470262283,4329397
1744560017,1744564101,4084,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1953 n_samples 230 k_neighbors 29 n_permutations 134 significance_level 0.04303020483639798,1953,230,29,134,0.0430302048363979,0.73,4072.0,0,,i7115,4072.0,491.45703125,466.1423823349633,-1.0,0.9996767639453268,4329403
1744559994,1744564799,4805,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3960 n_samples 217 k_neighbors 97 n_permutations 145 significance_level 0.2983080618563272,3960,217,97,145,0.2983080618563272,0.74,4781.0,0,,i7065,4781.0,585.38671875,524.9357340494792,-1.0,0.999722940524566,4329396
1744572468,1744572481,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2156 n_samples 1 k_neighbors 29 n_permutations 457 significance_level 0.0388118054630482,2156,1,29,457,0.0388118054630482,,,1,,i7143,,,,,,4332865
1744585682,1744585695,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 386 n_samples 1 k_neighbors 81 n_permutations 99 significance_level 0.001,386,1,81,99,0.001,,,1,,i7080,,,,,,4336126
1744599285,1744599298,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 271 n_samples 1 k_neighbors 81 n_permutations 96 significance_level 0.001,271,1,81,96,0.001,,,1,,i7141,,,,,,4338556
1744599294,1744606394,7100,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2570 n_samples 173 k_neighbors 67 n_permutations 449 significance_level 0.5763513408581443,2570,173,67,449,0.5763513408581443,0.74,7092.0,0,,i7129,7092.0,483.0625,465.2263866912799,-1.0,0.999953823420761,4338559
1744613660,1744613673,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4396 n_samples 1 k_neighbors 79 n_permutations 132 significance_level 0.758207576433693,4396,1,79,132,0.758207576433693,,,1,,i7158,,,,,,4340941
1744643994,1744644007,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4413 n_samples 1 k_neighbors 86 n_permutations 139 significance_level 0.7791640718697337,4413,1,86,139,0.7791640718697337,,,1,,i7172,,,,,,4348434
1744644064,1744647766,3702,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4695 n_samples 126 k_neighbors 76 n_permutations 130 significance_level 0.7316569898449647,4695,126,76,130,0.7316569898449647,0.74,3684.0,0,,i7157,3684.0,591.75,542.6965865060647,-1.0,0.999907646841522,4348482
1744662368,1744662381,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 100 n_permutations 79 significance_level 0.058245355142206474,1,1,100,79,0.0582453551422064,,,1,,i7022,,,,,,4374497
1744679785,1744679792,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 32 n_permutations 80 significance_level 0.04693494946578094,1,1,32,80,0.0469349494657809,,,1,,i7075,,,,,,4400451
1744679801,1744679814,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 300 n_samples 1 k_neighbors 100 n_permutations 75 significance_level 0.001,300,1,100,75,0.001,,,1,,i7143,,,,,,4400456
1744679846,1744679859,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 97 n_permutations 69 significance_level 0.3192421912088799,1,1,97,69,0.3192421912088799,,,1,,i7017,,,,,,4400501
