start_time,end_time,run_time,program_string,recent_samples_size,batch_size,theta,lambida,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744539793,1744539806,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4489 batch_size 33 theta 0.7381500505263888 lambida 0.7132675267615132,4489,33,0.7381500505263888,0.7132675267615132,0.71,2,0,,i7144,2,483.30078125,483.23046875,-1,0,4320285
1744539793,1744539806,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4965 batch_size 4809 theta 0.7826517064868469 lambida 0.3396713267088471,4965,4809,0.7826517064868469,0.3396713267088471,0.71,2,0,,i7144,2,482.8359375,482.78515625,-1,0,4320286
1744539794,1744539807,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DDAL recent_samples_size 563 batch_size 3053 theta 0.6536800105101137 lambida 0.5692946596040122,563,3053,0.6536800105101137,0.5692946596040122,0.71,2,0,,i7149,2,483.62890625,483.5625,-1,0,4320281
1744539794,1744539807,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DDAL recent_samples_size 1184 batch_size 1089 theta 0.999 lambida 0.3479661799996018,1184,1089,0.999,0.3479661799996018,0.71,2,0,,i7146,2,483.62109375,483.55859375,-1,0,4320283
1744539794,1744539807,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4646 batch_size 693 theta 0.6013893813260411 lambida 0.5783780252904867,4646,693,0.6013893813260411,0.5783780252904867,0.71,2,0,,i7155,2,482.34765625,482.3177083333333,-1,0,4320278
1744539801,1744539814,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DDAL recent_samples_size 2189 batch_size 78 theta 0.45682383202881194 lambida 0.5856165663446586,2189,78,0.4568238320288119,0.5856165663446586,0.71,2,0,,i7162,2,484.00390625,483.9322916666667,-1,0,4320289
1744539801,1744539814,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DDAL recent_samples_size 269 batch_size 219 theta 0.7836441503715559 lambida 0.6991504499572374,269,219,0.7836441503715559,0.6991504499572374,0.71,2,0,,i7162,2,483.51171875,483.4453125,-1,0,4320288
1744539802,1744539815,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DDAL recent_samples_size 517 batch_size 4764 theta 0.6717029070961171 lambida 0.561983023742402,517,4764,0.6717029070961171,0.561983023742402,0.71,2,0,,i7167,2,483.30859375,483.2578125,-1,0,4320287
1744539821,1744539834,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DDAL recent_samples_size 646 batch_size 4872 theta 0.6208219934087312 lambida 0.7795213347945574,646,4872,0.6208219934087312,0.7795213347945574,0.71,2,0,,i7162,2,483.36328125,483.296875,-1,0,4320292
1744539821,1744539834,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4804 batch_size 4724 theta 0.4266841246481305 lambida 0.8259297330523634,4804,4724,0.4266841246481305,0.8259297330523634,0.71,2,0,,i7162,2,484.02734375,483.9583333333333,-1,0,4320291
