start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_clusters,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1745495211,1745495257,46,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3993 n_samples 4600 n_clusters 4 threshold 0.999,3993,4600,4,0.999,0.74,31.0,0,,i7186,31.0,533.49609375,530.47265625,-1.0,0.494213750850919,4687195
1745495663,1745495720,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1192 n_samples 1766 n_clusters 7 threshold 0.999,1192,1766,7,0.999,0.74,46.0,0,,i7176,46.0,533.48046875,530.8571428571429,-1.0,0.5163685871650473,4687357
1745496084,1745496173,89,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3574 n_samples 352 n_clusters 7 threshold 0.5207988781835909,3574,352,7,0.5207988781835909,0.73,77.0,0,,i7176,77.0,534.8671875,532.65859375,-1.0,0.8093322606596943,4687497
1745496531,1745496551,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4546 n_samples 2392 n_clusters 1 threshold 0.7562798263787726,4546,2392,1,0.7562798263787726,0.74,9.0,0,,i7181,9.0,533.09765625,527.1393229166666,-1.0,0.8734451389318646,4687649
1745497103,1745497129,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1151 n_samples 683 n_clusters 4 threshold 0.7826195437203932,1151,683,4,0.7826195437203932,0.75,17.0,0,,i7181,17.0,533.52734375,529.0263671875,-1.0,0.9741939476452752,4687834
1745497651,1745497677,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 5000 n_samples 2545 n_clusters 4 threshold 0.999,5000,2545,4,0.999,0.74,12.0,0,,i7175,12.0,531.6328125,527.5693359375,-1.0,0.9394145677331518,4688015
1745498125,1745498170,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4056 n_samples 4691 n_clusters 8 threshold 0.999,4056,4691,8,0.999,0.73,37.0,0,,i7175,37.0,532.98046875,529.958984375,-1.0,0.50201126307321,4688182
1745498488,1745498520,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1284 n_samples 1020 n_clusters 1 threshold 0.5444292561291096,1284,1020,1,0.5444292561291096,0.74,22.0,0,,i7175,22.0,530.5859375,528.60390625,-1.0,0.8525898879881181,4688299
1745498923,1745498936,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4024 n_samples 4596 n_clusters 2 threshold 0.999,4024,4596,2,0.999,0.73,2.0,0,,i7181,2.0,528.23828125,526.1341145833334,-1.0,0.4980506219444272,4688473
1745499086,1745499099,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1632 n_samples 3489 n_clusters 2 threshold 0.8343354785609883,1632,3489,2,0.8343354785609883,0.73,2.0,0,,i7180,2.0,530.36328125,526.9518229166666,-1.0,0.3029890463518782,4688628
