start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747747890,1747747903,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1508 batch_size 2934 detection_buf_size 3858 overlap 0.6715581569354981 alpha 0.6310797791983932 gamma 6.2402698195800195 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 519,1508,2934,3858,0.6715581569354981,0.6310797791983932,6.24026981958002,str\(\'t-test\'\),519,str\(\'full\'\),,,1,,i7181,,,,,,5175094
1747748131,1747748144,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3018 batch_size 926 detection_buf_size 2091 overlap 0.14715810463018716 alpha 0.10544338160194457 gamma 2.9383032207842916 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2512,3018,926,2091,0.1471581046301871,0.1054433816019445,2.938303220784292,str\(\'ks-test\'\),2512,str\(\'bounded\'\),,,1,,i7181,,,,,,5175227
1747748733,1747748833,100,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4872 batch_size 4694 detection_buf_size 3528 overlap 0.8324858547989279 alpha 0.2574922341033816 gamma 0.04090777256619185 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4330,4872,4694,3528,0.8324858547989279,0.2574922341033816,0.0409077725661918,str\(\'t-test\'\),4330,str\(\'bounded\'\),,,1,,i7182,,,,,,5175428
1747749244,1747749250,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 903 batch_size 1428 detection_buf_size 526 overlap 0.36046916401945056 alpha 0.9780157411806285 gamma 8.341765310057438 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1401,903,1428,526,0.3604691640194505,0.9780157411806284,8.341765310057438,str\(\'ks-test\'\),1401,str\(\'full\'\),,,1,,i7182,,,,,,5175599
1747749760,1747749773,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 225 batch_size 3901 detection_buf_size 1363 overlap 0.41758219857886436 alpha 0.7703336760867388 gamma 7.289484542317689 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4555,225,3901,1363,0.4175821985788643,0.7703336760867388,7.289484542317689,str\(\'t-test\'\),4555,str\(\'bounded\'\),,,1,,i7181,,,,,,5175770
1747749972,1747749984,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4313 batch_size 2480 detection_buf_size 4606 overlap 0.888500078111887 alpha 0.4924046514313668 gamma 4.300577614476905 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2251,4313,2480,4606,0.888500078111887,0.4924046514313668,4.300577614476905,str\(\'ks-test\'\),2251,str\(\'full\'\),,,1,,i7182,,,,,,5175895
1747750328,1747750390,62,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3746 batch_size 3161 detection_buf_size 1023 overlap 0.07731495451182127 alpha 0.1454338625855744 gamma 1.4124128104848788 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 899,3746,3161,1023,0.0773149545118212,0.1454338625855744,1.4124128104848788,str\(\'t-test\'\),899,str\(\'full\'\),,,1,,i7169,,,,,,5176018
1747750777,1747750790,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2043 batch_size 480 detection_buf_size 3012 overlap 0.6050057225190103 alpha 0.6183195277601481 gamma 9.40143125807587 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3518,2043,480,3012,0.6050057225190103,0.6183195277601481,9.40143125807587,str\(\'ks-test\'\),3518,str\(\'bounded\'\),,,1,,i7144,,,,,,5176172
1747751167,1747751180,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1923 batch_size 3388 detection_buf_size 1889 overlap 0.2670541051775217 alpha 0.3129681969471276 gamma 3.820134200528264 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2698,1923,3388,1889,0.2670541051775217,0.3129681969471276,3.820134200528264,str\(\'ks-test\'\),2698,str\(\'full\'\),,,1,,i7162,,,,,,5176306
1747751228,1747751241,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3538 batch_size 394 detection_buf_size 4041 overlap 0.8012002252079546 alpha 0.9183997853547334 gamma 7.081822853742168 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 314,3538,394,4041,0.8012002252079546,0.9183997853547334,7.081822853742168,str\(\'t-test\'\),314,str\(\'bounded\'\),,,1,,i7138,,,,,,5176336
1747751409,1747751421,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4184 batch_size 3967 detection_buf_size 338 overlap 0.24062646056339146 alpha 0.6883831792343408 gamma 9.98043297902029 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1508,4184,3967,338,0.2406264605633914,0.6883831792343408,9.98043297902029,str\(\'ks-test\'\),1508,str\(\'bounded\'\),,,1,,i7138,,,,,,5176450
1747751649,1747751655,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 28 batch_size 2234 detection_buf_size 3736 overlap 0.7028970836177468 alpha 0.04400007781200111 gamma 1.7174146834472195 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4203,28,2234,3736,0.7028970836177468,0.0440000778120011,1.7174146834472197,str\(\'t-test\'\),4203,str\(\'full\'\),,,1,,i7175,,,,,,5176532
1747751799,1747751805,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 721 batch_size 4941 detection_buf_size 4384 overlap 0.5112843601573258 alpha 0.20666743188351394 gamma 2.6912789479196073 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2378,721,4941,4384,0.5112843601573258,0.2066674318835139,2.6912789479196078,str\(\'ks-test\'\),2378,str\(\'bounded\'\),,,1,,i7104,,,,,,5176590
1747751980,1747751986,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4757 batch_size 1362 detection_buf_size 1526 overlap 0.046214162899181246 alpha 0.5607387657277286 gamma 5.642349092287944 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4447,4757,1362,1526,0.0462141628991812,0.5607387657277286,5.642349092287944,str\(\'t-test\'\),4447,str\(\'full\'\),,,1,,i7161,,,,,,5176642
1747753695,1747753708,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2825 batch_size 3019 detection_buf_size 2843 overlap 0.9821529151108116 alpha 0.8297396892216057 gamma 8.529287411230616 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3723,2825,3019,2843,0.9821529151108116,0.8297396892216057,8.529287411230616,str\(\'ks-test\'\),3723,str\(\'full\'\),,,1,,i7106,,,,,,5176839
1747754266,1747754273,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1403 batch_size 699 detection_buf_size 1250 overlap 0.4486144648287445 alpha 0.4366511183921248 gamma 0.5805493676671759 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 714,1403,699,1250,0.4486144648287445,0.4366511183921248,0.5805493676671759,str\(\'t-test\'\),714,str\(\'bounded\'\),,,1,,i7104,,,,,,5176877
1747754386,1747754399,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1839 batch_size 4170 detection_buf_size 2783 overlap 0.12294605268724262 alpha 0.9580406248904765 gamma 2.131159170391038 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1988,1839,4170,2783,0.1229460526872426,0.9580406248904764,2.131159170391038,str\(\'ks-test\'\),1988,str\(\'bounded\'\),,,1,,i7146,,,,,,5176889
1747755139,1747755145,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2685 batch_size 2115 detection_buf_size 626 overlap 0.5866761806439609 alpha 0.30573881486058235 gamma 8.829392553854733 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4994,2685,2115,626,0.5866761806439609,0.3057388148605823,8.829392553854733,str\(\'t-test\'\),4994,str\(\'full\'\),,,1,,i7104,,,,,,5176978
1747756042,1747756055,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4578 batch_size 3497 detection_buf_size 4992 overlap 0.39887563057802616 alpha 0.08351909861154855 gamma 6.570443206173368 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3176,4578,3497,4992,0.3988756305780261,0.0835190986115485,6.570443206173368,str\(\'ks-test\'\),3176,str\(\'full\'\),,,1,,i7175,,,,,,5177014
1747759442,1747759449,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1196 batch_size 201 detection_buf_size 1600 overlap 0.9344851220641285 alpha 0.6812756456267088 gamma 4.87353946506884 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1104,1196,201,1600,0.9344851220641284,0.6812756456267088,4.87353946506884,str\(\'t-test\'\),1104,str\(\'bounded\'\),,,1,,i7184,,,,,,5177079
1747760406,1747760418,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 480 batch_size 2596 detection_buf_size 288 overlap 0.8493639483302832 alpha 0.5691050594821573 gamma 0.7697808429170401 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2932,480,2596,288,0.8493639483302832,0.5691050594821573,0.7697808429170401,str\(\'ks-test\'\),2932,str\(\'full\'\),,,1,,i7136,,,,,,5177144
1747764861,1747764874,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4060 batch_size 1204 detection_buf_size 3141 overlap 0.3163142601288855 alpha 0.16834143238887192 gamma 7.778671474371106 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 235,4060,1204,3141,0.3163142601288855,0.1683414323888719,7.778671474371106,str\(\'t-test\'\),235,str\(\'bounded\'\),,,1,,i7170,,,,,,5177185
1747765433,1747765446,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3375 batch_size 4426 detection_buf_size 2488 overlap 0.6280010742358864 alpha 0.4451392160113901 gamma 5.511712063518353 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1587,3375,4426,2488,0.6280010742358864,0.4451392160113901,5.511712063518353,str\(\'ks-test\'\),1587,str\(\'bounded\'\),,,1,,i7167,,,,,,5177259
1747765704,1747765717,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2415 batch_size 1795 detection_buf_size 4086 overlap 0.16341577250510456 alpha 0.7912918561194092 gamma 3.5004893312593923 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3969,2415,1795,4086,0.1634157725051045,0.7912918561194092,3.5004893312593923,str\(\'t-test\'\),3969,str\(\'full\'\),,,1,,i7164,,,,,,5177321
1747765885,1747765898,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2426 batch_size 2777 detection_buf_size 3465 overlap 0.46670142230950296 alpha 0.23760431509651245 gamma 4.7581173564801 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 415,2426,2777,3465,0.4667014223095029,0.2376043150965124,4.7581173564801,str\(\'ks-test\'\),415,str\(\'full\'\),,,1,,i7138,,,,,,5177352
1747766245,1747766251,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3348 batch_size 1083 detection_buf_size 610 overlap 0.9913446696642786 alpha 0.5307611613776535 gamma 6.76871068938356 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2797,3348,1083,610,0.9913446696642786,0.5307611613776535,6.76871068938356,str\(\'t-test\'\),2797,str\(\'bounded\'\),,,1,,i7103,,,,,,5177383
1747766486,1747766492,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3915 batch_size 4539 detection_buf_size 3765 overlap 0.05652126193232834 alpha 0.8621538170091808 gamma 9.041086242420599 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4104,3915,4539,3765,0.0565212619323283,0.8621538170091808,9.0410862424206,str\(\'ks-test\'\),4104,str\(\'bounded\'\),,,1,,i7102,,,,,,5177413
1747767479,1747767492,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 609 batch_size 1584 detection_buf_size 2165 overlap 0.5282938058953732 alpha 0.4052269304916263 gamma 2.0316043547689913 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1407,609,1584,2165,0.5282938058953732,0.4052269304916263,2.0316043547689917,str\(\'t-test\'\),1407,str\(\'full\'\),,,1,,i7136,,,,,,5177458
1747770401,1747770407,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1145 batch_size 4370 detection_buf_size 969 overlap 0.6936929598115384 alpha 0.3458682296555489 gamma 3.6304066966036337 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4504,1145,4370,969,0.6936929598115384,0.3458682296555489,3.6304066966036337,str\(\'ks-test\'\),4504,str\(\'bounded\'\),,,1,,i7135,,,,,,5177554
1747772930,1747772942,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4645 batch_size 2012 detection_buf_size 3124 overlap 0.22253093346208333 alpha 0.8864896962512284 gamma 5.3279397625653075 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2433,4645,2012,3124,0.2225309334620833,0.8864896962512284,5.327939762565308,str\(\'t-test\'\),2433,str\(\'full\'\),,,1,,i7139,,,,,,5177580
1747774977,1747774996,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2791 batch_size 3629 detection_buf_size 1260 overlap 0.7842202805280686 alpha 0.7188313542753458 gamma 7.591237244008109 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 659,2791,3629,1260,0.7842202805280686,0.7188313542753458,7.591237244008109,str\(\'ks-test\'\),659,str\(\'full\'\),,,1,,i7104,,,,,,5177635
1747777053,1747777079,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1750 batch_size 11 detection_buf_size 4650 overlap 0.2567727075703442 alpha 0.01451117791607976 gamma 0.8935950422436 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3666,1750,11,4650,0.2567727075703442,0.0145111779160797,0.8935950422436,str\(\'t-test\'\),3666,str\(\'bounded\'\),,,1,,i7124,,,,,,5177664
1747779311,1747779336,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1258 batch_size 4809 detection_buf_size 1866 overlap 0.17273779272660614 alpha 0.6005292325112969 gamma 1.818036948754452 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4895,1258,4809,1866,0.1727377927266061,0.6005292325112969,1.818036948754452,str\(\'ks-test\'\),4895,str\(\'bounded\'\),,,1,,i7139,,,,,,5177693
1747779913,1747779926,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2953 batch_size 1552 detection_buf_size 4726 overlap 0.6459708528444171 alpha 0.13592728972993792 gamma 9.767366248515435 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1886,2953,1552,4726,0.6459708528444171,0.1359272897299379,9.767366248515437,str\(\'t-test\'\),1886,str\(\'full\'\),,,1,,i7146,,,,,,5177722
1747780184,1747780190,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4769 batch_size 2819 detection_buf_size 906 overlap 0.33341994586586954 alpha 0.4751168352328241 gamma 6.884623863194139 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1205,4769,2819,906,0.3334199458658695,0.4751168352328241,6.884623863194139,str\(\'ks-test\'\),1205,str\(\'full\'\),,,1,,i7139,,,,,,5177748
1747780665,1747780672,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 693 batch_size 802 detection_buf_size 2502 overlap 0.8595274569578468 alpha 0.7603549877777696 gamma 3.9341831181813034 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3275,693,802,2502,0.8595274569578468,0.7603549877777696,3.934183118181304,str\(\'t-test\'\),3275,str\(\'bounded\'\),,,1,,i7105,,,,,,5177774
1747782442,1747782455,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 133 batch_size 3275 detection_buf_size 4361 overlap 0.9165162915047258 alpha 0.9875295396577567 gamma 0.4553620519032702 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 180,133,3275,4361,0.9165162915047258,0.9875295396577568,0.4553620519032702,str\(\'ks-test\'\),180,str\(\'full\'\),,,1,,i7167,,,,,,5177831
1747783585,1747783592,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4094 batch_size 605 detection_buf_size 2212 overlap 0.3895583729092032 alpha 0.2752906546909362 gamma 8.717789165777154 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2874,4094,605,2212,0.3895583729092032,0.2752906546909362,8.717789165777154,str\(\'t-test\'\),2874,str\(\'bounded\'\),,,1,,i7103,,,,,,5177857
1747784699,1747784706,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3488 batch_size 3786 detection_buf_size 3412 overlap 0.5764945921618492 alpha 0.1154291728436947 gamma 5.824748127806933 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4026,3488,3786,3412,0.5764945921618492,0.1154291728436947,5.824748127806933,str\(\'ks-test\'\),4026,str\(\'bounded\'\),,,1,,i7136,,,,,,5177882
1747789125,1747789151,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1990 batch_size 2355 detection_buf_size 17 overlap 0.10581847259216011 alpha 0.6483755980469287 gamma 2.562430149735883 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1642,1990,2355,17,0.1058184725921601,0.6483755980469287,2.562430149735883,str\(\'t-test\'\),1642,str\(\'full\'\),,,1,,i7168,,,,,,5177937
1747792467,1747792473,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2173 batch_size 4013 detection_buf_size 4890 overlap 0.7658744433615357 alpha 0.40766782239079474 gamma 8.164095541886054 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2071,2173,4013,4890,0.7658744433615357,0.4076678223907947,8.164095541886054,str\(\'t-test\'\),2071,str\(\'bounded\'\),,,1,,i7178,,,,,,5177995
