start_time,end_time,run_time,program_string,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1746543713,1746543763,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4385 n_samples 1897 confidence 0.001 feature_proportion 0.9901363874606842 n_clusters 29,4385,1897,0.9901363874606842,29,0.001,0.72,15.0,0,,i7176,15.0,490.05078125,486.451171875,-1.0,0.9635666789804213,4975389
1746547374,1746547393,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 960 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 1,960,1,0.999,1,0.005,,,1,,i7181,,,,,,4975984
1746551225,1746551270,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 342 n_samples 388 confidence 0.05 feature_proportion 0.7848838626132195 n_clusters 21,342,388,0.7848838626132195,21,0.05,0.73,17.0,0,,i7184,17.0,486.44921875,483.908203125,-1.0,0.8685814554857776,4976569
1746555410,1746555443,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1704 n_samples 3412 confidence 0.25 feature_proportion 0.6549527411006911 n_clusters 37,1704,3412,0.6549527411006911,37,0.25,0.69,13.0,0,,i7184,13.0,489.9296875,486.3076171875,-1.0,0.4327669006280015,4977240
1746560115,1746560141,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 3539 confidence 0.005 feature_proportion 0.827535631668396 n_clusters 29,5000,3539,0.827535631668396,29,0.005,0.68,14.0,0,,i7184,14.0,487.32421875,484.7080078125,-1.0,0.9325360177318064,4978006
1746564723,1746564755,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1428 n_samples 1602 confidence 0.25 feature_proportion 0.999 n_clusters 11,1428,1602,0.999,11,0.25,0.71,16.0,0,,i7180,16.0,486.078125,484.521484375,-1.0,0.8572220169929812,4978770
1746566307,1746566320,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2270 n_samples 1 confidence 0.025 feature_proportion 0.7900781346150818 n_clusters 1,2270,1,0.7900781346150818,1,0.025,,,1,,i7185,,,,,,4979001
1746570309,1746570335,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 4653 confidence 0.025 feature_proportion 0.6348108651010154 n_clusters 13,5000,4653,0.6348108651010154,13,0.025,0.68,11.0,0,,i7176,11.0,486.765625,484.2158203125,-1.0,0.8674501292944219,4979627
1746573523,1746573549,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3192 n_samples 3084 confidence 0.025 feature_proportion 0.5833299632014701 n_clusters 24,3192,3084,0.5833299632014701,24,0.025,0.71,12.0,0,,i7185,12.0,491.54296875,486.998046875,-1.0,0.9281492427041004,4980155
1746578204,1746578230,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 4887 confidence 0.05 feature_proportion 0.9903132438344163 n_clusters 17,5000,4887,0.9903132438344164,17,0.05,0.72,11.0,0,,i7181,11.0,493.69921875,488.1025390625,-1.0,0.7924362763206502,4980918
1746583147,1746583173,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1692 n_samples 1520 confidence 0.025 feature_proportion 0.665169349761729 n_clusters 24,1692,1520,0.665169349761729,24,0.025,0.73,15.0,0,,i7181,15.0,489.58984375,486.0009765625,-1.0,0.9515145917990396,4981699
1746587854,1746587886,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1675 n_samples 3800 confidence 0.025 feature_proportion 0.3405896075796695 n_clusters 23,1675,3800,0.3405896075796695,23,0.025,0.67,12.0,0,,i7184,12.0,490.92578125,486.37109375,-1.0,0.3867288511267085,4982375
1746592449,1746592462,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1066 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 1,1066,1,0.999,1,0.005,,,1,,i7182,,,,,,4983103
1746596775,1746596801,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 4043 confidence 0.1 feature_proportion 0.999 n_clusters 37,5000,4043,0.999,37,0.1,0.66,11.0,0,,i7183,11.0,491.7265625,487.099609375,-1.0,0.8622090875507943,4983749
1746601340,1746601366,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1647 n_samples 2674 confidence 0.25 feature_proportion 0.999 n_clusters 1,1647,2674,0.999,1,0.25,0.68,14.0,0,,i7182,14.0,491.08203125,486.5673828125,-1.0,0.5703961950498707,4984458
1746605491,1746605504,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3851 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 27,3851,1,0.999,27,0.005,,,1,,i7184,,,,,,4985169
1746610234,1746610260,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1120 n_samples 4822 confidence 0.001 feature_proportion 0.3689036491224752 n_clusters 3,1120,4822,0.3689036491224752,3,0.001,0.69,10.0,0,,i7180,10.0,489.75,485.046875,-1.0,0.1810121906169191,4985926
1746614549,1746614575,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1170 n_samples 1152 confidence 0.1 feature_proportion 0.4654931780778403 n_clusters 50,1170,1152,0.4654931780778403,50,0.1,0.71,15.0,0,,i7179,15.0,488.171875,485.568359375,-1.0,0.957933136313262,4986574
1746618997,1746619016,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1137 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 1,1137,1,0.999,1,0.005,,,1,,i7180,,,,,,4987346
1746622343,1746622369,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 4647 confidence 0.1 feature_proportion 0.999 n_clusters 50,5000,4647,0.999,50,0.1,0.65,10.0,0,,i7176,10.0,495.7578125,489.138671875,-1.0,0.8664804211304027,4987835
1746626934,1746626966,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4442 n_samples 1683 confidence 0.05 feature_proportion 0.5031450687171293 n_clusters 40,4442,1683,0.5031450687171293,40,0.05,0.7,16.0,0,,i7180,16.0,490.92578125,486.353515625,-1.0,0.9714397857406724,4988523
1746632774,1746632800,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1875 n_samples 4876 confidence 0.25 feature_proportion 0.999 n_clusters 21,1875,4876,0.999,21,0.25,0.68,11.0,0,,i7185,11.0,490.375,486.75,-1.0,0.3030338012560029,4989383
1746638507,1746638539,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 3672 confidence 0.025 feature_proportion 0.2447762676736633 n_clusters 17,5000,3672,0.2447762676736633,17,0.025,0.68,12.0,0,,i7181,12.0,490.92578125,486.40234375,-1.0,0.8784632434429257,4992827
1746645929,1746645942,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1049 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 1,1049,1,0.999,1,0.005,,,1,,i7174,,,,,,4993918
1746651408,1746651446,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 958 n_samples 432 confidence 0.001 feature_proportion 0.6130100756746156 n_clusters 9,958,432,0.6130100756746156,9,0.001,0.74,26.0,0,,i7185,26.0,494.3984375,488.28046875,-1.0,0.9974141115626154,4994702
1746656030,1746656056,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2598 n_samples 874 confidence 0.005 feature_proportion 0.999 n_clusters 1,2598,874,0.999,1,0.005,0.71,14.0,0,,i7183,14.0,490.9765625,486.46875,-1.0,0.9887790912449206,4995366
1746661276,1746661289,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1082 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 1,1082,1,0.999,1,0.005,,,1,,i7185,,,,,,4996186
1746665098,1746665150,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4647 n_samples 637 confidence 0.025 feature_proportion 0.001 n_clusters 50,4647,637,0.001,50,0.025,0.73,33.0,0,,i7184,33.0,501.41796875,492.0911458333333,-1.0,0.9853851126708534,4996757
1746668255,1746668289,34,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1255 n_samples 2186 confidence 0.1 feature_proportion 0.5439084761221503 n_clusters 1,1255,2186,0.5439084761221503,1,0.1,0.7,18.0,0,,i7180,18.0,486.42578125,482.3828125,-1.0,0.5215644625046176,4997182
1746673853,1746673878,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1788 n_samples 2888 confidence 0.05 feature_proportion 0.5282456985807144 n_clusters 16,1788,2888,0.5282456985807144,16,0.05,0.69,14.0,0,,i7181,14.0,488.015625,485.4501953125,-1.0,0.536664203915774,4997980
1746679061,1746679087,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1783 n_samples 2372 confidence 0.05 feature_proportion 0.999 n_clusters 45,1783,2372,0.999,45,0.05,0.7,15.0,0,,i7183,15.0,486.08203125,484.4453125,-1.0,0.6998291466568156,4998708
1746684726,1746684759,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1888 n_samples 1912 confidence 0.025 feature_proportion 0.7081616955985978 n_clusters 13,1888,1912,0.7081616955985978,13,0.025,0.72,20.0,0,,i7176,20.0,491.546875,487.0185546875,-1.0,0.9154045068341338,4999507
1746690345,1746690372,27,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 3559 confidence 0.05 feature_proportion 0.5852423846696345 n_clusters 50,5000,3559,0.5852423846696345,50,0.05,0.7,16.0,0,,i7179,16.0,491.2890625,486.646484375,-1.0,0.9371536756557074,5000237
1746695484,1746695529,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1560 n_samples 2268 confidence 0.005 feature_proportion 0.001 n_clusters 1,1560,2268,0.001,1,0.005,0.72,33.0,0,,i7182,33.0,491.66796875,488.654296875,-1.0,0.5402659770964167,5001011
1746700688,1746700726,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4550 n_samples 1068 confidence 0.001 feature_proportion 0.9005491670079306 n_clusters 40,4550,1068,0.9005491670079306,40,0.001,0.72,19.0,0,,i7172,19.0,492.3828125,486.8046875,-1.0,0.9863317325452532,5001773
1746705729,1746705774,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1096 n_samples 341 confidence 0.25 feature_proportion 0.001 n_clusters 22,1096,341,0.001,22,0.25,0.73,33.0,0,,i7183,33.0,498.88671875,490.6438802083333,-1.0,0.9998845585519024,5002527
1746711323,1746711349,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 3894 confidence 0.01 feature_proportion 0.999 n_clusters 28,5000,3894,0.999,28,0.01,0.68,13.0,0,,i7186,13.0,489.58203125,486.0888671875,-1.0,0.9245936461026968,5003288
1746715975,1746716014,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1143 n_samples 1 confidence 0.25 feature_proportion 0.001 n_clusters 1,1143,1,0.001,1,0.25,0.71,22.0,0,,i7184,22.0,487.125,485.2265625,-1.0,0.0,5004144
1746721671,1746721703,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4398 n_samples 1271 confidence 0.001 feature_proportion 0.999 n_clusters 18,4398,1271,0.999,18,0.001,0.72,19.0,0,,i7183,19.0,488.41015625,485.4833984375,-1.0,0.9977373476172884,5004998
1746726412,1746726445,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4841 n_samples 1769 confidence 0.005 feature_proportion 0.999 n_clusters 36,4841,1769,0.999,36,0.005,0.71,18.0,0,,i7184,18.0,489.87890625,486.2431640625,-1.0,0.9802364240857038,5005706
1746730793,1746730819,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 2990 confidence 0.05 feature_proportion 0.7555655099250024 n_clusters 29,5000,2990,0.7555655099250024,29,0.05,0.68,13.0,0,,i7182,13.0,491.16015625,486.5478515625,-1.0,0.943849279645364,5006349
1746736284,1746736316,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4027 n_samples 952 confidence 0.005 feature_proportion 0.999 n_clusters 9,4027,952,0.999,9,0.005,0.72,22.0,0,,i7180,22.0,490.48828125,486.01015625,-1.0,0.9891023272995936,5007175
1746741357,1746741470,113,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 4449 n_samples 1085 confidence 0.25 feature_proportion 0.5875616461330486 n_clusters 18,4449,1085,0.5875616461330486,18,0.25,0.72,19.0,0,,i7178,19.0,468.50390625,467.32421875,-1.0,0.9769809752493536,5007924
1746747214,1746747240,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 4139 confidence 0.001 feature_proportion 0.999 n_clusters 20,5000,4139,0.999,20,0.001,0.65,14.0,0,,i7186,14.0,490.6015625,485.9921875,-1.0,0.8799408939785741,5008728
1746752377,1746752415,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1110 n_samples 385 confidence 0.05 feature_proportion 0.999 n_clusters 1,1110,385,0.999,1,0.05,0.73,27.0,0,,i7183,27.0,498.2890625,489.5265625,-1.0,0.995567048393055,5009463
1746757151,1746757177,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3955 n_samples 999 confidence 0.005 feature_proportion 0.7704678217984607 n_clusters 50,3955,999,0.7704678217984607,50,0.005,0.73,19.0,0,,i7182,19.0,494.015625,487.298828125,-1.0,0.9918036571850756,5010105
1746762834,1746762854,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1744 n_samples 3349 confidence 0.25 feature_proportion 0.001 n_clusters 24,1744,3349,0.001,24,0.25,0.69,12.0,0,,i7185,12.0,487.234375,484.677734375,-1.0,0.4429257480605836,5010943
1746767073,1746767092,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 5000 n_samples 3755 confidence 0.025 feature_proportion 0.28069441025935765 n_clusters 40,5000,3755,0.2806944102593576,40,0.025,0.7,11.0,0,,i7182,11.0,486.390625,484.7939453125,-1.0,0.8957101957886959,5011516
1746770813,1746770832,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1548 n_samples 4123 confidence 0.25 feature_proportion 0.7942709777531962 n_clusters 1,1548,4123,0.7942709777531962,1,0.25,0.71,11.0,0,,i7176,11.0,486.87109375,484.337890625,-1.0,0.3216660509789434,5012038
1746773454,1746773480,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 2117 n_samples 786 confidence 0.025 feature_proportion 0.851577535553902 n_clusters 1,2117,786,0.851577535553902,1,0.025,0.67,11.0,0,,i7184,11.0,489.578125,486.0400390625,-1.0,0.9981067602512006,5012429
1746778074,1746778099,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1712 n_samples 2957 confidence 0.1 feature_proportion 0.999 n_clusters 1,1712,2957,0.999,1,0.1,0.71,12.0,0,,i7183,12.0,489.80859375,486.2841796875,-1.0,0.513852973771703,5013090
1746782220,1746782245,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1657 n_samples 2729 confidence 0.1 feature_proportion 0.7360812284015027 n_clusters 36,1657,2729,0.7360812284015027,36,0.1,0.71,12.0,0,,i7182,12.0,486.6171875,485.0126953125,-1.0,0.5356021425932767,5013618
1746787638,1746787670,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 963 n_samples 1185 confidence 0.025 feature_proportion 0.48222618171922754 n_clusters 42,963,1185,0.4822261817192275,42,0.025,0.71,17.0,0,,i7186,17.0,488.49609375,485.9248046875,-1.0,0.7781908016254155,5014408
1746793779,1746793811,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3745 n_samples 1 confidence 0.05 feature_proportion 0.001 n_clusters 1,3745,1,0.001,1,0.05,0.71,19.0,0,,i7176,19.0,484.828125,483.4560546875,-1.0,0.0,5015430
1746010368,1746010388,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 303 n_samples 4857 confidence 0.1 feature_proportion 0.6557013112194836 n_clusters 23,303,4857,0.6557013112194836,23,0.1,0.71,9.0,0,,i7171,9.0,489.2578125,484.5572916666667,-1.0,0.04897026228297,4856246
