start_time,end_time,run_time,program_string,recent_samples_size,feature_id,threshold,window_size,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1745678162,1745683269,5107,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IKS recent_samples_size 67 feature_id 26 threshold 0.26565188708011916 window_size 339,67,26,0.2656518870801191,339,0.27,5098,0,,i7184,5098,692.62109375,690.5679016113281,-1,0.9321869158878504,4768648
1744324491,1744324730,239,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IKS recent_samples_size 4957 feature_id 20 threshold 0.62069606757164 window_size 4273,4957,20,0.62069606757164,4273,0.1,229,0,,i7086,229,688.0859375,688.08,-1,0.0,4213270
1744324853,1744325042,189,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IKS recent_samples_size 2097 feature_id 5 threshold 0.2688284395355731 window_size 2269,2097,5,0.2688284395355731,2269,0.1,179,0,,i7084,179,688.23828125,688.2310546875,-1,0.0,4213281
1744325640,1744325835,195,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IKS recent_samples_size 404 feature_id 17 threshold 0.8535482105594129 window_size 3598,404,17,0.8535482105594129,3598,0.1,184,0,,i7095,184,687.44140625,687.4341517857143,-1,0.0,4213293
1744326365,1744326572,207,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IKS recent_samples_size 795 feature_id 13 threshold 0.7094983757212758 window_size 2554,795,13,0.7094983757212758,2554,0.1,184,0,,i7088,184,687.8984375,684.8861607142857,-1,0.0,4213319
1744326425,1744326620,195,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IKS recent_samples_size 1707 feature_id 24 threshold 0.17152944276854395 window_size 1539,1707,24,0.1715294427685439,1539,0.1,182,0,,i7088,182,687.61328125,687.6090029761905,-1,0.0,4213327
1744326516,1744326692,176,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IKS recent_samples_size 3786 feature_id 3 threshold 0.9443064221348614 window_size 4379,3786,3,0.9443064221348614,4379,0.14,164,0,,i7086,164,687.5078125,687.2203947368421,-1,0.0,4213333
1744326606,1744326801,195,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IKS recent_samples_size 4276 feature_id 19 threshold 0.22569100892357527 window_size 2892,4276,19,0.2256910089235752,2892,0.1,182,0,,i7088,182,687.48828125,687.4840029761905,-1,0.0,4213341
1744326727,1744326921,194,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IKS recent_samples_size 1494 feature_id 6 threshold 0.8894250896461308 window_size 1152,1494,6,0.8894250896461308,1152,0.1,181,0,,i7088,181,687.63671875,687.6324404761905,-1,0.0,4213350
1744326939,1744327133,194,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier IKS recent_samples_size 1007 feature_id 23 threshold 0.49183027029037474 window_size 4825,1007,23,0.4918302702903747,4825,0.1,186,0,,i7088,186,687.0625,687.0552455357143,-1,0.0,4213360
