start_time,end_time,run_time,program_string,recent_samples_size,batch_size,theta,lambida,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744509646,1744509690,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4104 batch_size 2540 theta 0.0001 lambida 0.9336556487664189,4104,2540,0.0001,0.9336556487664188,0.47,32,0,,i7015,32,731.203125,705.921875,-1,0.2180685358255451,4289228
1744509646,1744509690,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DDAL recent_samples_size 3865 batch_size 2050 theta 0.0001 lambida 0.8772840777947605,3865,2050,0.0001,0.8772840777947605,0.43,30,0,,i7017,30,730.328125,701.84375,-1,0.205607476635514,4289220
1744509646,1744509690,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4235 batch_size 3813 theta 0.0001 lambida 0.8972762910988937,4235,3813,0.0001,0.8972762910988937,0.48,33,0,,i7017,33,734.73046875,707.306640625,-1,0.1993769470404984,4289219
1744509685,1744509704,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DDAL recent_samples_size 1 batch_size 2076 theta 0.0001 lambida 0.001,1,2076,0.0001,0.001,0.32,11,0,,i7172,11,686.90234375,686.8642578125,-1,0.0,4289237
1744509686,1744509705,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4952 batch_size 4828 theta 0.5204630912843337 lambida 0.0386836075714284,4952,4828,0.5204630912843337,0.0386836075714284,0.32,11,0,,i7172,11,688.4296875,688.3916015625,-1,0.0,4289236
1744509656,1744509707,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DDAL recent_samples_size 1719 batch_size 3925 theta 0.0001 lambida 0.9301006183125254,1719,3925,0.0001,0.9301006183125254,0.5,36,0,,i7177,36,730.84765625,706.2513020833334,-1,0.1993769470404984,4289233
1744509687,1744509712,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DDAL recent_samples_size 2102 batch_size 1008 theta 0.0001 lambida 0.12482525256090093,2102,1008,0.0001,0.1248252525609009,0.32,13,0,,i7163,13,688.35546875,688.318359375,-1,0.0,4289245
1744509685,1744509717,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DDAL recent_samples_size 683 batch_size 2236 theta 0.999 lambida 0.999,683,2236,0.999,0.999,0.36,21,0,,i7164,21,698.52734375,691.3015625,-1,0.0809968847352024,4289242
1744509685,1744509717,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DDAL recent_samples_size 2188 batch_size 1639 theta 0.999 lambida 0.956145887021292,2188,1639,0.999,0.956145887021292,0.39,22,0,,i7164,22,703.23046875,692.86875,-1,0.1121495327102803,4289243
1744509685,1744509723,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4352 batch_size 2286 theta 0.0001 lambida 0.6985088703645002,4352,2286,0.0001,0.6985088703645002,0.45,29,0,,i7175,29,728.1015625,701.28984375,-1,0.1931464174454828,4289235
1744509686,1744509724,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DDAL recent_samples_size 227 batch_size 3286 theta 0.44946907638107464 lambida 0.9022759940792197,227,3286,0.4494690763810746,0.9022759940792195,0.38,25,0,,i7163,25,706.63671875,694.20859375,-1,0.1121495327102803,4289246
1744509685,1744509729,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DDAL recent_samples_size 1687 batch_size 1538 theta 0.0001 lambida 0.9216884630937835,1687,1538,0.0001,0.9216884630937836,0.47,31,0,,i7164,31,730.7734375,705.0501302083334,-1,0.1993769470404984,4289244
1744509686,1744509730,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DDAL recent_samples_size 1153 batch_size 4909 theta 0.0001 lambida 0.49022373460171964,1153,4909,0.0001,0.4902237346017196,0.48,34,0,,i7169,34,733.98828125,705.8294270833334,-1,0.1993769470404984,4289239
1744509715,1744509734,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier DDAL recent_samples_size 21 batch_size 35 theta 0.999 lambida 0.15882047422262954,21,35,0.999,0.1588204742226295,0.32,11,0,,i7172,11,687.4765625,687.4384765625,-1,0.0,4289250
